"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4379",0.243407594597982,NA,-2.98163178633484,NA,-0.631052305487908,-0.471229127058614,NA,NA,NA,-0.642621462046073,NA,NA,NA,0.156060549312232,6,-63.2423119996123,138.981665419343,11.1253932597125,3.43267647361949e-05
"1792",-3.42148694123964,1.2126624997488,-4.70413252349378,0.239253186067897,-1.48563470149689,0.00830918635895451,1.50699883331742,-0.054685112258967,2.01647813272345,NA,1.22149634883427,3.72218995176739,NA,NA,11,-57.6871314999448,138.984019097451,11.1277469378201,3.42863914199691e-05
"7279",-2.22810899902617,NA,-2.72353827323561,0.179439254435922,-0.970150724739985,NA,0.847576580330433,0.707096283882408,NA,NA,NA,3.84561066105424,-1.56365367871551,0.152005925593756,9,-59.950379781838,138.985096913074,11.1288247534432,3.42679191936647e-05
"5248",-2.5606507749441,1.316818661575,-3.70033136872215,0.400653721368388,-1.05303707958948,-0.285828186027392,1.28848690632144,0.188721192031231,NA,NA,NA,3.76782083339405,NA,-0.0571036320611311,10,-58.8266394825751,138.986612298484,11.1303401388532,3.42419644753684e-05
"5368",-3.65103599855198,1.26358691870384,-3.70937278249544,0.185918664170391,NA,-0.302923749424747,1.28722668627591,0.0220815290237595,1.69182695260218,NA,NA,3.62460614069842,NA,-0.0489436113669517,10,-58.827419432325,138.988172197983,11.1319000383529,3.42152678760971e-05
"7693",-2.96810603316028,NA,NA,0.070367059865271,-0.739213696533125,NA,NA,NA,NA,NA,-0.0107858902382331,4.44961489838973,-1.61840925140899,0.0700841814986489,7,-62.1617418668533,138.990150400373,11.1338782407428,3.41814422449987e-05
"4023",-2.12732751272473,NA,-3.9899074696101,-0.382151321555666,NA,-0.475818608330152,1.05424852374132,NA,1.12242676762735,-1.3282450128017,2.20266641601058,3.61174025584978,-1.35246183417433,NA,10,-58.8290344262196,138.991402185773,11.1351300261422,3.41600550235843e-05
"8096",-0.668268043989247,1.07205421809588,-4.83571345754476,-0.370390935975068,-1.98621366053873,-0.162322994435802,NA,NA,1.94845517005008,-1.58132816042164,2.38351921699635,3.17902678622575,-1.96877655213739,0.195110829711239,12,-56.5392522440542,138.992614917556,11.1363427579258,3.41393478100645e-05
"7411",-3.08934749854759,NA,-2.77137612349188,NA,NA,-0.390226025640966,0.925122067637783,0.618920564986948,1.38400788193682,NA,NA,3.61848519128547,-1.37946341040722,0.153038919420024,9,-59.9543415133344,138.993020376066,11.1367482164361,3.41324274670129e-05
"8095",-0.735128313189592,NA,-4.56522068566753,-0.496871361845016,-1.83879151869034,-0.118369666750276,NA,NA,1.58229151309769,-1.78708290151138,3.16477521258961,3.32541716090838,-1.86581748874797,0.185459631120414,11,-57.6936141027224,138.996984303006,11.1407121433754,3.40648452375209e-05
"5510",-4.2940219308575,0.599066078237719,NA,-0.127378806545846,NA,NA,NA,NA,1.19273780373006,-1.11926413296683,NA,4.46053067118587,NA,-0.106156728083531,7,-62.165394568419,138.997455803505,11.1411836438742,3.40568153883165e-05
"2940",2.28119373935767,1.06717771274892,-5.365753194297,NA,-2.00055836022456,-0.85931301382498,1.23668638117281,-0.655552236184835,NA,-1.73436801841686,2.4761113021475,NA,-2.00749157152076,NA,10,-58.832163278102,138.997659889537,11.141387729907,3.40533403054523e-05
"5463",-2.79903063951327,NA,-2.49847573993077,0.0231897817974108,NA,-0.330172826334162,NA,0.94849492450447,NA,-0.685644882304178,NA,3.81959058434356,NA,0.0873627083548641,8,-61.0678225659947,138.997920581091,11.1416484214608,3.40489018856257e-05
"5290",-4.7212824083206,0.603972850324285,NA,NA,-0.817988199037434,NA,0.379234050703983,NA,1.29640433006692,NA,NA,4.73219713029102,NA,-0.225879083040585,7,-62.1661927318927,138.999052130452,11.1427799708217,3.40296433275571e-05
"7515",-1.63580070643614,NA,-2.61845249891081,NA,-0.948542972864628,-0.326313648930882,NA,1.18263783405154,NA,-0.639075652533587,NA,3.70939649710837,-1.61799347047507,0.20653869114588,9,-59.9592187394932,139.002774828384,11.1465026687537,3.39663611994695e-05
"4392",-0.37171161747507,1.06872610328607,-3.99625114467219,0.191556355485112,NA,NA,0.774586995476487,NA,NA,-1.01601972592293,NA,NA,NA,0.156560535286344,7,-62.1683610473556,139.003388761378,11.1471166017475,3.39559362646936e-05
"5522",-4.32128653883622,0.600849226240522,NA,NA,NA,-0.0557936414108778,NA,NA,1.16358792706034,-1.11248610137468,NA,4.4407920087443,NA,-0.0971487762412467,7,-62.1684412853309,139.003549237328,11.147277077698,3.39532118184229e-05
"287",0.230107068010591,NA,-2.97630290406823,0.12742753947201,-0.647221906245565,-0.46877558955476,NA,NA,NA,-0.615204401841959,NA,NA,NA,NA,6,-63.2539601721426,139.004961764404,11.1486896047731,3.39292403690095e-05
"5060",-0.605174989793167,1.0753098434591,-4.45648931622988,NA,NA,NA,NA,-0.672249423738495,1.79048102518253,-1.32190819712945,1.20714722108404,NA,NA,0.147374981267605,8,-61.0716240338928,139.005523516887,11.1492513572569,3.39197117897225e-05
"3559",-3.29465607948552,NA,-2.67925954168549,-0.0408549585033417,NA,NA,0.925869985196442,0.740284106801274,1.52058547566147,-0.55500465528848,NA,3.73607966972088,-1.21381297878286,NA,9,-59.9607988900908,139.005935129579,11.1496629699487,3.39127316160921e-05
"4520",-1.51172707527448,1.27994825255305,-4.24134397531769,0.0963704798710055,NA,NA,1.07020308140553,NA,2.24848011068462,-1.10318938447187,NA,NA,NA,0.0732054799784928,8,-61.0720262103693,139.00632786984,11.1500557102099,3.39060728223708e-05
"6763",1.38667732154054,NA,-4.6571376845844,NA,-1.55143276038235,NA,0.706383575426946,-1.05249658416773,NA,NA,2.20176614342785,NA,-1.94655896741943,0.228812258826945,8,-61.0723798326465,139.007035114395,11.1507629547644,3.38940849993929e-05
"1430",-4.29688470403488,0.597576983691412,NA,-0.110651805083497,NA,-0.0552319704164635,NA,NA,1.1711721733994,-1.12602839045563,NA,4.43844059057992,NA,NA,7,-62.170912325413,139.008491317493,11.1522191578623,3.38694156455911e-05
"883",0.296544811081339,NA,-4.34836339332844,NA,NA,-0.812115492015181,0.90084110497442,-0.726323822249745,NA,-1.60051046149566,2.25544710611999,NA,NA,NA,7,-62.1726459689965,139.01195860466,11.1556864450293,3.38107490186857e-05
"6396",0.274702045211744,1.56761637292194,-4.73015080976912,NA,-1.8257122003093,-0.602389499881541,1.29421823793084,-0.177295146107155,2.55444353312796,NA,NA,NA,-2.04886148178737,0.113084567010355,10,-58.8393738592648,139.012081051863,11.1558088922326,3.3808679066222e-05
"2395",1.27910033860672,NA,-3.13468386789253,NA,-0.969494460346273,-0.722687624273192,NA,0.363376257711584,NA,-0.49891266694464,NA,NA,-1.8275886924194,NA,7,-62.1729702005391,139.012607067745,11.1563349081145,3.37997882843791e-05
"66",-0.592809605620855,0.564748585178753,NA,NA,NA,NA,NA,-2.27488852067296,NA,NA,NA,NA,NA,NA,3,-66.4378429548594,139.01522079344,11.1589486338094,3.37556454474168e-05
"6336",0.318400146589094,1.55551721460241,-4.80160605702774,-0.131624457854347,-1.85802663315234,-0.635741510798537,1.26308461101401,NA,2.59277670460273,NA,NA,NA,-2.08582733669524,0.10122162561762,10,-58.841833818308,139.017000969949,11.160728810319,3.37256133114806e-05
"8115",-2.40357690509898,NA,-3.9706262265586,NA,NA,-0.469547840359955,1.05609508762179,NA,1.09706461985143,-1.32097902196526,2.13570270665181,3.62269769443533,-1.35604589446123,0.201674212676808,10,-58.8428354518892,139.019004237112,11.1627320774813,3.36918495169408e-05
"2304",0.362695526511229,1.5702303696495,-4.73694315827463,-0.121165846094916,-1.8354743090612,-0.619295979058862,1.30951536019881,-0.146476247171198,2.58329335591204,NA,NA,NA,-2.05252079855452,NA,10,-58.8433225370591,139.019978407452,11.1637062478211,3.36754427127733e-05
"7841",-3.94419958310314,NA,NA,NA,NA,NA,0.313494262517351,NA,1.19279584400841,NA,-0.317789718496547,4.27739064310822,-1.42626292343428,0.0716660141478387,7,-62.1773063212605,139.021279309188,11.1650071495572,3.36535456140942e-05
"3319",-3.04546952942121,NA,-2.76444513986933,-0.0366099839784827,NA,-0.387317449503561,0.936953588573559,0.633187895061635,1.39278696513656,NA,NA,3.62486918153665,-1.35341031182364,NA,9,-59.9685410720903,139.021419493578,11.1651473339478,3.365118684587e-05
"3441",-2.72041305554833,NA,NA,NA,NA,-0.280244681550302,0.402068861179204,-0.419269848766704,NA,-0.623571503075294,NA,4.08872527063134,-1.42629543027133,NA,7,-62.1774262090048,139.021519084676,11.1652469250458,3.36495112082659e-05
"6755",0.600993329160567,NA,-4.02816936938047,NA,NA,NA,0.609611526567041,-1.30218539659035,NA,NA,1.59253970552328,NA,-1.62277932761087,0.288909002499546,7,-62.1778727940858,139.022412254838,11.1661400952078,3.36344871935777e-05
"3749",-3.90778410437854,NA,NA,-0.0399100920747268,NA,NA,0.318020537491466,NA,1.19629918082298,NA,-0.309341300260593,4.28008603510695,-1.41212615162177,NA,7,-62.1801051064284,139.026876879523,11.1706047198931,3.35594882543505e-05
"968",-0.539608611127897,1.07589557442558,-4.44683859307794,-0.0615720001785465,NA,NA,NA,-0.658782039371746,1.80771378440591,-1.3006156113466,1.20538517955149,NA,NA,NA,8,-61.0845577058982,139.031390860898,11.1751187012678,3.34838302137509e-05
"7825",-3.62131229630608,NA,NA,NA,NA,-0.192685282121328,NA,NA,1.07987035969957,NA,-0.252089192953864,4.20011405514869,-1.48604235706137,0.0854818338708601,7,-62.1838108273186,139.034288321304,11.1780161616734,3.34353562989059e-05
"1890",-3.49682699359308,0.781959497605426,NA,NA,NA,NA,0.534439563148965,-0.738912838366875,NA,-0.704705897128297,-0.393681813250833,4.27281363847813,NA,NA,7,-62.1850126805776,139.036692027822,11.1804198681915,3.33951960451707e-05
"3733",-3.55914376694733,NA,NA,-0.0731862739520719,NA,-0.195404575603166,NA,NA,1.08419108179311,NA,-0.239678132241322,4.20163293223936,-1.47104082378821,NA,7,-62.1868989046016,139.04046447587,11.1841923162394,3.3332264594171e-05
"7776",-0.461322849941787,1.00889610311786,-4.39968717941264,-0.178865185038157,-1.48433422785242,-0.518260657047301,NA,-0.132717584870002,NA,NA,1.74076106265258,3.5505457607977,-1.95592437335976,0.153309175859032,11,-57.7155854936238,139.040927084809,11.1846549251781,3.33245555839954e-05
"1210",-4.90912470858339,0.595989855713685,NA,NA,-0.85123915817269,0.154606673435229,0.325145188421874,NA,1.35471149424872,NA,NA,4.7978067812031,NA,NA,7,-62.1875326130844,139.041731892835,11.1854597332051,3.33111483468252e-05
"5346",-4.19412635471564,0.734164751200589,NA,NA,NA,NA,0.570217999587104,-1.1824098911291,1.12112124021701,NA,NA,4.2664448383881,NA,-0.150042167938553,7,-62.18819552693,139.043057720527,11.1867855608962,3.32890732431285e-05
"5407",-2.24879760025581,NA,-2.19056915774644,0.199637512750335,-0.569743838794692,-0.00545399104390753,NA,NA,NA,-0.432233765452827,NA,3.48042722570324,NA,0.101547390938239,8,-61.0905214345286,139.043318318159,11.1870461585286,3.32847359988679e-05
"884",0.486479678461626,0.988682308116846,-4.60138024157699,NA,NA,-0.891946353884717,1.08616044185528,-1.02799912089731,NA,-1.34026827319901,1.60961587671095,NA,NA,NA,8,-61.0944916614317,139.051258771965,11.1949866123347,3.31528500264013e-05
"5274",-4.65994022313659,0.609739525967194,NA,NA,-0.842487000150077,0.168570137780569,NA,NA,1.32441863619613,NA,NA,4.75853373326682,NA,-0.195621948752833,7,-62.192369808579,139.051406283825,11.1951341241943,3.31504048972953e-05
"5815",-3.49054465146198,NA,-3.8208129548764,-0.0844541503810592,NA,-0.369995402134609,1.05978253907738,NA,1.15903727724652,NA,1.57598894175253,3.86524764980402,NA,-0.0522131555526797,9,-59.9839814632139,139.052300275825,11.196028116195,3.31355901102183e-05
"6972",2.09995381638492,1.03470510541378,-5.5136986630283,NA,-2.0870469457772,-0.920635281492722,1.09450625626778,NA,NA,-1.94947512837939,2.37667240983263,NA,-2.06567015410061,0.311612760889164,10,-58.8596488629966,139.052631059327,11.1963588996962,3.31301102101409e-05
"1783",-3.46990817892906,NA,-3.81670172460878,-0.0711150083721777,NA,-0.367013027597975,1.06460308731834,-0.0728172115919074,1.14733301243652,NA,1.59708869532269,3.84181008116409,NA,NA,9,-59.984669906902,139.053677163202,11.1974050035713,3.31127859729367e-05
"5875",-3.49618453699864,NA,-3.81288055637805,NA,NA,-0.364226750073555,1.07750138476785,-0.0775568873015564,1.14335876865904,NA,1.59377811239668,3.84661805456831,NA,-0.0452203560034596,9,-59.9847545021302,139.053846353658,11.1975741940276,3.31099849077328e-05
"892",1.05244583033607,1.06430552676269,-5.28568681574411,NA,-1.59830128084987,-0.607936767968061,1.25480587928383,-0.672065232634847,NA,-1.92157060184697,2.39389313014237,NA,NA,NA,9,-59.984782669205,139.053902687808,11.1976305281773,3.31090523094442e-05
"3423",-1.57668956233383,NA,-2.60374510715079,-0.0264907219892626,-0.95205756990997,-0.32383549231098,NA,1.19959480131297,NA,-0.627818212306035,NA,3.71856301426721,-1.58674058265889,NA,9,-59.9851624418346,139.054662233067,11.1983900734364,3.30964807848975e-05
"6235",1.17699168131026,NA,-3.20195552971294,NA,-0.921903952056864,-0.726128158120482,NA,0.130782319170393,NA,NA,NA,NA,-1.93167262002508,0.275809575999363,7,-62.1949425120445,139.056551690756,11.2002795311252,3.30652283497143e-05
"2879",2.32408403610098,NA,-5.19468519932208,-0.5780634893457,-1.88109387132351,-0.837235997837226,0.906826803211715,NA,NA,-2.04861820626824,3.11997415291023,NA,-2.0529727455767,NA,9,-59.9863684739409,139.057074297279,11.2008021376489,3.30565894264312e-05
"2671",1.55249506948637,NA,-4.68479027876649,-0.182714779485777,-1.56994393110931,NA,0.714120527555919,-1.02285582794793,NA,NA,2.24722139001676,NA,-1.92614855522486,NA,8,-61.0982551504253,139.058785749952,11.2025135903219,3.30283141319468e-05
"5992",-2.55634277513651,0.930505514881931,-4.08885449372479,0.0171556722096146,NA,NA,1.18415378465866,-0.407373948249259,NA,-1.30515725948858,1.66952908775707,3.92512513327882,NA,-0.00169754412858809,10,-58.8632509737976,139.059835280929,11.2035631212981,3.30109865594141e-05
"3921",-2.58585658551432,NA,NA,NA,NA,-0.27094243164729,NA,-0.479819874038893,NA,-0.707818732989616,0.257033616371658,4.1229580746587,-1.45031688344144,NA,7,-62.1972133836327,139.061093433932,11.2048212743017,3.29902266539374e-05
"1198",-4.82670732000546,0.597426060309579,NA,0.0547638179595561,-0.80476770583249,NA,0.338273904713944,NA,1.27865127478526,NA,NA,4.73820628505498,NA,NA,7,-62.1987728247099,139.064212316087,11.2079401564562,3.29388204322511e-05
"6547",-0.0150228865059287,NA,-3.02322334364246,NA,NA,-0.662542579380965,NA,NA,1.34687098576519,-0.420502108974768,NA,NA,-1.58046100916097,0.263422217715814,7,-62.1990071413789,139.064680949424,11.2084087897941,3.29311032217391e-05
"6175",1.22662980325165,NA,-3.14104470906373,-0.0333214730670294,-0.895423233750517,-0.710910702222877,NA,NA,NA,NA,NA,NA,-1.92990263933523,0.28179789701249,7,-62.1992953682868,139.06525740324,11.2089852436098,3.29216129594254e-05
"7483",-1.48064863199622,NA,-2.40386140984174,NA,-0.791265823980205,-0.29343874656085,1.01444368725529,NA,NA,-0.363489858899498,NA,3.39265631974828,-1.61827615873344,0.198061732480253,9,-59.9909663529715,139.066270055341,11.2099978957101,3.290494810845e-05
"6971",1.84289963122953,NA,-5.15626172371293,NA,-1.86868683934508,-0.789704181047007,0.912678804844492,NA,NA,-2.08346275452461,3.02667595951504,NA,-2.0133432901773,0.348863343708121,9,-59.991045904425,139.066429158248,11.2101569986172,3.29023305761155e-05
"4083",-2.3800507710821,NA,-3.95199964594285,NA,NA,-0.455137915108029,1.08012878504693,-0.00856793693843349,1.09858654366647,-1.28747020880424,2.13327776400938,3.64237788888988,-1.32320048894528,NA,10,-58.8673865623498,139.068106458033,11.2118342984026,3.28747486075323e-05
"3253",-3.78205384787783,NA,NA,-0.104859369307606,NA,-0.236161863414976,0.248522710344269,NA,1.06539243070254,NA,NA,4.33351091564925,-1.48469040423501,NA,7,-62.2016870096533,139.070040685973,11.2137685263429,3.28429703479651e-05
"3937",-2.85509175771659,NA,NA,NA,NA,NA,0.370473980274325,-0.604555601875229,NA,-0.725079410715205,0.236102079007672,4.20946995034037,-1.38790820438497,NA,7,-62.2022792814113,139.071225229489,11.2149530698588,3.28235241434676e-05
"4796",-0.807739964929008,1.32502304540403,-5.31234123977273,NA,-1.61212810942735,-0.369794467974316,1.2304105961884,NA,2.35907072419293,NA,0.765244872164077,NA,NA,-0.14821634466318,9,-59.9936775410184,139.071692431434,11.2154202718041,3.28158574318134e-05
"1254",-4.24606427374693,0.731563246246391,NA,0.0256534037000322,NA,NA,0.550259430272565,-1.19569366106144,1.11395085054226,NA,NA,4.25969628953861,NA,NA,7,-62.2028948529358,139.072456372538,11.2161842129079,3.28033251342758e-05
"7345",-3.85612534618119,NA,NA,NA,NA,-0.233774474726555,0.245007163862937,NA,1.05701836266392,NA,NA,4.33817229712978,-1.49532658712603,0.0555112975096996,7,-62.2029465840998,139.072559834866,11.2162876752359,3.28016282239743e-05
"1266",-4.23961783609039,0.73131003355798,NA,NA,NA,0.00860466220440261,0.549023442932123,-1.19504259583636,1.11869592748625,NA,NA,4.26298609005169,NA,NA,7,-62.2030471353152,139.072760937297,11.2164887776666,3.27983301462069e-05
"2335",1.38462373415051,NA,-2.99896494676199,-0.0621044458051007,-0.896530064245017,-0.688342439153117,NA,NA,NA,-0.378457579949078,NA,NA,-1.83433989975238,NA,7,-62.2033876844708,139.073442035608,11.2171698759778,3.27871626042276e-05
"7100",0.75067438877489,1.25694748474951,-5.76305118467649,NA,-2.42206069359668,-0.506634653612416,1.4278288607326,NA,2.60377423341671,-1.97997003922406,2.20561279672823,NA,-2.08657212514883,0.185758857383787,11,-57.7320019137608,139.073759925083,11.2174877654522,3.27819516714189e-05
"7813",-3.76683113591415,NA,NA,-0.0426328857822295,NA,NA,NA,NA,1.15068572923448,NA,-0.270413568827525,4.26822495596855,-1.44675089921832,0.0809627925429511,7,-62.2037286322464,139.07412393116,11.2178517715291,3.27759857995288e-05
"5262",-4.54241527436697,0.611472244573147,NA,0.0168816112435951,-0.786943914365532,NA,NA,NA,1.24321732643357,NA,NA,4.69158768141184,NA,-0.194919052544513,7,-62.2066901387516,139.08004694417,11.2237747845394,3.26790630938208e-05
"704",-0.946679643065117,1.33137525930129,-5.30171413941084,0.188324754361002,-1.60241422400587,-0.359713421596908,1.20813096445152,NA,2.33332337715652,NA,0.717516784789494,NA,NA,NA,9,-59.9981681511406,139.080673651679,11.2244014920485,3.26688245909261e-05
"6980",1.0330184704352,0.83296436457367,-4.33059693998454,NA,NA,NA,NA,-1.175230949455,NA,-1.09295935255124,1.57578927676847,NA,-1.39370505782084,0.352663501474024,8,-61.109336763162,139.080948975426,11.2246768157953,3.26643276488666e-05
"2996",-0.236748447354826,1.06501458104507,-4.73243373888023,NA,NA,-0.790566529165312,1.01630704915526,NA,1.86901148690242,-1.24969714358458,1.01847666030835,NA,-1.36399912656143,NA,9,-59.9995945151008,139.083526379599,11.2272542199688,3.26222601737066e-05
"2880",2.47430782732801,1.02592177749173,-5.54056185196079,-0.434211772797001,-2.09603306433073,-0.969394399777323,1.11452355071702,NA,NA,-1.91545293617602,2.45499677140619,NA,-2.10297340252906,NA,10,-58.8752708109319,139.083874955197,11.2276027955668,3.26165750072255e-05
"3068",0.848086069041744,1.26876853311061,-5.69223061836586,NA,-2.39241596696475,-0.482539663955347,1.49888656132411,-0.271760002195904,2.58248425387229,-1.89213082779105,2.25517418008238,NA,-2.0556419567307,NA,11,-57.7382781820846,139.08631246173,11.2300403020998,3.25768476637252e-05
