"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"738",-0.0360622119256063,0.0445354295034401,NA,NA,NA,NA,0.165283433444796,2.64720459495548,-3.63429625777826,NA,-1.43210507351449,NA,NA,NA,6,-95.1111794529696,202.725352917915,26.475364036436,3.61335727655554e-08
"4218",-1.65165048797101,-0.69510002301865,NA,NA,-2.76772469165526,1.17158052771645,1.37976973876834,3.08224205457574,NA,NA,NA,NA,NA,-1.43453146862463,7,-94.0281156452424,202.730930085666,26.4809412041862,3.60329516276366e-08
"4485",0.927586533305314,NA,NA,1.35184266101532,NA,NA,NA,NA,-4.74170867776426,0.242460108650739,NA,NA,NA,-1.36038097026973,5,-96.1918674388909,202.740877734925,26.4908888534454,3.58541750156739e-08
"103",-4.25750046694803,NA,4.52544186552452,1.7600808314292,NA,NA,0.453271622605528,-0.0139780719818848,NA,NA,NA,NA,NA,NA,5,-96.1919996993135,202.74114225577,26.4911533742905,3.58494332409173e-08
"2311",-3.93638877149975,NA,4.3122275578259,1.68457588874016,NA,NA,NA,NA,NA,-0.307065986730224,NA,NA,0.296293173366762,NA,5,-96.1966794369445,202.750501731032,26.5005128495525,3.56820592377975e-08
"862",-2.32693908707871,0.0739806052015021,NA,1.06119726306901,-1.37608619637025,1.53919057360135,NA,2.69237810028675,NA,1.14555439353582,-2.61315781357165,NA,NA,NA,8,-92.9397328609441,202.752192994616,26.5022041131362,3.56518981085092e-08
"6786",1.09655420882566,-0.139124976859409,NA,NA,NA,NA,NA,NA,-3.81590550650983,NA,-1.07596861907354,NA,1.450092921624,-1.31004644918431,6,-95.128537151572,202.76006831512,26.5100794336407,3.55117890783237e-08
"2909",-2.3619283967782,NA,NA,1.05005269394374,-1.35655517218958,1.52060679743519,NA,2.66737645263399,NA,1.12835127749676,-2.55371032608516,NA,0.102381112840795,NA,8,-92.943772181226,202.760271635179,26.5102827536999,3.55081791322915e-08
"842",-0.933309163133524,0.0278131954496858,NA,NA,-1.98596920700626,NA,NA,3.33230279936192,NA,0.971747708420524,-2.45306358428901,NA,NA,NA,6,-95.1292096812702,202.761413374516,26.511424493037,3.5487914374657e-08
"2637",-1.25466233516158,NA,NA,0.60360201945533,-1.95660305777331,NA,NA,3.25098697454503,NA,NA,-2.05990801691877,NA,0.497335972589797,NA,6,-95.1346647977329,202.772323607442,26.5223347259625,3.52948507398006e-08
"3041",-0.873771989874673,NA,NA,NA,NA,NA,0.379800125142266,2.69921311512782,-3.56286846591248,1.09348466785613,-2.01812704976046,NA,0.9015861173912,NA,7,-94.0606024613489,202.795903717878,26.5459148363991,3.48811659757852e-08
"2546",-1.2204201980259,-0.292474250571402,NA,NA,NA,1.89642698893305,0.539402240111674,1.69498908926399,-4.47753931731853,0.0668911762720624,NA,NA,0.544442325105288,NA,8,-92.9629700673887,202.798667407505,26.5486785260254,3.4832998904878e-08
"4769",1.93751423283594,NA,NA,NA,NA,NA,-0.510986276882069,NA,-3.72533878086545,NA,-1.04854466840742,NA,NA,-1.12061919889785,5,-96.2237298691854,202.804602595514,26.5546137140344,3.47297819349494e-08
"6625",-0.0561802766332228,NA,NA,NA,NA,NA,-0.251385264260009,2.47523255849936,-4.66169383571776,0.0888411504531733,NA,NA,1.21756164808652,-1.54576009691133,7,-94.0676120372526,202.809922869686,26.5599339882065,3.46375187248337e-08
"3365",-4.561634176956,NA,NA,1.26020800432174,NA,NA,-0.840039363542434,NA,NA,0.278140925769281,NA,5.91584299945164,1.13396630244251,NA,6,-95.1546365240785,202.812267060133,26.5622781786537,3.45969440379232e-08
"6451",-3.1544327927078,NA,3.72089369683973,NA,NA,1.14566499136409,0.215401662316933,NA,NA,-0.282653512747468,NA,NA,0.83565488174286,-1.60312676276539,7,-94.0693658756465,202.813430546474,26.5634416649943,3.45768233551172e-08
"4638",-0.642328743337641,-0.160973928071567,NA,1.27883776658057,-1.39008970493333,1.91053566129857,NA,NA,NA,NA,-1.62932030101118,NA,NA,-1.28186089825926,7,-94.0724606423335,202.819620079848,26.5696311983683,3.4469981564537e-08
"2921",-1.92816219037989,NA,NA,NA,-2.44565807300793,NA,1.66539984405563,3.78743676454885,NA,0.957886174093276,-2.63685097592514,NA,0.610345592304584,NA,7,-94.0739650374157,202.822628870012,26.5726399885328,3.44181640805424e-08
"4773",1.28457540529583,NA,NA,1.28333792893426,NA,NA,-0.47984835462628,NA,-3.82509006140387,NA,-1.0221683912409,NA,NA,-1.24825362914806,6,-95.1627810710905,202.828556154157,26.5785672726777,3.43163119625772e-08
"4217",-1.62291775698945,NA,NA,NA,-2.84064760836329,1.22124367036426,1.08165232535191,3.02781510689316,NA,NA,NA,NA,NA,-1.43844884824842,6,-95.1660462285487,202.835086469073,26.585097587594,3.42044465291482e-08
"2650",-1.36551522755851,0.0430002637733796,NA,NA,-1.69726335303318,1.25191131008907,NA,2.69805192167069,NA,NA,-2.03201236847034,NA,0.350888515366942,NA,7,-94.0848432578454,202.844385310872,26.5943964293923,3.40457847890354e-08
"327",-3.8384497081478,NA,4.34674394117652,1.71758451113331,NA,NA,NA,-0.00244645269059117,NA,-0.256583596580671,NA,NA,NA,NA,5,-96.2445143647868,202.846171586716,26.5961827052371,3.40153907825832e-08
"6483",-3.04733038276955,NA,3.62693202704184,NA,NA,1.1273328156122,NA,0.104721922064814,NA,-0.277067021460777,NA,NA,0.827097048122529,-1.62346392218833,7,-94.0872382825227,202.849175360226,26.5991864787468,3.39643418621497e-08
"6677",-1.88125159673616,NA,NA,1.47890032344481,NA,2.13919167819848,NA,NA,NA,NA,-2.15441956542969,NA,1.03731073442032,-1.33886687000095,6,-95.1744191622429,202.851832336462,26.6018434549825,3.39192505957918e-08
"2478",1.28428151814695,-0.314155448159354,NA,0.519742677335048,-2.42632652720463,NA,1.23832530702534,NA,-4.52970544383885,-0.11060921062385,NA,NA,0.725907438641092,NA,8,-92.9928352235849,202.858397719897,26.6084088384178,3.38080867110005e-08
"2920",-4.22537333835645,0.00143842376648944,3.75516929074707,1.66353826916266,NA,NA,0.957699163166686,0.83157258626014,NA,1.23341523460964,-2.55954380951504,NA,0.571029914545776,NA,9,-91.8816170320002,202.86079503961,26.6108061581309,3.37675865924159e-08
"2119",-4.05740169636377,NA,4.35654631852158,1.70149074411124,NA,NA,NA,-0.017527280706649,NA,NA,NA,NA,0.237577319198896,NA,5,-96.2543930774036,202.86592901195,26.6159401304706,3.36810168238792e-08
"2693",0.400454878401921,NA,NA,0.970106019728795,NA,NA,NA,NA,-3.76559412534056,NA,-1.31907152137092,NA,0.97813056834603,NA,5,-96.2588688405914,202.874880538326,26.6248916568462,3.353060542265e-08
"6467",-2.83204615311816,NA,4.10244125751538,NA,NA,NA,NA,0.316052210553782,NA,-0.352401064022106,NA,NA,1.00993962391319,-1.71864521529926,6,-95.1863875321145,202.875769076205,26.6257801947257,3.35157121246906e-08
"7034",-2.25986343367018,-0.0519847025465355,NA,NA,-2.15182337578163,1.19256388599577,1.59118644951998,3.47508659358104,NA,1.16626768412916,-2.54686450405025,NA,0.844058135211478,-1.403493029536,10,-90.7652904272718,202.880274106077,26.630285224598,3.34403024451331e-08
"3010",-0.679244466553139,0.0844948977943526,NA,NA,NA,NA,NA,2.63649921274967,-3.51707035518373,1.07571881399239,-2.02300624462571,NA,0.866667480023046,NA,7,-94.1075035519929,202.889705899167,26.6397170176873,3.32829727053487e-08
"4977",-2.15190317626842,NA,NA,NA,NA,1.72622086936886,0.135427533813347,2.65220285614436,NA,1.64224827751988,-2.97381982245218,NA,NA,-1.23075471911312,7,-94.1103407773154,202.895380349812,26.6453914683322,3.31886752472073e-08
"2052",-2.82936526093316,-0.592356962091567,3.72841553632307,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527973834367828,NA,4,-97.3338239641656,202.904334318864,26.6543454373844,3.30404221726679e-08
"797",-1.34755832842315,NA,NA,1.13313814926606,-1.10672063513855,1.97221130010245,NA,NA,NA,1.09639754624904,-2.38963931246226,NA,NA,NA,6,-95.20139847732,202.905790966616,26.6558020851368,3.30163668054327e-08
"6259",-3.28110122471045,NA,3.70212180996337,NA,NA,1.15241986327602,0.202127208177245,0.0932384570561742,NA,NA,NA,NA,0.784937387480088,-1.61106869416797,7,-94.1157923134894,202.90628342216,26.6562945406802,3.30082382597816e-08
"4946",-2.07012018618648,-0.0169427890308517,NA,NA,NA,1.71224665893985,NA,2.62175961611479,NA,1.62225346475846,-2.92791738838464,NA,NA,-1.24528447214119,7,-94.1176613379297,202.91002147104,26.6600325895608,3.29466026728945e-08
"4742",1.07535960565769,-0.17170430405936,NA,1.29016600455415,NA,NA,NA,NA,-3.8533074741421,NA,-0.951475670208075,NA,NA,-1.21914887698307,6,-95.2055615309174,202.914117073811,26.6641281923315,3.28792036078011e-08
"4738",1.72289943183121,-0.170664271810493,NA,NA,NA,NA,NA,NA,-3.75710722644102,NA,-0.991109204378598,NA,NA,-1.08701603264805,5,-96.2821519238702,202.921446704883,26.6714578234039,3.27589279203227e-08
"2088",-4.30958109212832,-0.635822140240862,4.32301786846757,1.74744300034742,NA,NA,0.661702571955718,NA,NA,NA,NA,NA,0.370013907538077,NA,6,-95.2107197369389,202.924433485854,26.6744446043745,3.27100425606095e-08
"6435",-2.76691553753024,NA,4.23668019405207,NA,NA,NA,0.0665994214456267,NA,NA,-0.353696447789706,NA,NA,1.01246977314351,-1.70991183105115,6,-95.2110117246478,202.925017461272,26.6750285797923,3.27004930244659e-08
"4625",-0.613050092661621,NA,NA,NA,NA,2.03656773511902,NA,NA,NA,NA,-2.0788634984753,NA,NA,-1.00919942573867,4,-97.3460652919782,202.928816974489,26.6788280930095,3.26384290186557e-08
"2958",1.40578772031821,-0.0582520012910214,NA,0.610428191544418,-1.86175318510095,NA,NA,NA,-3.95548756619562,0.472510750925545,-1.00292079957479,NA,0.688978429507737,NA,8,-93.0283086115596,202.929344495846,26.679355614367,3.26298214196874e-08
"375",-4.77457292486438,NA,4.06774297276488,1.93408892535751,NA,1.54076551850071,0.676643812792183,-0.363065818909889,NA,-0.198269422605054,NA,NA,NA,NA,7,-94.1311602688888,202.937019332958,26.6870304514791,3.25048470802786e-08
"4974",-1.80571325645421,-0.143931467114603,NA,0.93441429551252,-2.4639676818543,NA,1.35767475851386,4.09105550231449,NA,1.17965272068724,-2.39536904293087,NA,NA,-1.45437949960307,9,-91.9208247253965,202.939210426403,26.6892215449234,3.24692560010105e-08
"7018",-1.75545392541774,-0.109000979187164,NA,NA,-2.48330002925829,NA,1.49424739443526,3.99104408649993,NA,1.05752913348827,-2.44581554254781,NA,1.06211111891472,-1.49784906719186,9,-91.9328659242235,202.963292824057,26.7133039425775,3.20806316806489e-08
"2682",-2.15355338947694,-0.0747228128563395,NA,NA,-2.26397495235397,1.28380050915012,1.75977187178598,3.18227749454406,NA,NA,-2.10205737938263,NA,0.451934955610678,NA,8,-93.0506744969688,202.974076266665,26.7240873851856,3.19081273209855e-08
"6821",0.679804005246996,NA,NA,1.21683971829736,NA,NA,-0.36574543887599,NA,-3.87321915157391,NA,-1.09294210608648,NA,1.37211543706863,-1.47035317484716,7,-94.1533535253362,202.981405845853,26.7314169643738,3.17914047604632e-08
"2167",-4.8801710224246,NA,4.08541174410495,1.93974713142274,NA,1.5464672862622,0.675249777349935,-0.376603125885464,NA,NA,NA,NA,0.0294877668777125,NA,7,-94.1552490736984,202.985196942577,26.7352080610981,3.17311996940732e-08
"4481",1.6148690410852,NA,NA,NA,NA,NA,NA,NA,-4.63269226626846,0.163794029350908,NA,NA,NA,-1.20854514708878,4,-97.3756363019962,202.987958994525,26.7379701130456,3.16874083285843e-08
"1314",-3.04780641036653,-0.584332005570481,NA,NA,NA,NA,-0.69213952200724,NA,NA,0.533672382908355,NA,5.34118560733852,NA,NA,5,-96.3162801643667,202.989703185876,26.7397143043969,3.16597859232493e-08
"6529",1.05862263272923,NA,NA,NA,NA,NA,NA,NA,-4.71392806904406,0.0332861753053475,NA,NA,1.38379601650255,-1.43265489550259,5,-96.3165160030427,202.990174863228,26.7401859817489,3.16523202016426e-08
"6533",0.43423154058929,NA,NA,1.2893883694743,NA,NA,NA,NA,-4.81293853541259,0.120375116663792,NA,NA,1.31347501407645,-1.58649553626971,6,-95.2466409874833,202.996275986943,26.7462871054633,3.15559099683981e-08
"2359",-4.89132566955027,NA,3.93446183724232,1.90096533659782,NA,1.50672112667844,0.680261625940632,NA,NA,-0.220949729974544,NA,NA,0.0741859169193052,NA,7,-94.1635138213991,203.001726437979,26.7517375564996,3.14700300714981e-08
"6933",-2.23149550541454,NA,NA,1.56583863242505,NA,2.20052447086667,NA,NA,NA,1.49040038044606,-2.78074559800995,NA,0.884529172285947,-1.39435143162797,7,-94.1647743844118,203.004247564004,26.7542586825249,3.14303851083207e-08
"6790",0.512560909814657,-0.150376167897989,NA,1.22330290940129,NA,NA,NA,NA,-3.89917282587429,NA,-1.02155502386766,NA,1.3826750006803,-1.44795958909864,7,-94.1679277891492,203.010554373479,26.7605654919998,3.13314284901563e-08
"4881",-0.957647670189762,NA,NA,NA,NA,2.06218668299769,NA,NA,NA,1.45971144212399,-2.70190936079388,NA,NA,-1.07124238729336,5,-96.3294039172962,203.015950691735,26.7659618102559,3.12470052552591e-08
"901",0.542357130060996,NA,NA,1.08367790649186,NA,NA,NA,NA,-3.6680969976222,1.01106286977129,-1.6965532666273,NA,NA,NA,5,-96.3305722031153,203.018287263374,26.7682983818942,3.12105211382161e-08
"590",-1.04904074570841,-0.0344586528960865,NA,0.65624964408172,-2.03421166026441,NA,NA,3.31281297967052,NA,NA,-1.97610819369252,NA,NA,NA,6,-95.2582825774031,203.019559166782,26.769570285303,3.11906790640727e-08
"529",-0.932735294602275,NA,NA,NA,NA,2.03657450925858,NA,NA,NA,NA,-2.14234287613082,NA,NA,NA,3,-98.4394694100934,203.020115290775,26.7701264092957,3.11820073272798e-08
"4202",-1.09804207687031,-0.730323751331845,NA,NA,-3.13487728939917,NA,1.28841804370835,3.66330291013679,NA,NA,NA,NA,NA,-1.48409990924731,6,-95.2597004541534,203.022394920283,26.7724060388036,3.11464858630613e-08
"6243",-2.98830665479137,NA,4.14812628773553,NA,NA,NA,0.0443600525815877,0.312557604410613,NA,NA,NA,NA,0.9486376178918,-1.71953196009072,6,-95.2617975957003,203.026589203377,26.7766003218972,3.10812357168307e-08
"7029",-3.55205614291902,NA,NA,1.58861589763809,NA,1.87664801528811,0.33639961420375,2.70978281925761,NA,1.69684355528889,-3.09876838662916,NA,0.850695679677949,-1.53113933085165,9,-91.965630037177,203.028821049964,26.7788321684845,3.10465707871977e-08
"3426",-4.79447981399699,-0.594670486368972,NA,NA,NA,NA,-0.339134269554285,1.84115618281801,NA,0.383910180547866,NA,5.41488855861538,1.22820787695412,NA,7,-94.1818628472769,203.038424489734,26.7884356082551,3.08978511915447e-08
"4174",-1.08986888581195,-0.712323696258145,NA,0.885718451564728,-2.5907234306266,NA,NA,3.39205316391937,NA,NA,NA,NA,NA,-1.63654016418029,6,-95.2694367039463,203.041867419869,26.7918785383894,3.08447073758042e-08
"2177",0.782258368165911,NA,NA,NA,NA,NA,NA,NA,-4.64457391569171,NA,NA,NA,0.937433915245478,NA,3,-98.45266467386,203.046505818308,26.7965169368289,3.07732552424163e-08
"36",-2.8373082347876,-0.598896892904763,3.90594088128675,NA,NA,NA,0.433190516725257,NA,NA,NA,NA,NA,NA,NA,4,-97.4066997043579,203.050085799248,26.800096917769,3.0718220679167e-08
"2585",-0.42498067573706,NA,NA,NA,-1.40853367500338,1.66637626644135,NA,NA,NA,NA,-1.87687388510275,NA,0.514765425564734,NA,5,-96.3514393030902,203.060021463323,26.810032581844,3.0565996144369e-08
"6766",-1.85801458558159,-0.178058836410077,NA,0.802880667509533,-2.51223040803114,NA,1.41182998658557,3.94536064635839,NA,NA,-1.91648225877631,NA,1.02947007948396,-1.55815606744925,9,-91.9845440815485,203.066649138707,26.8166602572273,3.04648730395811e-08
"3366",-4.62449552247314,-0.649502803037861,NA,1.318806834899,NA,NA,-0.556776158121039,NA,NA,0.476268345491824,NA,5.75889219021167,1.18661232685299,NA,7,-94.197272441039,203.069243677259,26.8192547957794,3.04253775194906e-08
"296",-4.12585687690991,-0.614448952920256,4.35188646387043,1.77879434784071,NA,NA,0.638574724290508,NA,NA,-0.0409606081030978,NA,NA,NA,NA,6,-95.2860445590062,203.075083129988,26.8250942485091,3.03366733016228e-08
"104",-4.14828668625458,-0.618513131653086,4.34924997753119,1.7798043974193,NA,NA,0.638282783455752,0.013315882357674,NA,NA,NA,NA,NA,NA,6,-95.2870037937228,203.077001599422,26.8270127179424,3.03075872638032e-08
"2941",-3.09301075700562,NA,NA,0.966766591523079,-1.91397877398318,1.54036574413649,1.69976256027794,3.17714498455392,NA,1.16732859801903,-2.73450708637666,NA,0.222277599330869,NA,9,-91.9917547450381,203.081070465686,26.8310815842066,3.02459911819199e-08
"4690",-1.6330697769473,-0.112458703736122,NA,NA,NA,1.70315053254065,NA,2.44763320871487,NA,NA,-2.14065606999019,NA,NA,-1.16722414014912,6,-95.3031205994156,203.109235210807,26.859246329328,2.98230409268571e-08
"2645",-2.90994420716708,NA,NA,1.27908173626551,NA,1.8572846937749,NA,2.20983299711438,NA,NA,-2.33901534987083,NA,0.516887117316161,NA,6,-95.3038579797602,203.110709971497,26.8607210900172,2.98010581085073e-08
"6998",-3.32883480048975,-0.022303436603373,NA,1.58081065380558,NA,1.8422643935524,NA,2.6362352822812,NA,1.65489099709131,-3.00405749086648,NA,0.81462486292967,-1.55889692210854,9,-92.0103191982958,203.118199372201,26.8682104907219,2.96896707619882e-08
"894",-3.01091564047735,-0.0355744130178997,NA,1.00070370981129,-1.93813496346145,1.56179262750166,1.68718921897193,3.18046658527422,NA,1.17295005011252,-2.6791758892867,NA,NA,NA,9,-92.011611191146,203.120783357902,26.8707944764223,2.96513366886457e-08
"885",-3.51369039047168,NA,NA,1.4270110909334,NA,2.00521546216959,0.512308168169484,2.44767657920125,NA,1.59953531043415,-3.09166507651915,NA,NA,NA,7,-94.2240865496962,203.122871894573,26.8728830130937,2.96203888983416e-08
"3362",-3.85879785244037,-0.608745464833988,NA,NA,NA,NA,-0.565749489538771,NA,NA,0.391869212164336,NA,5.60083144203512,1.33688183236819,NA,6,-95.3161948182566,203.135383648489,26.88539476701,2.94356657948887e-08
"2641",-2.21838319821356,NA,NA,NA,NA,1.66795965828004,NA,2.21428567861154,NA,NA,-2.3587359810864,NA,0.761415273134068,NA,5,-96.3912478903516,203.139638637846,26.8896497563666,2.93731081416898e-08
"4721",-1.60143756226942,NA,NA,NA,NA,1.69820416863308,-0.0681239015801384,2.46844921639187,NA,NA,-2.21951733476746,NA,NA,-1.16561228105213,6,-95.3232992805192,203.149592573014,26.8996036915351,2.92272823208231e-08
"130",1.19508135324316,-0.441699299519837,NA,NA,NA,NA,NA,NA,-4.24298404854445,NA,NA,NA,NA,NA,3,-98.5058520617081,203.152880594004,26.9028917125251,2.91792718376304e-08
"874",-1.62124009908254,-0.0641084320740161,NA,NA,-2.53071867434593,NA,1.63725048583091,3.82393311756494,NA,0.972336624986653,-2.50698542937616,NA,NA,NA,7,-94.2547650452998,203.18422888578,26.934240004301,2.87254773847743e-08
"68",-2.65624264957823,-0.573286924550684,3.69991180943418,NA,NA,NA,NA,0.215036377723097,NA,NA,NA,NA,NA,NA,4,-97.481361354871,203.199409100275,26.9494202187952,2.85082732747e-08
"742",-0.70355896339312,0.0285120134645974,NA,1.13014711610468,NA,NA,0.244738841579607,2.70745260320325,-3.705181023563,NA,-1.42042736358939,NA,NA,NA,7,-94.2635420574611,203.201782910103,26.9517940286236,2.84744567375325e-08
"260",-2.52849256915636,-0.561850088902455,3.7695734266523,NA,NA,NA,NA,NA,NA,-0.125143244685389,NA,NA,NA,NA,4,-97.4847241492545,203.206134689042,26.9561458075622,2.84125668241964e-08
"6937",-0.448457625557715,NA,NA,NA,-1.35943343234253,1.64328297429604,NA,NA,NA,1.02615977057386,-2.24745819778065,NA,0.874631356088988,-1.30229163906998,7,-94.2662016302936,203.207102055768,26.9571131742886,2.83988274613358e-08
"2497",-0.325798413388962,NA,NA,NA,NA,NA,NA,2.32599958288716,-4.6177562217861,-0.136812144087652,NA,NA,0.79277848468466,NA,5,-96.4274906149669,203.212124087077,26.9621352055972,2.83276070162643e-08
"2660",-2.88568596037758,-0.0288091023386328,3.32353438176339,NA,NA,NA,0.766753733990499,0.921348172455116,NA,NA,-2.05578852323441,NA,0.878583911330229,NA,7,-94.2710648991725,203.216828593526,26.9668397120463,2.8261051619578e-08
"2901",-3.30111213963442,NA,NA,1.34314406626656,NA,1.90377776554645,NA,2.31883868325702,NA,1.49395840828664,-2.99543924240161,NA,0.363765154709737,NA,7,-94.2751570160855,203.225012827352,26.9750239458724,2.8145640391436e-08
"2273",-0.316899186932739,NA,NA,NA,NA,NA,-0.0920035767361665,2.31041072552348,-4.62665436037698,NA,NA,NA,0.766861403221199,NA,5,-96.4353906076401,203.227924072423,26.9779351909438,2.81047007665487e-08
