"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"206",-1.61460899219298,-0.479200882923445,NA,0.460464490650772,-1.50365157157772,NA,NA,3.85759406140433,-0.431020625451296,NA,NA,NA,NA,6,-108.848706696872,230.194454813862,38.3312111626224,8.69624868663953e-11
"1064",1.42350836006263,0.0510013293382942,-2.7373795552489,0.549081248904701,NA,NA,-1.44972624621022,NA,NA,NA,NA,0.47150573444373,NA,6,-108.849751316479,230.196544053076,38.3333004018362,8.68716915790738e-11
"2352",2.05051292615649,0.204627175772767,-3.14347499015937,1.01208454335488,-1.55086244126036,NA,-1.12813892949538,NA,NA,0.12251171998276,NA,NA,0.126751638383228,8,-106.676312294042,230.214900037187,38.3516563859473,8.60780315577827e-11
"3146",-1.35109340143153,-0.525904129491632,NA,NA,-1.48932489357698,NA,NA,3.95235877341936,NA,NA,NA,-0.133026898606329,-0.387526633158192,6,-108.865997114366,230.229035648851,38.3657919976116,8.54717936538754e-11
"3129",2.08536571427103,NA,NA,NA,-0.606751700149429,-1.85396745901079,-1.89498361088419,NA,NA,NA,NA,0.0501456533170198,-0.151893945254906,6,-108.86600015541,230.229041730938,38.3657980796987,8.54715337308233e-11
"230",-1.00279879357801,-0.283994494496413,NA,0.386830709992458,NA,NA,-2.1713968695304,3.31257830547483,0.398946094426203,NA,NA,NA,NA,6,-108.867536247869,230.232113915856,38.3688702646165,8.53403423392607e-11
"1238",-0.841507360766035,-0.552238100341607,NA,0.120666583559303,NA,-1.75342082724305,NA,2.82939707320876,-0.233941844667625,NA,NA,-0.0746062658296642,NA,7,-107.787414467147,230.24149560096,38.3782519497204,8.4940961678248e-11
"3375",1.84211614493516,NA,-3.07333777922834,0.945354032388361,-1.48288439356061,NA,-1.04124935232148,NA,NA,0.18317134743676,NA,0.29682350225036,0.0824701875737147,8,-106.704614468945,230.271504386992,38.4082607357523,8.36759879198519e-11
"296",1.53785779997217,0.0876723599367212,-2.43109414504591,0.618361842479863,NA,NA,-1.24756345942766,NA,NA,-0.464124680125499,NA,NA,NA,6,-108.901679915067,230.300401250252,38.4371575990125,8.24756931981927e-11
"1032",0.870917093953268,-0.149096237228417,-3.14703115070459,0.337078602785035,NA,NA,NA,NA,NA,NA,NA,0.429292785566097,NA,5,-109.973980883679,230.300902943829,38.4376592925893,8.24550070300704e-11
"2065",0.801224209701479,NA,NA,NA,NA,-2.28306955145637,NA,NA,NA,NA,NA,NA,-0.232974296412719,3,-112.081222782682,230.301980449085,38.438736797846,8.24105961426259e-11
"2102",1.55726113632674,-0.287037642584671,NA,0.473365355793733,NA,-1.9422011898806,-1.81835358955547,NA,NA,NA,NA,NA,-0.0699291629860525,6,-108.904867174069,230.306775768256,38.4435321170169,8.2213240277482e-11
"1078",1.47813045473555,-0.285336938721065,NA,0.485362376362898,NA,-1.93400774743378,-1.83389658966073,NA,NA,NA,NA,0.0936997617521646,NA,6,-108.90504726348,230.307135947079,38.4438922958393,8.21984358765453e-11
"3363",1.56046446556727,NA,-2.49160446794973,NA,NA,NA,-1.16463454948611,NA,NA,-0.39318707719735,NA,0.465115313659497,0.114643936062427,6,-108.906845864304,230.310733148726,38.4474894974865,8.20507265769322e-11
"1316",1.60598845630153,0.0853851016185386,-2.5004464482888,NA,NA,NA,-1.18867565139481,NA,NA,-0.440308863641271,NA,0.511478548730863,NA,6,-108.907990716306,230.31302285273,38.4497792014911,8.19568443891801e-11
"2274",-0.785537907442074,-0.293869911681411,NA,NA,NA,NA,-2.09255945234221,3.37610158606443,0.381565050222965,NA,NA,NA,-0.1770737875655,6,-108.908835800144,230.314713020406,38.4514693691664,8.18876132417821e-11
"2226",1.73695072839922,-0.310583877232024,NA,NA,NA,-1.94795334496246,-1.91963874175906,NA,0.427489546937069,NA,NA,NA,-0.112427682235415,6,-108.909105216266,230.315251852651,38.4520082014116,8.18655543701766e-11
"1415",0.48409682723853,NA,-2.42369526333916,0.684771882879305,NA,NA,NA,NA,0.981614808913849,-1.42106233148058,NA,0.410159657645954,NA,6,-108.915537025891,230.3281154719,38.464871820661,8.13407003994104e-11
"1156",0.999576910331775,-0.1752027128751,-3.1921453330239,NA,NA,NA,NA,NA,0.276174690637957,NA,NA,0.381483703131214,NA,5,-109.988505963831,230.329953104132,38.4667094528922,8.12659975773619e-11
"1159",0.83208965643862,NA,-3.34076854473461,0.361750530020989,NA,NA,NA,NA,0.240492222470394,NA,NA,0.408150932908029,NA,5,-109.994671861481,230.342284899432,38.4790412481923,8.07664613810254e-11
"1202",1.69109606822606,-0.311945458593775,NA,NA,NA,-1.94033604618829,-1.9278203434455,NA,0.41691642997286,NA,NA,0.0100767612887941,NA,6,-108.926476392476,230.34999420507,38.4867505538307,8.04557339708536e-11
"1102",-1.66265472961108,-0.529355022848836,NA,0.476098607060138,-1.5138061700383,NA,NA,3.86395041176852,NA,NA,NA,-0.243121233146323,NA,6,-108.936063107182,230.369167634483,38.5059239832436,7.96881131626351e-11
"2150",-0.896266125557102,-0.267254922920312,NA,0.325843602790041,NA,NA,-1.9890369546156,3.36915828556821,NA,NA,NA,NA,-0.138454540420071,6,-108.939430069526,230.375901559169,38.51265790793,7.94202574694754e-11
"21",0.553838872381269,NA,NA,0.25751021910988,NA,-2.27233630103273,NA,NA,NA,NA,NA,NA,NA,3,-112.121676670895,230.382888225512,38.5196445742725,7.91433000834523e-11
"1226",-1.3174598880696,-0.490421730829782,NA,NA,-1.45781789847425,NA,NA,3.88788540037144,-0.408065632696518,NA,NA,-0.159585527731569,NA,6,-108.948081591474,230.393204603067,38.5299609518276,7.87361150725451e-11
"3079",0.858172698988402,NA,-3.28990233623793,0.365208421918535,NA,NA,NA,NA,NA,NA,NA,0.422565878424326,0.0956329563098502,5,-110.021664742513,230.396270661497,38.5330270102575,7.8615502782574e-11
"1250",-0.8201319541831,-0.296844463435968,NA,NA,NA,NA,-2.1037601623152,3.3409999771106,0.368813742781162,NA,NA,-0.0143550620720103,NA,6,-108.95165527017,230.400351960459,38.5371083092193,7.84552396736572e-11
"2088",1.55233281658336,0.0305701742539923,-2.71623886749828,0.584623066697347,NA,NA,-1.44824981001363,NA,NA,NA,NA,NA,0.220441025325332,6,-108.95422901084,230.405499441799,38.5422557905598,7.82535758590181e-11
"136",0.961073280577411,-0.187840723148315,-3.17903459551058,0.351424653000981,NA,NA,NA,NA,0.362559769929699,NA,NA,NA,NA,5,-110.028522014663,230.409985205796,38.5467415545565,7.80782590034223e-11
"3076",1.03996407750591,-0.157925560178001,-3.14494476907674,NA,NA,NA,NA,NA,NA,NA,NA,0.408443775360107,0.0811982692265954,5,-110.030538122827,230.414017422124,38.550773770885,7.79210033634485e-11
"1126",-0.96250759585158,-0.268962213364734,NA,0.349861780683714,NA,NA,-2.00850564439464,3.33358388583367,NA,NA,NA,0.0504783393623124,NA,6,-108.963418591538,230.423878603194,38.5606349519547,7.75377524050011e-11
"1041",0.683188295948306,NA,NA,NA,NA,-2.27229598829952,NA,NA,NA,NA,NA,0.0289292461636518,NA,3,-112.159350309366,230.458235502453,38.5949918512136,7.62171494620673e-11
"3170",-0.784262832520857,-0.277864555221164,NA,NA,NA,NA,-1.94542233108004,3.38833128016102,NA,NA,NA,0.099332495699962,-0.177688182144138,6,-108.991503532685,230.480048485489,38.6168048342497,7.53904044070982e-11
"3203",1.02275894340888,NA,-3.33948206268284,NA,NA,NA,NA,NA,0.224187282240319,NA,NA,0.393368132423709,0.0682027762353815,5,-110.063926737345,230.48079465116,38.6175509999208,7.53622827874216e-11
"2229",1.56747766692226,NA,NA,0.558153627618298,NA,-1.96104326148072,-2.26240031305368,NA,0.442925770466597,NA,NA,NA,-0.0896477445493962,6,-108.99745528023,230.491951980578,38.6287083293384,7.49430323960505e-11
"3108",1.66409089634645,0.0278057577998185,-2.74909056751591,NA,NA,NA,-1.37258233479887,NA,NA,NA,NA,0.437898505426231,0.117306229236036,6,-108.998646157388,230.494333734893,38.631090083654,7.48538375712129e-11
"2180",1.11946859405879,-0.194629544222892,-3.18076705015464,NA,NA,NA,NA,NA,0.340726952106895,NA,NA,NA,0.125616455069491,5,-110.076970563858,230.506882304186,38.6436386529468,7.43856535831221e-11
"2439",0.595350689580036,NA,-2.4273740245326,0.711967336997276,NA,NA,NA,NA,1.04303929522251,-1.42244763631981,NA,NA,0.160638357569873,6,-109.006497928208,230.510037276534,38.6467936252949,7.42684037473593e-11
"1205",1.50585716372361,NA,NA,0.570949341741066,NA,-1.95313405098565,-2.27049949620269,NA,0.427696680459899,NA,NA,0.0475444224709524,NA,6,-109.006938090014,230.510917600146,38.6476739489061,7.42357208260792e-11
"2056",1.00560760267786,-0.167025943213978,-3.12162356837508,0.362908224736997,NA,NA,NA,NA,NA,NA,NA,NA,0.162554687019386,5,-110.082134430739,230.517210037949,38.6539663867097,7.40025260313261e-11
"3122",1.74737202114214,-0.296552350331174,NA,NA,NA,-1.94831407554474,-1.75894047444105,NA,NA,NA,NA,0.118042905592258,-0.115285114547124,6,-109.015566369626,230.52817415937,38.6649305081307,7.35979496602338e-11
"2183",0.949389003466126,NA,-3.34607743879294,0.38636434188342,NA,NA,NA,NA,0.30333276810653,NA,NA,NA,0.144461158642033,5,-110.093338938091,230.539619052652,38.6763754014124,7.31779920589144e-11
"1342",1.39585146035014,0.0830088233863148,NA,0.842987940025366,-0.409684587670225,-1.87344005872739,-0.968983831441499,NA,NA,-1.5670235764764,NA,0.273828170559864,NA,8,-106.843058235549,230.548391920199,38.6851482689601,7.28577046164223e-11
"3389",1.40192420413079,NA,NA,0.812333129369158,-0.401954954005768,-1.87264233729198,-0.928551397042842,NA,NA,-1.50863027511011,NA,0.276485276033325,-0.0665789241350938,8,-106.852277753461,230.566830956024,38.7035873047848,7.2189078644289e-11
"265",0.871866140552335,NA,NA,NA,-0.823844868388729,NA,NA,NA,NA,-1.88672508186329,NA,NA,NA,3,-112.216637322602,230.572809528925,38.7095658776855,7.19736070232819e-11
"392",0.660440914379159,0.0364358464738911,-2.4189617782244,0.697875551284276,NA,NA,NA,NA,1.05985235383488,-1.44539849440963,NA,NA,NA,6,-109.04004315709,230.577127734299,38.7138840830591,7.18183762548681e-11
"1452",2.19383645691786,0.169285967566727,-3.0116433718688,NA,-1.27698100002902,NA,-1.17768441142429,NA,0.732831138363407,-0.188023111446434,NA,0.265493029914494,NA,8,-106.858320114363,230.578915677828,38.7156720265887,7.1754201343858e-11
"2277",-0.888735296274043,NA,NA,0.404107501121934,NA,NA,-2.38890335381285,3.37883262841322,0.364827629862269,NA,NA,NA,-0.1576685171091,6,-109.045686257329,230.588413934777,38.7251702835379,7.14142393237014e-11
"385",0.288726681079409,NA,NA,NA,NA,NA,NA,NA,1.1620308710935,-2.61651737585675,NA,NA,NA,3,-112.229819641782,230.599174167285,38.7359305160459,7.10310541286937e-11
"153",1.21914381445113,NA,NA,NA,-0.856665334018332,-2.0340798727364,NA,NA,-0.479522303340274,NA,NA,NA,NA,4,-111.185307027527,230.604532183709,38.7412885324698,7.08410160218624e-11
"3244",2.24719342268725,0.150248868275078,-3.11415545193347,NA,-1.32356083197848,NA,-1.21410767516052,NA,0.654945343752544,NA,NA,0.249593151583126,0.0242054150586191,8,-106.871471610305,230.605218669712,38.7419750184722,7.08167045115307e-11
"1447",1.00348789319667,NA,-2.25963373940191,0.811023775100568,NA,NA,-1.44548886931504,NA,1.25315667714089,-0.988351474960228,NA,0.349432452431238,NA,7,-107.973196005238,230.613058677143,38.7498150259034,7.05396461563944e-11
"2340",1.78981700508514,0.0546981223576833,-2.50565041303886,NA,NA,NA,-1.20530618374165,NA,NA,-0.374137873768949,NA,NA,0.183701791477654,6,-109.061044266861,230.619129953841,38.7558863026015,7.03258379877215e-11
"2366",1.55912240014836,0.0680932430498245,NA,0.831685588612387,-0.449564119823824,-1.87672961947764,-0.968674226190285,NA,NA,-1.51211867167271,NA,NA,-0.0298154766636136,8,-106.89342525565,230.649125960402,38.7858823091626,6.92789609948057e-11
"1253",-0.935415334262879,NA,NA,0.430964833972019,NA,NA,-2.40487058612875,3.34494968571328,0.354475537095192,NA,NA,-0.00338292948871882,NA,6,-109.07955405817,230.656149536457,38.7929058852181,6.90360946661406e-11
"2476",2.2979853685205,0.156860435805485,-3.00614590524876,NA,-1.29283962631607,NA,-1.18890973507829,NA,0.770187463391864,-0.167060451576858,NA,NA,0.0613257993344561,8,-106.903022779239,230.668321007579,38.8050773563398,6.86172350769413e-11
"2471",1.08432029035231,NA,-2.26518126117359,0.848981342370706,NA,NA,-1.48072567708714,NA,1.30714412104848,-0.983644943572197,NA,NA,0.200493608474735,7,-108.00806639187,230.682799450408,38.8195557991683,6.81222933771678e-11
"424",1.19149853183304,0.155516798082131,-2.27820793861905,0.858455896461996,NA,NA,-1.53248315108073,NA,1.35163175150692,-1.07971812773197,NA,NA,NA,7,-108.010337920917,230.687342508501,38.8240988572618,6.79677272262405e-11
"3499",2.12880365802351,NA,-2.9628750822947,NA,-1.25720690048102,NA,-1.11656207561063,NA,0.714996224491818,-0.0955001279668027,NA,0.232997185692618,0.02899388297964,8,-106.91984452452,230.701964498142,38.8387208469025,6.74726275653491e-11
"29",0.772535699708757,NA,NA,0.485962242329481,-0.903472209324837,-2.04094807680961,NA,NA,NA,NA,NA,NA,NA,4,-111.234810325916,230.703538780488,38.8402951292483,6.74195379793898e-11
"3125",1.58259215056023,NA,NA,0.513206687648998,NA,-1.95903022907154,-2.0776875463285,NA,NA,NA,NA,0.149721520919581,-0.099375802512489,6,-109.105459153851,230.707959727821,38.8447160765812,6.72706734572491e-11
"3482",1.18567180647762,0.00709846614847903,NA,NA,-0.177158442979358,-2.04886533472424,NA,NA,1.10620149992044,-2.33533766645548,NA,0.194444834622182,-0.145122835371877,8,-106.926283174347,230.714841797796,38.8515981465563,6.70395905264866e-11
"2073",1.15875745615135,NA,NA,NA,-0.865229886014382,-2.07005725219844,NA,NA,NA,NA,NA,NA,-0.28520491919759,4,-111.248284285728,230.730486700111,38.867243048872,6.65172223673275e-11
"3173",-0.87810017402039,NA,NA,0.36811033434639,NA,NA,-2.23019502394675,3.39144413059653,NA,NA,NA,0.102562506119399,-0.162573867404349,6,-109.120262880969,230.737567182056,38.8743235308165,6.62821517202287e-11
"3297",-0.714550818310261,NA,NA,NA,NA,NA,-2.32449525604126,3.41014977494262,0.320252525007205,NA,NA,0.0565768851869996,-0.194537915576211,6,-109.13469563129,230.766432682698,38.9031890314583,6.53323883093978e-11
"1424",1.25693991513218,0.154804853600195,-3.14058962521256,0.994310459548968,-1.47695934600526,NA,NA,NA,0.630736369902108,-0.643248482463127,NA,0.296943903584997,NA,8,-106.960285461184,230.782846371471,38.9196027202312,6.479840970187e-11
"1470",1.10017759506111,0.158314578433631,NA,1.05852644397835,-0.233812324800298,-1.90603170775321,-1.25021150921673,NA,1.44759066867923,-2.19333692604907,NA,0.141257603207988,NA,9,-105.853642987399,230.791623324196,38.9283796729565,6.45146664681689e-11
"3249",1.83015208016741,NA,NA,NA,NA,-1.97100651085726,-2.17400309659414,NA,0.378726079377941,NA,NA,0.0830878141238118,-0.132732089577844,6,-109.159463278677,230.815967977473,38.9527243262337,6.37341329666293e-11
"2494",1.18415800328846,0.15087741082724,NA,1.05242734713621,-0.251774913946512,-1.9081603148826,-1.25102298756752,NA,1.46541799677097,-2.17121789426855,NA,NA,-0.0263296740124987,9,-105.866098335124,230.816534019645,38.9532903684056,6.3716097415447e-11
"3459",0.872937482025683,NA,-2.51133973959633,NA,NA,NA,NA,NA,0.871391184017621,-1.26015770243277,NA,0.396438049949459,0.0674168717267177,6,-109.159885054057,230.816811528233,38.9535678769936,6.37072571466587e-11
"1412",0.888847128218395,0.0213458856681507,-2.50939767702366,NA,NA,NA,NA,NA,0.875943285638793,-1.27585761750679,NA,0.41780535050526,NA,6,-109.16507093877,230.827183297658,38.9639396464184,6.33777338292197e-11
"297",1.48609821962988,NA,NA,NA,-0.769413170165853,NA,-1.36129451836627,NA,NA,-1.31169278582108,NA,NA,NA,4,-111.298062655409,230.830043439474,38.9667997882346,6.32871639519598e-11
"3293",-0.567125253529196,NA,NA,0.37460369956799,-1.24828677749462,-1.47915548155556,NA,3.32111737075908,-0.497116838436128,NA,NA,-0.130237426183402,-0.39000698483169,8,-106.9989435166,230.860162482302,38.996918831063,6.2341230084081e-11
"3382",1.29217048296005,0.0617555290493505,NA,0.74245793290441,NA,-1.95935242978686,-0.959591112629186,NA,NA,-1.64453985853186,NA,0.364856935198689,-0.0567543196522185,8,-106.99970830671,230.861692062523,38.9984484112833,6.22935703550257e-11
"30",0.812451750599557,-0.554108761792154,NA,0.421556473573765,-0.727927364885375,-1.96870494112028,NA,NA,NA,NA,NA,NA,NA,5,-110.261965271808,230.876871720086,39.0136280688468,6.18225625172985e-11
"3471",1.23334984222117,NA,-3.08932336282035,0.954122309502165,-1.44850732951456,NA,NA,NA,0.618362660264349,-0.536749949216649,NA,0.259986876852891,0.0451977446181566,8,-107.010047508263,230.882370465627,39.019126814388,6.16528226932538e-11
"3510",1.03404510667083,0.150053372897806,NA,1.01040771147821,NA,-1.95683067638464,-1.25546047110807,NA,1.5026386742201,-2.258432590293,NA,0.188063133312734,-0.039574445395066,9,-105.902343934313,230.889025218024,39.025781566785,6.1448021472759e-11
"2448",1.35914265145445,0.138747680300306,-3.13482802190286,1.00214908370104,-1.49319396795136,NA,NA,NA,0.669213567662621,-0.622349487401583,NA,NA,0.0802190463834243,8,-107.014706850039,230.891689149179,39.0284454979398,6.13662293076269e-11
"3517",1.09426051734773,NA,NA,1.00789360912361,-0.221927286280886,-1.89972757188377,-1.17671922754351,NA,1.41007330455754,-2.06805098245063,NA,0.126157438037041,-0.0427856200331422,9,-105.904142393293,230.892622135983,39.0293784847435,6.13376090426576e-11
"2114",-2.01899786591923,-0.660514877290597,NA,NA,NA,NA,NA,3.64071039620334,NA,NA,NA,NA,-0.250389920894475,4,-111.331307525918,230.89653318049,39.0332895292508,6.12177791863523e-11
"194",-1.96509689983913,-0.629617834605844,NA,NA,NA,NA,NA,3.60114658389136,-0.34594214274112,NA,NA,NA,NA,4,-111.33216670182,230.898251532294,39.035007881055,6.11652049341943e-11
"2074",1.13780641893081,-0.551372617057079,NA,NA,-0.693400999444092,-1.99201121568358,NA,NA,NA,NA,NA,NA,-0.228501687745978,5,-110.285859574206,230.924660324883,39.0614166736436,6.03628641990512e-11
"1049",1.09419335392222,NA,NA,NA,-0.85587949046604,-2.06415601012046,NA,NA,NA,NA,NA,-0.119377060934944,NA,4,-111.354113224842,230.94214457834,39.0789009271002,5.9837464292949e-11
"154",1.12613238734185,-0.536340987139213,NA,NA,-0.685179013943375,-1.97471812173008,NA,NA,-0.238449096420759,NA,NA,NA,NA,5,-110.317142116851,230.987225410172,39.1239817589322,5.85037902108885e-11
"2436",1.02517103117208,-0.00422357297259414,-2.50354174892134,NA,NA,NA,NA,NA,0.938258714366984,-1.25327562016318,NA,NA,0.122264762788842,6,-109.27492783249,231.046897085098,39.1836534338583,5.67840629565458e-11
"1050",1.09234558116664,-0.561727439265574,NA,NA,-0.683142916468656,-1.98640536441428,NA,NA,NA,NA,NA,-0.106616093021272,NA,5,-110.350431006313,231.053803189096,39.1905595378571,5.65883227794172e-11
"70",-2.12856239843808,-0.66903858196325,NA,0.0585206744936887,NA,NA,NA,3.59056164528044,NA,NA,NA,NA,NA,4,-111.418411188799,231.070740506254,39.2074968550142,5.61111190838629e-11
"1090",-2.08310554544313,-0.669518943437439,NA,NA,NA,NA,NA,3.59545638798307,NA,NA,NA,-0.0281144151106239,NA,4,-111.419805165771,231.073528460198,39.2102848089582,5.60329559674346e-11
"3372",2.34035101277352,0.152373496558267,-3.14770388129875,NA,-1.39759990287292,NA,-1.02686023317644,NA,NA,0.168727768490619,NA,0.33064699618657,0.0239938997670781,8,-107.10562856984,231.073532588783,39.2102889375433,5.60328402991423e-11
"421",0.478367034989744,NA,NA,1.00205399744101,NA,NA,-1.72200399830213,NA,1.55384119132785,-2.1416183728078,NA,NA,NA,5,-110.36551619033,231.08397355713,39.2207299058904,5.57410839604473e-11
"3216",1.45550035940311,0.0739033640271614,-3.4992706636794,0.888947471061734,-1.63609752407957,NA,NA,NA,0.327443903728637,NA,NA,0.2586148571018,0.0284563678361874,8,-107.119722475788,231.101720400677,39.2384767494379,5.52486577959017e-11
"2253",-1.49621522708275,NA,NA,0.473647912591123,-1.68539059006329,NA,NA,4.06225039504245,-0.634905117621019,NA,NA,NA,-0.395781292540291,6,-109.302408225533,231.101857871185,39.2386142199456,5.52448603958901e-11
"2286",-0.744100447520763,-0.207576563779423,NA,0.645224251589464,-1.28987960323067,NA,-1.78967462445422,3.60405615480362,0.214339494907461,NA,NA,NA,-0.255090704095961,8,-107.135629007319,231.13353346374,39.2702898125003,5.43767958116541e-11
"3344",1.46507950972896,0.142567209469032,-3.2458112124861,0.921276976539691,-1.56243355341502,NA,NA,NA,NA,-0.27982250238547,NA,0.34526477300829,0.0393176884795948,8,-107.147784787242,231.157845023585,39.2946013723459,5.3719804658689e-11
"3182",-0.676294207682974,-0.19719490228713,NA,0.633002924811225,-1.31920987402348,NA,-1.69366284431892,3.63371723680806,NA,NA,NA,-0.0841641102953577,-0.239221465749333,8,-107.157758640253,231.177792729608,39.3145490783685,5.31866743245636e-11
"3386",1.81697741131859,0.0379051410201896,NA,NA,-0.32170081711416,-1.91644530673699,-0.90722941971926,NA,NA,-1.47936010220308,NA,0.286910073727092,-0.114013687584317,8,-107.181563121939,231.22540169298,39.3621580417407,5.19355434498902e-11
"1444",1.47577387171154,0.12351719264807,-2.3803807240225,NA,NA,NA,-1.40681203704939,NA,1.12320652691385,-0.903839313754322,NA,0.377920358911161,NA,7,-108.282785129746,231.232236926159,39.3689932749193,5.17583506360407e-11
"1262",-0.743018168501042,-0.211186340306662,NA,0.688245940097221,-1.27980068324328,NA,-1.82996308825964,3.5611556827756,0.239015201743118,NA,NA,-0.184567509147553,NA,8,-107.197325846821,231.256927142744,39.3936834915048,5.11233160428057e-11
"3335",0.734549055135482,NA,-2.55241453681764,0.553769060808576,NA,NA,NA,NA,NA,-0.936117091663559,NA,0.496881362149046,0.114071035087979,6,-109.386613918014,231.270269256146,39.4070256049062,5.07834045477725e-11
"3491",1.42368034389352,NA,-2.36093582314892,NA,NA,NA,-1.36459026153815,NA,1.10239412142965,-0.828081845970069,NA,0.329503231974961,0.103985751645766,7,-108.302454504462,231.271575675591,39.4083320243517,5.07502431660163e-11
"1288",0.767527891082865,0.0316435644160136,-2.54834239688463,0.543784803375102,NA,NA,NA,NA,NA,-0.955054406423373,NA,0.533636878351665,NA,6,-109.402044766581,231.301130953281,39.4378873020418,5.00057885893414e-11
"193",-2.06504637430096,NA,NA,NA,NA,NA,NA,3.76614268285708,-0.655679685389847,NA,NA,NA,NA,3,-112.585085886835,231.30970665739,39.4464630061507,4.97918302047679e-11
"3309",-0.638601538263718,NA,NA,0.690287917954506,-1.33205285616764,NA,-1.95359227354232,3.6328388330663,0.191743193783766,NA,NA,-0.112818726017954,-0.242164301186095,8,-107.23432202621,231.330919501521,39.4676758502819,4.92665078581843e-11
"3358",1.02618009170211,0.0126573437718569,NA,0.782556105558277,-0.410467468177013,-1.96657844095583,NA,NA,NA,-1.90652301719841,NA,0.311045801068879,-0.105755026053667,8,-107.236334964113,231.334945377328,39.4717017260883,4.91674371821690e-11
"3273",-1.24400202322644,NA,NA,NA,-1.62938068972161,NA,NA,4.08783959073718,-0.637405590738597,NA,NA,-0.0354040576336763,-0.413549761161743,6,-109.425621008039,231.348283436196,39.4850397849565,4.8840629054171e-11
"3318",-0.0545436699607553,-0.260132179577608,NA,0.357996466159565,NA,-1.57208530920543,-1.78536523989878,2.68187444684272,0.360945822660721,NA,NA,-0.0515465396182239,-0.213699311616267,9,-106.140330079601,231.3649975086,39.5017538573604,4.84341669240179e-11
"2468",1.59564407699857,0.102721782297563,-2.37774035268985,NA,NA,NA,-1.42805104392311,NA,1.17902112840284,-0.879807909147263,NA,NA,0.150507378266599,7,-108.356564486115,231.379795638896,39.5165519876568,4.807712189616e-11
"425",1.22803006550892,NA,NA,NA,-0.597859810299626,NA,-1.56533857695467,NA,1.22359692581891,-1.78966561296026,NA,NA,NA,5,-110.528127706871,231.409196590212,39.5459529389728,4.73755348026156e-11
"293",0.844866056890607,NA,NA,0.763355347521626,NA,NA,-1.46496651971281,NA,NA,-1.55981633699992,NA,NA,NA,4,-111.622460260952,231.478838650559,39.6155949993194,4.57542609029355e-11
"1229",-1.57871286358439,NA,NA,0.521823864520765,-1.66067382775554,NA,NA,3.99309900056318,-0.64829710594967,NA,NA,-0.151363132021711,NA,6,-109.49900411023,231.495049640578,39.6318059893386,4.53848989225883e-11
"3239",1.29392044536408,NA,-2.82951876137923,0.658770757040192,NA,NA,-1.75772214278079,NA,0.837954209913488,NA,NA,0.297559076964327,0.152685897525159,7,-108.416329509277,231.49932568522,39.636082033981,4.52879686521099e-11
"190",1.56031280991916,-0.24596743843749,NA,0.666967312564525,-0.593938734902807,-1.80485483510773,-1.92949303787032,NA,0.384271753155611,NA,NA,NA,NA,7,-108.421374061281,231.509414789229,39.6461711379896,4.50600864042527e-11
"261",0.186135647245287,NA,NA,0.722471718404072,NA,NA,NA,NA,NA,-2.19803324720371,NA,NA,NA,3,-112.689900717968,231.519336319657,39.6560926684181,4.48371074255262e-11
"1192",1.34548676058525,0.0366713680363209,-2.83420123688854,0.639395316041156,NA,NA,-1.76790491250132,NA,0.83746466159063,NA,NA,0.343434753988109,NA,7,-108.444571485989,231.555809638644,39.6925659874049,4.40268391145561e-11
"3306",-0.422305120022857,-0.233835104694578,NA,NA,-1.22670965080873,NA,-1.69577930878747,3.65512252426632,0.191125658974114,NA,NA,-0.0993372638462343,-0.280825742145798,8,-107.348525844965,231.559327139031,39.6960834877918,4.39494749548021e-11
"1456",1.67705086691801,0.250563525171532,-2.97618423488124,1.13105990053428,-1.39064091051399,NA,-1.32062351346103,NA,0.906905819027598,-0.384186263099524,NA,0.274585272681956,NA,9,-106.240454728647,231.565246806692,39.7020031554521,4.38195841344634e-11
"3332",1.04848715999248,-0.000576309022622984,-2.60306356077927,NA,NA,NA,NA,NA,NA,-0.849972712698821,NA,0.501923479896978,0.0800426688515323,6,-109.555206699649,231.607454819416,39.7442111681767,4.29045052304345e-11
"2216",1.4177923000376,0.0208557874888927,-2.82910913923317,0.67396596137911,NA,NA,-1.78858814767196,NA,0.891173453442157,NA,NA,NA,0.194790317396019,7,-108.479311740903,231.625290148472,39.7620464972324,4.25235981710325e-11
"2480",1.75436530996654,0.23702444679389,-2.97065368942786,1.14759823871508,-1.39919304943586,NA,-1.33844378330405,NA,0.9437449041086,-0.368537409297374,NA,NA,0.124410205350036,9,-106.27274101461,231.629819378617,39.7665757273772,4.24274075481586e-11
"393",0.594280862973912,NA,NA,NA,-0.692526322970317,NA,NA,NA,0.977963928964144,-2.34305703942628,NA,NA,NA,4,-111.702353936822,231.638626002299,39.7753823510596,4.22409971548525e-11
"2312",0.943205406318205,-0.00381389455258432,-2.55192269259067,0.560561104338517,NA,NA,NA,NA,NA,-0.891258441752681,NA,NA,0.187332643591116,6,-109.572203386702,231.641448193523,39.7782045422836,4.21814331042878e-11
"3248",1.79520770092445,0.209560931657027,-3.18342904722432,1.09033013275148,-1.47535139031479,NA,-1.3947267099394,NA,0.744133145958969,NA,NA,0.233552620807294,0.08286681958913,9,-106.287076896639,231.658491142675,39.7952474914355,4.18235122670529e-11
