"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nearest_LM)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"2365",-7.05437011584886,NA,NA,0.376821800716982,-0.044991830140799,-0.544464270916029,4.00594458784587,NA,NA,-0.133648302396555,NA,NA,-0.63482915878259,7,-97.5780809067629,209.830860608707,27.82050447148,3.23390433877365e-08
"462",-0.692616947952163,-0.327781643712283,NA,0.278706045916914,-0.0718577333648198,NA,NA,-1.10485604110982,0.419075844302795,-0.0954992623385897,NA,NA,NA,7,-97.6031670947024,209.881032984586,27.8706768473591,3.15378712602917e-08
"2522",0.777648591268906,-0.271129633079847,NA,NA,-0.0833690261768313,-0.275585122986713,NA,-1.0352245671786,0.565659402571987,-0.0385013079191327,NA,NA,-0.617590228828427,8,-96.5101299411149,209.892987154957,27.8826310177305,3.13499289503196e-08
"433",-6.47016496045395,NA,NA,NA,NA,-0.541858517633952,3.71654970419007,NA,0.920391223829679,-0.209561140692126,NA,NA,NA,5,-99.7760382624448,209.909219382032,27.8988632448059,3.10965191101114e-08
"2230",-6.38556313428786,-0.47694250305942,NA,0.411493753432609,NA,-0.772047142388887,3.62302747275399,NA,0.638277831805662,NA,NA,NA,-0.670288278851039,7,-97.6312425373976,209.937183869976,27.9268277327494,3.06647456088597e-08
"1246",-2.11909324313038,-0.291573374504645,NA,0.309536649111399,-0.002253683194404,-0.462595750712537,NA,-1.01180241432988,0.387330958918653,NA,NA,0.528292344401689,NA,8,-96.5466231974515,209.96597366763,27.9556175304036,3.02264915771235e-08
"293",-9.22651287915273,NA,NA,0.272442384456327,NA,NA,4.47675792884702,NA,NA,-0.270089108970203,NA,NA,NA,4,-100.871550832355,209.979788055243,27.9694319180166,3.00184307272197e-08
"1501",-2.17201679524984,NA,NA,0.307291402361334,-0.00833569098302103,-0.449023889527336,NA,-0.980675437680682,0.542109794965192,-0.071663365290646,NA,0.534593974336074,NA,8,-96.5560128853465,209.98475304342,27.9743969061938,2.99440025723413e-08
"2465",-9.27533803505938,NA,NA,NA,NA,NA,4.85553527174319,NA,0.884732467490317,-0.313137967897753,NA,NA,-0.590360267682279,5,-99.8209956943685,209.99913424588,27.9887781086533,2.97294594620043e-08
"181",-5.58257815089641,NA,NA,0.364006203009971,NA,-0.885719910507731,3.160766895142,NA,0.407841528530524,NA,NA,NA,NA,5,-99.8244255523369,210.005993961817,27.9956378245902,2.96276663063951e-08
"3133",-8.31898663284722,NA,NA,0.380451533056507,-0.0323786319039235,-0.782644314625531,3.45443258783469,NA,NA,NA,NA,0.662102373246441,-0.740207900613392,7,-97.6845872347386,210.043873264658,28.0335171274314,2.90718091206946e-08
"17",1.23303675047914,NA,NA,NA,NA,-0.838915112607232,NA,NA,NA,NA,NA,NA,NA,2,-103.009462648554,210.089100735704,28.0787445984774,2.84217645871126e-08
"1333",-8.25488340896428,NA,NA,0.316002108908579,NA,-0.578728310992418,3.52222309008441,NA,NA,-0.150172705959557,NA,0.464031571500054,NA,6,-98.8118847688934,210.126763549763,28.1164074125363,2.78915507744298e-08
"1329",-8.10266125685272,NA,NA,NA,NA,-0.502289863300575,3.52234131918112,NA,NA,-0.164670960797511,NA,0.561335859291496,NA,5,-99.8859796959506,210.129102249044,28.1187461118175,2.78589548612789e-08
"2225",-5.30246392392817,NA,NA,NA,NA,-0.786978070857941,3.52371708355608,NA,0.384555876902657,NA,NA,NA,-0.57786879316684,5,-99.8890576425645,210.135258142272,28.1249020050453,2.77733383146701e-08
"1374",-2.23572272994327,-0.234350863450393,NA,0.294781482005339,-0.0106320705536681,-0.378410677619015,NA,-1.00227130096652,NA,-0.0252546102206762,NA,0.573342886513098,NA,8,-96.6331196577626,210.138966588252,28.1286104510258,2.7721888067107e-08
"3122",-7.95146504181505,-0.444799098757,NA,NA,NA,-0.635790693627414,3.36610881270602,NA,NA,NA,NA,0.732728603301486,-0.676964370546159,6,-98.8245374026849,210.152068817346,28.1417126801193,2.75408723775749e-08
"2065",1.50645527527829,NA,NA,NA,NA,-0.819385191688399,NA,NA,NA,NA,NA,NA,-0.477639980719889,3,-102.009306677031,210.15978982465,28.1494336874235,2.74347557028762e-08
"3505",-9.60584688773601,NA,NA,NA,NA,-0.498118794206042,4.02033661685881,NA,0.873274768009629,-0.212005527695368,NA,0.732820298587364,-0.659025227072454,7,-97.743653729137,210.162006253455,28.1516501162282,2.74043689521086e-08
"3546",-2.54036186301064,-0.260456162976961,NA,NA,-0.0738317281885088,-0.256309339660483,NA,-1.06975266125529,0.434508298897812,-0.0394464555071155,NA,0.850450663978924,-0.720042853314412,9,-95.5358261462592,210.169213268128,28.1588571309016,2.73057948205039e-08
"2486",-7.71105473961755,-0.283442831406154,NA,0.4012051250496,NA,-0.576043637890712,4.1326672986789,NA,1.12286736945323,-0.178095610338953,NA,NA,-0.657125153026282,8,-96.6625806952657,210.197888663259,28.187532526032,2.69170858473102e-08
"2342",-9.37953894640523,-0.415106141078211,NA,0.328803763470723,NA,NA,4.71435852190369,NA,NA,-0.217319332163081,NA,NA,-0.651775342734312,6,-98.8530479677314,210.209089947439,28.1987338102124,2.67667542530526e-08
"50",-4.86916332861117,-0.404316939026683,NA,NA,NA,-0.674156449657198,3.08720149062729,NA,NA,NA,NA,NA,NA,4,-100.98808479018,210.212855970892,28.2024998336656,2.67163995650233e-08
"1073",-6.48873443534336,NA,NA,NA,NA,-0.77724352226971,3.00575387602472,NA,NA,NA,NA,0.482808333303246,NA,4,-100.999011683354,210.23470975724,28.2243536200134,2.64260614565194e-08
"61",-5.66017463880774,NA,NA,0.356454637681928,0.0165479872096514,-0.838722710527196,3.23849192008461,NA,NA,NA,NA,NA,NA,5,-99.9530839121222,210.263310681387,28.2529545441607,2.60508458396314e-08
"2105",-5.13407446343505,NA,NA,NA,-0.0490863232583436,-0.711046229350249,3.4816946869262,NA,NA,NA,NA,NA,-0.589756675722971,5,-99.9610610432804,210.279264943704,28.2689088064772,2.58438614938364e-08
"2349",-8.98287117336058,NA,NA,0.326115345524566,-0.120682613004774,NA,4.60677341048193,NA,NA,-0.244849796042013,NA,NA,-0.683998322248517,6,-98.8965972487675,210.296188509511,28.2858323722845,2.56260989773993e-08
"3493",-12.8945764323623,NA,NA,0.320958738039756,NA,NA,4.92071835979865,NA,0.84974752761583,-0.323910973879639,NA,0.735397096200453,-0.764867513881839,7,-97.8168195226864,210.308337840554,28.297981703327,2.54709008630682e-08
"2070",0.725847922062272,-0.456739208412535,NA,0.370827947911768,NA,-0.771973455323829,NA,NA,NA,NA,NA,NA,-0.547681581975234,5,-99.9763387621141,210.309820381371,28.2994642441446,2.54520270341428e-08
"3089",-1.67680128202559,NA,NA,NA,NA,-0.823549759252065,NA,NA,NA,NA,NA,0.818699791714236,-0.591896493157283,4,-101.039263031866,210.315212454265,28.3048563170383,2.53834998590008e-08
"3382",-9.75648407218015,-0.28181219960111,NA,0.361044717188243,NA,-0.516324415320948,3.89339476092533,NA,NA,-0.124851804622919,NA,0.728118519485464,-0.726889717100375,8,-96.7337045767589,210.340136426245,28.3297802890185,2.50691339197807e-08
"3489",-12.1659803968172,NA,NA,NA,NA,NA,4.76447005495678,NA,0.757273705161366,-0.315562170128663,NA,0.798286636759974,-0.696787318050884,6,-98.9261340460315,210.355262104039,28.3449059668124,2.48802552284825e-08
"1530",-8.68715712962434,-0.148663053188381,NA,NA,0.0343885443042286,-0.221946786862466,3.53705686832358,-1.01873215609701,0.512164986998661,-0.113082985618246,NA,0.553707375275684,NA,9,-95.6386352870895,210.374831549789,28.3644754125621,2.46379959786659e-08
"1482",-2.56608073530981,-0.323816526387268,NA,NA,-0.0558991592672971,NA,NA,-1.1112085689394,0.265317422226514,-0.0935154751754387,NA,0.631255585577252,NA,7,-97.8659287844677,210.406556364116,28.3962002268896,2.42502613867215e-08
"2338",-8.35315167857838,-0.39470087148373,NA,NA,NA,NA,4.52477102042208,NA,NA,-0.215884343482736,NA,NA,-0.583864321517319,5,-100.034233757681,210.425610372505,28.4152542352784,2.40203260812336e-08
"2345",-8.02929239227458,NA,NA,NA,-0.119141001845924,NA,4.45154169264265,NA,NA,-0.24071496917373,NA,NA,-0.617783281741756,5,-100.054350844394,210.465844545932,28.455488408705,2.35419351480307e-08
"2493",-7.6482741987805,NA,NA,0.396925035144114,-0.0297315641059484,-0.588185592032681,4.14047340610387,NA,1.10217202512025,-0.198200379353287,NA,NA,-0.655364124049222,8,-96.7975036684341,210.467734609596,28.457378472369,2.35196977790952e-08
"2354",-6.32038280931192,-0.270717604612901,NA,NA,NA,-0.460288082509168,3.90701728769882,NA,NA,-0.127163995159783,NA,NA,-0.56003845959987,6,-98.9893883948749,210.481770801726,28.4714146644993,2.33552121437794e-08
"2110",-6.18307087759514,-0.424066766637205,NA,0.391563878371258,-0.0354533199895058,-0.681535054902938,3.60689350958397,NA,NA,NA,NA,NA,-0.663948248739682,7,-97.9129029128664,210.500504620914,28.490148483687,2.31374673729316e-08
"3362",-11.505281273588,-0.385249232903414,NA,NA,NA,NA,4.45536479271344,NA,NA,-0.226646085393547,NA,0.843892939129458,-0.696770172421423,6,-99.0107435522138,210.524481116404,28.514124979177,2.28617456939454e-08
"2325",0.706060363938259,NA,NA,0.365274723122338,NA,-0.733549403727144,NA,NA,NA,-0.0908900957759822,NA,NA,-0.512984912742662,5,-100.087314936215,210.531772729573,28.5214165923462,2.27785479445655e-08
"310",-6.57627664185061,-0.226482568343073,NA,0.335084150800864,NA,-0.562978002685888,3.5743625378606,NA,NA,-0.125474848538903,NA,NA,NA,6,-99.0262987229559,210.555591457888,28.5452353206613,2.25088789028454e-08
"478",-0.142223207068642,-0.231150971593666,NA,0.327592525332869,-0.0168137204415578,-0.430893402556668,NA,-0.957850219291361,0.629946184772364,-0.0532036728567816,NA,NA,NA,8,-96.852266559827,210.577260392381,28.5669042551547,2.22663235433678e-08
"3366",-12.24760802034,-0.412517574986625,NA,0.312164531415465,NA,NA,4.61420084900736,NA,NA,-0.226315617249154,NA,0.795440310214877,-0.76068781050933,7,-97.9540366604722,210.582772116125,28.5724159788986,2.2205045107521e-08
"3389",-9.66093381218887,NA,NA,0.358534757518535,-0.0380868833165811,-0.525778072344138,3.89096155996195,NA,NA,-0.145844032185771,NA,0.724844410059011,-0.732341239676704,8,-96.8568045299898,210.586336332707,28.5759801954803,2.21655085522113e-08
"1313",-10.6148871156364,NA,NA,NA,NA,NA,4.2749551383119,NA,NA,-0.2761010988431,NA,0.593318996901123,NA,4,-101.178295212539,210.593276815611,28.5829206783846,2.20887221962825e-08
"474",0.44221214953608,-0.239979517628195,NA,NA,-0.0273916204486656,-0.335692880115665,NA,-0.978052462949263,0.520035766748084,-0.0582155597537085,NA,NA,NA,7,-97.964538232801,210.603775260783,28.5934191235561,2.1973077365112e-08
"3369",-11.1423006981076,NA,NA,NA,-0.107860141988565,NA,4.37243346633909,NA,NA,-0.252005114853152,NA,0.834309753581462,-0.727242655057901,6,-99.0676305701638,210.638255152304,28.6278990150772,2.15975093909104e-08
"277",0.45588638056762,NA,NA,0.333423611864208,NA,-0.735367475269253,NA,NA,NA,-0.101829441997172,NA,NA,NA,4,-101.201553443792,210.639793278117,28.6294371408906,2.1580905932931e-08
"2361",-6.2700674690365,NA,NA,NA,-0.0534777430812341,-0.460237324096787,3.92202494224154,NA,NA,-0.146871473904994,NA,NA,-0.571184118069683,6,-99.0790364578337,210.661066927643,28.6507107904169,2.13525701549815e-08
"2197",0.741306605195523,NA,NA,0.394060034068341,NA,-0.956420985044668,NA,NA,0.588442779922333,NA,NA,NA,-0.551637116399125,5,-100.166020175343,210.689183207828,28.6788270706014,2.10544928477854e-08
"1534",-8.87590676044961,-0.160158821555345,NA,0.31122938724019,0.0463247771296653,-0.314654964469378,3.56888065619129,-0.993227573264952,0.619503373544957,-0.104453046653312,NA,0.44602933085701,NA,10,-94.6700351493293,210.689763550192,28.6794074129659,2.10483843270058e-08
"22",0.482270697193829,-0.429029568621021,NA,0.339192422022583,NA,-0.797134916799149,NA,NA,NA,NA,NA,NA,NA,4,-101.240050977082,210.716788344696,28.7064322074698,2.07658831290308e-08
"3094",-2.27562484993281,-0.453434415302619,NA,0.360990712231023,NA,-0.772893896432803,NA,NA,NA,NA,NA,0.775786905150538,-0.658479119348196,6,-99.1190479424867,210.741089896949,28.7307337597229,2.05150882936425e-08
"1045",-1.38060788354878,NA,NA,0.331222733111076,NA,-0.90535712285925,NA,NA,NA,NA,NA,0.511642571338626,NA,4,-101.255216227279,210.747118845091,28.7367627078644,2.04533392091888e-08
"317",-6.69951320656003,NA,NA,0.336173618996234,0.00968077843959175,-0.593674953299066,3.65987876670098,NA,NA,-0.141498393585908,NA,NA,NA,6,-99.1246215752396,210.752237162455,28.7418810252287,2.04010627889313e-08
"3373",-11.7945579936123,NA,NA,0.308380574101248,-0.110493675848225,NA,4.49790099010324,NA,NA,-0.254648963686915,NA,0.781921434267436,-0.7896605008558,7,-98.0397554802095,210.7542097556,28.7438536183731,2.03809512102538e-08
"3349",-2.47373990651275,NA,NA,0.350699111869702,NA,-0.717166795594439,NA,NA,NA,-0.102261406062499,NA,0.820053163861682,-0.632905849956268,6,-99.1395183899486,210.782030791873,28.7716746546467,2.00994043898612e-08
"417",-8.92784935484941,NA,NA,NA,NA,NA,4.49221155212029,NA,0.785397823416373,-0.319905709301592,NA,NA,NA,4,-101.277828265186,210.792342920904,28.7819867836776,1.99960372768573e-08
"177",-4.83870736309665,NA,NA,NA,NA,-0.807789192513971,3.11940086988358,NA,0.297393886728031,NA,NA,NA,NA,4,-101.28061030902,210.797907008572,28.7875508713457,1.99404847352794e-08
"2237",-6.13428401290965,NA,NA,0.407823376133337,-0.0307860092883762,-0.849630200018313,3.59391241997036,NA,0.516717127819306,NA,NA,NA,-0.663554472391024,7,-98.0905640362759,210.855826867733,28.845470730506,1.93712913815226e-08
"306",-5.9747359947649,-0.225193213038514,NA,NA,NA,-0.48391444373324,3.56016890651068,NA,NA,-0.13847124721004,NA,NA,NA,5,-100.253771912651,210.864686682444,28.8543305452177,1.92856681468607e-08
"3378",-9.2976537994348,-0.26644298983393,NA,NA,NA,-0.438024704933625,3.82828377493607,NA,NA,-0.141178265340177,NA,0.792611938951299,-0.663032371667416,7,-98.1036472359794,210.881993267139,28.8716371299129,1.91195035943506e-08
"3249",-7.7315749879509,NA,NA,NA,NA,-0.774842225926898,3.3794347831813,NA,0.25458329155261,NA,NA,0.698966013484787,-0.667063486325623,6,-99.2040128469053,210.911019705787,28.90066356856,1.88440219435923e-08
"57",-4.86788699527407,NA,NA,NA,0.00325031572593613,-0.769931068367508,3.15825108817988,NA,NA,NA,NA,NA,NA,4,-101.353848122857,210.944382636247,28.9340264990201,1.85322834035118e-08
"3129",-7.66041886068006,NA,NA,NA,-0.040625975548098,-0.718922679634876,3.33260985319656,NA,NA,NA,NA,0.719307123051103,-0.681653315829941,6,-99.2233788965148,210.949751805006,28.9393956677791,1.84825986462718e-08
"2077",0.918365495994779,NA,NA,0.376761432226538,-0.0821428335063441,-0.835448904248455,NA,NA,NA,NA,NA,NA,-0.570838408720686,5,-100.309582654813,210.97630816677,28.965952029543,1.82388055049146e-08
"273",1.0293199985466,NA,NA,NA,NA,-0.658513425311759,NA,NA,NA,-0.113697618837103,NA,NA,NA,3,-102.436508794944,211.014194060476,29.0038379232492,1.78965605793555e-08
"3254",-8.53743688499586,-0.484667472512847,NA,0.395850962894962,NA,-0.756066677138425,3.48775245577996,NA,0.521127109512815,NA,NA,0.628696843396344,-0.749780605334288,8,-97.0892638885268,211.051255049781,29.0408989125543,1.756798222119e-08
"313",-6.07985461245234,NA,NA,NA,-0.00261782341713934,-0.508363166985845,3.64045623345951,NA,NA,-0.154342938748362,NA,NA,NA,5,-100.354643645442,211.066430148028,29.0560740108013,1.74351887187838e-08
"3385",-9.23158678947665,NA,NA,NA,-0.0449093164759196,-0.442588985580801,3.83558906713062,NA,NA,-0.160848212077845,NA,0.791492616979367,-0.672665643595822,7,-98.2030875553691,211.080873905919,29.0705177686924,1.73097274747136e-08
"2470",-10.0643549425407,-0.423192588349083,NA,0.346860037462936,NA,NA,4.891280426915,NA,0.990084678420593,-0.282565157135704,NA,NA,-0.683642065317254,7,-98.2097820661297,211.09426292744,29.0839067902136,1.71942343342392e-08
"1041",-1.08677880807641,NA,NA,NA,NA,-0.847737219188144,NA,NA,NA,NA,NA,0.585668486182075,NA,3,-102.47852968426,211.098235839109,29.0878797018827,1.71601126489565e-08
"421",-9.71428217924818,NA,NA,0.280216182877758,NA,NA,4.57861597113839,NA,0.835418316112172,-0.327498663816594,NA,NA,NA,5,-100.384661111825,211.126465080793,29.1161089435665,1.6919605491835e-08
"290",-8.10697079639664,-0.358087565434072,NA,NA,NA,NA,4.19925309855161,NA,NA,-0.231368558837835,NA,NA,NA,4,-101.445917513577,211.128521417686,29.1181652804595,1.69022182273909e-08
"1461",-8.39417605768908,NA,NA,0.33139173823681,NA,-0.617120211670834,3.60724390839026,NA,0.937565060284134,-0.204728797089489,NA,0.389606021234164,NA,7,-98.235677500325,211.146053795831,29.1356976586041,1.6754697727661e-08
"149",0.52036869931711,NA,NA,0.357636500245496,NA,-0.964483949179845,NA,NA,0.48109298840402,NA,NA,NA,NA,4,-101.465884030551,211.168454451635,29.1580983144082,1.65680866228122e-08
"1486",-2.84213430891419,-0.332726430487633,NA,0.256946967645521,-0.0578870860693091,NA,NA,-1.11821941618464,0.324877460001544,-0.0965444103827036,NA,0.556014653533922,NA,8,-97.1633307063517,211.199388685431,29.1890325482042,1.63137977178278e-08
"18",1.07368456888389,-0.453768592758636,NA,NA,NA,-0.730583368677227,NA,NA,NA,NA,NA,NA,NA,3,-102.536229303992,211.213635078572,29.203278941345,1.61980042293762e-08
"2066",1.34968101744883,-0.477126917567377,NA,NA,NA,-0.705880315503674,NA,NA,NA,NA,NA,NA,-0.493301170674279,4,-101.48975883932,211.216204069172,29.2058479319454,1.61772113261229e-08
"1078",-7.02897950691779,-0.409927235236341,NA,0.337203725456892,NA,-0.738996845220508,3.04250466554837,NA,NA,NA,NA,0.414799789883138,NA,6,-99.3615942783147,211.226182568605,29.2158264313789,1.60967001911862e-08
"2453",0.397945236148382,NA,NA,0.385591050793061,NA,-0.773256826902813,NA,NA,1.03712287896575,-0.149832099111641,NA,NA,-0.533802231389637,6,-99.3736112476194,211.250216507215,29.2398603699883,1.5904424240019e-08
"2477",-9.61713599688011,NA,NA,0.340448406872797,-0.115607051347489,NA,4.76339467905589,NA,0.95011020032519,-0.309214671471793,NA,NA,-0.710499510840875,7,-98.2922197918671,211.259138378915,29.2487822416884,1.58336336373153e-08
"3345",-2.07864426477991,NA,NA,NA,NA,-0.639093128006323,NA,NA,NA,-0.116795865249707,NA,0.864830855215899,-0.574401734714213,5,-100.463824358459,211.28479157406,29.2744354368334,1.56318389269347e-08
"3510",-10.0270989904694,-0.288201746257901,NA,0.382834046181767,NA,-0.552700445692644,4.03299299379582,NA,1.01012944662315,-0.182651689191218,NA,0.651578545151603,-0.740071037511516,9,-96.0939771695768,211.285515314763,29.2751591775368,1.56261832512574e-08
"1317",-11.0021942426053,NA,NA,0.251228620317779,NA,NA,4.35345235989566,NA,NA,-0.278151568411894,NA,0.516733863548977,NA,5,-100.470684945851,211.298512748844,29.2881566116173,1.55249623670714e-08
"2321",1.30651043691042,NA,NA,NA,NA,-0.653489111419606,NA,NA,NA,-0.104425902200498,NA,NA,-0.457095043229507,4,-101.535535589362,211.307757569257,29.2974014320305,1.54533652257298e-08
"1457",-8.24393170891131,NA,NA,NA,NA,-0.5338704227378,3.60959417412149,NA,0.838357291098238,-0.214426747770792,NA,0.50036708957793,NA,6,-99.4130021204082,211.328998252793,29.318642115566,1.52901136338696e-08
"3221",-2.06113911489013,NA,NA,0.379756808086262,NA,-0.942314186734128,NA,NA,0.451054169915719,NA,NA,0.734546847130992,-0.656464906580537,6,-99.4176233253176,211.338240662611,29.3278845253846,1.52196178987553e-08
"182",-5.66249133109835,-0.432216273322751,NA,0.363952762497465,NA,-0.797957207413622,3.1184512017721,NA,0.500653909618019,NA,NA,NA,NA,6,-99.42161178853,211.346217589036,29.3358614518096,1.51590359074908e-08
"2226",-5.36743027851706,-0.459467919398161,NA,NA,NA,-0.689863536479785,3.47431158923649,NA,0.463186169490363,NA,NA,NA,-0.595402380725171,6,-99.4288547046988,211.360703421374,29.3503472841471,1.5049636943231e-08
"438",-7.00899741252745,-0.224632357584244,NA,0.350284829741009,NA,-0.601906266735204,3.64592942430465,NA,1.00776774583322,-0.185021392764126,NA,NA,NA,7,-98.3533781716693,211.381455138519,29.3710990012927,1.4894291354352e-08
"2482",-6.83104402218528,-0.255270105491979,NA,NA,NA,-0.490732869459009,4.03939491247042,NA,0.984766462999503,-0.186640656749455,NA,NA,-0.577616898102342,7,-98.3537668064386,211.382232408058,29.3718762708313,1.48885040395165e-08
"3134",-8.52957238663035,-0.441490537219673,NA,0.378379348144189,-0.0287201979535765,-0.680598826624807,3.46102254501661,NA,NA,NA,NA,0.675682886905353,-0.752207950510553,8,-97.272606377441,211.417940027609,29.4075838903827,1.46250463802606e-08
"3101",-2.06698028447448,NA,NA,0.365701152762729,-0.0750293646122708,-0.840620243515039,NA,NA,NA,NA,NA,0.772472026679936,-0.683734653889756,6,-99.4667291855246,211.436452383025,29.4260962457986,1.44902989371768e-08
"297",-8.04152461376331,NA,NA,NA,-0.0711133134781466,NA,4.21563980463809,NA,NA,-0.258722075136735,NA,NA,NA,4,-101.600428069372,211.437542529278,29.427186392051,1.44824028168126e-08
"3090",-1.80039078688803,-0.467782263117242,NA,NA,NA,-0.709543225399465,NA,NA,NA,NA,NA,0.808424973048863,-0.600063209826026,5,-100.543941094777,211.445025046696,29.4346689094695,1.44283216300804e-08
"405",0.175262389434565,NA,NA,0.34741882502306,NA,-0.774845728617875,NA,NA,0.96260302942038,-0.157743437361484,NA,NA,NA,5,-100.573392723386,211.503928303915,29.4935721666886,1.4009580629688e-08
"29",0.629909298358655,NA,NA,0.345935666635068,-0.0276238709966886,-0.885065488917129,NA,NA,NA,NA,NA,NA,NA,4,-101.639820289568,211.516326969669,29.5059708324424,1.39229992266575e-08
"294",-8.89520936438432,-0.372536823434612,NA,0.274878227352661,NA,NA,4.30179220379706,NA,NA,-0.233554678705842,NA,NA,NA,5,-100.585589983656,211.528322824455,29.5179666872287,1.38397400291165e-08
"2466",-8.94122161890821,-0.387525379829339,NA,NA,NA,NA,4.68735328377512,NA,0.880359007433451,-0.274951271717995,NA,NA,-0.605158240755772,6,-99.5156359818888,211.534265975754,29.5239098385272,1.37986752384381e-08
"445",-7.17487769681592,NA,NA,0.350745409414019,0.0247338490765409,-0.64111743370813,3.75033014879254,NA,1.01822070565398,-0.201376703084643,NA,NA,NA,7,-98.4382752559956,211.551249307172,29.5408931699453,1.3681997595972e-08
"3517",-9.944374974666,NA,NA,0.378190960850049,-0.0241412322458722,-0.569206901005483,4.03688407056511,NA,0.991313641082765,-0.203167626313394,NA,0.648597163505513,-0.737586635808054,9,-96.2374051488708,211.572371273351,29.5620151361249,1.35382625782196e-08
"2489",-6.78420641871308,NA,NA,NA,-0.0409427639924716,-0.495436510776479,4.05200158572773,NA,0.975459432866966,-0.205105056424518,NA,NA,-0.58308854149687,7,-98.4493992503788,211.573497295938,29.5631411587117,1.35306425287827e-08
"1074",-6.59640298079561,-0.419408515933686,NA,NA,NA,-0.678768364869317,2.95053798865491,NA,NA,NA,NA,0.499685557869675,NA,5,-100.60883072929,211.574804315724,29.564448178497,1.35218030087082e-08
"2473",-8.58575358012097,NA,NA,NA,-0.114628884252761,NA,4.5972760452718,NA,0.860292765520577,-0.298877607221134,NA,NA,-0.635925374174408,6,-99.5488341258884,211.600662263753,29.5903061265264,1.33481052554254e-08
"2106",-5.19603824879173,-0.428242150711476,NA,NA,-0.0440825353447765,-0.614044527709194,3.44078597164942,NA,NA,NA,NA,NA,-0.603085963714088,6,-99.5586464568786,211.620286925733,29.6099307885067,1.32177697220085e-08
"1498",-2.03801381935901,-0.239070446075672,NA,NA,-0.0128709058019655,-0.331643758418104,NA,-0.99654945450293,0.428029575765712,-0.0625144141268912,NA,0.625736199792886,NA,8,-97.4094890180279,211.691705308783,29.6813491715565,1.27541017254525e-08
"62",-5.74573119211193,-0.39715270624659,NA,0.35316837693648,0.0232677629122881,-0.749735040110043,3.21474208380913,NA,NA,NA,NA,NA,NA,6,-99.6070394092363,211.717072830449,29.706716693222,1.25933533515588e-08
"2198",0.566153063465397,-0.502498236754298,NA,0.392464736037342,NA,-0.850442982844743,NA,NA,0.688682309342845,NA,NA,NA,-0.57131486165849,6,-99.6119295588886,211.726853129753,29.7164969925268,1.25319202998761e-08
"2366",-6.98906078735277,-0.27376470855707,NA,0.377142021686144,-0.0412766598616403,-0.516385071010383,3.94610475030877,NA,NA,-0.114166967331774,NA,NA,-0.646526773274403,8,-97.4351133478156,211.742953968358,29.7325978311319,1.2431438091432e-08
"1205",-6.73768667927458,NA,NA,0.349484228042445,NA,-0.881073838032873,3.04645134408156,NA,0.334924402071001,NA,NA,0.356482025177125,NA,6,-99.6396005225445,211.782195057065,29.7718389198384,1.21899037748568e-08
"1301",-1.77150704148575,NA,NA,0.313555487621703,NA,-0.724974354975382,NA,NA,NA,-0.111875130495878,NA,0.566953992124122,NA,5,-100.717183847997,211.791510553137,29.7811544159105,1.21332582970796e-08
"3494",-12.6456946311129,-0.423367937557349,NA,0.328978122594678,NA,NA,4.79185232475578,NA,0.867903529599971,-0.283274014407108,NA,0.731473741811719,-0.778286336802544,8,-97.4684215360481,211.809570344824,29.799214207597,1.20241894198316e-08
"1297",-1.55109141928337,NA,NA,NA,NA,-0.651388623197526,NA,NA,NA,-0.125098268784183,NA,0.646910620109625,NA,4,-101.798607913587,211.833902217706,29.8235460804798,1.18787901481142e-08
"2350",-8.75070152653707,-0.386600412339891,NA,0.329428386731487,-0.110314811964053,NA,4.47999528083026,NA,NA,-0.208528033541946,NA,NA,-0.69768320092242,7,-98.6009236085389,211.876546012258,29.8661898750319,1.16281929030447e-08
"434",-6.37598567058185,-0.208594116682625,NA,NA,NA,-0.517371226177425,3.64498601552805,NA,0.911953318380689,-0.194133601051501,NA,NA,NA,6,-99.6906387799591,211.884271571894,29.8739154346677,1.15833623951141e-08
"301",-8.79098724303705,NA,NA,0.271206619221242,-0.0691630822116013,NA,4.30045547314057,NA,NA,-0.263121218833796,NA,NA,NA,5,-100.765361441664,211.887865740471,29.8775096032442,1.15625648096529e-08
"3477",-2.45777847421912,NA,NA,0.369793028501059,NA,-0.756148181564264,NA,NA,0.903993184420177,-0.152873013286817,NA,0.747526119929573,-0.637878090106101,7,-98.609335814949,211.893370425079,29.8830142878522,1.15307844286905e-08
"1085",-6.99210219402493,NA,NA,0.342376738192063,0.0253747382436101,-0.84861166213889,3.11726431756076,NA,NA,NA,NA,0.400127208527524,NA,6,-99.71489379984,211.932781611656,29.9224254744295,1.13057876090194e-08
"145",1.1731742456726,NA,NA,NA,NA,-0.886111740150467,NA,NA,0.366388915996465,NA,NA,NA,NA,3,-102.896067277437,211.933311025462,29.9229548882359,1.1302795285055e-08
"2193",1.43729077715428,NA,NA,NA,NA,-0.873416602622339,NA,NA,0.435496081310744,NA,NA,NA,-0.487816453674018,4,-101.852937976928,211.942562344388,29.9322062071615,1.12506331382609e-08
