"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3076",-4.21375405172985,0.108257879799144,2.58687570577806,NA,NA,NA,NA,NA,NA,NA,NA,0.686409593883556,2.09057590727556,NA,NA,5,-76.2328461342935,162.82283512573,3.93921193039299,0.000862486503522082
"163",-3.30185903053422,NA,2.60832816805411,NA,NA,NA,0.0179679843442072,NA,0.726431369171544,NA,NA,NA,NA,NA,NA,4,-77.2936574025998,162.824001195732,3.94037800039524,0.000861983790266481
"2119",-4.61531907379403,NA,2.71047904669754,0.66849978645685,NA,NA,NA,0.0859456542772689,NA,NA,NA,NA,2.01341754680703,NA,NA,5,-76.2348613388462,162.826865534835,3.94324233949834,0.000860750166917889
"579",-3.10512619459646,NA,2.97415946539784,NA,NA,NA,NA,0.0521955323172026,NA,NA,-0.470931906011373,NA,NA,NA,NA,4,-77.296639254785,162.829964900103,3.94634170476576,0.000859417310351332
"2056",-4.22607313313042,0.291205080895117,2.59297766072189,0.706291988500083,NA,NA,NA,NA,NA,NA,NA,NA,1.84705183363607,NA,NA,5,-76.236416563351,162.829975983845,3.94635278850791,0.000859412547584595
"6403",-2.65070365557896,NA,2.32137744815641,NA,NA,NA,NA,NA,NA,-1.18100791690523,NA,NA,1.15722756957355,-0.26979331969547,NA,5,-76.2369539486059,162.831050754355,3.94742755901771,0.00085895083602325
"391",-2.81141788126624,NA,2.36139142117742,0.604860521667535,NA,NA,NA,NA,0.763494663767431,-1.63157418004737,NA,NA,NA,NA,NA,5,-76.237126465125,162.831395787393,3.94777259205608,0.000858802665596158
"4107",-2.73553526211956,NA,2.8833499435967,NA,-0.134185213815313,NA,NA,NA,NA,NA,NA,NA,NA,-0.480015216906199,NA,4,-77.3036325332314,162.843951456995,3.96032826165856,0.000853428132202465
"772",-2.10251453540819,0.428338212502474,2.64149324008807,NA,NA,NA,NA,NA,NA,-1.8526250983188,-0.285038485007514,NA,NA,NA,NA,5,-76.2457884946863,162.848719846515,3.96509665117861,0.00085139581700194
"3843",-2.95765483813748,NA,2.57909951706561,NA,NA,NA,NA,NA,NA,-2.02820107638636,-0.845811421244562,1.54913001734043,1.28098725300748,NA,NA,6,-75.173130590542,162.84925519306,3.96563199772328,0.000851167951595653
"83",-3.32187384202724,NA,2.80322649961129,NA,NA,0.335009171028786,NA,0.0346816336472298,NA,NA,NA,NA,NA,NA,NA,4,-77.3124459406433,162.861578271819,3.97795507648232,0.000845939570721725
"8467",-2.10014403606828,NA,2.46152793101809,NA,NA,0.278249909748144,NA,NA,NA,-1.56503840079867,NA,NA,NA,NA,-0.577747596889599,5,-76.2525586327354,162.862260122614,3.97863692727688,0.000845651217593746
"12",-3.05101751715389,0.208842057624171,2.93021110017425,NA,-0.145472746894815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.314591563155,162.865869516843,3.9822463215057,0.000844126449567625
"2183",-4.35119747631702,NA,2.18011062415288,0.675435955886219,NA,NA,NA,NA,0.833976333175647,NA,NA,NA,1.80717616354878,NA,NA,5,-76.2547291175558,162.866601092254,3.98297789691759,0.000843817734955557
"4131",-2.79564637301225,NA,2.89111088630528,NA,NA,NA,-0.0393077741128766,NA,NA,NA,NA,NA,NA,-0.464125081961936,NA,4,-77.3168151900147,162.870316770562,3.98669357522516,0.00084225151267393
"3335",-3.73011643679173,NA,2.61904656580839,0.669273814422902,NA,NA,NA,NA,NA,-1.86404022486914,NA,1.221823776686,1.50341258555025,NA,NA,6,-75.1877265750359,162.878447162048,3.99482396671098,0.000838834545436162
"2339",-2.73763019259095,NA,2.25391535645475,NA,NA,NA,-0.0996816093517379,NA,NA,-1.17706660100798,NA,NA,1.22013687899898,NA,NA,5,-76.2615448247925,162.880232506728,3.99660931139098,0.000838086075158674
"2819",-2.79833361954289,NA,2.28222381635197,NA,NA,NA,NA,NA,NA,-1.18424097165331,0.0143453773232233,NA,1.20923558485263,NA,NA,5,-76.2665398436958,162.890222544534,4.0065993491975,0.000833910257197816
"2315",-2.78888137655145,NA,2.28174131606731,NA,-0.00353565626808526,NA,NA,NA,NA,-1.18276114946908,NA,NA,1.20479914801664,NA,NA,5,-76.2666196639053,162.890382184953,4.00675898961663,0.000833843696962791
"36",-3.10159804383843,0.19812664602651,2.9361113204172,NA,NA,NA,-0.046817370070627,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.329857606697,162.896401603927,4.01277840858967,0.000831337842516292
"68",-3.16036397484619,0.186612114102931,2.96301213358044,NA,NA,NA,NA,0.0063242173307642,NA,NA,NA,NA,NA,NA,NA,4,-77.3301898358806,162.897066062294,4.01344286695695,0.000831061693698431
"4359",-2.42770701519081,NA,2.6993301041932,0.700767288141164,NA,NA,NA,NA,NA,-1.54580385178845,NA,NA,NA,-0.471174133296222,NA,5,-76.2729960774439,162.903135012031,4.01951181669381,0.000828543680231245
"268",-2.1567113550521,0.41243050720042,2.64518252647914,NA,-0.0979709947062914,NA,NA,NA,NA,-1.88631933418681,NA,NA,NA,NA,NA,5,-76.2748852975642,162.906913452271,4.02329025693439,0.000826979856508761
"292",-2.14835287563672,0.409161345252349,2.63190102340007,NA,NA,NA,-0.0939677983166289,NA,NA,-1.89543922347401,NA,NA,NA,NA,NA,5,-76.2776814408771,162.912505738897,4.02888254356026,0.000824670732138859
"12547",-1.92143069226429,NA,2.61770297124857,NA,NA,NA,NA,NA,NA,-1.5531915798588,NA,NA,NA,-0.238041491920775,-0.561797096031244,5,-76.2807593768785,162.9186616109,4.03503841556306,0.000822136350735814
"27",-3.11535065225468,NA,2.70147983287934,NA,-0.00714566773203784,0.308960584146554,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.3413549325888,162.91939625571,4.03577306037329,0.000821834417091024
"51",-3.11869610459258,NA,2.70079199675095,NA,NA,0.311443261930281,-0.00245968080383652,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.3413883991143,162.919463188761,4.0358399934243,0.000821806913608766
"2243",-4.59051111388626,NA,2.31246931460408,NA,NA,NA,NA,0.0947530910168415,0.910712481341431,NA,NA,NA,2.07912022888461,NA,NA,5,-76.2844853518526,162.926113560848,4.0424903655111,0.000819078791000583
"523",-2.81390487791286,NA,2.80151793508842,NA,-0.105205456167441,NA,NA,NA,NA,NA,-0.336593037354005,NA,NA,NA,NA,4,-77.3454121739164,162.927510738365,4.04388754302855,0.000818506791584125
"3395",-3.65972740147006,NA,2.74464230305415,NA,NA,NA,NA,0.108037671164571,NA,-2.18959207605773,NA,0.999440416468806,1.60023359239647,NA,NA,6,-75.2172935772591,162.937581166494,4.0539579711573,0.000814395793239332
"279",-2.69216019104012,NA,2.47909160206167,0.653860274559408,NA,0.337175968924458,NA,NA,NA,-1.58533563200496,NA,NA,NA,NA,NA,5,-76.2905304321578,162.938203721459,4.05458052612167,0.000814142329618118
"2433",-2.90466862115194,NA,NA,NA,NA,NA,NA,NA,1.96657548633997,-1.35969356052456,NA,NA,1.94636002110154,NA,NA,4,-77.3510568022586,162.93879999505,4.05517679971297,0.000813899640011911
"547",-2.87944821927927,NA,2.81888043443285,NA,NA,NA,0.00604361578429339,NA,NA,NA,-0.334166019143477,NA,NA,NA,NA,4,-77.3542299821072,162.945146354747,4.06152315941017,0.000811321083351097
"8483",-1.9613573401975,NA,2.5743043030043,NA,NA,NA,-0.0868951927182246,NA,NA,-1.56535095048869,NA,NA,NA,NA,-0.59885408730591,5,-76.2994108604005,162.955964577944,4.07234138260702,0.000806944404711936
"8963",-1.98814633765605,NA,2.58956077133895,NA,NA,NA,NA,NA,NA,-1.54971990527258,-0.080757450840481,NA,NA,NA,-0.58768862664989,5,-76.3002597096964,162.957662276536,4.0740390811988,0.00080625972115986
"2305",-1.91496839204561,NA,NA,NA,NA,NA,NA,NA,NA,-1.4103030605469,NA,NA,2.12445360928766,NA,NA,3,-78.408279742641,162.95773595587,4.07411276053338,0.00080623001936709
"8459",-1.99924271714968,NA,2.59083760559884,NA,-0.0316320643827758,NA,NA,NA,NA,-1.56259811222217,NA,NA,NA,NA,-0.593505674812949,5,-76.3024094676703,162.961961792483,4.07833859714663,0.000804528319609198
"75",-3.14046463349957,NA,2.93830566552602,NA,-0.131976223281393,NA,NA,0.0326882069387711,NA,NA,NA,NA,NA,NA,NA,4,-77.3736808556997,162.984048101932,4.10042490659501,0.000795692665436903
"2180",-4.1113402656477,0.295705803790206,2.16735367490176,NA,NA,NA,NA,NA,0.886930727958449,NA,NA,NA,1.89593255519311,NA,NA,5,-76.3184257143022,162.993994285747,4.11037109041038,0.000791745435784454
"99",-3.17497070202277,NA,2.93764030280143,NA,NA,NA,-0.0342336400773102,0.0289898315523992,NA,NA,NA,NA,NA,NA,NA,4,-77.3864773868652,163.009641164263,4.12601796892616,0.00078557543026178
"1859",-2.51400970717281,NA,3.07999692288595,NA,NA,NA,NA,0.127141920038807,NA,-2.84053497610953,-1.23325194372458,1.35448534702704,NA,NA,NA,6,-75.2537177836412,163.010429579258,4.12680638392163,0.00078526581156815
"10259",-3.4525466586194,NA,2.3945247133046,NA,NA,0.171796996593789,NA,NA,NA,NA,NA,NA,1.65490064612763,NA,-0.619854841501402,5,-76.3292588290981,163.015660515339,4.13203732000218,0.000783214657468142
"10275",-3.30171065183512,NA,2.42247045867448,NA,NA,NA,-0.191264398188008,NA,NA,NA,NA,NA,1.70832893535138,NA,-0.641085532079183,5,-76.3305066645882,163.018156186319,4.13453299098248,0.000782237943937789
"43",-2.98855189645641,NA,2.84222892897775,NA,-0.105994219785206,NA,0.0277298630255903,NA,NA,NA,NA,NA,NA,NA,NA,4,-77.3985027507274,163.033691891987,4.15006869665046,0.000776185173657585
"6151",-3.88871342828056,NA,2.55746054101491,0.750324131883125,NA,NA,NA,NA,NA,NA,NA,NA,1.67231387362856,-0.374334711999285,NA,5,-76.3407817433386,163.03870634382,4.15508314848319,0.000774241539657235
"14339",-3.35823206822951,NA,2.4891230690202,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.667578669244,-0.118032052984214,-0.614084756817747,5,-76.3434768167781,163.044096490699,4.16047329536215,0.000772157711144708
"10251",-3.37889925834027,NA,2.46538072510277,NA,-0.0555278238358128,NA,NA,NA,NA,NA,NA,NA,1.6798443169197,NA,-0.630224693783809,5,-76.3464820284012,163.050106913945,4.16648371860839,0.000769840697118839
"257",-0.525483428274957,NA,NA,NA,NA,NA,NA,NA,NA,-2.30610037215328,NA,NA,NA,NA,NA,2,-79.4916951100835,163.053565658763,4.16994246342657,0.000768510506386944
"10755",-3.43330461323898,NA,2.47286952407018,NA,NA,NA,NA,NA,NA,NA,0.0352991484625602,NA,1.6979349942419,NA,-0.631608605789319,5,-76.3484201860795,163.053983229302,4.17036003396507,0.000768350069462962
"4483",-2.26809546224184,NA,2.26784112361387,NA,NA,NA,NA,NA,0.848828243983669,-1.63601729307,NA,NA,NA,-0.395607706041444,NA,5,-76.3541811011943,163.065505059531,4.18188186419457,0.000763936395541574
"775",-2.53560203767751,NA,2.62696555235691,0.641608679943637,NA,NA,NA,NA,NA,-1.5620028361293,-0.138189553135012,NA,NA,NA,NA,5,-76.3551112115527,163.067365280248,4.1837420849113,0.000763226180727225
"271",-2.64605899429254,NA,2.6477701449077,0.66671017198585,0.0871788141623594,NA,NA,NA,NA,-1.59714261318823,NA,NA,NA,NA,NA,5,-76.358120153603,163.073383164349,4.1897599690119,0.000760933128938177
"2071",-4.11150423571322,NA,2.38183361450008,0.714840013815955,NA,0.241255160161908,NA,NA,NA,NA,NA,NA,1.70167884664528,NA,NA,5,-76.3594312816304,163.076005420404,4.19238222506686,0.000759936101943634
"295",-2.60484738443896,NA,2.64264096004976,0.645750290095056,NA,NA,0.025371324694279,NA,NA,-1.58786303541428,NA,NA,NA,NA,NA,5,-76.363426843296,163.083996543735,4.2003733483979,0.000756905788320393
"9539",-2.56563166598961,NA,3.09406155202174,NA,NA,NA,NA,0.0942952957794597,NA,-2.69036370536284,NA,1.03090283210737,NA,NA,-0.7628649763272,6,-75.2956312720976,163.094256556171,4.21063336083435,0.000753032799641475
"403",-2.49690553744138,NA,2.12186249549783,NA,NA,0.275120144546256,NA,NA,0.784118875264116,-1.66264338475504,NA,NA,NA,NA,NA,5,-76.3705228690859,163.098188595315,4.21456539997783,0.000751553776789552
"1799",-2.62604168110898,NA,2.90522662160306,0.636897269858932,NA,NA,NA,NA,NA,-2.40686259274145,-1.02436422242501,1.52761271291966,NA,NA,NA,6,-75.3032327561119,163.1094595242,4.22583632886304,0.000747330333912326
"2116",-4.19634074996737,0.199161485965514,2.63368702541542,NA,NA,NA,NA,0.0697073013853929,NA,NA,NA,NA,2.02765801275687,NA,NA,5,-76.3929233877134,163.14298963257,4.25936643723279,0.000734905740868692
"2087",-4.00337818689783,NA,2.46435006094105,0.698741143827622,NA,NA,-0.0811270202839057,NA,NA,NA,NA,NA,1.75413959886972,NA,NA,5,-76.3942653058941,163.145673468931,4.26205027359427,0.000733920218886711
"2063",-4.10029356178333,NA,2.49931908197929,0.720286936693196,0.0624533869831909,NA,NA,NA,NA,NA,NA,NA,1.74668901265257,NA,NA,5,-76.3946555047851,163.146453866713,4.26283067137629,0.00073363389989552
"2567",-4.0486430373057,NA,2.48899171920711,0.704446873544695,NA,NA,NA,NA,NA,NA,-0.00710781498700977,NA,1.73933010206244,NA,NA,5,-76.3976057491126,163.152354355368,4.26873116003111,0.000731472690259779
"899",-2.3740687650422,NA,2.22213575843222,NA,NA,NA,NA,NA,0.83544064867818,-1.63077388720481,-0.166553064880735,NA,NA,NA,NA,5,-76.4067727690276,163.170688395198,4.28706519986125,0.000724797906222415
"2131",-4.31891922605349,NA,2.51366985718319,NA,NA,0.268563696748422,NA,0.0968617301462726,NA,NA,NA,NA,1.99077179829908,NA,NA,5,-76.409621479232,163.176385815607,4.29276262027008,0.000722736105161997
"3459",-3.44890121744444,NA,2.32095611491571,NA,NA,NA,NA,NA,0.557936352914489,-1.89364563801994,NA,1.15671717320163,1.47560712287149,NA,NA,6,-75.3384866283806,163.179967268737,4.29634407340029,0.000721443040527058
"7427",-3.08578212006499,NA,2.59930618076864,NA,NA,NA,NA,NA,NA,-1.91818786520891,NA,1.24772317074976,1.40341614503809,-0.402658047968329,NA,6,-75.3388108520271,163.18061571603,4.29699252069341,0.000721209169548974
"395",-2.40116318143319,NA,2.22182037493195,NA,-0.0740236349158511,NA,NA,NA,0.845461972673409,-1.65600706034518,NA,NA,NA,NA,NA,5,-76.4151352997925,163.187413456728,4.30379026139093,0.000718762034191084
"10563",-3.43678741083138,NA,2.81291466078414,NA,NA,NA,NA,0.190470759251474,NA,-1.8473285292195,NA,NA,1.50803212445283,NA,-0.690195417349017,6,-75.3447175197019,163.19242905138,4.30880585604308,0.000716961782959756
"4371",-2.07284428337449,NA,2.39718075739924,NA,NA,0.385264652784311,NA,NA,NA,-1.58656314268335,NA,NA,NA,-0.468330602010627,NA,5,-76.4187611357366,163.194665128616,4.31104193327917,0.000716160639936616
"419",-2.44498459696708,NA,2.23854881085398,NA,NA,NA,0.0201231653034093,NA,0.831152580753848,-1.66461756516513,NA,NA,NA,NA,NA,5,-76.4191444575973,163.195431772338,4.31180857700068,0.00071588617251556
"6211",-4.08781856387104,NA,2.67375776511089,NA,NA,NA,NA,0.0936864888499688,NA,NA,NA,NA,1.96978212933871,-0.291312257642578,NA,5,-76.4224754119939,163.202093681131,4.31847048579377,0.000713505555386469
"3347",-3.33613392059732,NA,2.39716867796762,NA,NA,0.280241261450812,NA,NA,NA,-1.92594835198274,NA,1.22898744990511,1.42859216164443,NA,NA,6,-75.3534316930995,163.209857398175,4.32623420283815,0.0007107411966617
"2147",-4.13622281967351,NA,2.56760834565845,NA,NA,NA,-0.23897287819031,0.0982912455832225,NA,NA,NA,NA,2.07862776002146,NA,NA,5,-76.4286630233291,163.214468903801,4.33084570846412,0.000709104291023299
"2627",-4.15641792576781,NA,2.64524538567773,NA,NA,NA,NA,0.103511835464581,NA,NA,-0.258647815692185,NA,1.97619954172833,NA,NA,5,-76.4310790493166,163.219300955776,4.3356777604391,0.000707393144547881
"3332",-3.26703432319821,0.161349331536119,2.55102326390446,NA,NA,NA,NA,NA,NA,-1.93747244844908,NA,1.10780783266919,1.47274458348937,NA,NA,6,-75.3648683606662,163.232730733308,4.34910753797149,0.00070265899071493
"2123",-4.17843622466579,NA,2.61778159853991,NA,-0.147486523074074,NA,NA,0.0976992636283858,NA,NA,NA,NA,2.02835854478777,NA,NA,5,-76.4406158467615,163.238374550666,4.35475135532894,0.000700678946277091
"2065",-3.12373624997573,NA,NA,NA,NA,0.758711192741517,NA,NA,NA,NA,NA,NA,2.53322199009529,NA,NA,3,-78.5490498517499,163.239276174088,4.35565297875121,0.000700363143191578
"3339",-3.18951855659247,NA,2.51052316625841,NA,-0.216211486553207,NA,NA,NA,NA,-1.9052539444394,NA,1.26684571815988,1.4808655780201,NA,NA,6,-75.3694617374332,163.241917486842,4.35829429150553,0.000699438814634742
"9603",-2.48273233213717,NA,2.69801596368557,NA,NA,NA,NA,NA,0.560100809754242,-2.39719122295007,NA,1.1706102209531,NA,NA,-0.747781427920802,6,-75.3704457962381,163.243885604452,4.36026240911542,0.000698750864258008
"6148",-3.62390731995084,0.3010196439909,2.53604067319512,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78803126968141,-0.307160139233135,NA,5,-76.4460929632141,163.249328783571,4.36570558823428,0.000696851736696318
"3363",-3.16899371129358,NA,2.46468108581957,NA,NA,NA,-0.247634779518968,NA,NA,-1.90172328871042,NA,1.24765471560078,1.52806224593474,NA,NA,6,-75.3733449491548,163.249683910286,4.36606071494873,0.000696728012347242
"2068",-3.82342654717663,0.293964435512361,2.38571995014842,NA,NA,0.218676866819019,NA,NA,NA,NA,NA,NA,1.80091469717927,NA,NA,5,-76.4526574418104,163.262457740764,4.37883454542677,0.000692292250085401
"6275",-3.79214863012938,NA,2.10072009278137,NA,NA,NA,NA,NA,0.886696095395528,NA,NA,NA,1.73859946543148,-0.273521932952797,NA,5,-76.4529260273388,163.26299491182,4.37937171648363,0.000692106335373701
"9491",-2.3997142589364,NA,2.75094545757491,NA,NA,0.298788684955916,NA,NA,NA,-2.41067257372612,NA,1.23513052213955,NA,NA,-0.727747470889201,6,-75.3804300893585,163.263854190693,4.38023099535624,0.00069180904306673
"13571",-2.1823012813662,NA,2.95165911882902,NA,NA,NA,NA,NA,NA,-2.3967508393968,NA,1.25307987805176,NA,-0.36504182150017,-0.698349374988735,6,-75.3858406101453,163.274675232267,4.39105203692984,0.0006880761035386
"2084",-3.67089456254681,0.305175779216708,2.43001403822421,NA,NA,NA,-0.201854838358109,NA,NA,NA,NA,NA,1.87482194387194,NA,NA,5,-76.4638493902702,163.284841637683,4.40121844234636,0.000684587347764147
"2195",-3.95911104718672,NA,1.9965437232362,NA,NA,0.165632726340228,NA,NA,0.853546196682297,NA,NA,NA,1.76035431340188,NA,NA,5,-76.4657689194871,163.288680696117,4.40505750078017,0.000683274522754673
"9483",-2.20025136736169,NA,2.88544540328186,NA,-0.248290142406406,NA,NA,NA,NA,-2.40784187545299,NA,1.28374151705963,NA,NA,-0.757194658199159,6,-75.3931109497175,163.289215911411,4.40559271607421,0.000683091697731149
"2187",-3.87831580093701,NA,2.03481886132957,NA,-0.111408472052243,NA,NA,NA,0.914257870604488,NA,NA,NA,1.78218042218921,NA,NA,5,-76.4741049815569,163.305352820257,4.42172962491983,0.000677602378442157
"2060",-3.71349759224741,0.302918507344301,2.47214292427019,NA,-0.113462873957259,NA,NA,NA,NA,NA,NA,NA,1.83320902549846,NA,NA,5,-76.4746007120664,163.306344281276,4.42272108593872,0.000677266553516101
"2211",-3.86934357723475,NA,2.03060174955878,NA,NA,NA,-0.107214179915241,NA,0.874706303480527,NA,NA,NA,1.80495498503587,NA,NA,5,-76.4778702033359,163.312883263815,4.42926006847779,0.000675055852335624
"2564",-3.71594187546503,0.299712402663117,2.48365609159758,NA,NA,NA,NA,NA,NA,NA,-0.11123427570722,NA,1.80582520852173,NA,NA,5,-76.4793612428707,163.315865342884,4.43224214754741,0.000674050067390482
"9476",-2.29978696140321,0.140249667534298,2.91687899148601,NA,NA,NA,NA,NA,NA,-2.43596217383153,NA,1.12947712104189,NA,NA,-0.733421163953703,6,-75.408862577675,163.320719167326,4.43709597198918,0.000672416190484308
"2691",-3.90781455836944,NA,2.05828360974409,NA,NA,NA,NA,NA,0.885058974653668,NA,-0.0459028253851175,NA,1.77481841614375,NA,NA,5,-76.4829216418487,163.32298614084,4.43936294550343,0.000671654447431505
"9507",-2.18649376511273,NA,2.86169338555404,NA,NA,NA,-0.21874533180631,NA,NA,-2.41536889219568,NA,1.25146166593608,NA,NA,-0.763244139043191,6,-75.4144721777402,163.331938367456,4.44831517211955,0.000668654764489675
"1803",-2.04649629270958,NA,2.79137206974397,NA,-0.330583887272968,NA,NA,NA,NA,-2.44027304246864,-1.11188657814367,1.63179688815809,NA,NA,NA,6,-75.4215263865953,163.346046785167,4.46242358982985,0.000663954531831403
"787",-2.20061162293588,NA,2.36816799712255,NA,NA,0.314886007183129,NA,NA,NA,-1.59059931820219,-0.141071433437532,NA,NA,NA,NA,5,-76.495923817161,163.348990491465,4.46536729612794,0.000662978007089706
"1811",-2.31345694431585,NA,2.64587498720836,NA,NA,0.343311737324747,NA,NA,NA,-2.43762481704577,-1.02777876928754,1.54076512567463,NA,NA,NA,6,-75.4230084316852,163.349010875346,4.46538768000957,0.000662971250091528
"5891",-2.05949787004703,NA,2.87518636551402,NA,NA,NA,NA,NA,NA,-2.42103356949059,-0.976060767228775,1.54328349785889,NA,-0.429950709118717,NA,6,-75.4253829385371,163.35375988905,4.47013669371333,0.000661398887846834
"283",-2.30496921882867,NA,2.36911215860424,NA,0.0858830936276149,0.350344174428267,NA,NA,NA,-1.62927850992454,NA,NA,NA,NA,NA,5,-76.4998768030025,163.356896463148,4.47327326781095,0.000660362437475204
"307",-2.25227292522682,NA,2.37488670448429,NA,NA,0.318070303423506,-0.000887460183063207,NA,NA,-1.61847606798153,NA,NA,NA,NA,NA,5,-76.5050524273811,163.367247711905,4.48362451656814,0.000656953478899324
"4867",-1.96824930033411,NA,2.55543510306466,NA,NA,NA,NA,NA,NA,-1.57269041156862,-0.102057717856512,NA,NA,-0.361050255350335,NA,5,-76.5080765464013,163.373295949945,4.48967275460859,0.000654969774379463
"9223",-3.71325502344615,NA,3.31040443110794,0.863066965169807,NA,NA,NA,NA,NA,NA,NA,0.552787170799877,NA,NA,-0.825871101083961,5,-76.5102143613399,163.377571579823,4.49394838448589,0.000653571065834146
"4363",-1.96904169103447,NA,2.55936273717531,NA,-0.0541318392529245,NA,NA,NA,NA,-1.5836428103546,NA,NA,NA,-0.384889243635325,NA,5,-76.5104828869683,163.378108631079,4.49448543574255,0.000653395588814129
