"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"89",-1.49380962617918,NA,NA,NA,-0.0375877693090893,0.265101307202547,NA,-0.133540477486047,NA,NA,NA,NA,4,-192.298553327694,392.83379304592,32.5646440393142,2.56618103089904e-09
"1425",-2.51575073856275,NA,NA,NA,NA,0.35696162291509,NA,NA,-0.00720417550910262,0.919446754564137,NA,-0.124726707433309,5,-191.260945306402,392.879033469947,32.6098844633414,2.50878507359034e-09
"26",-1.6338578862924,0.114902804115346,NA,NA,-0.0431934268385662,0.259438322633628,NA,NA,NA,NA,NA,NA,4,-192.352985553179,392.94265749689,32.6735084902838,2.43023166467095e-09
"793",-1.84021636875197,NA,NA,NA,-0.0353897832934527,0.270759913975091,NA,NA,NA,0.76706688154987,0.000149932741501176,NA,5,-191.295167242359,392.94747734186,32.6783283352539,2.4243820461331e-09
"157",-1.77623682434058,NA,NA,0.00525235107978575,-0.032767584143749,0.272313188524447,NA,NA,-0.00434235342473276,NA,NA,NA,5,-191.327702544806,393.012547946755,32.7433989401486,2.34677339931801e-09
"1178",-1.6977991431177,0.254267033118015,NA,NA,-0.0348166976218511,0.288084045195169,NA,NA,-0.00542248714590514,NA,NA,-0.113348291211006,6,-190.261707516203,393.026409044383,32.7572600377768,2.33056520244486e-09
"537",-1.64305505156492,NA,NA,NA,-0.0402935168712429,0.257572433670242,NA,NA,NA,NA,0.000244830541348455,NA,4,-192.444761587954,393.12620956644,32.857060559834,2.21712331885486e-09
"1437",-1.95302562614582,NA,NA,0.00828803500235158,-0.0267843869066327,0.295232359633804,NA,NA,-0.00390879876598195,0.780154163534314,NA,-0.12456806564579,7,-189.226403851482,393.127506498144,32.8583574915384,2.2156860561507e-09
"1306",-1.77933124025264,0.104871254094494,NA,NA,-0.0361787448333597,0.282141735599229,NA,NA,NA,0.75195929688119,NA,-0.119346245315869,6,-190.34038179301,393.183757597996,32.9146085913899,2.15423686422721e-09
"1434",-1.8811125171106,0.242030832878545,NA,NA,-0.0302910926505467,0.299011044574667,NA,NA,-0.00522415337304783,0.719805133523384,NA,-0.111653324971842,7,-189.262575087053,393.199848969288,32.9306999626816,2.13697409016029e-09
"1113",-1.4723840809142,NA,NA,NA,-0.0361719901683405,0.275407753430266,NA,-0.112111970183647,NA,NA,NA,-0.119283945703302,5,-191.423179705474,393.20350226809,32.9343532614839,2.13307415071364e-09
"1369",-1.68637974170901,NA,NA,NA,-0.0319232844027947,0.285942090426922,NA,-0.0896298496510977,NA,0.742995200546565,NA,-0.1176212357573,6,-190.353375468064,393.209744948103,32.9405959414971,2.12642648124553e-09
"1050",-1.5859854751767,0.110804913826482,NA,NA,-0.0411087479922524,0.2703483107432,NA,NA,NA,NA,NA,-0.121210386585491,5,-191.437943161328,393.233029179798,32.9638801731921,2.10181392690994e-09
"1817",-1.84625880919022,NA,NA,NA,-0.0336596702211209,0.277475890732181,NA,NA,NA,0.752991154172802,0.001756653941239,-0.125551497548822,6,-190.372054373291,393.247102758557,32.9779537519515,2.0870758202819e-09
"1181",-1.7379912039734,NA,NA,0.00684506011984078,-0.0312597555108147,0.282735976300395,NA,NA,-0.0041163000005102,NA,NA,-0.124774330453214,6,-190.386253358175,393.275500728326,33.0063517217198,2.05765085891355e-09
"1561",-1.65384068416917,NA,NA,NA,-0.0384718059501685,0.264761082911365,NA,NA,NA,NA,0.00189405121273114,-0.12799515247322,5,-191.471103924165,393.299350705473,33.0302016988667,2.03325912058559e-09
"217",-1.68833992086405,NA,NA,NA,-0.0315759396527118,0.274308880469608,NA,-0.0345514956549895,-0.00436416529593038,NA,NA,NA,5,-191.48818206044,393.333506978024,33.0643579714176,1.99882967642197e-09
"473",-1.90644424330915,NA,NA,NA,-0.0272989854974313,0.286339936676685,NA,-0.0154986937288355,-0.0043017791357002,0.742694170925892,NA,NA,6,-190.416486586422,393.33596718482,33.0668181782138,1.99637242089385e-09
"921",-1.92942363067933,NA,NA,NA,-0.027480237863165,0.285695679375937,NA,NA,-0.00436477969776545,0.744303725370895,9.69118213341488e-05,NA,6,-190.41810450142,393.339203014816,33.07005400821,1.9931450715048e-09
"137",0.137879532132446,NA,NA,NA,-0.0387593211727191,NA,NA,NA,-0.00376924984668954,NA,NA,NA,3,-193.603128149249,393.347432769087,33.0782837624812,1.98496037548014e-09
"665",-1.73495005607706,NA,NA,NA,-0.032007870612208,0.272836176105828,NA,NA,-0.00450362459287309,NA,0.000148906773340733,NA,5,-191.496641760716,393.350426378574,33.081277371968,1.98199149984247e-09
"1033",0.237660937170955,NA,NA,NA,-0.0435960853616247,NA,NA,NA,NA,NA,NA,-0.107630768548064,3,-193.619618371921,393.38041321443,33.1112642078238,1.95249634211604e-09
"1289",0.129731154440647,NA,NA,NA,-0.0390729874646718,NA,NA,NA,NA,0.704037193878025,NA,-0.105661059220513,4,-192.645457949094,393.527602288722,33.2584532821156,1.81396343095404e-09
"393",0.0334900651368733,NA,NA,NA,-0.0345739666341764,NA,NA,NA,-0.00359921745140095,0.690503406415815,NA,NA,4,-192.665658244835,393.568002880202,33.298853873596,1.77768844936287e-09
"1689",-1.73281264876543,NA,NA,NA,-0.0306101687464802,0.278204642510675,NA,NA,-0.00432443461128387,NA,0.00166383724118606,-0.121564210774523,6,-190.625655998708,393.754306009392,33.485157002786,1.61957267213165e-09
"1241",-1.64402279499325,NA,NA,NA,-0.0301623949301245,0.282990678545519,NA,-0.0244940411412859,-0.00424797195695962,NA,NA,-0.116061081301152,6,-190.662843414549,393.828680841075,33.5595318344689,1.56045105294277e-09
"1945",-1.92207854313037,NA,NA,NA,-0.0262002465526727,0.290564898013944,NA,NA,-0.00418310216303003,0.731262117220013,0.00157061237997611,-0.119294611544886,7,-189.59219702196,393.859092839101,33.5899438324948,1.53690233044511e-09
"1497",-1.857796661797,NA,NA,NA,-0.026035890486666,0.294136411684837,NA,-0.00435431195419199,-0.0041765731965036,0.731825216928037,NA,-0.11427443811156,7,-189.628939864913,393.932578525007,33.6634295184011,1.48145701634367e-09
"1161",0.241116381114147,NA,NA,NA,-0.0374315251004243,NA,NA,NA,-0.0036379619829632,NA,NA,-0.103032609354751,4,-192.946217232884,394.129120856301,33.8599718496948,1.34279720997957e-09
"414",-2.02127095264286,0.261487815533593,NA,0.00704176637165321,-0.0327931625342599,0.291683271066856,NA,NA,-0.00526861506217684,0.771072036960943,NA,NA,7,-189.727325664909,394.129350124999,33.8602011183927,1.34264328811815e-09
"269",-0.0662762403376805,NA,NA,0.00803648044431242,-0.0409925727767454,NA,NA,NA,NA,0.76109821224164,NA,NA,4,-192.949799123591,394.136284637716,33.8671356311095,1.33799606086016e-09
"1169",-2.41318248347838,NA,NA,NA,NA,0.355754536437329,NA,NA,-0.00801851367050781,NA,NA,-0.129502790509852,4,-192.953594732382,394.143875855296,33.87472684869,1.33292717708564e-09
"286",-1.91380311334495,0.120891908375632,NA,0.00805871523282173,-0.0389554179130505,0.271268239246704,NA,NA,NA,0.808556427441238,NA,NA,6,-190.829782482583,394.162558977142,33.8934099705356,1.32053353476487e-09
"145",-2.5376190716301,NA,NA,NA,NA,0.352611193394844,NA,NA,-0.00836248032584693,NA,NA,NA,3,-194.015043194919,394.171262860426,33.9021138538202,1.31479913681796e-09
"349",-1.8035522299687,NA,NA,0.0075807663894914,-0.0339031684796584,0.27545237847597,NA,-0.100564147457734,NA,0.797396524484716,NA,NA,6,-190.848520193531,394.200034399039,33.9308853924329,1.29602013877726e-09
"158",-1.81350408832677,0.273327657464366,NA,0.0056396851641976,-0.0374801604089896,0.280124970092325,NA,NA,-0.0055063808101864,NA,NA,NA,6,-190.863856912636,394.230707837248,33.9615588306424,1.27629508737509e-09
"1310",-1.88647723516929,0.116131452929424,NA,0.00960971786784336,-0.0367072509429627,0.284023457831119,NA,NA,NA,0.80532455712698,NA,-0.129967457862316,7,-189.803758489467,394.282215774115,34.0130667675091,1.24384507583465e-09
"13",0.0621563293483897,NA,NA,0.00662882144767767,-0.045762627162943,NA,NA,NA,NA,NA,NA,NA,3,-194.076339147336,394.293854765261,34.0247057586546,1.23662754648208e-09
"797",-1.89206741197831,NA,NA,0.0080446664941593,-0.0357234108500987,0.272925892293967,NA,NA,NA,0.812755368466899,-0.000761267604934246,NA,6,-190.92294601815,394.348886048275,34.0797370416695,1.20306481382623e-09
"1429",-2.60730495668242,NA,NA,0.00755566161343215,NA,0.35880508965004,NA,NA,-0.00700943146446343,0.966240720379873,NA,-0.135222010588345,6,-190.930362233272,394.363718478521,34.0945694719151,1.19417562915537e-09
"1373",-1.81070157760261,NA,NA,0.00921676575728381,-0.0324737800276149,0.287169918040102,NA,-0.0716722540674619,NA,0.796928124403233,NA,-0.128690356966024,7,-189.857915620342,394.390530035864,34.1213810292579,1.17827360265185e-09
"405",-2.70655549253121,NA,NA,0.00553364886548386,NA,0.354350407742393,NA,NA,-0.00743320455111741,0.97879592904884,NA,NA,5,-192.039962357292,394.437067571727,34.1679185651211,1.15117314748439e-09
"1417",0.136476264424102,NA,NA,NA,-0.0333465773457064,NA,NA,NA,-0.00346670784671675,0.680171895129972,NA,-0.101236957876477,5,-192.040497957649,394.43813877244,34.168989765834,1.15055674382399e-09
"1821",-1.92125933012232,NA,NA,0.0091875314265614,-0.0338243064762991,0.281487328728343,NA,NA,NA,0.805381978087125,0.000943868944275135,-0.133832104934462,7,-189.886145431813,394.446989658807,34.1778406522008,1.14547627028999e-09
"93",-1.55964225670966,NA,NA,0.0060968330772201,-0.0383296109033716,0.263898091376846,NA,-0.124523931008387,NA,NA,NA,NA,5,-192.071404095968,394.499951049079,34.2308020424733,1.11554136024802e-09
"30",-1.6933086412462,0.125912009495517,NA,0.00661528961021793,-0.0441071511195328,0.258530889278559,NA,NA,NA,NA,NA,NA,5,-192.08832928175,394.533801420644,34.2646524140377,1.0968194979002e-09
"1438",-1.97031674819366,0.247557328500557,NA,0.00847608399005438,-0.0310442031117321,0.299734973053965,NA,NA,-0.00498601583212155,0.768459727042087,NA,-0.121169067204388,8,-188.84403953444,394.560806341607,34.2916573350012,1.08210927159124e-09
"1054",-1.66708118983692,0.120579326104177,NA,0.00816029364335097,-0.0418561993440458,0.271493752029253,NA,NA,NA,NA,NA,-0.13022691092223,6,-191.042537914016,394.588069840008,34.3189208334024,1.06745831534873e-09
"1182",-1.76369805459493,0.259506509388286,NA,0.00705903287961104,-0.0356880195752977,0.288342208928,NA,NA,-0.005240372746917,NA,NA,-0.121233576837288,7,-189.96478141594,394.604261627062,34.3351126204557,1.05885117474228e-09
"218",-1.73456687012811,0.264349199880781,NA,NA,-0.0362460997808809,0.281899604069608,NA,-0.0246771633199336,-0.00551545830386426,NA,NA,NA,6,-191.052474781851,394.607943575678,34.3387945690719,1.0569036501549e-09
"666",-1.76820108976706,0.265617789578901,NA,NA,-0.0365696587882112,0.280794211661163,NA,NA,-0.00562837798851532,NA,0.000121593033465379,NA,6,-191.056749630632,394.61649327324,34.347344266634,1.05239519023227e-09
"1117",-1.56503072488687,NA,NA,0.00771235446019836,-0.0369025449750603,0.275937039204647,NA,-0.0980178486070025,NA,NA,NA,-0.128515981036462,6,-191.068166958214,394.639327928404,34.3701789217977,1.04044798197661e-09
"465",-2.47485927409013,NA,NA,NA,NA,0.352995551541604,NA,-0.103257476859207,-0.00696596319286542,0.923921695936372,NA,NA,5,-192.143660000131,394.644462857405,34.3753138507994,1.03778009503596e-09
"1293",0.0364348937563823,NA,NA,0.00924693948453824,-0.0393132623092207,NA,NA,NA,NA,0.756093744624504,NA,-0.114538302098744,5,-192.147950243935,394.653043345013,34.3838943384069,1.0333373025596e-09
"73",0.259044252746074,NA,NA,NA,-0.0433565073880715,NA,NA,-0.0931597442803084,NA,NA,NA,NA,3,-194.270664581918,394.682505634424,34.4133566278179,1.01822663321299e-09
"346",-1.69910758335261,0.11932298687454,NA,NA,-0.0361130211878745,0.277879205197944,NA,-0.121342386673323,NA,0.748132885504031,NA,NA,6,-191.092707540022,394.68840909202,34.4192600854145,1.01522553572846e-09
"10",0.135675306847171,0.0934452325214728,NA,NA,-0.0475753623424631,NA,NA,NA,NA,NA,NA,NA,3,-194.279856313931,394.700889098449,34.4317400918434,1.00891024931772e-09
"474",-1.9431704009107,0.2523111986503,NA,NA,-0.0318072820170957,0.292750739212723,NA,-0.00616859037775762,-0.00540631385035512,0.730097712597279,NA,NA,7,-190.02146657329,394.71763194176,34.4484829351539,1.00049949033259e-09
"922",-1.95268410060511,0.252614555314063,NA,NA,-0.0318839849011777,0.292454360081354,NA,NA,-0.00543480336132962,0.730715722496881,5.0744276648637e-05,NA,7,-190.021706503524,394.718111802229,34.4489627956226,1.00025946905073e-09
"90",-1.48554258752762,0.128499972535152,NA,NA,-0.0406577896396522,0.267202916424901,NA,-0.143139541013821,NA,NA,NA,NA,5,-192.183259121507,394.723661100158,34.4545120935518,9.97487946929191e-10
"402",-2.67495217858754,0.068815959652198,NA,NA,NA,0.358797880784187,NA,NA,-0.0080097864071609,0.947331200608918,NA,NA,5,-192.189309607739,394.735762072621,34.4666130660148,9.91470881282888e-10
"1037",0.165238542574124,NA,NA,0.0078513524997712,-0.0440860641328315,NA,NA,NA,NA,NA,NA,-0.115250134552582,4,-193.253288205268,394.743262801068,34.474113794462,9.87759468286394e-10
"521",0.0419798659383911,NA,NA,NA,-0.0453598253338099,NA,NA,NA,NA,NA,0.00157508334447268,NA,3,-194.303088278336,394.74735302726,34.4782040206538,9.85741452700583e-10
"541",-1.6769752708608,NA,NA,0.00650772539348222,-0.0407786834385731,0.258991281704042,NA,NA,NA,NA,-0.000500616599414657,NA,5,-192.195526899512,394.748196656168,34.4790476495618,9.85325740390848e-10
"1565",-1.70700885173906,NA,NA,0.00767426512152968,-0.0388744856646246,0.267741451006705,NA,NA,NA,NA,0.00120597576986167,-0.134962967078352,6,-191.124316941458,394.751627894892,34.482478888286,9.83636745722881e-10
"266",0.0280918139556113,0.0889936972287563,NA,NA,-0.0428507422512355,NA,NA,NA,NA,0.713330416865982,NA,NA,4,-193.275794536405,394.788275463342,34.5191264567362,9.65776927680938e-10
"913",-2.61980851221018,NA,NA,NA,NA,0.354589238241239,NA,NA,-0.00752703449848614,0.942574053920796,-0.000388879914150029,NA,5,-192.219977708546,394.797098274235,34.5279492676294,9.61525877528848e-10
"329",0.127178153216772,NA,NA,NA,-0.0391834474574163,NA,NA,-0.074579471205779,NA,0.706582017006806,NA,NA,4,-193.286376298485,394.809438987502,34.5402899808965,9.55611186594291e-10
"777",-0.0584240537724432,NA,NA,NA,-0.0407309741723499,NA,NA,NA,NA,0.713869434996641,0.00144922763831076,NA,4,-193.299250484626,394.835187359784,34.5660383531783,9.43387325268977e-10
"138",0.153541769485184,0.212463412609965,NA,NA,-0.0427485120572041,NA,NA,NA,-0.00455393704210003,NA,NA,NA,4,-193.311941125693,394.860568641919,34.5914196353135,9.31490782377603e-10
"857",-1.7261874455222,NA,NA,NA,-0.0332623764021121,0.275252207893299,NA,-0.115169427762454,NA,0.752505901572527,0.000493531265348179,NA,6,-191.187980268775,394.878954549526,34.6098055429196,9.22966870640496e-10
"1489",-2.38191705454346,NA,NA,NA,NA,0.35691332443427,NA,-0.0886604575361541,-0.00674697581195231,0.902237765153061,NA,-0.12363716943015,6,-191.201994933622,394.90698387922,34.6378348726136,9.10122017676569e-10
"794",-1.83440477567275,0.107767385862589,NA,NA,-0.0381464152059757,0.271649755694609,NA,NA,NA,0.763713092282191,8.32627475171902e-05,NA,6,-191.214007095758,394.931008203491,34.6618591968852,8.99254883992476e-10
"601",-1.51339494369838,NA,NA,NA,-0.0376232105022303,0.26353579392455,NA,-0.136954272817281,NA,NA,0.000633791048717192,NA,5,-192.29233888121,394.941820619562,34.6726716129564,8.94406442662638e-10
"1426",-2.55072512937795,0.0682042195950305,NA,NA,NA,0.361378256953403,NA,NA,-0.0076643340722682,0.923752382244354,NA,-0.124507263498889,6,-191.22800473909,394.959003490155,34.6898544835493,8.8675512255632e-10
"925",-1.96966228850973,NA,NA,0.00690161150395484,-0.0281706053311889,0.286839307376126,NA,NA,-0.00413997892298814,0.784530309402678,-0.000682556336673076,NA,7,-190.14290903645,394.960516868081,34.6913678614749,8.86084378546666e-10
"1937",-2.56689704534058,NA,NA,NA,NA,0.354379861516146,NA,NA,-0.00722109915538599,0.920293613834816,0.00130147015445622,-0.129123596852977,6,-191.234927981299,394.972849974574,34.7037009679677,8.80637104759121e-10
"477",-1.98493713977815,NA,NA,0.00667771942129062,-0.0281643185395451,0.285366895014722,NA,-0.00709727305210362,-0.00411976023327679,0.782367317723943,NA,NA,7,-190.14957683965,394.973852474482,34.7047034678756,8.80195796063168e-10
"141",0.0805225158438521,NA,NA,0.00562605122759721,-0.0395229239485775,NA,NA,NA,-0.00360042691686782,NA,NA,NA,4,-193.411322825238,395.059332041008,34.7901830344024,8.43369008718271e-10
"538",-1.64024499657747,0.114692311015914,NA,NA,-0.0432228976672371,0.258872291834305,NA,NA,NA,NA,0.000185757889148514,NA,5,-192.3524413151,395.062025487343,34.7928764807374,8.42233988585953e-10
"397",-0.0444798621872924,NA,NA,0.00703308007190292,-0.035285066504435,NA,NA,NA,-0.00337691003812058,0.732321461177083,NA,NA,5,-192.372713059601,395.102568976345,34.8334199697389,8.25332328228224e-10
"1690",-1.75299677502329,0.253871436476118,NA,NA,-0.0349438663010861,0.28377340866906,NA,NA,-0.00542174667631743,NA,0.00161516286606132,-0.118555967639831,7,-190.222095140234,395.118889075648,34.8497400690425,8.18624978820879e-10
"1114",-1.46237111197718,0.121735083102019,NA,NA,-0.0390651280766753,0.276863451850565,NA,-0.121161182511179,NA,NA,NA,-0.11825272262283,6,-191.31883079009,395.140655592155,34.8715065855493,8.09763977508363e-10
"221",-1.74214875114228,NA,NA,0.00521098484627312,-0.0324270302632398,0.273206719437954,NA,-0.0283995819472549,-0.00422666459091208,NA,NA,NA,6,-191.321784996444,395.146564004863,34.8774149982574,8.07375297684497e-10
"669",-1.75993267237129,NA,NA,0.00539546230645229,-0.0327124206008304,0.273496235054236,NA,NA,-0.00433772223306732,NA,-0.000467151089317709,NA,6,-191.324384071526,395.151762155027,34.8826131484211,8.0527959329287e-10
"394",0.0495682787875497,0.202346922499559,NA,NA,-0.0384058285109968,NA,NA,NA,-0.00434692032292829,0.680711583701002,NA,NA,5,-192.402883506439,395.162909870022,34.8937608634157,8.0080356555315e-10
"1545",0.07194120073608,NA,NA,NA,-0.0436886376147598,NA,NA,NA,NA,NA,0.00317215317150261,-0.11829834302943,4,-193.469537754746,395.175761900024,34.9066128934183,7.95674088527205e-10
"1242",-1.67827363699466,0.253575164719405,NA,NA,-0.0346043908595992,0.288725395198807,NA,-0.0171483231585677,-0.00535201448963175,NA,NA,-0.113223562367577,7,-190.259515541013,395.193729877207,34.9245808706006,7.88557775893639e-10
"1370",-1.67382433393066,0.113575038480129,NA,NA,-0.0346357728847845,0.286903856306004,NA,-0.0980433218745032,NA,0.738665506184979,NA,-0.116759044393212,7,-190.262834303439,395.200367402058,34.9312183954523,7.85945077836536e-10
"1625",-1.53990123256885,NA,NA,NA,-0.0361606472834127,0.270490827353555,NA,-0.121378733739377,NA,NA,0.00217038522567979,-0.125916455024849,6,-191.353082022937,395.20915805785,34.9400090512439,7.82498172200787e-10
"1881",-1.74900271855652,NA,NA,NA,-0.0318931280216878,0.281624446475804,NA,-0.0986210447911648,NA,0.739976547207319,0.00199508829481961,-0.123718380998615,7,-190.294630703907,395.263960202995,34.9948111963892,7.61347975349628e-10
"1818",-1.83807629644792,0.103064526441882,NA,NA,-0.0362695488927002,0.277691120509326,NA,NA,NA,0.750083994103566,0.00170389244071025,-0.124925057477897,7,-190.297009915257,395.268718625694,34.9995696190881,7.59538720758787e-10
"1562",-1.64786948420249,0.109171225436638,NA,NA,-0.0412382614575297,0.265267913464733,NA,NA,NA,NA,0.00184717976043042,-0.127256678218974,6,-191.386605484027,395.276204980029,35.0070559734233,7.56700947219325e-10
"1949",-1.98216554610031,NA,NA,0.00808068051582595,-0.0268280604519377,0.293207009115276,NA,NA,-0.00390880427516299,0.778559446390737,0.000859356387075869,-0.127235727430184,8,-189.215618380669,395.303964034066,35.0348150274596,7.46270845853044e-10
"1501",-1.96373056442012,NA,NA,0.00830584353072113,-0.0268804016160987,0.294960959656294,NA,0.00877480814683566,-0.00394157696225125,0.781237540321285,NA,-0.124701572155816,8,-189.225840552733,395.324408378194,35.0552593715882,7.38681194310706e-10
"1946",-1.93425395691246,0.241418426072615,NA,NA,-0.0303784386001761,0.295198111001544,NA,NA,-0.00522556706878204,0.718550505952487,0.00150915367785272,-0.116525699262649,8,-189.228228291036,395.3291838548,35.0600348481938,7.36919520973918e-10
"1034",0.243621980216307,0.0923320569850394,NA,NA,-0.045939022778896,NA,NA,NA,NA,NA,NA,-0.107317343368171,4,-193.558671734422,395.354029859376,35.0848808527703,7.27821398089203e-10
"1801",-0.0266127803536787,NA,NA,NA,-0.0391507985917224,NA,NA,NA,NA,0.699666765870774,0.0029963725907043,-0.115686285007941,5,-192.512664417455,395.382471692053,35.1133226854469,7.17544358534652e-10
"649",0.0607029555609114,NA,NA,NA,-0.0389084913486619,NA,NA,NA,-0.00375944049284083,NA,0.00139061755270311,NA,4,-193.572973652807,395.382633696147,35.1134846895408,7.1748623832681e-10
"1097",0.333616621762013,NA,NA,NA,-0.0422774241718205,NA,NA,-0.0700363503814062,NA,NA,NA,-0.105643857755547,4,-193.57996325302,395.396612896572,35.1274638899662,7.12488781819974e-10
"1498",-1.88421401803288,0.242135141903176,NA,NA,-0.0303206820756565,0.298926605632671,NA,0.00260544417528542,-0.00523481357510158,0.720098169231056,NA,-0.111676877043818,8,-189.262524743972,395.39777676067,35.1286277540645,7.12074282380139e-10
"1693",-1.77389083949849,NA,NA,0.00658945692222836,-0.0313299296435493,0.280090604297952,NA,NA,-0.00411342143721321,NA,0.00107586517545423,-0.128068734528016,7,-190.369231806864,395.413162408909,35.1440134023033,7.06617436355308e-10
"201",0.147842009891328,NA,NA,NA,-0.0386675709010313,NA,NA,-0.00715791187729945,-0.00374289233452901,NA,NA,NA,4,-193.602746968505,395.442180327543,35.173031320937,6.96439169301506e-10
"1245",-1.72114728130501,NA,NA,0.00681817877633922,-0.0310849766432424,0.283266177527548,NA,-0.0145046240704773,-0.00406225834640231,NA,NA,-0.124587072796581,7,-190.384704295573,395.444107386326,35.17495837972,6.95768452871861e-10
"729",-1.69614245620708,NA,NA,NA,-0.0315975584887301,0.273758900537178,NA,-0.035924144011839,-0.00435875410527213,NA,0.000243529869702722,NA,6,-191.487263953022,395.47752191802,35.2083729114136,6.8424063169652e-10
"985",-1.91106258486587,NA,NA,NA,-0.0273090298018479,0.286037965943183,NA,-0.0163198609065291,-0.00429898784747458,0.742563080764531,0.000141430009972266,NA,7,-190.416179372225,395.507057539631,35.2379085330252,6.74210141982825e-10
"1290",0.135589209751941,0.0887213760277651,NA,NA,-0.0413143438521879,NA,NA,NA,NA,0.702339880691587,NA,-0.105440247127008,5,-192.589426504346,395.535995865835,35.2668468592291,6.64525121511962e-10
"1353",0.200315833604936,NA,NA,NA,-0.038166404690762,NA,NA,-0.0508206553023627,NA,0.697885904219919,NA,-0.104145445049684,5,-192.624702293248,395.606547443639,35.3373984370328,6.41492115766977e-10
"905",-0.038470329214957,NA,NA,NA,-0.0346998458884921,NA,NA,NA,-0.00359188608941958,0.689546793611516,0.00129615070596669,NA,5,-192.639682488973,395.63650783509,35.3673588284835,6.3195405767108e-10
"457",0.0223072309551234,NA,NA,NA,-0.0346698270745358,NA,NA,0.00794332908818223,-0.00362828337851156,0.691237134168089,NA,NA,5,-192.665190511524,395.68752388019,35.418374873584,6.16038015680237e-10
"1165",0.177717524033761,NA,NA,0.0068454542891946,-0.0382004778627805,NA,NA,NA,-0.00342253232038936,NA,NA,-0.11012242298213,5,-192.667401192299,395.691945241741,35.4227962351354,6.14677656495837e-10
"1162",0.254603369594443,0.207704846815966,NA,NA,-0.0412926633902537,NA,NA,NA,-0.00441725384050161,NA,NA,-0.101582236876536,5,-192.667755974699,395.692654806541,35.4235057999351,6.14459618362045e-10
"1421",0.0526533862721763,NA,NA,0.00824745046487247,-0.0339861745955116,NA,NA,NA,-0.00319329038731891,0.72871776760576,NA,-0.109697819529752,6,-191.64480651289,395.792607037756,35.5234580311504,5.8450602955808e-10
"1173",-2.47825539940777,NA,NA,0.00560754595592451,NA,0.357237356583732,NA,NA,-0.00790709291269467,NA,NA,-0.137459765176608,5,-192.766754378561,395.890651614266,35.6215026076596,5.56543207025282e-10
"1753",-1.69854520182815,NA,NA,NA,-0.0302206593291333,0.279293782809083,NA,-0.0328441289577662,-0.00420131298912165,NA,0.00174105378687132,-0.121463154342464,7,-190.617758015997,395.910214827175,35.6410658205685,5.51125858777713e-10
"1297",-2.6942347168827,NA,NA,NA,NA,0.361440624059809,NA,NA,NA,1.07503729425263,NA,-0.141003165786479,4,-193.840986955319,395.91866030117,35.6495112945644,5.48803506016727e-10
"209",-2.31060398840532,NA,NA,NA,NA,0.351566415710288,NA,-0.147325513962365,-0.0075135644331932,NA,NA,NA,4,-193.853094960028,395.942876310588,35.6737273039818,5.42198657044064e-10
"1233",-2.2167284445391,NA,NA,NA,NA,0.355959175733707,NA,-0.132957067057049,-0.00730371188373277,NA,NA,-0.128088143405733,5,-192.819347810842,395.995838478827,35.7266894722209,5.28029089573296e-10
"1673",0.0894567399180738,NA,NA,NA,-0.0375515488139946,NA,NA,NA,-0.00359472140303832,NA,0.00289185309577049,-0.112701064502689,5,-192.821869705424,396.000882267991,35.7317332613852,5.26699133582346e-10
"2009",-1.90865044003227,NA,NA,NA,-0.0260664269592488,0.290908886565109,NA,-0.0123062102798565,-0.00413711527536449,0.729872169611198,0.0016007435732512,-0.119241268980839,8,-189.591094441709,396.054916156144,35.7857671495385,5.12659835952356e-10
"1418",0.150524896597588,0.198204101186411,NA,NA,-0.0370584387222403,NA,NA,NA,-0.00420972738632129,0.671032689484086,NA,-0.0999801257871375,6,-191.787966867917,396.07892774781,35.8097787412042,5.06541746385167e-10
"270",-0.0617435748010181,0.105693449660916,NA,0.00831039018506396,-0.0436997929989365,NA,NA,NA,NA,0.76022911243084,NA,NA,5,-192.871210956888,396.099564770918,35.8304157643123,5.0134186318652e-10
"149",-2.58021637264698,NA,NA,0.00351813096631228,NA,0.352991301824464,NA,NA,-0.0083146051777549,NA,NA,NA,4,-193.939285998725,396.115258387983,35.8461093813773,4.97423323697459e-10
"350",-1.78994911491106,0.132957901128653,NA,0.00786820519741873,-0.0370874079256833,0.276802736875898,NA,-0.111934421009036,NA,0.793273225740116,NA,NA,7,-190.726316405341,396.127331605862,35.8581825992563,4.94429618619372e-10
"333",0.0237279762164621,NA,NA,0.00789714652856199,-0.0398053166870341,NA,NA,-0.062624976190327,NA,0.753038847955333,NA,NA,5,-192.917768979529,396.192680816201,35.9235318095946,4.78535408634144e-10
"1681",-2.45981463627924,NA,NA,NA,NA,0.353233378732218,NA,NA,-0.00803848366572179,NA,0.0012115482817205,-0.133642438530241,5,-192.930746572837,396.218636002818,35.9494869962118,4.72365293933011e-10
"1170",-2.44152838054471,0.0538907925870198,NA,NA,NA,0.359414132575008,NA,NA,-0.00839122353442219,NA,NA,-0.129309986441386,5,-192.93295259092,396.223048038983,35.9538990323766,4.71324396094936e-10
"146",-2.56869574544953,0.0545593135209277,NA,NA,NA,0.356715462025059,NA,NA,-0.00874424013000728,NA,NA,NA,4,-193.99417213334,396.225030657213,35.9558816506075,4.70857399432034e-10
