"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4649",-0.916920981832407,NA,NA,NA,-0.266536780607478,NA,-0.60268067670792,NA,NA,NA,-0.0761690933616965,NA,NA,-0.446052002102281,5,-81.0563761048416,172.469895066826,13.5862718714891,9.78801926972948e-06
"4069",-2.7542890753175,NA,NA,0.393544693875823,NA,NA,-0.479375682542458,1.73347257734529,-1.89073315840999,-0.557254954414999,1.0312414207893,2.14285662940949,-0.194696952946026,NA,9,-76.6874171964899,172.47239536859,13.5887721732527,9.77579041435818e-06
"4913",-1.55042241413733,NA,NA,NA,NA,1.09927037099169,-0.632193746767947,NA,NA,-0.596715054419043,0.307903796105367,NA,NA,-0.427430267807854,6,-79.9861886907516,172.475371393479,13.5917481981424,9.7612547338824e-06
"4873",-0.954047773867237,NA,NA,NA,-0.485420519504861,NA,NA,NA,NA,-0.701125040019385,0.216267915877598,NA,NA,-0.395483074187083,5,-81.0596071460895,172.476357149322,13.5927339539851,9.75644481238886e-06
"5618",-2.66825281248341,0.366522397645252,NA,NA,NA,0.533034520898276,-0.398338669299138,1.78815424769824,-1.55823810593836,-0.0124740474333852,NA,1.82242813241526,NA,-0.485021709480809,9,-76.6894368959965,172.476434767603,13.5928115722659,9.75606618049951e-06
"5370",-2.67600518288726,0.365263885549716,NA,NA,0.00963228603557198,0.53649566109816,-0.40271895618433,1.78381992039361,-1.55977478513848,NA,NA,1.82587455528136,NA,-0.486050671494514,9,-76.6894479686464,172.476456912903,13.5928337175656,9.75595815559266e-06
"6185",-0.912973642748755,NA,NA,NA,-0.293941705634439,NA,-0.608553321835886,NA,NA,NA,NA,NA,-0.0416986611365011,-0.445988052715716,5,-81.0601135029153,172.477369862973,13.5937466676366,9.75150582051455e-06
"2950",-0.484501909477394,0.00214538758501751,NA,0.285394243074751,NA,NA,NA,NA,-2.83453764520302,-0.901047218680642,1.01699462859291,NA,-0.088819068245101,NA,7,-78.90274893397,172.480196663121,13.5965734677839,9.73773277717265e-06
"2794",-1.24563480997139,0.175617611390097,NA,NA,-0.358195480680796,NA,-0.280254998518526,2.09698243362461,-2.62018669694012,NA,0.539169598653136,NA,-0.449471033323424,NA,8,-77.8052825993437,172.483292471415,13.5996692760778,9.72267136004757e-06
"301",-0.979807590450952,NA,NA,0.131853914248149,-0.248732891174763,NA,-0.532016029140981,NA,NA,-0.57816481620708,NA,NA,NA,NA,5,-81.0639672189768,172.485077295096,13.6014540997595,9.71399860341182e-06
"298",-0.907298248272132,-0.0634324511231504,NA,NA,-0.24869847679746,NA,-0.52600831703344,NA,NA,-0.547872096852476,NA,NA,NA,NA,5,-81.064597587611,172.486338032365,13.6027148370279,9.70787713297384e-06
"2624",-3.64180201075431,0.107221295939456,3.067286767894,0.819280442465551,-0.00140325832015627,0.441249131541948,-0.0261400532179972,NA,NA,NA,0.440475139839074,NA,-0.777102976373615,NA,9,-76.6947596918753,172.48708035936,13.6034571640235,9.70427459194814e-06
"4157",-2.04842074080868,NA,NA,0.485063369307965,0.197407358445806,1.20179006763147,-0.660751796890148,NA,NA,NA,NA,NA,NA,-0.486049971530848,6,-79.9939992487616,172.490992509499,13.6073693141624,9.68531085564447e-06
"3512",-3.06319212064632,0.4538831917096,2.41096430242216,0.737316613237415,NA,0.382230615699556,-0.13311302263695,NA,-1.43470056054266,-0.033799447532569,NA,1.10635268857045,-0.539460415739544,NA,10,-75.571411184462,172.492515620458,13.6088924251209,9.67793776196019e-06
"1520",-3.46164657458849,0.440567559519734,2.16867654152729,0.603623355563133,-0.0218480835419852,NA,-0.0797939034238291,0.869729930734739,-1.43178944672501,-0.121560375639543,NA,1.28628462605255,NA,NA,10,-75.5714250314932,172.49254331452,13.6089201191833,9.67780375218217e-06
"4365",-1.06765217407728,NA,NA,0.181506995485469,-0.389027997310247,NA,NA,NA,NA,-0.548068516525617,NA,NA,NA,-0.400116339754636,5,-81.0680229070104,172.493188671164,13.6095654758269,9.67468143848719e-06
"2345",-0.842231116107604,NA,NA,NA,-0.275491648501784,NA,-0.54033763806957,NA,NA,-0.561569435807373,NA,NA,-0.10555783134956,NA,5,-81.0680640760373,172.493271009217,13.6096478138805,9.67428314946626e-06
"3488",-3.22139494801382,0.437137639459805,2.43980017597777,0.772771450611726,0.101880864835715,0.417901223127016,NA,NA,-1.44822954031742,-0.0295976278178878,NA,1.08240271778773,-0.521618471614217,NA,10,-75.5737524285824,172.497198108698,13.6135749133616,9.65530585083044e-06
"4645",-1.11829233794414,NA,NA,0.247307738139997,NA,NA,-0.668060567473425,NA,NA,NA,-0.154914871836424,NA,NA,-0.450298969102018,5,-81.0717948923699,172.500732641883,13.6171094465458,9.63825742036164e-06
"4042",-2.50958666980954,0.145129266804714,NA,NA,-0.485607060231654,NA,NA,1.94547691894926,-1.97063666068719,-0.673849794538867,1.01442540660469,1.98480953104421,-0.193447676213153,NA,9,-76.7019029339544,172.501366843519,13.6177436481817,9.6352016055763e-06
"4362",-0.96602470407336,-0.0736609279265084,NA,NA,-0.390939814828007,NA,NA,NA,NA,-0.518230851590233,NA,NA,NA,-0.386522172563859,5,-81.0735368119785,172.5042164811,13.6205932857631,9.62148296488605e-06
"6794",-0.267826509964692,0.021814598345452,NA,NA,-0.362125660680249,NA,NA,NA,-2.8237189597695,NA,0.79194084669214,NA,-0.0573210166009657,-0.523028955331833,7,-78.915715984255,172.506130763691,13.6225075683538,9.61227825202601e-06
"2766",-1.5214858822204,0.167657171123338,NA,0.222820915786514,-0.3934383326272,NA,NA,2.17871731331196,-2.62101720095217,NA,0.520108265102342,NA,-0.445591049363852,NA,8,-77.818561206973,172.509849686673,13.6262264913363,9.59442119817012e-06
"6516",-2.96133624873099,0.252800193802762,2.63990785572476,NA,NA,0.272562998328727,-0.101375248194539,0.773337424238906,NA,-0.334831957612256,NA,NA,-0.354881297669429,-0.605973939251563,9,-76.7064214077718,172.510403791153,13.6267805958165,9.59176341047478e-06
"6508",-2.84153812341135,0.270483926046114,2.71445964237419,NA,-0.26717608939661,NA,0.00239245840283163,0.906941496842675,NA,-0.374059458483694,NA,NA,-0.323148781360099,-0.623371407717757,9,-76.7071183783322,172.511797732274,13.6281745369373,9.58508056289992e-06
"880",-3.6529900142309,0.0837316962474904,2.96427528222036,0.610852089787983,-0.240102521807072,NA,0.139805911413215,0.550542648227288,NA,-0.834666606602155,0.695454479804101,NA,NA,NA,9,-76.7077741356375,172.513109246885,13.6294860515479,9.57879713672555e-06
"4642",-1.00281552869453,-0.124161803907098,NA,NA,NA,NA,-0.672240902236871,NA,NA,NA,-0.0472902203504694,NA,NA,-0.436883835705978,5,-81.0782405390983,172.513623935339,13.6300007400026,9.57633240573293e-06
"6178",-1.00923799258999,-0.138967927110122,NA,NA,NA,NA,-0.677859737444865,NA,NA,NA,NA,NA,-0.0159289012216057,-0.437535211806698,5,-81.0795351782435,172.51621321363,13.6325900182929,9.56394253287118e-06
"6409",-0.990931153526565,NA,NA,NA,-0.409979031975336,NA,NA,NA,NA,-0.560210523746392,NA,NA,0.0747974249380916,-0.399320937126006,5,-81.0824713182579,172.522085493659,13.6384622983218,9.53590264316981e-06
"832",-3.64860107247983,0.0662172956142091,3.02356462216995,0.680737877714749,-0.0938334842958405,0.298736172624411,0.0705643475986066,NA,NA,-0.812161527416728,0.733797418325348,NA,NA,NA,9,-76.713462081968,172.524485139546,13.6408619442088,9.52446810947132e-06
"2797",-1.39894596393711,NA,NA,0.2298574433545,-0.320713886278855,NA,-0.270945536849742,2.04821141002007,-2.57290502766779,NA,0.658099687778483,NA,-0.45331024487551,NA,8,-77.8259048359806,172.524536944688,13.6409137493516,9.52422140445128e-06
"7577",-2.15061662610978,NA,NA,NA,0.125705931895163,0.797489360163348,NA,NA,-1.43238930672388,0.123540901023433,NA,1.84010999528903,-0.0433812708949757,-0.39541007845346,8,-77.8263444049789,172.525416082685,13.6417928873482,9.52003577199344e-06
"6716",-2.92885833637527,0.0818077510753684,3.0350046681326,NA,-0.169663289178024,0.284244095105191,-0.119075629607347,NA,NA,NA,0.541943811276433,NA,-0.483534199497809,-0.649158678763455,9,-76.7140076318832,172.525576239376,13.6419530440393,9.51927345380226e-06
"4732",-3.27709989784232,0.0977648562448653,2.79244652472137,NA,-0.210186518069075,0.159289825648504,-0.0531172060196467,0.670259147945877,NA,NA,0.425952202345824,NA,NA,-0.72909897547792,9,-76.7140610005189,172.525682976648,13.6420597813107,9.51876543672135e-06
"2994",-0.605590753752237,0.0883921257138124,NA,NA,NA,1.10987596330153,-0.570948466692901,NA,-2.78486650627157,-0.866376940471226,1.19282421818722,NA,-0.424362623636741,NA,8,-77.8280569172163,172.52884110716,13.6452179118229,9.50374654596419e-06
"4661",-1.95174196934863,NA,NA,0.438254152396615,NA,1.1482927168513,-0.605233660756573,NA,NA,NA,0.071920634637814,NA,NA,-0.492636108514792,6,-80.0139425379869,172.53087908795,13.647255892613,9.49406725190834e-06
"4797",-1.25297887588965,NA,NA,0.524468853361041,0.226136434102173,1.14752866197846,-0.614334614405257,NA,-2.75274844246649,NA,0.914027384112443,NA,NA,-0.589423342768078,8,-77.8297920372353,172.532311347198,13.648688151861,9.48727070299251e-06
"6004",-3.99227333101924,0.0976214713932402,2.4196325217399,NA,NA,0.126148828556465,-0.302845788948442,0.587439544010507,NA,-0.502299609320053,0.953793453641779,2.04860273353021,NA,-0.750886931764361,10,-75.5913487817277,172.532390814989,13.6487676196522,9.48689374425776e-06
"8036",-3.90555516702792,0.101860626340517,2.49442871725372,NA,NA,NA,-0.310205914341287,0.620406997495113,NA,-0.485021273867376,0.947156670675301,2.04930918494703,-0.162989297797577,-0.737698685707645,10,-75.5914894937251,172.532672238984,13.649049043647,9.48555891840519e-06
"8051",-3.90630808247306,NA,2.43602237059509,NA,NA,0.155994303477017,-0.303531208639738,0.558666936171079,NA,-0.500300433183905,1.03677273600147,2.01143300644727,-0.193585980758383,-0.732251734033344,10,-75.5917511782496,172.533195608033,13.6495724126962,9.48307701918078e-06
"950",-1.03098646919249,0.0815320113089981,NA,0.372788924083199,NA,1.08591086161075,-0.493188071233303,NA,-2.77663555345388,-0.922104854212476,1.18851753888102,NA,NA,NA,8,-77.8314600759946,172.535647424716,13.6520242293795,9.47145875887419e-06
"4150",-1.9164246825986,-0.0219968917171233,NA,0.436688811380327,NA,1.12978512329147,-0.584160871665405,NA,NA,NA,NA,NA,NA,-0.48465447498085,6,-80.0169688205522,172.53693165308,13.6533084577436,9.46537895305429e-06
"294",-1.09804972621644,-0.0915849346797479,NA,0.188732000661927,NA,NA,-0.596382763148279,NA,NA,-0.540562517451787,NA,NA,NA,NA,5,-81.0899499384064,172.537042733956,13.6534195386187,9.4648532563643e-06
"6181",-1.15599303046448,NA,NA,0.245578608892846,NA,NA,-0.693407960226813,NA,NA,NA,NA,NA,-0.0310635887923061,-0.457028107770499,5,-81.0918263464912,172.540795550125,13.6571723547883,9.44710998121128e-06
"802",-1.01128169476626,-0.137511688037541,NA,NA,NA,NA,-0.616231171645854,NA,NA,-0.651990987060306,0.188634194447876,NA,NA,NA,5,-81.0918353966349,172.540813650413,13.6571904550758,9.44702448389472e-06
"957",-1.10186322793993,NA,NA,0.393249245383876,0.0927615770266481,1.10468613736763,-0.513048646054267,NA,-2.75114900446165,-0.90581169695355,1.22078265001064,NA,NA,NA,8,-77.8370425886036,172.546812449934,13.6631892545975,9.41873153306329e-06
"7359",-3.19069442537865,NA,2.38832021798206,0.881670983297268,0.253770454807169,0.353279404232085,-0.177130320859923,NA,-1.10846795890974,NA,NA,1.13108066622954,-0.28220493128799,-0.64743530018919,10,-75.5988563941633,172.54740603986,13.6637828445236,9.41593651578028e-06
"4066",-2.49036730793402,0.151462678249635,NA,NA,NA,NA,-0.512865078310541,1.76225226932229,-1.94903066743526,-0.553807882951226,0.927655760734109,2.09049338210923,-0.169650662209083,NA,9,-76.7249544977883,172.547469971186,13.6638467758495,9.41563553393737e-06
"3318",-2.95515787732318,0.362332819358917,NA,0.47676615781025,NA,0.651857528727105,-0.365144238470755,1.76862922547212,-1.57421592028757,NA,NA,1.81658002681898,-0.405517112384216,NA,9,-76.7250374177537,172.547635811117,13.6640126157803,9.41485482213375e-06
"7583",-3.34847065985668,NA,2.4341665184102,0.892090223918686,0.213034991113872,0.353677253430406,NA,NA,-1.13247976507087,0.176286341006841,NA,1.15026870751755,-0.299273933381674,-0.649514685529184,10,-75.600115837647,172.549924926828,13.6663017314908,9.40408514052839e-06
"4469",-2.71378320268207,NA,NA,0.427211491392501,NA,0.807632595978411,-0.363937624959638,1.99482993208022,NA,-0.437152084159585,NA,NA,NA,-0.545683922014878,7,-78.9388706284443,172.552440052069,13.6688168567325,9.39226634756608e-06
"6449",-1.42355258486946,NA,NA,NA,NA,1.08418351920941,-0.600694659933498,NA,NA,-0.368780870953585,NA,NA,-0.206274178335319,-0.384295717072478,6,-80.0248688276301,172.552731667236,13.6691084718994,9.39089698374093e-06
"3001",-0.614101722687774,NA,NA,NA,-0.0166281400494446,1.09461861052004,-0.555315671216599,NA,-2.75673707981153,-0.880951400773814,1.25982260640714,NA,-0.418842676667058,NA,8,-77.840104952982,172.552937178691,13.6693139833545,9.3899320648657e-06
"2176",-3.63970926881585,0.233273881460539,2.78004079864629,0.778736915195241,-0.00761798584307411,0.397328560237185,0.00624157716786602,0.596604073444098,NA,NA,NA,NA,-0.719008885248439,NA,9,-76.7281146611923,172.553790297994,13.6701671026575,9.3859275528587e-06
"7356",-2.53309490563848,0.449334418341416,2.34367039736234,NA,0.0309462067087601,0.275643316388322,-0.236687317401315,NA,-1.41571971281949,NA,NA,1.17101309012161,-0.26208550729178,-0.554548322227673,10,-75.6033681422761,172.556429536086,13.672806340749,9.37354987280521e-06
"6790",-0.610870464185546,0.0118673705964502,NA,0.370363972606619,NA,NA,NA,NA,-2.85201903937349,NA,0.716161933283518,NA,-0.0301799981882831,-0.546141847170926,7,-78.9412581449874,172.557215085156,13.6735918898187,9.36986890405692e-06
"7604",-2.52505490586317,0.450339441472647,2.34839491015803,NA,NA,0.266246548665191,-0.225925047178734,NA,-1.41390511359931,0.0125399204674271,NA,1.17275062366073,-0.266570490451056,-0.554739776902286,10,-75.6038859573844,172.557465166303,13.6738419709658,9.36869736352177e-06
"4476",-3.01880458220506,0.259735654168532,2.62479534682936,NA,-0.186292142386413,0.156823285940504,-0.00756169348472276,0.845832085647983,NA,-0.405615761865696,NA,NA,NA,-0.65871379669464,9,-76.732382277966,172.562325531542,13.6787023362049,9.34595736039252e-06
"4790",-1.10984565595333,0.09181922992866,NA,0.470809634817482,NA,1.08808775665775,-0.552297627902155,NA,-2.77502704012288,NA,0.889721640187467,NA,NA,-0.588688268967617,8,-77.8457926369414,172.56431254661,13.6806893512733,9.3366766923111e-06
"6689",-0.97996893442782,NA,NA,NA,NA,NA,-0.682538544405886,NA,NA,NA,-0.151527255289218,NA,-0.0064716924234309,-0.430840770340211,5,-81.103772568094,172.564687993331,13.681064797994,9.33492414448997e-06
"7334",-1.80535733357078,0.282745397058787,NA,0.418083608085672,NA,NA,-0.627189009816098,NA,-1.51272481192717,NA,NA,2.26410978946109,0.0847479737306663,-0.489352212674472,8,-77.8459943616423,172.564715996012,13.681092800675,9.33479344395357e-06
"2341",-1.0482630482455,NA,NA,0.192995040988562,NA,NA,-0.623689800167231,NA,NA,-0.569847408315553,NA,NA,-0.0949204663771228,NA,5,-81.1039336252385,172.56501010762,13.6813869122829,9.33342080932825e-06
"5294",-1.78508397237589,0.279598747618452,NA,0.435060531339225,0.0543929041243249,NA,-0.652457493574517,NA,-1.52094088875309,NA,NA,2.26192239431472,NA,-0.477009772305427,8,-77.8469633687433,172.566654010214,13.6830308148771,9.32575234397205e-06
"2790",-1.47802919215808,0.165154117362732,NA,0.280953500306006,NA,NA,-0.374571755313506,2.03707075078085,-2.63400782830706,NA,0.479250665606301,NA,-0.425330639313992,NA,8,-77.8476877500623,172.568102772852,13.6844795775149,9.31899938934148e-06
"805",-1.09703806856898,NA,NA,0.183932634516478,NA,NA,-0.620696891097898,NA,NA,-0.628193513513254,0.0619236685746723,NA,NA,NA,5,-81.1055165212447,172.568175899632,13.6845527042954,9.31865866135955e-06
"4544",-2.64153800982554,0.42834916486899,2.66267735549803,0.831900420543447,0.177223861369733,0.381601824713898,-0.130912196486829,NA,-1.80811314225799,-0.153724826660013,NA,NA,NA,-0.673578887954594,10,-75.6094805962895,172.568654444113,13.6850312487759,9.31642923175607e-06
"5542",-1.78196338642599,0.280128628152194,NA,0.423465654947448,NA,NA,-0.634258297447951,NA,-1.51803957563753,0.0455426868724279,NA,2.26736262540435,NA,-0.480521802825107,8,-77.8480559657099,172.568839204147,13.6852160088102,9.31556861961615e-06
"2338",-0.949002962358109,-0.0901492800448574,NA,NA,NA,NA,-0.614820524777182,NA,NA,-0.529168225556432,NA,NA,-0.0799798617142916,NA,5,-81.1059847776181,172.569112412379,13.6854892170422,9.31429616151364e-06
"6268",-3.00033404433954,0.236068167559815,2.66503591484631,NA,-0.173246267303055,0.230250945366766,-0.0551799099515238,0.804826458070425,NA,NA,NA,NA,-0.425560448893761,-0.615026005109912,9,-76.7376103255399,172.57278162669,13.6891584313527,9.29722375249988e-06
"4409",-1.54943843628628,NA,NA,NA,0.09232674794892,1.08849105789671,-0.619795829398337,NA,NA,-0.390611347024237,NA,NA,NA,-0.414991860919203,6,-80.035520726708,172.574035465392,13.6904122700553,9.29139696966846e-06
"2672",-3.63195478386043,0.121925139522608,3.03560249553309,0.722567101976697,-0.179958165724181,NA,0.0582351224767742,0.599677175378734,NA,NA,0.39311384004035,NA,-0.698205336274539,NA,9,-76.7386653545383,172.574891684686,13.6912684893494,9.28742008432317e-06
"2733",-0.264538438940176,NA,NA,0.21031942733674,-0.182087790814326,NA,-0.575487510495214,NA,-2.75110035682916,NA,0.739712939655761,NA,-0.279655455321438,NA,7,-78.9510569138619,172.576812622905,13.6931894275677,9.27850408668436e-06
"7288",-4.21707624552968,0.319366596417476,2.35267052338429,0.833775419981699,NA,0.193127632544664,-0.171904629775049,0.826163432534553,NA,NA,NA,1.802589257819,-0.307070556502682,-0.706301070826333,10,-75.6145986058406,172.578890463215,13.6952672678781,9.2688694674449e-06
"7896",-3.67931714976619,0.152208232617185,2.56514960961686,0.864973999928154,NA,0.282821555589406,NA,0.485732916207793,-1.95779022704025,NA,1.23710188502275,1.38678963215192,-0.422531679052587,-0.78584170860338,11,-74.4756181882963,172.580866006222,13.6972428108853,9.25971846260968e-06
"5567",-3.39492937982558,NA,2.36256784842329,0.867786680092025,0.275183065150279,0.315219498122944,-0.192824677281498,NA,-1.11967516723536,0.168943741520861,NA,1.23714011630535,NA,-0.699827743714469,10,-75.6162074780437,172.582108207621,13.6984850122843,9.25396903066801e-06
"4402",-1.50365614324742,0.0133706336033438,NA,NA,NA,1.06256801142679,-0.588644559045583,NA,NA,-0.399082655579342,NA,NA,NA,-0.415957578037935,6,-80.0407229993012,172.584440010579,13.7008168152417,9.24318610162949e-06
"5821",-2.59239492303189,NA,NA,0.607789645905086,0.199783308152522,0.932518730558483,-0.706091160908857,NA,-2.00760688613314,NA,1.14971937595421,2.21167404836129,NA,-0.603421865642216,9,-76.745048190364,172.587657356338,13.7040341610008,9.22832879230628e-06
"7980",-3.60855528624946,0.0767730960203986,2.72492295657639,NA,-0.271217044233728,NA,-0.228317249609725,NA,NA,-0.575903462734046,1.123590652892,2.02117873713915,-0.186623471377043,-0.73698812590892,10,-75.62092635009,172.591545951714,13.7079227563768,9.21040360556774e-06
"2908",-3.01830285730692,0.107128419866668,2.77697465282058,NA,-0.301980161312017,0.245771559286176,NA,0.593960934824114,NA,-0.767964799187641,0.712235187429903,NA,-0.577040416505197,NA,9,-76.7472116822951,172.5919843402,13.708361144863,9.20838495936653e-06
"7065",-0.707084978369792,NA,NA,NA,-0.173020538511869,1.03581474264414,NA,NA,-2.80746581146106,-0.866487898636535,1.27129409530325,NA,-0.243604794483434,-0.417233783339928,8,-77.8600612180966,172.59284970892,13.7092265135836,9.2044014970644e-06
"7927",-3.56424897152324,NA,2.52837604954136,0.8520158124338,NA,0.272223055443322,-0.236084881017576,0.415891095692971,-1.91749456428546,NA,1.38083647530135,1.44500165201183,-0.414169895920564,-0.816871044819298,11,-74.4824657439902,172.59456111761,13.7109379222732,9.19652861961979e-06
"7995",-3.63721346362756,NA,2.66402010187676,NA,-0.233049029627243,0.114559730237125,-0.235068573974716,NA,NA,-0.578027890852434,1.17537874566431,1.99613729311812,-0.205995930673759,-0.732976204881802,10,-75.62247457772,172.594642406974,13.7110192116369,9.19615483723654e-06
"3821",-2.88723091115517,NA,NA,0.36439676362422,-0.249429767274832,NA,-0.392812077640977,1.81686776424613,-1.80642324725018,NA,0.864277208855745,2.21596077602062,-0.278147390305525,NA,9,-76.7498122806295,172.597185536869,13.7135623415319,9.1844687604707e-06
"1774",-3.00903808584075,0.146243187424818,NA,0.324510649956369,-0.22437852192854,NA,-0.384723915885717,1.81556031507728,-1.82848330689356,NA,0.739781182034085,2.24933678910021,NA,NA,9,-76.7502499550836,172.598060885777,13.7144376904401,9.18044983267502e-06
"7861",-2.39364786535632,NA,NA,0.581743535981621,NA,0.904824471745613,-0.652651739363793,NA,-2.014073968284,NA,1.19239686267849,2.18671314311754,-0.213269649868936,-0.573825984466778,9,-76.750552506036,172.598665987682,13.7150427923448,9.1776726989685e-06
"2849",-0.953253656879111,NA,NA,NA,NA,NA,-0.63931822468611,NA,NA,-0.617792883190303,0.0651921583009484,NA,-0.0760751561361162,NA,5,-81.1207639382218,172.598670733586,13.7150475382496,9.17765092081406e-06
"8020",-4.07286320481319,0.0923998627440282,2.49572764141567,NA,NA,0.150904991803275,NA,0.616204012259922,NA,-0.495642422783536,0.919213894843764,1.95680396756502,-0.180685240829815,-0.702762718911529,10,-75.6248127308978,172.599318713329,13.7156955179924,9.17467793650684e-06
"7386",-2.73255114549479,0.357060174429615,NA,NA,-0.132786578459689,0.532701704820169,NA,1.91499040372886,-1.60486356943707,NA,NA,1.7502340147741,-0.178884570066183,-0.446235962286835,9,-76.75090878372,172.59937854305,13.7157553477129,9.17440348140383e-06
"7607",-3.12124584693852,NA,2.41672053916724,0.830418835363029,NA,0.274563206446446,-0.0966769638964041,NA,-1.09657724255677,0.167734910571126,NA,1.16402980167858,-0.313784276740129,-0.650629291728214,10,-75.6252014610627,172.600096173659,13.7164729783222,9.17111215554776e-06
"3814",-2.94071968696372,0.152438487639141,NA,0.393040289800823,NA,NA,-0.488264316347483,1.80723836716536,-1.84849370505951,NA,0.709839870959721,2.23049522982097,-0.259671895570761,NA,9,-76.7533153377634,172.604191651136,13.7205684557996,9.15235132910117e-06
"7864",-3.41313163812858,0.140889561236435,2.66888153543206,0.860042042010037,NA,0.313517135490553,-0.268085441827574,NA,-1.95928470127839,NA,1.33268644811592,1.43701611129083,-0.429428559307449,-0.800543815467616,11,-74.4880407208553,172.60571107134,13.7220878760033,9.14540083585494e-06
"5564",-2.65613388524082,0.441516202354703,2.32408703865815,NA,0.0456170463148437,0.236306807896052,-0.233518031797934,NA,-1.40485802523973,-0.00550442939896471,NA,1.22037834108125,NA,-0.591574952565607,10,-75.6281918114611,172.606076874456,13.7224536791191,9.14372828075564e-06
"7788",-3.96775889057928,0.124815038362753,2.43482450208903,NA,-0.249988058618731,NA,-0.232142525311237,0.713190882859916,NA,NA,0.804689260126096,2.11263611069151,-0.246062196371216,-0.735964326816882,10,-75.6282206959837,172.606134643501,13.7225114481644,9.14346417234362e-06
"7580",-2.61625683336119,0.441521733386859,2.3987918083474,NA,-0.0345690828446976,0.261676936869988,NA,NA,-1.42357136760646,-0.00638049427877456,NA,1.1326639707667,-0.257570231028662,-0.542884071864077,10,-75.6284673670319,172.606627985597,13.7230047902606,9.14120902260418e-06
"7264",-4.31495681050806,0.31012624181383,2.38817946172008,0.842592532968663,-0.0159696511306424,0.189185228073498,NA,0.845303580655783,NA,NA,NA,1.77749270471484,-0.300376625238306,-0.700165386798118,10,-75.6291542648019,172.608001781138,13.7243785858007,9.13493210255897e-06
"7512",-4.32653019972703,0.308825314556312,2.38989401358882,0.846994649561442,NA,0.194513236897666,NA,0.839644022429406,NA,0.000610471157795793,NA,1.77750063352302,-0.299196360413455,-0.700364973497011,10,-75.629313496527,172.608320244588,13.7246970492508,9.13347764736284e-06
"5948",-3.72180542776825,0.0735051756783808,2.65259972712818,NA,-0.226336472357794,0.0862848408284939,-0.236338186647958,NA,NA,-0.585072803282299,1.11532238310446,2.03395406078457,NA,-0.755155617484526,10,-75.6297535920174,172.609200435569,13.7255772402317,9.12945892941283e-06
"6261",-2.74283300585285,NA,NA,0.483889315942063,NA,0.884732582421225,-0.422957806301211,1.99425499353031,NA,NA,NA,NA,-0.399248524658684,-0.519254599425485,7,-78.9673558597732,172.609410514727,13.7257873193902,9.12850002525066e-06
"2357",-1.743384199208,NA,NA,0.413113890946773,NA,1.1530816452597,-0.543859204674079,NA,NA,-0.391401581284494,NA,NA,-0.391222725245062,NA,6,-80.0535804330915,172.610154878159,13.7265316828221,9.12510319660496e-06
"5814",-2.47008294367904,0.0786598436137529,NA,0.559953399061081,NA,0.875135247511825,-0.646145055551338,NA,-2.02324287135161,NA,1.13109187496094,2.21719810134553,NA,-0.602940144106117,9,-76.7580726392989,172.613706254208,13.7300830588707,9.10891423766255e-06
"2730",-0.13497796735446,0.0357734215722811,NA,NA,-0.216473938801728,NA,-0.580103597884163,NA,-2.75566617956625,NA,0.722223132085962,NA,-0.266290412588837,NA,7,-78.9700153790105,172.614729553202,13.7311063578649,9.10425485835991e-06
"2726",-0.333087354170965,0.0292706001949621,NA,0.248859947352513,NA,NA,-0.627931787157531,NA,-2.76592029100226,NA,0.676773004691504,NA,-0.26215388825916,NA,7,-78.9707179260315,172.616134647244,13.7325114519069,9.09786093750857e-06
"7912",-3.5315552280722,0.149554393901318,2.62485258372695,0.826671052462622,NA,NA,-0.24748177600522,0.510081146147288,-1.92622430023464,NA,1.25681801501152,1.49734328653061,-0.350621548543896,-0.823432752862439,11,-74.4934009662764,172.616431562182,13.7328083668456,9.09651039234889e-06
"7058",-0.813543362822602,0.0613801305186935,NA,NA,NA,1.08553125263673,NA,NA,-2.83242206443428,-0.81643253002322,1.17158191487006,NA,-0.221169501085537,-0.41436348223537,8,-77.872917586381,172.618562445489,13.7349392501524,9.08682375246773e-06
"5594",-2.79975803252269,0.354565414243471,NA,NA,-0.120032981114094,0.506602292876347,NA,1.90276662400713,-1.58849148909626,-0.0456846537272317,NA,1.7714344085606,NA,-0.469012278712927,9,-76.7620520412381,172.621665058086,13.7380418627491,9.07273823384991e-06
"2368",-3.37885975331451,0.255434596771633,2.94762906017127,0.810544122083448,0.045842682266317,0.442884631192317,-0.0222534800649846,NA,NA,-0.288104195448614,NA,NA,-0.661192402363287,NA,9,-76.7620647567256,172.621690489061,13.7380672937242,9.07262287029363e-06
"7634",-2.79070635335312,0.349346907946426,NA,NA,NA,0.57275982134048,NA,1.87682873267685,-1.62371356224129,-0.0187082915007626,NA,1.74224918167365,-0.155625305304322,-0.444683658917921,9,-76.7623989174728,172.622358810555,13.7387356152186,9.06959166233979e-06
"2939",-3.04226461063367,NA,2.78234346007408,NA,-0.311769276909345,0.238745454401935,0.0618225221025384,0.568857905818089,NA,-0.793310028719694,0.804234920901843,NA,-0.561596840741247,NA,9,-76.7626849844132,172.622930944436,13.7393077490993,9.06699752306904e-06
