"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"7398",-2.36098124421031,4.54452201862605,NA,0.214564607125696,NA,NA,0.267683598399526,-1.02342904676068,-1.66873601459025,NA,NA,0.0191925619607585,-1.37275602472111,0.0483497609274546,9,-62.2534449350281,143.591227219454,17.2080410582797,2.5164294766231e-06
"7404",-2.11162338413993,4.52305451476479,0.953607694256466,NA,-0.681674695080005,NA,0.494538389343907,-1.19124327827661,-1.13598062456753,NA,NA,-0.573996812407168,-1.48133989974476,0.0388735555272198,10,-61.1296437045308,143.592620742395,17.2094345812207,2.51467673621237e-06
"117",-0.787917465650711,NA,NA,0.0637786999044369,NA,-0.592023508315191,0.497283391544947,-1.71779390328822,NA,NA,NA,NA,NA,NA,5,-66.6207816160998,143.59450440867,17.211318247496,2.51230944530332e-06
"4209",-0.751196158565975,NA,NA,NA,NA,-0.59491967614707,0.496238707048623,-1.70839884816603,NA,NA,NA,NA,NA,-0.012061525835883,5,-66.6218113312262,143.596563838923,17.2133776777488,2.50972381372568e-06
"7678",-1.95280015639411,4.83028687556636,NA,0.292719787501786,-0.755777364094494,0.100380355430559,0.521090123787976,0.603246553792384,-1.36881118814215,-4.42369691016382,NA,0.735528114468932,-1.42056741119035,-0.0445955654605821,12,-58.8416859180218,143.597482265491,17.2142961043172,2.50857157979151e-06
"2771",-0.306148429293424,NA,0.657135659041598,NA,NA,-0.581496645445297,NA,-1.78205890519959,1.48996174109887,NA,-0.865257571260743,NA,-1.60599869409707,NA,7,-64.4656300157885,143.597926698244,17.2147405370694,2.50801419603809e-06
"7354",-2.61853751146908,4.69778110437374,NA,NA,-0.688367959639675,0.123745149688936,0.107347040324762,NA,-1.33779246910656,NA,NA,-0.230297716395372,-1.44640942834026,-0.0456994714903055,9,-62.2613029366801,143.606943222758,17.2237570615837,2.49673285901791e-06
"93",-0.6076929136744,NA,NA,0.115581833629933,-0.338234654770012,-0.467020141013859,NA,-1.52693526843314,NA,NA,NA,NA,NA,NA,5,-66.6272098353792,143.607360847229,17.2241746860547,2.49621156507631e-06
"1407",0.0605655842034468,NA,1.05650886603246,0.306367674902433,-0.436769766473823,-0.628086415159123,0.828841360036738,-0.51458139638783,NA,-4.24823444242862,NA,-0.411442915540303,NA,NA,9,-62.2616658202999,143.607668989997,17.2244828288232,2.49582699993115e-06
"5605",-1.19523519959239,NA,NA,0.0785959380191973,NA,NA,0.632774897769506,-0.125635072737027,1.30745698002924,-3.9618852940753,NA,0.034347949251014,NA,-0.0201020795534201,8,-63.3735608826904,143.609397214483,17.2262110533083,2.49367125680129e-06
"7517",1.15864474867236,NA,NA,0.017534764879002,-0.598131958995749,-0.775444950609066,NA,-0.036770559041608,NA,-3.94149663894578,NA,0.476827734823,-2.01898431645462,0.141789808299862,9,-62.2628288465676,143.609995042533,17.2268088813586,2.49292597488178e-06
"3766",-2.73045277918564,4.72415632014125,NA,0.0620436675652387,NA,0.0492117687425843,0.133556993219487,NA,-1.53693339813931,NA,-0.918953742794153,-0.0666006552711127,-1.1753207367681,NA,9,-62.2638922706411,143.61212189068,17.2289357295055,2.49027634647571e-06
"7410",-2.29020126582979,4.56782297546626,NA,NA,NA,0.0494603619953669,0.255813971996302,-1.01820244535997,-1.64131386934108,NA,NA,0.0362320173648406,-1.36887522196511,0.0289493707286836,9,-62.2642171685337,143.612771686465,17.2295855252908,2.48946739235944e-06
"7858",-2.69025796575018,4.72101068334009,NA,NA,NA,0.0441485275716573,0.133636825344639,NA,-1.52921738750222,NA,-0.928042508629469,-0.0578243173845525,-1.17465243124096,-0.0152110528387337,9,-62.2647564660421,143.613850281482,17.2306641203075,2.48812519075317e-06
"4185",-0.544810926904419,NA,NA,NA,-0.32767362335542,-0.475453188170817,NA,-1.51459549430572,NA,NA,NA,NA,NA,-0.0170624594773473,5,-66.6306654979372,143.614272172345,17.2310860111708,2.48760038746522e-06
"7846",-2.68281434444957,4.69709266971556,NA,0.0520316663155863,NA,NA,0.136967303088276,NA,-1.5357563575649,NA,-0.917991067549985,-0.0655380173499099,-1.18348140877498,-0.0097038733003021,9,-62.2650158956697,143.614369140737,17.2311829795629,2.48747978108414e-06
"1039",-1.27389748152509,NA,0.704864595702937,0.346134327736553,-0.622377499115107,NA,NA,NA,NA,NA,NA,-1.64001480802852,NA,NA,5,-66.6309585412778,143.614858259026,17.2316720978521,2.48687151953765e-06
"6838",-2.72433544180945,4.74867590788138,NA,0.0446942773261209,NA,0.0484950957952704,0.124439473659144,NA,-1.56020018206316,NA,-0.9598345458636,NA,-1.17363590984484,-0.0121977839683565,9,-62.265714830802,143.615767011002,17.2325808498274,2.48574180151255e-06
"7487",1.18853375675661,NA,0.984445040003706,0.0729572444383032,-0.775466923720699,-0.930487782468128,0.679480985511748,NA,NA,-4.40444917078024,NA,-0.247327215586172,-1.97885542810602,0.123285874879338,10,-61.1413231678427,143.615979669019,17.2327935078446,2.48547750910245e-06
"6801",-1.07568175571488,NA,NA,NA,NA,-0.70122806033464,NA,NA,1.39565583446328,NA,-1.31305631746702,NA,-1.50621099935243,0.100201647429815,6,-65.5595072838219,143.616055987762,17.2328698265879,2.48538266665198e-06
"4117",-1.32420986686202,NA,NA,-0.191262023825135,NA,-0.881230302034026,NA,NA,NA,NA,NA,NA,NA,-0.136974713533842,4,-67.6910912351512,143.616100598957,17.2329144377832,2.48532722932456e-06
"4089",0.465968826292135,NA,NA,NA,-1.03148789354894,-0.57601577982424,0.727207841939102,0.545062538840902,1.44340519621946,-4.3251161449505,-1.77028601204345,0.975915100803662,-1.86043243939549,NA,10,-61.1420888529931,143.61751103932,17.2343248781453,2.48357514428131e-06
"7830",-2.6679328267012,4.74034514648078,NA,0.0586892725135234,NA,0.0536541271625956,NA,NA,-1.56812502077224,NA,-0.909339863738621,-0.0534441569878569,-1.1806362725966,-0.00600444985830042,9,-62.2688033374258,143.621944024249,17.238757863075,2.47807641488548e-06
"7382",-2.33381733622027,4.61908845374973,NA,0.216370700176279,NA,0.0777828514671041,NA,-0.967349367807413,-1.72263261384904,NA,NA,0.0269873259844203,-1.36756401829678,0.0539297324896136,9,-62.2692619704637,143.622861290325,17.2396751291508,2.47694014775599e-06
"2041",-0.565095629535169,NA,NA,NA,-0.766051373145112,-0.342132648503435,0.803516085220014,0.547825654009024,1.3743868892322,-4.32726738714763,-1.97608877346747,0.848599676707595,NA,NA,9,-62.2693162486691,143.622969846736,17.2397836855617,2.47680570753838e-06
"7376",-2.18275654233182,4.59751732881499,0.946762625508858,0.425402905324271,-0.688659555791706,NA,NA,-1.06274643531309,-1.28163570593249,NA,NA,-0.589732532075584,-1.47493026240681,0.0850367124346172,10,-61.1454778063734,143.62428894608,17.2411027849059,2.47517266974003e-06
"2233",-1.05251718043542,NA,NA,NA,-1.09188728711911,-0.604209207269835,0.233256036158751,NA,1.68871122437667,NA,NA,NA,-2.06107652148623,NA,6,-65.5654843110127,143.628010042144,17.2448238809694,2.47057177352247e-06
"6334",-2.80616454782983,4.8331134037852,NA,0.256981577475466,-0.767717837840236,0.158439186961618,0.0623565440652098,NA,-1.47703407633192,NA,NA,NA,-1.46918797341233,-0.0324971149734082,9,-62.2720981465553,143.628533642508,17.245347481334,2.46992506204013e-06
"5103",-0.711408389416437,NA,1.08889326307545,0.116306740951291,-0.890744672157925,NA,0.968036551154134,0.109727524740422,1.82077552385982,-4.52032762494963,-1.77251662014072,NA,NA,0.0735573517838265,10,-61.1479124224133,143.62915817816,17.2459720169857,2.46915390432107e-06
"6063",-0.672314507127953,NA,1.08320354627723,0.115147516115302,-0.890611802147986,NA,0.979785082944516,NA,1.79711392699483,-4.49645286847134,-1.77454904383162,0.0740790096130134,NA,0.0735477049470166,10,-61.1488613471884,143.63105602771,17.2478698665359,2.46681197434125e-06
"7772",-2.18298449803079,4.05916123103187,0.909003759472111,NA,-0.918142106776519,0.21718734323847,NA,-0.883097563740229,NA,NA,-0.883698469292117,-0.336914003988834,-1.41274112421663,-0.00126880901601434,10,-61.148863069792,143.631059472917,17.2478733117432,2.46680772500555e-06
"1557",-0.81245016401778,NA,NA,-0.0995346318227001,NA,-0.722735456330994,NA,NA,NA,NA,-1.20019801423763,-0.511775322797567,NA,NA,5,-66.6392870339157,143.631515244302,17.2483290831277,2.46624563886764e-06
"6123",-0.640274866625227,NA,1.07137863982513,NA,-0.894297917330161,NA,0.969226363399306,0.105285987318696,1.81787638655901,-4.5356008126467,-1.81420509655194,0.0710759672277021,NA,0.0666660115947263,10,-61.1502521190154,143.633837571364,17.25065141019,2.46338358635001e-06
"2031",-0.673893435158117,NA,1.07513103978124,0.101827313695675,-0.903803691366246,NA,0.977271718528189,0.101255768979097,1.81606202636075,-4.53184454152737,-1.78860363480944,0.0638408227074474,NA,NA,10,-61.150303911009,143.633941155351,17.2507549941772,2.46325600610685e-06
"6270",-2.64336494065033,3.8165203515564,NA,0.233301841280088,-0.76831263672124,0.204162440999525,0.43818138407752,-0.883956839659197,NA,NA,NA,NA,-1.51382236738202,-0.0281541903071179,9,-62.2753725126416,143.635082374681,17.2518962135065,2.46185084935939e-06
"3198",-2.65561100458047,3.81171364686146,NA,0.240224670790815,-0.762123805965649,0.202801662734246,0.43638492406031,-0.871394316796545,NA,NA,NA,-0.0219806372214521,-1.51604543958572,NA,9,-62.2756571788294,143.635651707056,17.2524655458822,2.46115014340149e-06
"1129",-0.79724454743835,NA,NA,NA,-0.419535749009889,NA,0.445820900245833,-1.4677124373529,NA,NA,NA,-0.371939742086263,NA,NA,5,-66.641693894437,143.636328965345,17.2531428041704,2.46031686732872e-06
"5649",-0.862938145668519,NA,NA,NA,NA,-0.719936081719026,NA,NA,NA,NA,-1.18816559519612,-0.525122068784937,NA,-0.014105979955833,5,-66.6419302291383,143.636801634747,17.253615473573,2.45973547778064e-06
"4145",-1.43324322247593,NA,NA,NA,NA,-0.878262384377087,-0.00926333826703579,NA,NA,NA,NA,NA,NA,-0.126522253204622,4,-67.7016938964382,143.637305921531,17.2541197603571,2.4591153499176e-06
"7760",-2.17462624872173,3.92992298021625,0.929677499898963,0.273822925609122,-0.896380885894064,NA,NA,-0.859760287893977,NA,NA,-0.828291104197968,-0.409783433956897,-1.45825410265785,0.0194295130619032,10,-61.152324524399,143.637982382131,17.2547962209571,2.4582837432403e-06
"2157",0.0903313100900782,NA,NA,0.20637508041556,-0.727216115341935,NA,0.43427701785656,-1.66930106053994,NA,NA,NA,NA,-1.75177778992183,NA,6,-65.5726581639001,143.642357747918,17.2591715867443,2.45291167627966e-06
"53",-1.38563963843023,NA,NA,-0.173342666629351,NA,-0.874127101880209,-0.0200651275523834,NA,NA,NA,NA,NA,NA,NA,4,-67.70451369268,143.642945514015,17.2597593528407,2.4521909130345e-06
"3760",-2.65716515621156,4.66240728035809,0.863645113542842,0.332167499662134,-0.930088129502662,NA,0.348295778751224,NA,-0.985543259130802,NA,-0.920114743466921,-0.650320255613755,-1.33561408247683,NA,10,-61.1549236056817,143.643180544697,17.2599943835226,2.45190275991483e-06
"6525",0.86482688109651,NA,NA,0.0718731624154111,-0.536393739839936,-0.785933227217833,0.544131287119005,0.10979416615978,NA,-3.81111093796235,NA,NA,-1.92414799605515,0.145296164610993,9,-62.2798000411734,143.643937431744,17.2607512705702,2.45097502875235e-06
"3249",-1.30022127530534,NA,NA,NA,NA,-0.691407401890941,0.321580208150578,NA,1.50499238748638,NA,NA,-0.970511114626091,-1.60961466817851,NA,6,-65.5749867417544,143.647014903627,17.2638287424529,2.44720652549345e-06
"2205",-0.871753660254457,NA,NA,-0.12985367850079,-1.0614813800175,-0.609012231480531,NA,NA,1.66054239709653,NA,NA,NA,-2.06605811012401,NA,6,-65.5757538601775,143.648549140473,17.2653629792991,2.44532994815327e-06
"3177",0.169096125492936,NA,NA,NA,-0.686988202775043,NA,0.420946070913832,-1.56145933114968,NA,NA,NA,-0.134783922551228,-1.72836037051941,NA,6,-65.5761682394806,143.649377899079,17.2661917379052,2.44431686394858e-06
"6752",-2.29576343269225,4.06405795552884,0.846760231632103,0.273026650345839,-0.991528529494356,0.274715560603543,NA,-1.03897429131721,NA,NA,-1.02335996175035,NA,-1.42538938482868,0.00977851828273958,10,-61.1600371674626,143.653407668258,17.2702215070843,2.4393968059066e-06
"5499",0.225940097630961,NA,1.04917727006044,NA,-0.415381508207392,-0.65352188516503,0.833381012920942,-0.498046988128211,NA,-4.24381002548017,NA,-0.39459253311219,NA,-0.0308768151096798,9,-62.2857827536458,143.655902856689,17.2727166955151,2.43635532622319e-06
"1067",-1.18597008156822,NA,0.689658914905371,NA,-0.596595016020502,NA,0.209016740193729,NA,NA,NA,NA,-1.62883853585012,NA,NA,5,-66.6514922991019,143.655925774674,17.2727396135003,2.43632740820552e-06
"6221",0.160889332182161,NA,NA,0.212380785433603,-0.700300907757037,NA,NA,-1.61974731255943,NA,NA,NA,NA,-1.81553516705792,0.255206586841187,6,-65.5799236681855,143.656888756489,17.2737025953152,2.43515462107673e-06
"8037",0.562101138405203,NA,NA,-0.0497978484961847,NA,NA,0.479657640385975,0.00729050193570144,NA,-4.14409467560952,-1.49282359568102,0.769538385861756,-1.48105222935126,0.233640381896743,9,-62.28653892722,143.657415203838,17.2742290426634,2.43451371508479e-06
"6297",-0.948153686031853,NA,NA,NA,-1.07097234862244,-0.598045153232564,NA,NA,1.6539395097078,NA,NA,NA,-2.06323594536474,0.0134996048099605,6,-65.5803009705792,143.657643361277,17.2744572001025,2.43423600471817e-06
"7655",-0.481320699062059,NA,1.07271883478073,0.121893655839604,NA,NA,0.735818912755115,-0.551812696581702,1.8019715474346,-4.21261712267419,NA,-0.463526177230579,-1.60834105364673,0.162723194350807,10,-61.1630872745258,143.659507882385,17.2763217212107,2.43196771999212e-06
"3779",-0.829401893033262,NA,0.823888285093055,NA,NA,NA,NA,-1.56452645389493,1.84360631138782,NA,-0.563628115870425,-0.754059770557265,-1.42778366952455,NA,7,-64.4974383217462,143.661543310159,17.2783571489849,2.42949393168836e-06
"7290",-2.50129377041294,3.81052321872637,NA,NA,-0.748195874003349,0.17635073281016,0.427234575446023,-0.865518621780412,NA,NA,NA,-0.00300411724765963,-1.52461787984761,-0.0440463085525454,9,-62.2896417970987,143.663620943595,17.2804347824207,2.42697144320454e-06
"7241",0.240524086644363,NA,NA,NA,-0.661861594230277,NA,NA,-1.50947343922363,NA,NA,NA,-0.140591383099622,-1.78849434187691,0.246671563138229,6,-65.5833892891145,143.663819998347,17.2806338371732,2.42672990512463e-06
"3744",-2.69715977786656,4.81295145823898,0.849630134009596,0.375223846115105,-0.939507953005332,0.20487713509597,NA,NA,-1.06089470622268,NA,-0.909415844339508,-0.602104936976434,-1.29543202807419,NA,10,-61.1677840599598,143.668901453253,17.2857152920787,2.42057207183489e-06
"7278",-2.47792104263519,3.70524566638991,NA,0.194474520486223,-0.728306685726761,NA,0.449183096405623,-0.852976126398009,NA,NA,NA,-0.0325329627283675,-1.56070787555056,-0.0257062487375189,9,-62.2942403138283,143.672817977054,17.2896318158801,2.41583659593301e-06
"5131",-1.0935366588297,NA,0.683639984196337,NA,-0.591815669682632,NA,NA,NA,NA,NA,NA,-1.59728263460304,NA,-0.0326273207287456,5,-66.6634850008162,143.679911178103,17.2967250169288,2.40728376429878e-06
"3772",-2.5987165239951,4.73462664617973,0.838954547794576,NA,-0.931418674038064,0.14418160871236,0.332359350067938,NA,-0.945488595266798,NA,-0.97744201255381,-0.583571115469074,-1.31865635890272,NA,10,-61.1735170609299,143.680367455193,17.2971812940189,2.40673463272468e-06
"3123",-0.37333338222088,NA,0.608240478638629,NA,NA,-0.95576179074763,0.298524182031345,NA,NA,NA,NA,-1.47036726359046,-1.49560189031175,NA,6,-65.5935846868789,143.684210793876,17.301024632702,2.40211412553314e-06
"2304",-2.33370143506257,4.74097144871682,0.83118161475949,0.40543318596522,-0.774715545081981,0.219788661195769,0.456238441858727,-1.52304231951156,-1.39804667906225,NA,NA,NA,-1.47655727030853,NA,10,-61.1762935635304,143.685920460394,17.30273429922,2.40006159589698e-06
"8121",0.540818660499117,NA,NA,NA,-0.96487029542851,-0.542989637289322,0.767887892243943,NA,1.36790536987829,-4.08632468335797,-1.66892428390868,1.0698992246177,-1.88596641084108,0.19342571850602,10,-61.1765237911711,143.686380915676,17.3031947545014,2.39950909898069e-06
"7313",-1.17573022676112,NA,NA,NA,NA,-0.678363119302344,NA,NA,1.455570017696,NA,NA,-0.936615680475336,-1.6406498081614,0.0957179926606796,6,-65.5972954551811,143.691632330481,17.3084461693064,2.39321695445741e-06
"7388",-2.08007125301403,4.66759458165243,0.925164356312452,NA,-0.690408886295687,0.159573792724656,NA,-1.08738122611143,-1.23038772205177,NA,NA,-0.532017195705485,-1.46393945369001,0.0560170570447782,10,-61.1799264346855,143.693186202704,17.3100000415301,2.39135829990335e-06
"7852",-2.4691541359209,4.65534403031605,0.840748279841816,NA,-0.919143707463391,NA,0.346614813345699,NA,-0.949387488783546,NA,-0.965694305337231,-0.591025260484791,-1.34431302385329,-0.0502605121319556,10,-61.1822664949432,143.69786632322,17.3146801620456,2.3857689196776e-06
"3221",-1.0972328946771,NA,NA,-0.095685802956738,NA,-0.687704245807068,NA,NA,1.46919779826858,NA,NA,-0.925159070366018,-1.62712546975198,NA,6,-65.600791753329,143.698624926776,17.3154387656021,2.38486416488223e-06
"2219",-1.52289037719786,NA,0.320858511016327,NA,-1.34852614308952,NA,0.166858199953395,NA,2.12703502557841,NA,NA,NA,-1.99022537696028,NA,6,-65.602992857243,143.703027134604,17.3198409734301,2.3796206039628e-06
"4029",0.708508669970388,NA,NA,-0.222021603193038,-0.973420726138211,-0.555845832981186,0.785771369106961,NA,1.39978987601613,-4.07740071708978,-1.65558594556203,1.09213164513094,-1.8798291055925,NA,10,-61.1870810191648,143.707495371663,17.3243092104887,2.37431018374167e-06
"4107",-1.42617894063282,NA,0.180459393912654,NA,-0.916623975524495,NA,NA,NA,NA,NA,NA,NA,NA,-0.157187048071325,4,-67.7372340971691,143.708386322993,17.325200161819,2.37325272188759e-06
"7824",-2.49905055690062,4.69960807223824,0.848466787168198,0.323176409516724,-0.909876018816867,NA,NA,NA,-1.07106156729111,NA,-0.891203846636196,-0.605271260484455,-1.34806703888134,-0.0090510407891718,10,-61.1877368288869,143.708806991107,17.3256208299329,2.3727535985076e-06
"3227",-0.93698128497203,NA,0.833170091552967,NA,-0.952005737871518,-0.581820139284533,NA,NA,2.03337133151229,NA,NA,-1.44732417535541,-1.81502282107229,NA,7,-64.5218317261479,143.710330118962,17.3271439577882,2.37094728285753e-06
"7187",-0.301081547268437,NA,0.594037174140222,NA,NA,-0.934145474011787,NA,NA,NA,NA,NA,-1.42623041178429,-1.52773629933738,0.125009275760636,6,-65.6084851568515,143.714011733821,17.3308255726471,2.36658684008335e-06
"4479",0.106976394332367,NA,0.968903556568772,0.281106703608242,-0.470100502694107,-0.616877526669566,0.811458674825946,-0.674116428714461,NA,-4.35230063491519,NA,NA,NA,-0.0457662634821878,9,-62.3169351113869,143.718207572171,17.3350214109971,2.36162713651992e-06
"6283",-1.44083293824647,NA,0.323086415000012,NA,-1.33701851500421,NA,NA,NA,2.10295760317477,NA,NA,NA,-1.98817996124047,-0.00598800313968545,6,-65.6106170154519,143.718275451022,17.3350892898479,2.3615469856121e-06
"2191",-1.44006821696648,NA,0.322907249135996,-0.00452308596374657,-1.33609422818007,NA,NA,NA,2.10217007480656,NA,NA,NA,-1.98957337458602,NA,6,-65.6106346329699,143.718310686058,17.335124524884,2.36150538138192e-06
"5439",-0.0363633070483676,NA,1.02131235432204,0.284576314818223,-0.442506510258719,-0.694311126277719,0.750985490366617,NA,NA,-4.41979041000401,NA,-0.544640260941915,NA,-0.0338490527818219,9,-62.3177298117474,143.719796972892,17.3366108117181,2.35975109612692e-06
"1101",-0.763545200106579,NA,NA,0.199176908039157,-0.421252664651122,NA,NA,-1.37492693658164,NA,NA,NA,-0.384894400966434,NA,NA,5,-66.685213507639,143.723368191749,17.3401820305744,2.35554126199988e-06
"235",-1.48198846841054,NA,0.691206319046594,NA,-0.686708933701602,NA,0.704742878183037,-2.22919949696916,1.60286358382581,NA,NA,NA,NA,NA,6,-65.6137461059637,143.724533632046,17.3413474708715,2.35416904049515e-06
"3149",0.208448743623086,NA,NA,0.189902923309797,-0.688607379401108,NA,NA,-1.48366819671312,NA,NA,NA,-0.143637284342825,-1.73694776230284,NA,6,-65.6141663270566,143.725374074231,17.3421879130573,2.35317997683542e-06
"6384",-2.15287666023925,4.62194945636151,0.828801873785305,0.361141958654523,-0.735722317057939,NA,0.457970680008131,-1.5105616200653,-1.41673405122972,NA,NA,NA,-1.54613544871979,0.0591489657011409,10,-61.1969870989702,143.727307531274,17.3441213700995,2.35090618988095e-06
"4181",-0.643270407402491,NA,NA,0.0502219372675195,NA,-0.56706567365622,NA,-1.60480038615837,NA,NA,NA,NA,NA,0.00258717730004962,5,-66.6878848769766,143.728710930424,17.3455247692497,2.34925713864337e-06
"3095",-0.287779457280053,NA,0.599082889685465,0.046159530692244,NA,-0.938516844658927,NA,NA,NA,NA,NA,-1.43071237182954,-1.49774658360347,NA,6,-65.6182882224369,143.733617864992,17.350431703818,2.34350037801125e-06
"7262",-2.51445771206909,3.82032698503229,NA,0.215894096045221,-0.758564511763757,0.21753742541108,NA,-0.7642354246697,NA,NA,NA,-0.0234301966825204,-1.53083662458172,-0.017838122400064,9,-62.3247819239166,143.733901197231,17.3507150360566,2.34316840692222e-06
"2029",-0.656698802493969,NA,NA,-0.0910507006552545,-0.865695585892453,NA,0.78078154332189,0.485134185426808,1.52235716658794,-4.30474446003964,-1.99730343426188,0.859581619551998,NA,NA,9,-62.3250516246832,143.734440598764,17.3512544375897,2.3425365378183e-06
"109",-0.85832032539611,NA,NA,0.193641305496595,-0.503538850575243,NA,0.460643052420702,-1.73538852131131,NA,NA,NA,NA,NA,NA,5,-66.6909025262537,143.734746228978,17.3515600678037,2.34217859019729e-06
"6121",-0.712314820994731,NA,NA,NA,-0.864795009327833,NA,0.776356593802925,0.476087518725236,1.50989667226691,-4.30594597233723,-1.99593358377205,0.852116507875216,NA,0.0512821424506515,9,-62.3256024920951,143.735542333588,17.3523561724136,2.34124646614021e-06
"7836",-2.45146566131824,4.7776330967708,0.823432562911809,NA,-0.918125704240267,0.156369850822001,NA,NA,-1.02723526940005,NA,-0.952490781494649,-0.539197619817528,-1.32176666226766,-0.0357246557748653,10,-61.2026302176482,143.73859376863,17.3554076074556,2.33767710899356e-06
"6753",-0.108545857838546,NA,NA,NA,NA,NA,0.428500109147075,-1.60265511327792,NA,NA,-0.777615851055106,NA,-1.51968864006333,0.2711694594504,6,-65.6210190927388,143.739079605596,17.3558934444218,2.33710931298324e-06
"6073",-0.461726427884452,NA,NA,NA,-0.725387844436693,-0.300618997591487,0.861040621998615,NA,1.30698508345596,-4.08984254698148,-1.84859000140185,0.945259138162762,NA,0.0612858624057033,9,-62.3274000955297,143.739137540457,17.3559513792829,2.33704161391206e-06
"603",-0.102096701818609,NA,0.657787836426929,NA,-0.561679176929545,-0.509851281287754,NA,-1.50854914674593,NA,NA,-1.22759556627903,NA,NA,NA,6,-65.6211474329171,143.739336285953,17.3561501247784,2.3368093872039e-06
"1981",-0.401892925635479,NA,NA,-0.0872847677506718,-0.726103410031964,-0.303448004277855,0.867804402571076,NA,1.31779165211921,-4.08369666018747,-1.84543440459403,0.954825998562744,NA,NA,9,-62.3277701312091,143.739877611816,17.3566914506417,2.33617698511224e-06
"15",-1.54127651984097,NA,0.176780845357432,0.0863248150856724,-0.912078822973222,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-67.7532315374492,143.740381203553,17.3571950423793,2.3355888194506e-06
"43",-1.47069142785341,NA,0.175654187454263,NA,-0.895778409942409,NA,-0.0670754174050943,NA,NA,NA,NA,NA,NA,NA,4,-67.7540073973686,143.741932923392,17.358746762218,2.33377743247956e-06
"5193",-0.680199675259745,NA,NA,NA,-0.401762437320416,NA,NA,-1.37284514198797,NA,NA,NA,-0.377905850073038,NA,0.0352606443594466,5,-66.6953120189193,143.743565214309,17.360379053135,2.33187350767243e-06
"3200",-2.72237833504119,4.02441152971443,1.01495155472172,0.435103785840612,-0.821660760827079,0.213111236518645,0.600736172945537,-1.16844850673292,NA,NA,NA,-0.762211854783482,-1.4364394243025,NA,10,-61.2055307859263,143.744394905186,17.3612087440117,2.33090634121105e-06
"2787",-0.92386509588834,NA,0.687975646530899,NA,NA,NA,0.687774020644975,-2.03004697314787,1.79559770494695,NA,-0.939671985254202,NA,-1.47851526174315,NA,7,-64.5388856190459,143.744437904758,17.3612517435843,2.33085622776165e-06
"1179",-1.91516141449661,NA,0.894150972671499,NA,-0.550292386344911,-0.412998229893698,NA,NA,1.91494713758654,NA,NA,-1.81770033506733,NA,NA,6,-65.6238810959146,143.744803611948,17.3616174507733,2.33043006128627e-06
"3745",-1.64151937971158,NA,NA,NA,NA,NA,0.333667710081588,NA,1.76754742611825,NA,-0.933651484659612,-0.677115007922173,-1.35145211919492,NA,6,-65.6239708734289,143.744983166976,17.361797005802,2.3302208504594e-06
"4201",-0.764670024416771,NA,NA,NA,-0.484501477749974,NA,0.450607548111495,-1.72062578769686,NA,NA,NA,NA,NA,0.00225594596024618,5,-66.7012082254844,143.755357627439,17.3721714662652,2.31816475432387e-06
"1405",-0.207259643191575,NA,NA,0.188346368347184,-0.340666914634293,-0.552807039227,0.624017337846615,-0.157838599538839,NA,-3.98344205992563,NA,0.248844510338473,NA,NA,8,-63.4466863106789,143.75564807046,17.3724619092853,2.31782813138076e-06
"1577",-0.95640631973409,NA,NA,NA,-0.697838790703552,NA,0.253350217662945,NA,NA,NA,-1.39382421060004,-0.363076914504322,NA,NA,5,-66.7025912476136,143.758123671698,17.3749375105235,2.31496089718297e-06
"5437",-0.223337279802262,NA,NA,0.176221279411382,-0.344686657467407,-0.571892128128496,0.604169344715912,NA,NA,-4.04543334189669,NA,0.208785221992124,NA,-0.0368630046529307,8,-63.4514074834317,143.765090415965,17.381904254791,2.30691105534008e-06
"1699",-2.35939712969886,NA,0.793542424797827,NA,NA,NA,0.455811514844798,NA,2.08421153784059,NA,-1.03557792640834,-1.50206176204994,NA,NA,6,-65.6342984214155,143.765638262949,17.3824521017752,2.30627922474837e-06
"6396",-2.10362222200658,4.6939143530192,0.822814899361971,NA,-0.737948385240194,0.165990072956143,0.443447166231701,-1.50032598740469,-1.34586993963448,NA,NA,NA,-1.52088421654142,0.0320905158726736,10,-61.2174374446997,143.768208222733,17.3850220615586,2.30331760553798e-06
"5497",-0.0982602660396437,NA,NA,NA,-0.329143541623006,-0.563719590626759,0.621999509515383,-0.143705013733087,NA,-3.98039437698619,NA,0.258223944462508,NA,-0.0415036300607974,8,-63.4550083652052,143.772292179512,17.3891060183381,2.29861907953972e-06
"7363",-0.896059137204157,NA,0.856941785093016,NA,NA,NA,NA,-1.68638134769076,1.80232021293533,NA,NA,-0.959639211621496,-1.54468038475401,0.189722011510085,7,-64.5556449594406,143.777956585548,17.3947704243737,2.29211813399021e-06
"2715",-0.637077549114971,NA,0.526461214262341,NA,-1.3090446477019,-0.539397126921423,NA,NA,1.92043287454059,NA,-1.54761426263647,NA,-1.81890357238768,NA,7,-64.5563246210128,143.779315908692,17.3961297475182,2.29056079866592e-06
"7280",-2.54663656890639,3.90253896932255,1.01442793414875,0.387818589313766,-0.787323795521834,NA,0.608326859691484,-1.14939939623974,NA,NA,NA,-0.774365767778732,-1.50058346409692,0.0416651671564347,10,-61.2259380744863,143.785209482306,17.4020233211317,2.28382093966521e-06
