"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"5255",-4.18021681223661,NA,3.39853150395138,1.08459531158944,NA,NA,NA,NA,-2.28663157089744,NA,NA,2.36426835182448,NA,-1.16946005036741,6,-57.8476636875862,128.198321387148,3.48408657524806,0.0011594441663521
"5764",-3.71713978452819,0.984678682810144,3.46285315899612,NA,NA,NA,NA,NA,-3.20594946327525,NA,0.311276857116999,2.52147831244098,NA,-1.06156554218996,7,-56.7659927680193,128.206684331219,3.492449519319,0.00115460610515196
"391",-2.55324732228223,NA,3.52772739782118,0.831567127270374,NA,NA,NA,NA,-3.02501131841971,-1.2146828045537,NA,NA,NA,NA,5,-58.9260935970508,128.209330051244,3.49509523934401,0.00115307973271638
"1539",-5.34225998436137,NA,3.1437588594668,NA,NA,NA,NA,NA,NA,NA,0.103939804082424,3.44320577123888,NA,NA,4,-59.9935422229596,128.223770836452,3.50953602455129,0.00114478402950063
"1428",-3.18008279345221,1.13320336412713,3.51668915374245,NA,NA,-0.495382395885045,NA,NA,-3.0370167349136,-1.24568181044981,NA,2.24874866634315,NA,NA,7,-56.7859729759304,128.246644747041,3.53240993514109,0.001131765772249
"7172",-4.87257596322587,0.816613517223634,3.86891608904367,NA,NA,NA,NA,NA,NA,NA,NA,3.48254494817856,-1.42686279218101,-1.00471262834441,6,-57.8764373154694,128.255868642915,3.54163383101442,0.00112655814531358
"5284",-3.64695037242868,1.05789980999166,3.42341668641973,NA,NA,NA,0.0797217165853701,NA,-3.07064298762785,NA,NA,2.44510399571777,NA,-1.02024836940407,7,-56.7935099958265,128.261718786834,3.54748397493327,0.00112326769641806
"7304",-3.73195030356728,1.12048360029345,3.95227394293553,1.23877615303477,NA,NA,NA,NA,-3.06200745537272,NA,NA,2.26650338269794,-1.61637073529366,-0.985975116503769,8,-55.7015608064116,128.27584888555,3.56161407365002,0.0011153597227063
"144",-2.75295696291745,1.07501796043386,3.81280005561602,0.728937720380376,-0.439822319049293,NA,NA,NA,-4.07581151227246,NA,NA,NA,NA,NA,6,-57.8924756670223,128.287945346021,3.57371053412032,0.00110863412977805
"4492",-1.52798272032319,1.23106397300951,3.78295780742282,NA,-0.645554690270903,NA,NA,NA,-3.69461577750346,-1.49635046118559,NA,NA,NA,-0.882795023518499,7,-56.8207838513726,128.316266497926,3.60203168602564,0.00109304586188691
"200",-2.87273123030468,1.03171070126135,4.10956204525859,0.904889801930961,NA,NA,NA,-0.68705284613447,-4.01163426485654,NA,NA,NA,NA,NA,6,-57.9151196852219,128.33323338242,3.61899857051941,0.00108381229204996
"2248",-2.36945010026649,1.12998475663951,4.48830958155204,1.16346293251712,NA,NA,NA,-0.600027469308753,-3.88843976590041,NA,NA,NA,-1.94962648049015,NA,7,-56.8299071142821,128.334513023745,3.62027821184464,0.00108311906834419
"4235",-2.00324578468763,NA,3.54945803946283,NA,-0.356906985001816,NA,NA,NA,-3.20405150915849,NA,NA,NA,NA,-1.01876048836858,5,-58.997380536188,128.351903929519,3.63766911761843,0.00107374168688977
"1540",-5.29278516072052,0.957599146581515,3.29716202533406,NA,NA,NA,NA,NA,NA,NA,-0.695744552569613,3.38815979636829,NA,NA,5,-58.9998688782764,128.356880613696,3.64264580179525,0.00107107317172441
"1044",-5.63642065358695,0.761948246647825,3.63900456770008,NA,NA,-0.580229935347283,NA,NA,NA,NA,NA,3.83175611522387,NA,NA,5,-59.008822695596,128.374788248335,3.66055343643447,0.00106152578477327
"1036",-5.4205972352882,0.80597900987497,3.32844502453471,NA,-0.527086546828582,NA,NA,NA,NA,NA,NA,3.61331948582604,NA,NA,5,-59.0089870241909,128.375116905525,3.66088209362428,0.00106135136006448
"4243",-2.04727026977377,NA,3.72227714595858,NA,NA,-0.36456410061707,NA,NA,-3.24747727807308,NA,NA,NA,NA,-1.04097961367432,5,-59.0115693381335,128.38028153341,3.66604672150945,0.00105861415333401
"3080",-5.68624075615263,0.827717151782422,3.94473594485903,1.16498905543532,NA,NA,NA,NA,NA,NA,NA,3.44197845860451,-1.79356552442862,NA,6,-57.9389227484974,128.380839508971,3.66660469707043,0.00105831885411533
"4291",-1.97547533256022,NA,3.75836061629442,NA,NA,NA,NA,-0.596260242315365,-3.20100963396522,NA,NA,NA,NA,-1.00164739098624,5,-59.0123958039887,128.38193446512,3.66769965321984,0.00105773960632385
"1476",-3.08151954802913,1.12751562309794,3.47075100357435,NA,NA,NA,NA,-0.480138102732185,-3.05528786434122,-1.20571415328433,NA,2.07287117516244,NA,NA,7,-56.8596421478559,128.393983090893,3.67974827899224,0.00105138660742356
"2220",-1.44499507409867,1.20100801700123,4.08533042432253,NA,-0.985732934525252,NA,0.36409809186013,NA,-3.96278784257079,NA,NA,NA,-2.05933338508193,NA,7,-56.8599802959724,128.394659387125,3.68042457522509,0.0010510311431258
"2200",-2.54869035447311,1.15066223500438,4.15514155827279,1.14327956143384,NA,0.251252050308769,NA,NA,-3.97358052648547,NA,NA,NA,-2.05911267508031,NA,7,-56.8615548738583,128.397808542897,3.68357373099695,0.00104937751495524
"5379",-4.4537148739997,NA,3.33369130266958,NA,NA,NA,NA,NA,NA,-0.963237054217447,NA,3.03148066255473,NA,-1.09799744825857,5,-59.0204732012371,128.398089259617,3.68385444771664,0.00104923023638451
"4996",-1.89711230978069,0.976736603507753,3.94863742727037,NA,NA,NA,NA,NA,-4.04757179679166,-1.85679631202853,0.844305913083187,NA,NA,-0.993353176034799,7,-56.8641496918618,128.402998178904,3.68876336700399,0.00104665810100492
"3459",-2.65263504734522,NA,3.23860159934511,NA,NA,NA,NA,NA,-2.32445097976741,-0.847847230918623,NA,2.00151828822617,-1.40432765813128,NA,6,-57.9513962821859,128.405786576348,3.69155176444752,0.0010451998683876
"4259",-2.35736527970611,NA,3.61559887880027,NA,NA,NA,0.382831789622124,NA,-3.25161411943149,NA,NA,NA,NA,-1.01914241122823,5,-59.028071628739,128.413286114621,3.69905130272053,0.00104128794916035
"156",-2.02467990845359,1.08676500393677,3.94399362599631,NA,-0.725548608279016,-0.505217950415219,NA,NA,-4.05834748431638,NA,NA,NA,NA,NA,6,-57.9621478382622,128.4272896885,3.71305487660001,0.00103402253791043
"2252",-1.25101596367332,1.21450122700027,4.18648153894818,NA,-0.868084725515804,NA,NA,-0.309826538184675,-3.94251650078835,NA,NA,NA,-2.05233791071986,NA,7,-56.8799542788679,128.434607352917,3.72037254101622,0.00103024613576862
"3468",-1.96344185279256,1.30667657907568,3.66665045756789,NA,-0.924666491844985,NA,NA,NA,-3.14185101506214,-1.2033178209061,NA,1.7934209719157,-1.85158791553769,NA,8,-55.7828077053812,128.43834268349,3.72410787158935,0.00102832377654482
"648",-2.98843271130692,1.11839538764626,3.81229230469058,0.868299616871193,NA,NA,NA,NA,-3.9437666333345,NA,-0.280372503141467,NA,NA,NA,6,-57.969206602986,128.441407217948,3.72717240604777,0.00102674931627599
"2216",-2.57212005125204,1.13124548175828,4.25942571351361,1.142906625101,NA,NA,0.110161374652668,NA,-3.95458720411124,NA,NA,NA,-1.95302842983708,NA,7,-56.8838953642307,128.442489523642,3.72825471174173,0.00102619383827316
"6340",-1.55380745506046,1.11613905300237,4.31758531151389,NA,NA,NA,NA,-0.471756626987691,-3.92615549234495,NA,NA,NA,-1.63922462092342,-0.841370722825871,7,-56.8844837468751,128.443666288931,3.72943147703046,0.00102559022122527
"2696",-2.49799998196605,1.15660274701177,4.24280663780936,1.12822509689534,NA,NA,NA,NA,-3.92937512441196,NA,-0.0632252255707535,NA,-1.95361692246204,NA,7,-56.8862582860618,128.447215367304,3.73298055540391,0.00102377188501977
"152",-2.98091014224174,1.0367892810542,3.95351821432629,0.850385821993531,NA,-0.21811276635878,NA,NA,-4.08095827883067,NA,NA,NA,NA,NA,6,-57.9727141939867,128.448422399949,3.73418758804908,0.00102315420838427
"3",-4.01839045259441,NA,3.90154244998853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-62.1934337183426,128.457042875282,3.74280806338135,0.00101875366109221
"6279",-2.37306271668608,NA,4.02925829598037,1.2081305054362,NA,NA,NA,NA,-3.08420825313995,NA,NA,NA,-1.55748872464155,-1.03126850606509,6,-57.9775109997313,128.458016011439,3.74378119953832,0.00101825808865552
"168",-3.16253162575243,1.02495960853323,3.86864199946992,0.88631422171311,NA,NA,0.220611636997981,NA,-4.08147174900207,NA,NA,NA,NA,NA,6,-57.9794897961824,128.461973604341,3.74773879244037,0.00101624515541287
"2700",-1.33480172502209,1.20548329004347,4.08016488588646,NA,-0.890827390297864,NA,NA,NA,-4.00421025476192,NA,0.0574058990224528,NA,-2.07179169144065,NA,7,-56.8938843906614,128.462467576504,3.74823276460324,0.00101599418799816
"2204",-1.3172684304464,1.21935663427519,4.08629149868787,NA,-0.895415585018446,-0.0383162020551272,NA,NA,-3.97475851513123,NA,NA,NA,-2.05044395642203,NA,7,-56.894424974891,128.463548744963,3.74931393306227,0.00101544510598876
"1444",-3.22362162106689,1.13656723025495,3.30667839347405,NA,NA,NA,0.00945000071687422,NA,-3.09115256054956,-1.22717177174484,NA,2.05760653550928,NA,NA,7,-56.897666325602,128.470031446385,3.75579663448434,0.00101215902082675
"3464",-3.25664691177266,1.21016540275797,3.82809048121656,1.15337528744117,NA,NA,NA,NA,-3.10605484304512,-1.15973699723256,NA,1.89716025025283,-1.71293282474464,NA,8,-55.7996654849791,128.472058242685,3.75782343078509,0.00101113382030305
"1092",-5.41023172707268,0.757027286663283,3.66940205130121,NA,NA,NA,NA,-0.846192656812129,NA,NA,NA,3.63174264509659,NA,NA,5,-59.0612184583283,128.479579773799,3.7653449618991,0.00100733832451647
"6788",-1.71263876443081,1.07853501471753,4.16601231070646,NA,NA,NA,NA,NA,-4.05423328639383,NA,0.161119680900832,NA,-1.66226215393253,-0.861193259061033,7,-56.9121447994001,128.498988393981,3.78475358208058,0.000997610080343341
"6292",-1.69832339410754,1.1237005938943,4.0970450035503,NA,NA,0.0928279222101766,NA,NA,-3.97686311283042,NA,NA,NA,-1.68559878357389,-0.831072536449363,7,-56.917002405278,128.508703605737,3.79446879383636,0.000992775834689147
"3331",-4.11064664107239,NA,3.34349097835753,NA,NA,NA,NA,NA,NA,-0.933940839899475,NA,2.96164935996162,-1.3873062661303,NA,5,-59.0787103218118,128.514563500766,3.8003286888661,0.000989871310728701
"6308",-1.69111709912416,1.11932259919331,4.13497451101058,NA,NA,NA,0.0125818675626382,NA,-3.97228457767439,NA,NA,NA,-1.64662619919891,-0.839797496661292,7,-56.9205596828165,128.515818160814,3.80158334891334,0.00098925052947368
"395",-1.82003544664709,NA,3.36479153934514,NA,-0.394832963073544,NA,NA,NA,-3.00576913524854,-1.21894880630165,NA,NA,NA,NA,5,-59.0797483583248,128.516639573792,3.80240476189206,0.000988844321283501
"5128",-6.1110873617023,0.758355505743428,3.76461347833055,1.13396067995772,NA,NA,NA,NA,NA,NA,NA,3.63340753743314,NA,-1.2824219290307,6,-58.0087693385927,128.520532689161,3.80629787726104,0.000986921350964658
"2051",-3.25995131924675,NA,4.15363382252722,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7925568733068,NA,3,-61.2058187202421,128.552813911073,3.83857909917214,0.000971119704559916
"172",-2.36475774639384,1.06705509863602,3.72403812537163,NA,-0.658410395275097,NA,0.384420582463139,NA,-4.06188197516068,NA,NA,NA,NA,NA,6,-58.0258870931313,128.554768198239,3.84053338633836,0.000970171244638399
"204",-2.10444948714422,1.08059445445738,3.87493920883729,NA,-0.535918466586012,NA,NA,-0.478596405569203,-4.02135725457955,NA,NA,NA,NA,NA,6,-58.026847087246,128.556688186468,3.84245337456775,0.000969240332859708
"451",-1.80360352406813,NA,3.59709247330131,NA,NA,NA,NA,-0.653156433590089,-2.99642395338514,-1.1842792070605,NA,NA,NA,NA,5,-59.1017101998838,128.56056325691,3.8463284450101,0.000967364213687417
"5139",-4.87581240402713,NA,3.63436989679688,NA,NA,-0.64413148302388,NA,NA,NA,NA,NA,3.53164366703649,NA,-1.18732607265405,5,-59.1063775628497,128.569897982842,3.85566317094191,0.00096285969407323
"3211",-2.72305342358638,NA,3.26372748316043,NA,-0.49095560378175,NA,NA,NA,-2.37519411361985,NA,NA,2.13345059577594,-1.58440385717134,NA,6,-58.0357658421954,128.574525696367,3.86029088446651,0.000960634350215282
"419",-2.23368356582622,NA,3.44760863843207,NA,NA,NA,0.450219587072717,NA,-3.04092560422084,-1.22466786098241,NA,NA,NA,NA,5,-59.1096329228546,128.576408702852,3.86217389095171,0.000959730335492776
"3332",-4.48873199057782,0.864255850214369,3.68055372531417,NA,NA,NA,NA,NA,NA,-1.07957541775928,NA,3.16666429413351,-1.49891749646888,NA,6,-58.0386845367611,128.580363085498,3.86612827359795,0.000957834639695113
"5507",-3.12419879372884,NA,3.19425560359442,NA,NA,NA,NA,NA,-2.21958866365795,-0.814184830304488,NA,2.13325445810785,NA,-0.967808030949037,6,-58.0468657119156,128.596725435807,3.88249062390679,0.000950030394217585
"5380",-4.81057790717681,0.831667300540698,3.57529907187851,NA,NA,NA,NA,NA,NA,-1.15442831145467,NA,3.24873569647398,NA,-1.10252631766321,6,-58.0471347178937,128.597263447764,3.88302863586313,0.000949774864733119
"1180",-3.41150586720767,1.11076512662044,3.61823193068127,NA,-0.76659414963414,-0.769733783052275,NA,NA,-3.06187259478391,NA,NA,2.65809312310619,NA,NA,7,-56.9645696068538,128.603838008888,3.88960319698793,0.00094665781439807
"403",-1.90393329029459,NA,3.51185314166087,NA,NA,-0.319894070537284,NA,NA,-3.04224052648896,-1.21563599722427,NA,NA,NA,NA,5,-59.1255891603496,128.608321177842,3.89408636594175,0.000944538177496507
"7556",-2.54503032353008,1.17627219480939,3.73169586571493,NA,NA,NA,NA,NA,-3.03384175744677,-1.01373737238664,NA,1.98623930642687,-1.45262027444838,-0.818915667108877,8,-55.868170384908,128.609068042543,3.89483323064289,0.00094418552223522
"3084",-4.50050867054916,0.913749969402809,3.71723629029719,NA,-0.801759109199974,NA,NA,NA,NA,NA,NA,3.38521861218392,-1.84894530152492,NA,6,-58.0561732445454,128.615340501067,3.90110568916651,0.00094122897859451
"7308",-2.53954870428071,1.20156489132109,3.74886335542287,NA,-0.77139504705613,NA,NA,NA,-3.0958046736567,NA,NA,2.20417976101931,-1.74072167528362,-0.818290192061426,8,-55.8713288417366,128.6153849562,3.90115014430009,0.000941208057597037
"652",-2.20378678602147,1.13303813308661,3.67605604677244,NA,-0.546464006279191,NA,NA,NA,-3.9872967617699,NA,-0.16557822541437,NA,NA,NA,6,-58.05631278389,128.615619579756,3.90138476785563,0.000941097649282773
"6536",-2.08288271042608,1.23550638025316,4.34223423382453,1.30554368951582,NA,NA,NA,NA,-3.71572550350345,-1.35679676464907,NA,NA,-1.68022465683373,-0.89614841580621,8,-55.8736794610376,128.620086194802,3.90585138290209,0.000938998234015092
"4500",-1.73502025919259,1.16670291287778,3.99318254635635,NA,NA,-0.356223768966513,NA,NA,-3.71690734264519,-1.45758047238357,NA,NA,NA,-0.935895615119973,7,-56.9869630738057,128.648624942792,3.93439013089181,0.000925694461026158
"5267",-3.40862631586442,NA,3.44111215121738,NA,NA,-0.591289052003468,NA,NA,-2.29570930696793,NA,NA,2.54619362683491,NA,-1.06766628090304,6,-58.0845402367228,128.672074485422,3.95783967352133,0.000914904284947183
"6787",-1.82776311535047,NA,4.0376257766494,NA,NA,NA,NA,NA,-3.78377475036274,NA,0.939974662059175,NA,-1.55201920727899,-1.01740932091988,6,-58.0916157567679,128.686225525512,3.97199071361152,0.000908453708841204
"3267",-2.82498838799029,NA,3.49100444202947,NA,NA,NA,NA,-0.675961648431529,-2.35647696716419,NA,NA,2.20510288333062,-1.46249599665884,NA,6,-58.0975005580574,128.697995128091,3.98376031619051,0.000903123338751301
"4548",-1.70808559625094,1.16552576307278,3.97887322190703,NA,NA,NA,NA,-0.455378849529847,-3.69527155516671,-1.41239565901965,NA,NA,NA,-0.910409145601974,7,-57.0116512326053,128.698001260391,3.98376644849085,0.000903120569643766
"1060",-5.67496110612552,0.761111963598669,3.36330447420648,NA,NA,NA,-0.0727037248899984,NA,NA,NA,NA,3.65915298385517,NA,NA,5,-59.1714976080406,128.700138073224,3.98590326132367,0.000902156185101422
"1176",-4.35923518026688,1.04487856091872,3.61869235658808,0.835982852883209,NA,-0.463498825814676,NA,NA,-3.09001702543808,NA,NA,2.62834953790558,NA,NA,7,-57.0190939721983,128.712886739577,3.998651927677,0.000896423830379437
"3083",-4.20748691377265,NA,3.35985487993,NA,-0.531863097299471,NA,NA,NA,NA,NA,NA,3.12750302799908,-1.60238335186221,NA,5,-59.1863183542868,128.729779565717,4.01554475381616,0.00088888415087094
"1168",-4.11884448835517,1.0859725577541,3.38308124522581,0.737795728051403,-0.405859721870584,NA,NA,NA,-3.13477868515177,NA,NA,2.42688182388966,NA,NA,7,-57.0275630684033,128.729824931987,4.01559012008684,0.000888863988420118
"400",-2.20417407661834,1.24160021613524,3.77665572302503,0.790617489918808,-0.554757166534048,NA,NA,NA,-3.79142712682418,-1.66542776420638,NA,NA,NA,NA,7,-57.0307732429312,128.736245281043,4.02201046914271,0.000886015154958486
"2448",-1.48382889936323,1.3432729452138,4.18707680453601,0.979631945109252,-0.854477360066376,NA,NA,NA,-3.75813228339169,-1.51631432786007,NA,NA,-2.02505212347303,NA,8,-55.9327720827241,128.738271438175,4.02403662627501,0.000885118006513378
"1224",-4.21496732495193,1.04227365224768,3.6586377402583,0.889750347225218,NA,NA,NA,-0.68667397568669,-3.08233597297104,NA,NA,2.46936812319191,NA,NA,7,-57.0380915598334,128.750881914847,4.03664710294711,0.000879554683995276
"4516",-1.90440079016854,1.16131356163073,3.82527237420331,NA,NA,NA,0.13084260340444,NA,-3.72086402138326,-1.431783155104,NA,NA,NA,-0.914815044501197,7,-57.0404208583466,128.755540511874,4.04130569997355,0.000877508322795835
"908",-1.66606957255096,1.05896396811376,3.74938301806928,NA,-0.76245145709393,NA,NA,NA,-4.09491311256971,-2.07124674387534,0.829726573015542,NA,NA,NA,7,-57.0545032783128,128.783705351806,4.06947053990601,0.000865237486395905
"3235",-3.2005420453422,NA,3.29487838556771,NA,NA,NA,0.303887470753152,NA,-2.41362303127811,NA,NA,2.20785362873425,-1.43521006788152,NA,6,-58.1416101146885,128.786214241353,4.0719794294526,0.000864152774251422
"3216",-3.25558614363057,1.20715582823224,3.82361025835585,0.922085470641927,-0.693972856957323,NA,NA,NA,-3.13573841322385,NA,NA,2.18449657348474,-1.97734535749598,NA,8,-55.9571381257717,128.787003524271,4.07276871237028,0.000863811811023469
"6540",-0.775670025674445,1.31980934043573,4.11859257098361,NA,-0.94401671284486,NA,NA,NA,-3.70153501063798,-1.41121533427254,NA,NA,-1.83119245261475,-0.719319664413035,8,-55.9584316563542,128.789590585436,4.07535577353528,0.000862695166391075
"6531",-1.34579895566149,NA,3.72150626337078,NA,NA,NA,NA,NA,-2.90936120137871,-1.0037688099581,NA,NA,-1.40601831984535,-0.846682388158837,6,-58.1482547336787,128.799503479334,4.08526866743313,0.00085842984272296
"259",-3.32372043156037,NA,3.77738603231973,NA,NA,NA,NA,NA,NA,-1.57888431304011,NA,NA,NA,NA,3,-61.3332338474551,128.807644165498,4.09340935359805,0.000854942840213424
"3219",-3.04868131888755,NA,3.31611235592715,NA,NA,-0.185730360590389,NA,NA,-2.38277723915859,NA,NA,2.27084277377153,-1.38633604997489,NA,6,-58.1567809247344,128.816555861445,4.10232104954457,0.00085114181956565
"2439",-2.08376656271578,NA,3.7955944486764,1.02919412492053,NA,NA,NA,NA,-2.93282839068828,-1.07965111088074,NA,NA,-1.63126026598355,NA,6,-58.157523294012,128.8180406,4.10380578809975,0.000850510192507203
"2956",-0.813751244998072,1.13249091314068,4.14064074547875,NA,-1.09634410373883,NA,NA,NA,-4.1306929523122,-1.98421680093924,0.956151625443304,NA,-2.01564890937658,NA,8,-55.9746156239311,128.82195852059,4.10772370868915,0.000848845707671987
"3139",-4.24856723164698,NA,3.68991356503841,NA,NA,NA,NA,-0.878173656856339,NA,NA,NA,3.16103411314302,-1.49146800402844,NA,5,-59.2342935417462,128.825729940635,4.11149512873493,0.000847246539071146
"412",-1.38943481831916,1.25201344753528,3.95035007453901,NA,-0.876286703977678,-0.603876363830693,NA,NA,-3.77581690997206,-1.67637497449507,NA,NA,NA,NA,7,-57.0772538764994,128.82920654818,4.11497173627919,0.000845775046537401
"5187",-4.72780510393603,NA,3.56227925273838,NA,NA,NA,NA,-0.681529062577695,NA,NA,NA,3.3087121331153,NA,-1.11536176579752,5,-59.2362078049157,128.829558466974,4.11532365507384,0.000845626237562492
"647",-3.0891997958773,NA,3.70105234390418,0.804904077609133,NA,NA,NA,NA,-3.71191154279816,NA,0.600183949442284,NA,NA,NA,5,-59.2391679300773,128.835478717297,4.12124390539711,0.000843126779239173
"5131",-4.77668964532265,NA,3.31258498022242,NA,-0.325542722336006,NA,NA,NA,NA,NA,NA,3.27877924577483,NA,-1.13407774351022,5,-59.2433758185963,128.843894494335,4.12965968243506,0.00083958644962479
