"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3998",-2.50593426174981,6.54772641293264,NA,1.68544806815888,-0.567810181610713,-0.572013794495648,NA,NA,-4.25472193077919,1.03613271201813,-0.799691764057848,0.59804939336709,-0.306431275839071,10,-87.9591110814571,197.251555496248,9.76257987753698,0.000123999470270145
"1756",-1.08234898769857,6.21601280979633,0.479154113399227,NA,-0.491435172660229,-0.781092640133365,NA,-0.0894132095904165,-4.50008516492802,NA,-0.594701579060214,0.638549054102071,NA,9,-89.0882340500999,197.260805449597,9.77182983088673,0.00012342729976997
"3050",-2.14201969609006,6.85340527216519,NA,NA,-0.780009481343189,NA,1.44323437633854,0.202724576937765,-4.86993546956784,0.475610290207658,-0.760615847249753,NA,-0.256862204109445,9,-89.09334885452,197.271035058438,9.78205943972691,0.000122797605027072
"3488",-2.29428795454832,6.77121900811097,0.406872103922855,1.68840542551417,-0.851189657097608,-0.607862751021131,NA,NA,-4.96320565016549,0.409648161018089,NA,0.602875743389614,-0.357575522596817,10,-87.9717713000756,197.276875933485,9.78790031477402,0.000122439505451785
"3296",-2.04580438522151,7.10952525310266,0.439286686056861,1.70824432023528,-0.802134981115022,-0.642151636290946,NA,-0.687715980147209,-4.91974304324019,NA,NA,0.741175187806718,-0.363474012632085,10,-87.9729523881048,197.279238109543,9.79026249083228,0.000122294978983645
"3812",-2.77521985518746,7.2977027141919,0.307760533596877,NA,NA,NA,1.43402313094811,-0.14197921675932,-5.00016310643682,NA,-1.01715053745812,1.0351756499363,-0.331968654709945,9,-89.0985584326888,197.281454214775,9.79247859606465,0.000122159544760215
"3028",-1.1500615961859,6.16887527935127,0.440934775145467,NA,NA,-0.921297845755657,NA,-0.0178022960965151,-4.26973698107033,0.990135246621697,-1.05973799162621,NA,-0.212180131054386,9,-89.1022155417324,197.288768432862,9.79979281415186,0.000121713609897531
"1984",-3.20000613451144,7.0188376819152,0.536378391989612,1.84602320516929,-0.63875723042249,-0.730053527327547,1.42035372409736,NA,-5.0790809866572,0.765732002274773,-1.44418414994922,0.70576752346095,NA,11,-86.8439424766024,197.297641050766,9.80866543205508,0.000121174846664096
"3994",-1.37661368517126,6.2049688904353,NA,NA,-0.393593267773794,-0.709893457386936,NA,NA,-4.15862323913546,0.742006737838966,-0.614386180314623,0.580058249848713,-0.364609619159732,9,-89.1177179060373,197.319773161472,9.83079754276159,0.000119841311200549
"3484",-1.20433839370752,6.36453219659512,0.315180830960477,NA,-0.619462657980686,-0.73526691276739,NA,NA,-4.71326613873124,0.26221487174526,NA,0.580693283403587,-0.397150435877144,9,-89.1204936067356,197.325324562869,9.83634894415826,0.000119509128822066
"4070",-3.92515156143745,7.77754802716842,NA,1.64264513694592,NA,NA,1.35531782193656,-0.522470844420437,-4.84296276500267,0.860751110396605,-1.2247059553387,0.916648185606313,-0.285210806597695,10,-87.9967691315924,197.326871596518,9.83789597780753,0.000119416722243853
"3320",-2.80341673167114,7.66116899989355,0.221273884692342,1.48227136307768,NA,-0.921941873547761,1.15059212197569,-1.03870827061436,-5.48405773600923,NA,NA,0.853112736240631,-0.367977055570712,10,-87.9976501483483,197.32863363003,9.83965801131941,0.000119311560442074
"3816",-3.74096811399088,7.85663706135663,0.411858711772986,1.60552977442715,NA,NA,1.44481881569611,-0.51518136139659,-5.12265808660762,NA,-1.14624518397036,1.10626745668775,-0.27648577097612,10,-88.0017657027987,197.336864738931,9.84788912022006,0.000118821536270761
"4066",-2.87936297797652,7.24556369209891,NA,NA,NA,NA,1.38881266803838,-0.16735714693696,-4.79507161220427,0.554752394850707,-1.03975592213733,0.899520608272982,-0.34397102088712,9,-89.133161159824,197.350659669046,9.86168405033496,0.000118004788857695
"2014",-2.47384154364504,6.74406281029107,NA,1.74524178927327,-0.514689114270008,-0.599388225431296,NA,-0.475570434067142,-4.32057355877301,1.02121290377674,-0.783134773343688,0.547082079146318,NA,10,-88.0104480037347,197.354229340803,9.86525372209218,0.000117794357525253
"3292",-1.05669253266614,6.52981221747764,0.335629378376457,NA,-0.597307902985531,-0.752063484337298,NA,-0.344283881287745,-4.68971313575093,NA,NA,0.659784350896291,-0.397077504878497,9,-89.1356943650337,197.355726079465,9.86675046075445,0.00011770623681823
"1504",-2.26623555586564,7.07903400942396,0.398215939434502,1.77298878557681,-0.775780996461403,-0.6436164156129,NA,-0.675758295121478,-5.00637179815013,0.415531053564078,NA,0.551904531367339,NA,10,-88.0135253811274,197.360384095588,9.87140847687746,0.000117432417031809
"4040",-3.440399262682,7.43424633162655,0.566331285691886,1.84473604560323,NA,NA,NA,-0.380682438345062,-4.39699223464238,1.26308999776373,-1.43397532324314,0.907108294087649,-0.258438969604357,10,-88.0259822608512,197.385297855036,9.89632223632509,0.000115978649042511
"3796",-1.24722296228262,6.44139736663865,0.45365128474123,NA,NA,-0.873839838809877,NA,-0.317230023521121,-4.43561112206363,NA,-0.65412997530881,0.857067122152123,-0.335021518128814,9,-89.1536811127032,197.391699574804,9.9027239560933,0.000115608011133833
"3980",-1.89475283804609,6.75060485399197,0.435997332622126,NA,-0.559533351413875,NA,NA,NA,-4.32364723437889,0.755526284537587,-0.891178180897853,0.759358533078909,-0.359896443793737,9,-89.1748788069855,197.434094963369,9.94511934465794,0.000113183179079131
"3792",-2.58856004672329,7.22521866964624,0.562514507168181,1.82345558470567,-0.877464819576861,NA,NA,-0.358889128985091,-4.63420905228001,NA,-0.618326011238073,0.896440251304762,-0.315071604356679,10,-88.0594681006107,197.452269534555,9.9632939158441,0.000112159310346107
"3574",-2.86514077403582,7.63458812693335,NA,1.45936586914778,NA,-0.895613321647821,1.20269182557006,-1.06328501033973,-5.37068710928064,0.192893471301692,NA,0.793170289285658,-0.372742549807506,10,-88.0655271478305,197.464387628994,9.97541201028369,0.000111481786436035
"2548",-1.50036910516083,6.82947450229931,0.118716991967574,NA,NA,-1.03379352406486,1.14094301614526,-0.493010639229817,-5.25562427554081,0.129078256104123,NA,NA,-0.280662288120054,9,-89.1999911234456,197.484319596289,9.99534397757822,0.000110376278661628
"2784",-1.56553201152586,6.60675709149622,0.553395076324892,1.70231828813206,-0.819639264397109,-0.708557509078085,NA,-0.27103529973516,-4.64190928200729,NA,-0.527565046078239,NA,-0.184699429545838,10,-88.0784841793531,197.49030169204,10.001326073329,0.000110046631169324
"4050",-1.48850510008089,6.4033308351104,NA,NA,NA,-0.80743429146021,NA,-0.343146266517154,-4.14206369273711,0.823638678840209,-0.720374304680018,0.664940815672506,-0.355732119672502,9,-89.2066076887541,197.497552726906,10.0085771081952,0.000109648377563491
"2528",-1.88332536264284,6.98088569352308,0.372568822720193,1.73222385110833,-0.842732669279621,-0.678527396494859,NA,-0.557097270241445,-4.90767697968189,0.526755365979763,NA,NA,-0.271723373153327,10,-88.0858123277741,197.504957988882,10.0159823701709,0.00010924314076708
"2544",-2.81867360797005,7.61600986640535,0.232133413276004,1.74006119052463,-1.10865629751119,NA,1.06704017635287,-0.401863055899042,-5.38532044018389,0.247428485977902,NA,NA,-0.272806402082693,10,-88.0982181377198,197.529769608773,10.0407939900623,0.000107896262954065
"1516",-2.28507406430812,7.17599682021658,0.152033625642659,NA,-0.864981201191549,NA,1.25815461809053,-0.164037763151252,-5.37842156121002,-0.111717057971911,NA,0.635278455371579,NA,9,-89.2257536153653,197.535844580128,10.0468689614177,0.000107569026839769
"4054",-2.58214632623269,6.93079805200595,NA,1.63527299684198,NA,-0.738950196819576,NA,-0.672339123670564,-4.24151783994051,1.11826041978812,-0.904441293396414,0.7199071711647,-0.301858555520668,10,-88.1049131969487,197.543159727231,10.0541841085202,0.000107176303856681
"2780",-0.62192786972933,6.11820517106199,0.435702138295967,NA,-0.623035757684154,-0.824646971217089,NA,-0.00590082217841164,-4.46731758455358,NA,-0.446245117078161,NA,-0.242130229392262,9,-89.2300065716056,197.544350492609,10.0553748738981,0.000107112511932883
"3776",-2.94121825257655,7.06917069776458,0.491014822181904,1.69438428944421,-0.760010278037509,-0.73314129807951,1.64863617406292,NA,-5.25563980674407,NA,-1.05980147892576,0.847430472382492,-0.28473682369287,11,-86.9680566938519,197.545869485265,10.0568938665542,0.000107031191258672
"3800",-2.22028572272336,6.98174900338409,0.557415925282446,1.59105356261589,NA,-0.825667820571211,NA,-0.673410753315224,-4.58951650993686,NA,-0.768277943930355,0.961753407831601,-0.288595491152662,10,-88.1082069384046,197.549747210143,10.060771591432,0.000106823873547355
"3038",-2.08961061993704,6.66548751276811,NA,1.70634028723098,-0.600392389233691,-0.637166880726082,NA,-0.375000663331264,-4.28960368117526,1.07959473676903,-0.703071630840657,NA,-0.22576316218167,10,-88.1091168284515,197.551566990236,10.0625913715257,0.000106726719774379
"2010",-1.35569472567262,6.20477413846303,NA,NA,-0.356030982626555,-0.732324417671378,NA,-0.185380320089798,-4.2118349889648,0.738826559131756,-0.635468963930518,0.48725455362532,NA,9,-89.24287327791,197.570083905218,10.081108286507,0.00010574315514771
"1528",-2.86401145788949,7.54288640190917,0.217487869847415,1.52181931462133,NA,-0.921378782059512,1.07057597719742,-1.00101058570987,-5.51201693229923,0.15817996190077,NA,0.706597886663858,NA,10,-88.1216660158355,197.576665365004,10.0876897462937,0.000105395754899739
"3048",-3.49878177952336,7.45540599875886,0.433209287139597,1.76150450386609,NA,NA,1.04255202080591,-0.160466566977678,-4.79349634445208,1.16457238809358,-1.52720383854316,NA,-0.103999814558906,10,-88.1257225508339,197.584778435001,10.0958028162905,0.000104969079328593
"3772",-1.87825864043555,6.67910339955161,0.357590726706675,NA,-0.551345232470216,-0.856637770627769,1.63768255446773,NA,-5.10582717764731,NA,-0.91844911197326,0.778075390361555,-0.336368947620649,10,-88.1328370002405,197.599007333814,10.1100317151037,0.000104224932361198
"1500",-1.16553826691814,6.43791146442284,0.310052551309513,NA,-0.575378543852833,-0.765148488961546,NA,-0.319451658512233,-4.76883783977063,0.25077804383805,NA,0.483609040226398,NA,9,-89.2584601567257,197.601257662849,10.1122820441385,0.000104107728114875
"2524",-0.827895548622926,6.38073770362835,0.289484650677571,NA,-0.651952552145599,-0.798047465118666,NA,-0.228414169498709,-4.67581723028051,0.36184854754648,NA,NA,-0.312088101371718,9,-89.2717302952469,197.627797939891,10.1388223211808,0.000102735330236136
"3546",-1.20053166077206,6.52084983113245,NA,NA,-0.518918345823534,-0.714625252304541,NA,-0.419340372715072,-4.48171174015836,0.377542331093956,NA,0.575619926677642,-0.410420094574008,9,-89.272076010213,197.628489369824,10.139513751113,0.000102699819233617
"3034",-1.00897982090685,6.1641371118245,NA,NA,-0.453361316929833,-0.767217455207894,NA,-0.108154153835981,-4.17743517100618,0.801810528697925,-0.559153511041046,NA,-0.28186368377314,9,-89.2802151800725,197.644767709543,10.1557920908319,0.000101867320480532
"3550",-2.23408474979211,7.09059811931722,NA,1.65908839887537,-0.690618205367209,-0.594733916727012,NA,-0.767404511261909,-4.66538070703875,0.561361698033151,NA,0.616851816391631,-0.378446221226838,10,-88.1573322667642,197.647997866862,10.159022248151,0.000101702929533006
"4046",-2.91051906949172,7.19181116228186,NA,1.79815679105199,-0.702213421687778,NA,NA,-0.424648535063796,-4.30715967232158,1.01196146375429,-0.730316777095476,0.702044506925542,-0.328124259292041,10,-88.164189418809,197.661712170951,10.1727365522407,0.000101007922688892
"3536",-2.74071717067218,7.53628798486494,0.367758516422032,1.82831370167818,-0.945265596643512,NA,NA,-0.627018349750528,-4.93817808392251,0.44777978223254,NA,0.732486236360359,-0.383030324697812,10,-88.165341421386,197.664016176105,10.1750405573947,0.000100891628300239
"1792",-2.94054679395642,7.16276464136245,0.488443923394291,1.7358864557711,-0.724234754017764,-0.748663694926446,1.64373325032848,-0.266491832292602,-5.30184966605104,NA,-1.0655671793013,0.783200803480923,NA,11,-87.0349095308715,197.679575159304,10.1905995405934,0.00010010978782923
"1996",-1.94020757418479,6.59093395711854,0.451913292542032,NA,-0.546386910238193,NA,NA,0.127173597458221,-4.36610194434618,0.77572385354121,-0.963293409815524,0.647433199431657,NA,9,-89.3005566873356,197.685450724069,10.1964751053582,9.98161186375348e-05
"1980",-1.97225067083191,6.58248023263319,0.381894954924933,NA,-0.463284986714414,-0.870798616742477,1.52043675940326,NA,-5.03039548775489,0.411851036192309,-1.14159625812344,0.641881170386316,NA,10,-88.1813695512595,197.696072435852,10.2070968171416,9.92874147934275e-05
"3512",-2.93102121037948,7.01701104070209,0.227293837960035,1.37220734485554,NA,-0.904075189185202,1.06603132320837,NA,-5.47932487460266,0.152902963697469,NA,0.739287534692842,-0.350059996292598,10,-88.1928351156593,197.719003564652,10.2300279459414,9.81555297948805e-05
"3802",-1.07914420388276,6.37692527792134,NA,NA,-0.48426231200116,-0.714836833285366,NA,-0.338091091127781,-4.30113453475482,NA,-0.223439989825162,0.676752370451581,-0.381728662249199,9,-89.3192595574066,197.722856464211,10.2338808455002,9.79666201170898e-05
"3008",-2.67617299793984,6.9031478950134,0.488142187942567,1.80146683159212,-0.723755614559882,-0.773758961224818,1.35295795466083,NA,-5.01267852855046,0.837485945868659,-1.30208611089374,NA,-0.158292748971704,11,-87.0620061211033,197.733768339767,10.2447927210569,9.74335757840045e-05
"2540",-1.87276509976174,7.0668412978963,0.133131724848139,NA,-0.959227357008464,NA,1.19438717761538,-0.0237432543423776,-5.23416114717886,0.0495893372442194,NA,NA,-0.314989766911695,9,-89.3282290150818,197.740795379561,10.2518197608506,9.70918416732182e-05
"4024",-3.35432842861706,7.0288429664981,0.519834111131122,1.69853648737719,NA,-0.874445361386667,1.33647293689226,NA,-4.92749483947662,0.934129655353167,-1.62288317540577,0.860626743554913,-0.240073569452154,11,-87.0777774823253,197.765311062212,10.276335443501,9.59089698227091e-05
"3540",-1.37882961253071,6.73451776388774,0.259834376939995,NA,NA,-0.88256309186618,NA,-0.614967796252918,-4.72960543319198,0.321384031965501,NA,0.711820262684172,-0.398630101903825,9,-89.3497675016647,197.783872352727,10.2948967340164,9.50229902867775e-05
"1024",-2.71927553517838,6.90576719107162,0.493968122557953,1.82023889995906,-0.707794353709736,-0.775607520930922,1.35616204908356,-0.0458166674908573,-5.03789169051417,0.839563206508594,-1.32816418879171,NA,NA,11,-87.0871606676833,197.784077432928,10.2951018142169,9.50132471193679e-05
"4020",-2.15591496812594,6.64164458776447,0.379381735872778,NA,NA,-0.951339032462015,1.43583623013638,NA,-4.89632039828142,0.55927377359787,-1.28127558652207,0.810563759722088,-0.308467224115937,10,-88.2408181209722,197.814969575278,10.3259939565672,9.35569417934359e-05
"1788",-1.90592907594575,6.56823265998371,0.368785965385224,NA,-0.537846703424436,-0.868660620693009,1.64998772125738,0.0554721560510739,-5.15763540032629,NA,-0.969561436356833,0.677856198591564,NA,10,-88.2433361006086,197.820005534551,10.3310299158399,9.33216636562481e-05
"2040",-3.32682679185056,7.18791381065682,0.510883698973069,1.7507767546219,NA,-0.880926640929301,1.33438250850556,-0.353517301673946,-4.98332020173945,0.914133565874197,-1.59019400240296,0.810931071446395,NA,11,-87.1122305059003,197.834217109362,10.345241490651,9.2660890192178e-05
"3044",-2.4048713135334,6.92742132496442,0.303035845727314,NA,NA,NA,1.13916533291214,0.142462105797621,-4.74798255052128,0.813213031069056,-1.24336062058558,NA,-0.179245966152384,9,-89.3962204440897,197.876778237577,10.3878026188663,9.0709847452161e-05
"3788",-1.63444836379763,6.73209170237926,0.423115365385301,NA,-0.674790817925072,NA,NA,-0.0391426175829213,-4.44835955851485,NA,-0.509737170591577,0.832953477868989,-0.372209238530456,9,-89.4056315778796,197.895600505157,10.4066248864461,8.9860169429784e-05
"4016",-3.6739508025828,7.49415791233885,0.495868495899331,1.91516390560806,-0.828453257721947,NA,1.30220041854049,NA,-4.99982249604872,0.773179453631502,-1.34894934759119,0.850499131319091,-0.280218625637728,11,-87.1503530739107,197.910462245382,10.4214866266718,8.91949049904551e-05
"4036",-2.23851558023515,6.86839572251752,0.432236538463758,NA,NA,NA,NA,-0.0736950031746274,-4.28057954261544,0.911869136901477,-1.11395244546218,0.858031649944457,-0.334992947678197,9,-89.414317850724,197.912973050846,10.4239974321349,8.90829997208767e-05
"4026",-2.04117278628613,6.64268373973709,NA,NA,-0.498496762841783,-0.815266308934902,1.66785952527937,NA,-4.93589109098281,0.337558247894474,-0.852960855549074,0.684501955465644,-0.351069327803133,10,-88.2929665334358,197.919266400205,10.4302907814943,8.88031250694398e-05
"3806",-1.98827529504262,6.86605826269692,NA,1.57679720604216,-0.655444563869786,-0.600011715222394,NA,-0.661200519774151,-4.44281012779151,NA,-0.231359507554191,0.742196887340436,-0.345238690465503,10,-88.2932254958072,197.919784324948,10.4308087062371,8.87801313789625e-05
"2552",-2.40794327805395,7.38668788053604,0.185338888371347,1.47762724961931,NA,-0.974388941885857,1.01220852200269,-0.872657813317388,-5.37602633272568,0.324646162501342,NA,NA,-0.245814306047123,10,-88.3101792437251,197.953691820784,10.464716202073,8.72876626290532e-05
"3544",-2.41906872873502,7.36904965736657,0.323873358110908,1.5877459543248,NA,-0.840695151183838,NA,-1.03338838158213,-4.95145293446001,0.488350273525182,NA,0.776786697317526,-0.367660867598167,10,-88.3191110760428,197.971555485419,10.4825798667083,8.65114953212321e-05
