"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3583",-3.76971374514022,NA,-1.49469025376861,1.0543835048185,-0.56615866618833,-0.427803259597928,-0.0516135515067851,1.14262157209356,2.2128347617712,0.0610960089116884,NA,2.28553165847179,-0.287379844543403,NA,11,-76.7539482801392,177.117652657839,14.3532781271445,5.41161369856506e-06
"7776",-2.04579409294613,0.171334125392285,-2.4242175942716,1.01542053841353,-0.708831357201362,-0.750608102035789,NA,0.116776147101076,NA,NA,1.72981164413956,2.4585352934456,-0.273463249908496,-0.135169754865351,11,-76.7540286529778,177.117813403517,14.3534388728216,5.41117876928936e-06
"5994",-2.7644770618481,-0.0342490801653193,NA,NA,-0.488241648725793,NA,0.259402536932962,-0.195237104365636,NA,-0.369956123720491,0.789375630571968,2.96039454600446,NA,-0.281697860430663,9,-79.0212686483478,177.126874646093,14.3625001153982,5.38671822014569e-06
"4600",-2.00866973373881,0.47811485844483,-2.08169032194188,1.05309730031953,NA,-0.774275107122204,-0.326451447676299,0.351104715757392,2.18757740939523,-0.0542866621556137,NA,NA,NA,-0.143342224281464,10,-77.897844954738,177.129023242809,14.3646487121143,5.38093438494504e-06
"7978",-2.7881440692724,-0.0496686928911627,NA,NA,-0.514005627377765,NA,0.234763944387186,NA,NA,-0.379023588292218,0.737992072554277,3.00298381400799,-0.145013891324365,-0.265399301933929,9,-79.0229042095035,177.130145768405,14.3657712377096,5.37791511403967e-06
"5631",-3.87691531069323,NA,-1.4900167389449,1.0379224104519,-0.564681252611124,-0.412628822075159,-0.0290102421440671,1.17230504316191,2.21498797497366,0.0241607103103506,NA,2.32491695546592,NA,-0.188178770327988,11,-76.7615304587416,177.132817015044,14.3684424843493,5.3707370398699e-06
"4224",-0.782899890804011,0.392083177586167,-1.88430570173379,1.22508388014191,-0.384506182314259,-0.956700022194848,-0.081260465109493,0.159984182267337,NA,NA,NA,NA,NA,-0.0867645280669913,9,-79.0259289618396,177.136195273077,14.3718207423818,5.36167282956263e-06
"5760",-2.15509434811797,0.204072251608206,-2.48892503327954,1.04365664249614,-0.640302450914232,-0.767634403227268,-0.218777900004867,0.180381427619894,NA,NA,1.72456300448601,2.51556103681276,NA,-0.161831687923005,11,-76.7638887972164,177.137533691994,14.3731591612987,5.35808594771346e-06
"4448",-0.812461281126865,0.382203545755855,-1.86680254231546,1.21936867231128,-0.399358742358458,-0.947920530052005,NA,0.14663581839951,NA,-0.00154464478613934,NA,NA,NA,-0.0883274510003686,9,-79.0291367024983,177.142610754394,14.3782362236993,5.3445015288918e-06
"3834",-3.5081376200575,0.0791749235226397,NA,NA,-0.402346530734054,-0.404570534996714,0.0960652399431918,0.106257459233332,1.94253098188158,NA,0.348207474400597,2.63421804708253,-0.414095026040095,NA,10,-77.9050127683484,177.14335887003,14.3789843393352,5.34250275016458e-06
"8164",-3.04298595576186,0.230354029486765,-2.28360645898363,NA,NA,NA,-0.349394278086669,0.343963339070766,2.0943811325334,-0.452106027482423,1.39241319431079,2.45528011444661,-0.174395847962477,-0.168082961562774,11,-76.7696545369839,177.149065171529,14.3846906408338,5.32728150901326e-06
"384",-0.816886745718655,0.391377957096499,-1.89125508769007,1.23451269534481,-0.377593200311321,-0.952197707612011,-0.0842651394689321,0.149767134122534,NA,-0.00259213808689183,NA,NA,NA,NA,9,-79.0326594586614,177.14965626672,14.3852817360255,5.32570727641277e-06
"4416",-0.760503016378527,0.401891669007476,-1.83866632774421,1.24100979719763,-0.363175335635494,-0.939315279440223,-0.0680907609039179,NA,NA,0.0486739421268002,NA,NA,NA,-0.0817638275689987,9,-79.0330163721204,177.150370093638,14.3859955629434,5.32380679898059e-06
"8106",-3.59212011252493,0.0664125317782476,NA,NA,-0.591139356137949,NA,0.185068267325677,NA,2.12041972936529,-0.305704954038984,0.522068039119779,2.69132059614302,-0.277060398251691,-0.295242684271751,10,-77.9088253788974,177.150984091128,14.3866095604331,5.32217264782935e-06
"8169",-3.66983503682038,NA,NA,NA,-0.606677410713638,NA,0.196662750886656,0.127879671572563,2.12761732926684,-0.332963498946515,0.532865087835768,2.71646071443346,-0.269479808420033,-0.298502141037542,10,-77.9107754043708,177.154884142075,14.39050961138,5.31180438806293e-06
"6616",-1.99916820300797,0.41451120205277,-1.9553888734149,1.0071350018777,NA,-0.7584589205806,NA,0.250502405203484,2.15686091585482,-0.00766117944039901,NA,NA,-0.28633841157256,-0.10891116406209,10,-77.9138435360239,177.161020405381,14.3966458746861,5.29553204848988e-06
"7543",-2.66083936265478,NA,-1.23440351892877,1.08967491296228,NA,-0.825653979634726,-0.102002037442824,0.689504648395485,NA,0.221948486200151,NA,2.40130996241968,-0.169676380067112,-0.0941552562375337,10,-77.9161824824706,177.165698298275,14.4013237675796,5.28316055639015e-06
"8010",-2.62024018172526,-0.00897439157794422,NA,NA,-0.446301598832109,NA,NA,-0.169724438238972,NA,-0.330240479672947,0.7657463601,2.97789177717558,-0.165933390772677,-0.254361567750229,9,-79.0421896112439,177.168716571885,14.4043420411904,5.27519355750338e-06
"8138",-3.62383976808717,0.081793237428204,NA,NA,-0.563673109233936,NA,NA,0.138289400309551,2.15211358636897,-0.307373859530778,0.468473256277391,2.73946180028974,-0.276862354894854,-0.296121000209857,10,-77.9208530425943,177.175039418522,14.410664887827,5.25854277154194e-06
"5626",-3.64883384856045,0.151187446398019,NA,NA,-0.36782925557083,-0.385233645977252,0.0938659541515444,0.391445148863067,2.04353030131991,-0.151182200388002,NA,2.62019406891501,NA,-0.317882076945533,10,-77.9223727734608,177.178078880255,14.4137043495599,5.25055727122215e-06
"7807",-2.03459801788353,NA,-2.42020600783439,0.988078533761937,-0.662563594100451,-0.771667316196332,-0.166693463880589,0.208964185691372,NA,NA,1.83804173498658,2.4816999285719,-0.302236275054776,-0.123093579088417,11,-76.7846584147839,177.179072927129,14.4146983964339,5.24794826962219e-06
"6623",-2.04550586999138,NA,-1.79822409350813,1.02679201428699,-0.644921019672735,-0.587558303954503,NA,0.717411163670566,2.32571834104238,-0.0420657431823753,NA,NA,-0.420832258435057,-0.139523015140587,10,-77.9231251442106,177.179583621754,14.4152090910595,5.24660839120827e-06
"6399",-2.04559820306674,NA,-1.80335548836065,1.03027170977966,-0.640783808676292,-0.58903088810044,-0.00572445263841808,0.702305521407585,2.32180236668981,NA,NA,NA,-0.427166789051597,-0.139839440162775,10,-77.9237619554034,177.18085724414,14.4164827134452,5.24326835585893e-06
"7786",-2.73947211218975,-0.0185258012895761,NA,NA,-0.450240977691622,NA,0.241788294597007,-0.271964113618317,NA,NA,0.671137581522056,2.96537620242942,-0.195714826733527,-0.258954572500966,9,-79.0483249059555,177.180987161309,14.4166126306137,5.24292777163191e-06
"7673",-3.55213427783384,NA,NA,NA,-0.384395324704178,-0.400505808535538,0.133403616233233,0.477009047659453,2.05154339411059,-0.0864659266870456,NA,2.56430567889426,-0.276728109919818,-0.276131325809521,10,-77.9260765381935,177.18548640972,14.4211118790254,5.23114641119254e-06
"7610",-3.27277246235847,0.201353354594557,NA,NA,-0.341763615691215,-0.379099078753385,0.107365086762678,NA,2.02131205395709,0.00316170370655847,NA,2.46805684985266,-0.301885540680452,-0.265715187978452,10,-77.9284744684164,177.190282270166,14.4259077394712,5.21861751482594e-06
"3048",-1.89412522214036,0.303557055560565,-2.56016330227594,0.876285192367164,NA,NA,-0.339254421800871,-0.208420156287183,2.28160029307888,-0.467756908210096,1.15742753798231,NA,-0.317507120065056,NA,10,-77.9307909227263,177.194915178786,14.430540648091,5.20654281643483e-06
"8146",-3.44624863166514,0.082947411722371,NA,NA,NA,-0.518067225222733,NA,0.103710506773784,1.83868836684565,-0.159950394543819,0.337659679724803,2.61019986492932,-0.252369710642639,-0.260902987589539,10,-77.9355613864937,177.204456106321,14.4400815756258,5.18176434197403e-06
"7914",-3.7243689214001,0.0755468075924552,NA,NA,-0.552238575705464,NA,0.161862628859759,0.062380759065849,2.14047819244422,NA,0.375192386112534,2.74292436132377,-0.304918446830101,-0.297014616458629,10,-77.9378754657863,177.209084264906,14.444709734211,5.1697871917935e-06
"6122",-3.79882405441855,0.0600496340572208,NA,NA,-0.57493822497319,NA,0.185472333038169,0.138605315994387,2.11555153766065,-0.36135405554514,0.474463244961281,2.75137591221775,NA,-0.333778902587864,10,-77.9380189743175,177.209371281968,14.4449967512733,5.16904533645986e-06
"8114",-3.37883413925641,0.0903568505892997,NA,NA,NA,-0.511353897080319,-0.00445486046620354,NA,1.8244849134333,-0.148906188583516,0.371939077308156,2.58717182469148,-0.26131850797895,-0.259051851508643,10,-77.9384661699004,177.210265673134,14.4458911424392,5.16673427900304e-06
"2559",-2.0746232708856,NA,-1.80675973308636,1.04172669925685,-0.629783610575078,-0.587324069073707,-0.00609219536361049,0.701643278985134,2.30445681943985,-0.0447991363033636,NA,NA,-0.449096672054132,NA,10,-77.9393764890579,177.212086311449,14.4477117807541,5.16203304194519e-06
"7080",-1.96963832395441,0.296758703021349,-2.58969422454267,0.853220180487755,NA,NA,-0.359153518017926,NA,2.33384801637981,-0.497025972841242,1.10209444751537,NA,-0.298568870832235,-0.0526759877475704,10,-77.9398841913641,177.213101716062,14.4487271853666,5.15941293103945e-06
"7608",-3.19577615843766,0.507506517574857,-1.48991372528207,1.12734444170723,NA,-0.529523197708854,-0.277564677971417,NA,1.99418014850555,0.325671473872534,NA,2.09467515794994,-0.229780719987989,-0.115380587404748,11,-76.8017180353563,177.213192168274,14.4488176375786,5.15917959615966e-06
"3946",-2.71306403510209,-0.036023546987285,NA,NA,-0.477366358497077,NA,0.244924455972112,-0.231879540179085,NA,-0.345396588006958,0.768698104442122,2.90807910162207,-0.22759833817008,NA,9,-79.0679584269537,177.220254203305,14.4558796726101,5.14099456736074e-06
"2042",-3.68193460559339,0.063472189503155,NA,NA,-0.408663328269023,-0.374103959800456,0.130038742831811,0.180491830921495,1.91472427999015,-0.354345256237998,0.428312388705558,2.66078570770744,NA,NA,10,-77.9437082870955,177.220749907524,14.4563753768293,5.13972051890612e-06
"7922",-3.47041845620401,0.0922147422739314,NA,NA,NA,-0.518038843363084,-0.0169049357595747,0.0869581682130381,1.84564954406511,NA,0.284851711964615,2.62516105751631,-0.275491601869809,-0.262360839691084,10,-77.9438655393058,177.221064411945,14.4566898812499,5.13891235003889e-06
"8177",-3.45428006699963,NA,NA,NA,NA,-0.520756884796428,0.0119398994246184,0.130572950820222,1.81547120776299,-0.176964203709439,0.396025488142836,2.60756444102607,-0.254064019252478,-0.259029607532509,10,-77.945808600094,177.224950533521,14.4605760028264,5.12893682562106e-06
"3578",-3.54328912449233,0.150251294236607,NA,NA,-0.367256915728671,-0.404373834324021,0.0758614875287946,0.340444124511663,2.04218114398224,-0.104292382522841,NA,2.57269907287121,-0.353126912946644,NA,10,-77.952584380065,177.238502093463,14.4741275627684,5.09430175054097e-06
"3008",-1.05515777077772,0.320664398874937,-3.05242929620691,0.898220920630298,-1.08734364136001,-0.560661354316767,-0.216369201111447,NA,2.19417953826355,-0.816741537494316,1.83052157046486,NA,-0.52522346176212,NA,11,-76.8162241014275,177.242204300416,14.4778297697209,5.08488039350495e-06
"2921",-0.746394830816673,NA,NA,NA,-0.494330959350614,NA,0.356676953926756,-0.88949833835447,NA,-0.46054496745924,0.511998158332989,NA,-0.347662481423535,NA,7,-81.2928858511051,177.252438368877,14.4880638381819,5.05892734442344e-06
"2880",0.00741853295038193,0.164910834667586,-2.98248520890822,0.944698417911786,-0.879480485006362,-0.960318377605454,-0.159146348167107,NA,NA,-0.868634219329144,2.02521740610818,NA,-0.391115834317688,NA,10,-77.9609669943865,177.255267322106,14.4908927914114,5.05177666842307e-06
"2912",-0.0112768234815533,0.157233730958978,-2.91086448091738,0.947805540425789,-0.887935980635382,-0.925811000207852,NA,-0.202209906415937,NA,-0.838097448398072,2.04611982301178,NA,-0.385138801466951,NA,10,-77.9618218209381,177.25697697521,14.4926024445145,5.04746012080703e-06
"6456",-0.706300846640075,0.350964774688018,-1.80384501405422,1.1597424033431,NA,-1.05326986666607,-0.184539807649695,NA,NA,0.117587269620246,NA,NA,-0.259192590149066,-0.0337687209340825,9,-79.0880099374825,177.260357224363,14.4959826936677,5.03893648943596e-06
"6130",-3.5779660960327,0.0854639218496245,NA,NA,NA,-0.503813035111613,0.00182629441697391,0.136827619543974,1.82709958665275,-0.206080217445149,0.326557725009967,2.64337923458146,NA,-0.295932172999251,10,-77.9640859986042,177.261505330542,14.4971307998467,5.03604470247532e-06
"2424",-0.72115172590221,0.348121140714652,-1.81503339274824,1.15966530990952,NA,-1.05566946302094,-0.189426485672198,0.0285646642607869,NA,0.107791065380108,NA,NA,-0.266487766712767,NA,9,-79.0887646532063,177.26186665581,14.4974921251152,5.03513495955399e-06
"7072",-1.12260290780208,0.293717899340731,-2.98692030087152,0.870358397547238,-1.13587244366529,-0.538288402358329,NA,NA,2.20354431827288,-0.826185359175208,1.81098055026116,NA,-0.487212488293208,-0.112970111163954,11,-76.8284594762348,177.266675050031,14.5023005193356,5.02304404293215e-06
"6264",-0.706071182561958,0.349641811207794,-1.79965593896887,1.14622368150837,NA,-1.05613540672725,-0.184367949664997,0.070649000699233,NA,NA,NA,NA,-0.240746057448365,-0.0330629899824062,9,-79.0922514503733,177.268840250144,14.5044657194491,5.01760903766549e-06
"3040",-1.21127409276178,0.283822474356683,-3.03214566116311,0.866841336510311,-1.15042677431548,-0.55241732408783,NA,0.176287296315252,2.22523031374091,-0.875297291267638,1.78087871605142,NA,-0.50706807193644,NA,11,-76.8308789924266,177.271514082414,14.5071395517192,5.01090539728458e-06
"2909",-0.979978496295333,NA,NA,1.10131785952952,-0.289435011901715,-0.913893745228473,NA,-0.670350279998197,NA,-0.309585819209018,0.40036610148234,NA,-0.46411745770463,NA,8,-80.2078302990013,177.277936047104,14.5135615164094,4.99484127313293e-06
"5096",-2.00933842708334,0.314028381777207,-2.57131074866583,0.874830684226467,NA,NA,-0.319423921072645,-0.186216785050156,2.26823079968429,-0.518777011213355,1.14346575013613,NA,NA,-0.0876685753575581,10,-77.9727357931989,177.278804919731,14.5144303890361,4.9926718039865e-06
"6944",-0.0544617931365236,0.146900453125589,-2.94282710774112,0.928377088804434,-0.911766517659944,-0.944914111802572,NA,NA,NA,-0.882460902471383,2.01230626359955,NA,-0.37585044513398,-0.0229664527192378,10,-77.9729495307664,177.279232394866,14.5148578641712,4.99160479649347e-06
"7666",-3.50712191612587,0.148188881300244,NA,NA,NA,-0.509417685835817,-0.0242558878061063,0.268204837450852,1.93201086421432,-0.0327391533072214,NA,2.57904124062706,-0.23963977931011,-0.257041780086074,10,-77.9786479109703,177.290629155274,14.526254624579,4.96324162335723e-06
"4074",-3.71456678225559,0.0616047374004709,NA,NA,-0.570115375574621,NA,0.169434315176661,0.0861192290462034,2.12195841877312,-0.318250199773906,0.466070463219006,2.70239099295604,-0.343160817988248,NA,10,-77.9796715305014,177.292676394336,14.5283018636411,4.95816375164194e-06
"2685",-1.11003267253949,NA,NA,1.12908954642322,-0.290933590425617,-0.894877636394354,0.206602499429552,-0.761378319815841,NA,NA,0.282998430049834,NA,-0.487233220719992,NA,8,-80.2158403475475,177.293956144197,14.5295816135018,4.95499216177536e-06
"6488",-0.793049977343992,0.322284732197322,-1.76508619218766,1.13471503365106,NA,-1.04237610089056,NA,-0.00811635548557716,NA,0.100231160375781,NA,NA,-0.244638693875437,-0.0384894284233201,9,-79.1059090921049,177.296155533607,14.5317810029125,4.94954617813855e-06
"7663",-4.01669454943054,NA,-1.44904778694418,1.05845485299137,-0.712376730307703,NA,0.0184943898133531,1.07822617017522,2.40711166184709,0.0366563401752526,NA,2.37665633105703,-0.215601405324449,-0.161688732311233,11,-76.8478557756199,177.305467648801,14.5410931181058,4.92655437317622e-06
"7112",-2.01585280917268,0.261481015843733,-2.43467188966416,0.848544388705947,NA,NA,NA,-0.273636814990412,2.2464423291641,-0.460966819608538,1.11766322414411,NA,-0.282712893503927,-0.0566897870617751,10,-77.9865882645735,177.30650986248,14.5421353317853,4.92398778078837e-06
"7420",-2.94091206701771,0.439152621097442,-1.77390857784407,NA,-0.570965067330879,-0.485305976061147,-0.186523270340306,1.0977211306648,2.35966978503661,NA,NA,2.23624960369817,-0.28867863308619,-0.219024952237744,11,-76.85256685165,177.314889800861,14.5505152701659,4.90339958576515e-06
"4064",-2.88431003764668,0.245666978872919,-2.68877167726141,0.898335094898287,-1.04955175774418,-0.407423084967687,NA,0.571026792449279,2.05957748711097,-0.723881330554436,1.78214342561447,2.23717708624174,-0.341916087300807,NA,12,-75.7006383334218,177.315387096292,14.5510125655966,4.90218051822636e-06
"6620",-1.33325286255554,0.455224508682785,-2.11037528832721,NA,-0.693261429855086,-0.647149020593527,NA,0.687073937575072,2.4906319835973,-0.175283844667124,NA,NA,-0.445843023207063,-0.198334729041656,10,-77.9913859252075,177.316105183748,14.5517306530533,4.90042073699401e-06
"6888",-1.97084373388365,0.319099815687368,-2.49611975221308,0.931966099172606,NA,NA,-0.336356884092261,-0.293113027256496,2.29450964976202,NA,0.955813498969386,NA,-0.359601184100204,-0.0648394981837874,10,-77.9922423023437,177.317817938021,14.5534434073257,4.896225925144e-06
"7658",-3.76072301665575,0.153082873888756,NA,NA,-0.509991059111567,NA,0.135767970301214,0.31673839245731,2.24316995577981,-0.120082711122541,NA,2.67579351116788,-0.244165755914751,-0.283168884351196,10,-77.9922525899253,177.317838513184,14.553463982489,4.89617555507906e-06
"6396",-1.28154162705507,0.468074111595293,-2.15614243187131,NA,-0.654600627331999,-0.66439377340644,-0.144929740580788,0.651713770033245,2.48247926270122,NA,NA,NA,-0.480178032701888,-0.197304531193806,10,-77.9926791584259,177.318691650185,14.5543171194901,4.8940874462066e-06
"4082",-3.4883342993584,0.0817282730323423,NA,NA,NA,-0.517439597614473,-0.015277458341386,0.0924039151422707,1.82980779493161,-0.16641034662295,0.329285730738626,2.59968463458129,-0.32131066360724,NA,10,-77.9926900290146,177.318713391363,14.5543388606676,4.89403424488382e-06
"4472",-0.831624832779391,0.360435018123189,-1.83305433212467,1.16355510930591,NA,-1.05016880587812,-0.173454938411786,0.046895732965926,NA,0.0617779942017748,NA,NA,NA,-0.0676734558873885,9,-79.117441714493,177.319220778384,14.5548462476887,4.89279281763319e-06
"4969",-0.872485123599559,NA,NA,NA,-0.478533096511774,NA,0.36878578973026,-0.852300175522139,NA,-0.519453328316895,0.507288728773694,NA,NA,-0.160338545899598,7,-81.3274798163128,177.321626299292,14.5572517685972,4.88691149753973e-06
"6749",-1.01119490996044,NA,NA,1.11931452900361,-0.250716566780371,-0.925722507494512,NA,-0.710307581118902,NA,NA,0.285914702643788,NA,-0.474820810372463,-0.0946758180559497,8,-80.2302495048515,177.322774458805,14.5583999281097,4.88410682570817e-06
"2943",-0.00214140238187217,NA,-2.887761509435,0.91241960781251,-0.85840120146504,-0.929680720533052,-0.0853930348033364,-0.138297825980364,NA,-0.859609172900391,2.14571172269664,NA,-0.407791371945745,NA,10,-77.9950307548695,177.323394843072,14.5590203123773,4.88259204913818e-06
"6438",-1.82857227830485,-0.125961982673287,NA,0.98703704977068,NA,NA,0.15355282908395,NA,NA,-0.40312326743738,NA,NA,-0.268781244152055,-0.0442682275349946,7,-81.3318082612217,177.33028318911,14.5659086584151,4.86580448357557e-06
"7007",-0.0304433099684537,NA,-2.86618894809249,0.907180671575368,-0.874929702919418,-0.920523362600879,NA,-0.155901160785398,NA,-0.862358258154916,2.13644073866237,NA,-0.3988710643073,-0.0122220389352171,10,-77.9985353183112,177.330403969956,14.5660294392607,4.86551064445801e-06
"2854",-1.84475795447099,-0.11256727527687,NA,1.00866178128422,NA,NA,0.153553254522221,NA,NA,-0.369285297279435,-0.0589641752392891,NA,-0.279365502669143,NA,7,-81.3319936968657,177.330654060398,14.5662795297031,4.86490227364111e-06
"6975",-0.025291646636946,NA,-2.91536303260747,0.90160611039968,-0.872029900196279,-0.944383538865351,-0.101621276994499,NA,NA,-0.888294597165172,2.12118911874461,NA,-0.402761055425448,-0.0122642696578744,10,-78.0002914846609,177.333916302655,14.5695417719602,4.85697349690976e-06
"874",-0.96828325870481,-0.104311268911041,NA,NA,-0.466431064583252,NA,0.400155941090476,-0.826169197672899,NA,-0.550110119339866,0.571516509872517,NA,NA,NA,7,-81.3342440396741,177.335154746015,14.57078021532,4.85396688459762e-06
"2654",-1.03747394178782,0.0208590371773713,NA,1.13597916948685,-0.24620347071872,-0.920517405520005,NA,-0.730689910279681,NA,NA,0.269276549144271,NA,-0.496580449901288,NA,8,-80.2373671679411,177.337009784984,14.572635254289,4.84946682300489e-06
"4607",-2.24467464088132,NA,-1.81539524209046,1.0386355237566,-0.609034048343021,-0.570139159073927,0.0237798341092407,0.727547699030367,2.30139639500137,-0.116499633998368,NA,NA,NA,-0.185459179905495,10,-78.0026847987195,177.338702930772,14.5743284000774,4.84536313312259e-06
"7644",-2.99550645216026,0.415418040064249,-1.73026290373751,NA,-0.609561049099249,-0.464118687207733,NA,1.07239996415603,2.35435729551474,-0.0516620176753117,NA,2.2183029035558,-0.272741174436383,-0.224606520599586,11,-76.8681757512544,177.34610760007,14.5817330693748,4.82745714474352e-06
"6112",-3.02933588935685,0.250531247091556,-2.68066233716837,0.896600873833596,-1.03398981520784,-0.383466426944895,NA,0.605068396365014,2.04829304012576,-0.750503448496685,1.7726289590404,2.29183113962488,NA,-0.198255450073665,12,-75.7190981790312,177.35230678751,14.5879322568152,4.81251715480384e-06
"2048",-3.02177202456624,0.283581228625051,-2.775113740636,0.937293607737848,-0.96311285498011,-0.421526320646572,-0.264200856915478,0.656094214233986,2.03842610152504,-0.756283000079338,1.78089531922896,2.30677857541151,NA,NA,12,-75.7194225740948,177.352955577637,14.5885810469424,4.81095625118393e-06
"6918",-1.75960899116154,-0.0960485228721042,NA,1.0080281126791,NA,NA,NA,NA,NA,-0.360523582034671,-0.0566006558914683,NA,-0.279922029965304,-0.0427735876540179,7,-81.3433047144639,177.353276095595,14.5889015648995,4.8101853140255e-06
"2556",-1.31245577684397,0.47210391736107,-2.15356377280955,NA,-0.653163979545194,-0.660404167634493,-0.146253455567049,0.696709061093826,2.4755740526952,-0.174551269108476,NA,NA,-0.496004246374496,NA,10,-78.0136397631067,177.360612859547,14.5962383288518,4.79257204277288e-06
"2933",-1.11009340610008,NA,NA,1.05075398177426,NA,-0.966534545608286,0.131727654314582,-0.746470902189054,NA,-0.231230996388492,0.305371281409528,NA,-0.401213794663784,NA,8,-80.2492761092786,177.360827667659,14.596453136964,4.79205732873818e-06
"2666",-0.841148349230778,-0.0945136083114748,NA,NA,-0.43126768839123,NA,0.373587246094645,-0.935261735505379,NA,NA,0.404353354677153,NA,-0.416822977013951,NA,7,-81.3477405591634,177.362147784994,14.5977732542985,4.78889533343019e-06
"6985",-0.609413249153326,NA,NA,NA,-0.43638959786221,NA,NA,-0.816478573871082,NA,-0.449966855874796,0.501425715631895,NA,-0.329586025414903,-0.114691254110859,7,-81.3481247756147,177.362916217896,14.5985416872011,4.78705571448812e-06
"6269",-1.14390266202612,NA,NA,1.13750854166551,-0.244770014402326,-0.903446549906473,0.207122217302053,-0.549406600045594,NA,NA,NA,NA,-0.420720282261899,-0.0897795460536707,8,-80.2512725888551,177.364820626812,14.600446096117,4.78249962820343e-06
"2890",-0.653616149393692,-0.078280851525761,NA,NA,-0.425830182668899,NA,NA,-0.794073169617735,NA,-0.462245106947375,0.549566055477611,NA,-0.369349703859688,NA,7,-81.3500263563856,177.366719379438,14.6023448487428,4.77796139092843e-06
"6949",-1.82808485244144,NA,NA,1.03181634309274,NA,NA,0.120740245184814,NA,NA,-0.351683923559191,-0.156193204576545,NA,-0.251064754187747,-0.0473203723040346,7,-81.3502029873142,177.367072641295,14.6026981106001,4.77711752969909e-06
"6761",-0.784212680539149,NA,NA,NA,-0.438346277450359,NA,0.349793528988423,-0.957488022667199,NA,NA,0.349163391824006,NA,-0.375203724649219,-0.113502395527719,7,-81.3502851392177,177.367236945102,14.6028624144071,4.77672509652051e-06
"2174",-1.14979942411483,0.0566585135439249,NA,1.15875150890972,-0.247007012146307,-0.90008183924469,0.189503293365744,-0.606780833861185,NA,NA,NA,NA,-0.44227760946569,NA,8,-80.2527325230829,177.367740495268,14.6033659645725,4.77552258755147e-06
"6997",-1.03307308336792,NA,NA,1.04521895210014,NA,-0.982526712929202,NA,-0.709150685026434,NA,-0.22938097467854,0.312667420921237,NA,-0.392986787717638,-0.0837282020194268,8,-80.252848123967,177.367971697036,14.6035971663408,4.77497056482601e-06
"2429",-1.15934520095715,NA,NA,1.14041597355746,-0.249776040792451,-0.895439123887544,0.212139515286222,-0.514123654286939,NA,-0.11635407107574,NA,NA,-0.423778239341514,NA,8,-80.2529655719972,177.368206593096,14.6038320624013,4.77440978687044e-06
"896",-0.187348209733699,0.183579635428125,-2.96527977347446,0.98715196784157,-0.824955634258932,-0.920820216629123,-0.121204523198417,-0.169103833508591,NA,-0.890937557413596,2.04460751928017,NA,NA,NA,10,-78.019748835396,177.372831004125,14.6084564734304,4.76338312310159e-06
"7487",-2.37281936985723,NA,-1.01513423047049,1.18773464237576,-0.198039911592103,-0.674589914360015,0.081951506996269,NA,NA,0.380025994753259,NA,2.18990616547068,-0.235060962771735,-0.0821503273493724,10,-78.0214524166286,177.37623816659,14.6118636358955,4.75527522120521e-06
"2902",-1.05761357102248,0.00404575281140391,NA,1.05835971602951,NA,-0.976707092205787,NA,-0.721300260566135,NA,-0.22893181375565,0.308333233576009,NA,-0.415279885696713,NA,8,-80.2589344453021,177.380144339706,14.615769809011,4.74599682080118e-06
"4960",-0.206844019147012,0.170882105809179,-2.92612407098107,0.970766005741688,-0.851522889153397,-0.908553898255649,NA,-0.186091788692126,NA,-0.889233357819795,2.03717340789699,NA,NA,-0.0615698607319936,10,-78.0234571267081,177.380247586749,14.6158730560545,4.74575182205501e-06
"4928",-0.196998545677503,0.17704262705878,-2.98879185928386,0.967205493155464,-0.84482760848305,-0.939257980197294,-0.135400916386804,NA,NA,-0.918562009239006,2.01540049917961,NA,NA,-0.0619970944760004,10,-78.0243207081138,177.381974749561,14.6176002188659,4.74165524814249e-06
"5628",-3.09561171914269,0.437744377297102,-1.77108848219096,NA,-0.546580566744937,-0.46544189341093,-0.172446856053223,1.12643242181865,2.34235177935333,-0.0894927902342104,NA,2.27262807054299,NA,-0.252698375930771,11,-76.8863453131091,177.382446723779,14.6180721930842,4.74053641064877e-06
"6773",-1.12155274963272,NA,NA,1.06760242577375,NA,-0.970345691820638,0.129900804960254,-0.770981379214511,NA,NA,0.226518993161921,NA,-0.41305518359475,-0.0831420479145874,8,-80.2607417076471,177.383758864396,14.619384333701,4.7374273054712e-06
"6238",-1.05247542206536,0.0759294197438573,NA,1.1526008416166,-0.213500454898524,-0.928828026620926,NA,-0.573479440914109,NA,NA,NA,NA,-0.427616130035496,-0.0932508150985289,8,-80.2633700140188,177.389015477139,14.6246409464445,4.72499224383285e-06
"6444",-0.342480050463212,0.282588757972198,-1.73244855948866,NA,-0.530965695854453,NA,0.0901355874638895,NA,NA,-0.0377228586091799,NA,NA,-0.244641665198964,-0.0657017315173988,8,-80.26393581448,177.390147078062,14.6257725473669,4.72231959720576e-06
"6252",-0.346842182020011,0.281021366205817,-1.73922356340331,NA,-0.529906636056172,NA,0.0887838690786681,-0.00626541887553582,NA,NA,NA,NA,-0.250340284300152,-0.0665681070102448,8,-80.2645481413505,177.391371731803,14.6269972011078,4.71942887914801e-06
