"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LMSPW","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3228",-3.80759948859272,0.307505623747407,3.3175811180125,NA,-0.627767531168531,1.05136617061168,NA,NA,-2.91678017069943,NA,NA,5.02163660943708,0.828572402378754,NA,8,-86.294448267045,189.461623806817,4.91332545895185,0.000672524871959352
"1184",-3.8875460277238,0.305472102177624,3.48676346431866,0.721074111115283,-0.546020426796284,1.1942893545511,NA,NA,-2.8429841770295,NA,NA,4.75535440132608,NA,NA,8,-86.2944690124574,189.461665297642,4.91336694977653,0.000672510920298289
"3279",-4.22308425260338,NA,3.07346538567247,0.38384519970807,-0.847410329561317,NA,NA,1.77418442207814,-2.72862082225647,NA,NA,5.07155657797358,0.844558906591919,NA,8,-86.2960464233501,189.464820119428,4.91652177156209,0.000671450930486627
"3531",-4.1680476627343,NA,2.98498467910556,NA,-0.898037409679046,NA,NA,1.83054950402197,-2.76591063123838,0.388548080956011,NA,5.17779309136806,0.84409944150426,NA,8,-86.2964172445846,189.465561761896,4.91726341403091,0.000671201988383098
"3987",-4.29715255634056,NA,3.11353192929525,NA,NA,1.11587220734052,NA,NA,-2.40765655735139,0.847903170437844,-0.789374970652244,5.14175600901119,0.853033023236536,NA,8,-86.2972727039483,189.467272680624,4.91897433275847,0.000670628047883539
"3735",-4.42354659622216,NA,3.29144449364404,0.707603597990678,NA,1.16883856900145,NA,NA,-2.54798163924327,NA,-0.388027830108932,4.92726073120514,0.787624884124378,NA,8,-86.297612308534,189.467951889795,4.9196535419297,0.000670400338191049
"7831",-4.50883649674198,NA,3.49415825448483,0.933016197365946,NA,1.10368195040639,NA,NA,-2.48345246908677,NA,-0.23976207114111,5.04022658441093,1.09436955111617,-1.1453699053922,9,-85.1852821052067,189.468125186023,4.91982683815775,0.000670342251782681
"3479",-4.76943126423912,NA,3.38090847012569,0.765873972930585,NA,1.18866776408258,NA,NA,-2.75916987531645,0.452476515145736,NA,5.05540372647783,0.654257171552644,NA,8,-86.2989188040224,189.470564880772,4.9222665329066,0.000669525035088032
"5379",-5.11778812057121,NA,4.16341838120983,NA,NA,NA,NA,NA,NA,0.591399396204557,NA,5.93175089508726,NA,-0.998602139563792,5,-89.5577694843193,189.472681825782,4.92438347791602,0.00066881673617077
"1676",-2.83013121679871,0.349548819964556,3.81870004681577,NA,-0.844044189320406,NA,NA,NA,-2.55509033804202,NA,-0.410111694343557,4.71769592893189,NA,NA,7,-87.3992040437767,189.473106882734,4.92480853486862,0.000668674608672515
"5304",-4.73159225152128,0.211718632069872,4.03933712240162,1.1507193677887,NA,1.32577254479003,0.830393011755717,NA,-2.86450824913998,NA,NA,4.62149589233723,NA,-0.920390542436991,9,-85.1884933483521,189.474547672314,4.92624932444849,0.000668193072437187
"1688",-4.10020245111213,0.393216914433288,3.44922573338288,0.839157529694484,NA,1.31866057456718,NA,NA,-2.62790195888831,NA,-0.571579401153309,4.68620969519473,NA,NA,8,-86.3018349284748,189.476397129677,4.92809878181146,0.000667575460743971
"3208",-4.37168764476683,0.173826647312759,3.94124561084984,0.639962575442485,NA,NA,NA,NA,-2.7977409788072,NA,NA,5.09852467992828,0.955670146248662,NA,7,-87.4025111973976,189.479721189976,4.93142284211035,0.000666466851727185
"3732",-4.03864550544505,0.41137086047972,3.24762425548168,NA,NA,1.17939455119176,NA,NA,-2.68261450773812,NA,-0.68354474057217,4.98332283977306,0.980284116539522,NA,8,-86.3041573514946,189.481041975716,4.93274362785098,0.000666026867067359
"1192",-4.41960678526274,0.107020387001493,4.45646261613617,0.844520171911592,NA,NA,0.860915252078772,NA,-2.86513540630429,NA,NA,4.64093798861742,NA,NA,7,-87.4043900067886,189.483478808758,4.93518046089241,0.000665215863099932
"5543",-4.62448586750303,NA,4.57055328112316,1.10077473676196,NA,NA,0.719553138136719,NA,-2.68778945915922,0.686425555829117,NA,4.83894664055075,NA,-1.02730615337564,8,-86.3055867074398,189.483900687607,4.93560233974134,0.000665075557647122
"7340",-3.99176765973262,0.200777072740766,4.34802377638404,NA,-1.19957308921453,NA,1.19289111549247,NA,-2.83006540409417,NA,NA,4.99122250470153,1.35477987262679,-1.03882970290872,9,-85.1957982453427,189.489157466295,4.94085911842961,0.00066332977544108
"1679",-3.31669018070537,NA,3.85866907736147,0.595792069781211,-0.718081041281474,NA,NA,NA,-2.45806799615533,NA,-0.188540927579011,4.73461826966989,NA,NA,7,-87.4072811756125,189.489261146406,4.94096279854014,0.000663295389280161
"1492",-4.32990486736074,0.259895784653173,2.83711812615446,NA,NA,1.14689103978142,NA,1.46818548509099,-3.03872826009377,0.466935928130744,NA,4.86902562504172,NA,NA,8,-86.3099041645336,189.492535601794,4.944237253929,0.000662210312200746
"1420",-3.15925364264498,0.222916310763798,3.8487475736732,NA,-0.885375918849286,NA,NA,NA,-2.72147113904921,0.414572611509067,NA,4.88656935514019,NA,NA,7,-87.4102578434103,189.495214482001,4.94691613413579,0.000661323914922259
"4035",-4.72914874254692,NA,2.85322741047435,NA,NA,NA,NA,1.95891834037547,-2.29085804381356,1.07855099093888,-1.1038393327006,5.27516687915693,0.947329167870375,NA,8,-86.3113846695683,189.495496611864,4.94719826399844,0.000661230631889252
"7859",-4.51833060769344,NA,3.65328111823197,NA,NA,1.11726810409121,0.930438776870622,NA,-2.66825035685381,NA,-0.454755486259761,4.92600557607872,1.31317497765052,-0.895709497833143,9,-85.199372439894,189.496305855398,4.94800750753231,0.000660963137703262
"5603",-4.31893298050338,NA,3.63381572805896,NA,NA,NA,0.611275128218947,1.67742705606979,-2.86804598569414,0.659962884536221,NA,4.81285942061755,NA,-0.876205297101326,8,-86.3122538011045,189.497234874936,4.94893652707077,0.000660656185165443
"1740",-3.37080235915357,0.462013774393348,2.9845796323888,NA,-0.957484203536131,NA,NA,2.13219108891493,-2.63682380909628,NA,-0.643195246228217,4.75942415790903,NA,NA,8,-86.3131352103829,189.498997693493,4.95069934562764,0.000660074133224655
"2027",-4.52888545500105,NA,3.43994766147299,NA,-1.24313480148202,NA,1.46518010227148,2.25965228376648,-2.48454916301574,1.01035891318243,-0.924175331673186,4.7561125143719,NA,NA,9,-85.2008338220138,189.499228619637,4.95093027177197,0.000659997923437171
"5815",-4.63685451504441,NA,3.96638430150121,1.13269575917329,NA,1.29361179580296,0.942829814734267,NA,-2.6041386786311,NA,-0.315917468412406,4.5332416278545,NA,-0.866940702087197,9,-85.2013151904262,189.500191356462,4.95189300859676,0.000659680297738204
"7812",-3.77598971488119,0.340888111736408,3.87207191641128,NA,NA,NA,NA,NA,-2.53953165538197,NA,-0.549421490137099,5.13858202747521,1.43917674721308,-1.07650161987096,8,-86.3139721214197,189.500671515567,4.95237316770121,0.000659521940997578
"1940",-3.90667678744331,0.418385117476798,3.26864637467532,NA,NA,1.24262358257094,NA,NA,-2.45217359459928,1.00404748449068,-1.05753606253274,4.90820339794247,NA,NA,8,-86.3145056108173,189.501738494362,4.95344014649638,0.000659170186871474
"1587",-5.29472878687331,NA,3.62271379742323,NA,NA,1.1785183875888,0.842117965731979,NA,NA,NA,-1.00156965067748,5.42337976824865,NA,NA,6,-88.5018240942004,189.506642200377,4.95834385251132,0.000657555978176242
"6099",-4.20832178340786,NA,2.62566104328769,NA,NA,1.01464524622776,NA,1.79315029260332,-2.32029534904695,1.20945124325769,-0.942192293648064,4.92199990154776,NA,-0.850760427093148,9,-85.2085886784017,189.514738332413,4.96643998454761,0.000654899528535287
"3308",-4.68988616818624,0.208736943499532,3.61034708591966,NA,-1.40707014687507,NA,1.41247434321485,1.96258620596864,-3.07419342989939,NA,NA,4.90815356612055,0.979274190321715,NA,9,-85.2088756688702,189.51531231335,4.96701396548477,0.000654711605580057
"3311",-4.92373315815506,NA,3.67946557802628,0.380294665445316,-1.3228850461883,NA,1.46954182132885,1.87315356222321,-2.93478587843941,NA,NA,4.85838622398605,0.918914314075316,NA,9,-85.2099552391507,189.517471453911,4.96917310604564,0.000654005179775177
"3603",-5.2553770243247,NA,3.19252574193055,NA,NA,1.03781710633231,NA,NA,NA,NA,-0.966323167839188,5.79193539959341,0.932649700691333,NA,6,-88.5074711056882,189.517936223353,4.96963787548705,0.000653853216621777
"7595",-4.12730245739734,NA,4.28916568990237,NA,-1.17067873137399,NA,1.21562483847807,NA,-2.73470100825109,0.336832245977929,NA,5.04785672828736,1.29185748254045,-1.03714063530493,9,-85.2129004186233,189.523361812856,4.9750634649908,0.000652081850809498
"5847",-4.32474470515677,NA,2.99265829137241,0.996991498243091,NA,1.12465895436881,NA,1.43210464131307,-2.54218217420843,NA,-0.319918292765203,4.6823831111685,NA,-0.967283448773457,9,-85.2163101083849,189.53018119238,4.98188284451416,0.000649862240241159
"7191",-6.32220421765871,NA,3.78573203883692,1.10405117137538,NA,1.06568515984769,NA,NA,NA,NA,NA,6.06346765723021,1.02360489335844,-1.26916209875979,7,-87.4293453767993,189.533389548779,4.9850912009139,0.000648820581129248
"5859",-3.90098708937614,NA,3.50674243898475,NA,NA,NA,0.752878321585799,1.8070634384575,-2.57390930586225,NA,-0.558225907626958,4.51968516692457,NA,-0.757561088776735,8,-86.3319057919384,189.536538856604,4.98824050873856,0.000647799717227381
"1439",-4.17753495663154,NA,3.41920758973663,0.761785273771954,-0.445393166003577,1.14973021725569,NA,NA,-2.68733701200422,0.508904291572858,NA,4.87010418476184,NA,NA,8,-86.3333870808423,189.539501434412,4.99120308654639,0.000646840849050017
"7399",-5.31737336459377,NA,3.80338055096333,0.867202573666772,NA,NA,0.759215914712144,1.52919529744781,-2.81441862032711,NA,NA,5.07060472025471,1.29651098889355,-1.1426546726132,9,-85.22448047622,189.54652192805,4.99822358018417,0.000644574258490839
"1241",-3.37367031072932,NA,NA,NA,-0.920331967900282,1.37808898603843,NA,3.11847623793432,-3.12334177376876,NA,NA,5.45017164201961,NA,NA,6,-88.5228398111463,189.548673634269,5.00037528640317,0.000643881164171232
"3263",-4.88436279668499,NA,3.97572679032865,0.62741587925658,-0.883807426331827,1.09441222849382,1.42344242854215,NA,-2.92316514206403,NA,NA,4.76948531426815,0.791076879461833,NA,9,-85.2256392550372,189.548839485684,5.00054113781863,0.000643827772083817
"5639",-4.91513607396172,NA,4.20395356448263,1.06504076943915,NA,NA,NA,NA,NA,NA,-0.742276188481602,5.46716004580311,NA,-1.04850742250734,6,-88.5250831217572,189.553160255491,5.00486190762507,0.000642438357660103
"1988",-4.32745188133531,0.469291154230999,2.97431781813775,NA,NA,NA,NA,2.21177988173743,-2.32927058048132,1.29767932392658,-1.46372897854991,5.03106922274864,NA,NA,8,-86.3413189389383,189.555365150604,5.00706680273845,0.000641730493325724
"1044",-5.39853122464458,0.0288671920708643,3.44898618478595,NA,NA,1.13880599595785,NA,NA,NA,NA,NA,5.8270748728303,NA,NA,5,-89.6033367448263,189.563816346795,5.01551799892991,0.000639024519380746
"6023",-4.16811294247947,NA,4.10310596369555,1.03718772662274,NA,NA,NA,NA,-2.17575511018861,1.10870344626953,-0.674312835330698,5.00181604126068,NA,-1.05437855694855,8,-86.3458293809166,189.56438603456,5.0160876866949,0.000638842523077132
"2035",-5.00908073262099,NA,2.96012728662183,NA,NA,1.126136127523,1.06511689994745,1.7985252553641,-2.48485634590448,1.21141647483367,-1.20592211807111,4.75760433681016,NA,NA,9,-85.2335034727474,189.564567921105,5.0162695732391,0.000638784427289478
"1028",-5.05452052632686,-0.0308404984250129,3.9768677683389,NA,NA,NA,NA,NA,NA,NA,NA,5.80282801943808,NA,NA,4,-90.665769723028,189.568225836588,5.019927488723,0.000637617185309256
"5191",-5.90720185711702,NA,3.88166291008551,1.06900168557585,NA,NA,NA,1.35040854305621,NA,NA,NA,5.76478975211719,NA,-1.11128506135426,6,-88.5333190452097,189.569632102395,5.02133375452991,0.000637169013267176
"7851",-3.97354106934764,NA,4.26249713516525,NA,-1.13848893575218,NA,1.26635604171177,NA,-2.61441577056413,NA,-0.229388506398226,4.9471242512058,1.37458123441656,-0.998806017052961,9,-85.2365016197379,189.570564215086,5.02226586722006,0.000636872125794177
"3563",-4.82624953024356,NA,3.57674179732376,NA,-1.37593049599578,NA,1.45404910985005,1.93738261284893,-2.97352134916434,0.311194242103177,NA,4.95174548510535,0.931933091938663,NA,9,-85.2389840364869,189.575529048584,5.02723070071815,0.000635293104467478
"5643",-3.85721491992077,NA,3.91053715188042,NA,-0.893875195640962,NA,NA,NA,NA,NA,-0.571551313398463,5.5052861860086,NA,-0.950168386442997,6,-88.536573501529,189.576141015034,5.02784266716853,0.000635098745171291
"6039",-4.48280344919373,NA,3.52709957509614,1.10304529817712,NA,1.20285572778604,NA,NA,-2.26125134470175,1.04619618026892,-0.628481864777434,4.9541623592361,NA,-1.01965392567261,9,-85.2411538336457,189.579868642901,5.03157029503558,0.000633916141699635
"7324",-3.70249248356396,0.327339974769838,3.42021209935618,NA,-0.672684722437479,0.967265736564329,NA,NA,-2.80426891457491,NA,NA,5.14774419115826,1.19973931413259,-1.09102009709862,9,-85.2441081218116,189.585777219233,5.03747887136751,0.000632046134374342
"1455",-4.22518449869887,NA,4.51288396162669,0.63821500033234,-1.14713335956685,NA,1.34366324262507,NA,-2.7834286870816,0.451130498950252,NA,4.67113545785164,NA,NA,8,-86.3575561793159,189.587839631359,5.03954128349355,0.000631394700507472
"5655",-5.31905868989669,NA,3.67518083011196,1.15459790767056,NA,1.15254809292022,NA,NA,NA,NA,-0.721188600895072,5.49034148412151,NA,-1.03034270941077,7,-87.4586161908284,189.591931176837,5.04363282897197,0.000630104330793122
"5907",-4.94519448007461,NA,3.32482566988511,NA,NA,1.07807587370381,NA,NA,NA,1.35632623754169,-1.3042483505281,5.73500226224779,NA,-0.883985868936761,7,-87.4642679735761,189.603234742333,5.05493639446743,0.000626553162675229
"3303",-5.36739277132023,NA,3.71688660146677,0.660979840965061,NA,NA,0.911226351444831,1.50914752970516,-2.96174582366548,NA,NA,4.98251083073354,0.992030736115138,NA,8,-86.3661073471299,189.604941966987,5.05664361912159,0.000626018557377298
"7348",-4.59837991564714,0.218779618632447,3.74296066747806,NA,NA,1.14854392410019,0.781399143452764,NA,-2.99937177448467,NA,NA,5.01275592342789,1.27637713669318,-0.965673313722656,9,-85.2546060998353,189.60677317528,5.05847482741478,0.000625445634515615
"7603",-4.73532407644285,NA,3.68559244276073,NA,NA,1.1233494625883,0.811058292121724,NA,-2.89130130890731,0.404615732298363,NA,5.06906471364723,1.19858740356724,-0.962644531322082,9,-85.2573634260108,189.612287827631,5.06398947976581,0.000623723452296385
"5828",-3.50673662638698,0.401783452285896,3.21521452735424,NA,NA,NA,NA,1.93878865106187,-2.57393595333268,NA,-0.703003357785433,4.66007464378546,NA,-0.825307266543489,8,-86.3731614386373,189.619050150002,5.07075180213644,0.000621618104035758
"3651",-5.517357613503,NA,2.96669833124584,NA,NA,NA,NA,1.77627904508373,NA,NA,-1.15719112809558,5.78992859911096,1.05815229007464,NA,6,-88.5601269074383,189.623247826853,5.07494947898721,0.000620314796267742
"7747",-5.4479962750142,NA,3.11983847189444,NA,NA,NA,NA,1.78651899381922,NA,NA,-1.05479753376376,5.82796689134421,1.3936681732296,-1.10273045937218,7,-87.4764982000727,189.627695195326,5.07939684746071,0.000618936944554787
"1571",-4.84904819241909,NA,4.09521756423675,NA,NA,NA,0.709273490616319,NA,NA,NA,-1.00776098639054,5.41234566261627,NA,NA,5,-89.6365415999108,189.630226056964,5.08192770909898,0.000618154218017639
"1432",-4.55140824633224,0.22086002960878,3.5035833819509,0.877692218149635,NA,1.29913510215491,NA,NA,-2.84724962539973,0.484165964462425,NA,4.88129585133428,NA,NA,8,-86.3842316943837,189.641190661495,5.09289231362928,0.000614774582305005
"5819",-3.53412023130593,NA,3.90405022864302,NA,-1.01269806319696,1.03999075356919,1.24190034065088,NA,-2.70668875867969,NA,-0.180280173113622,4.48553605718641,NA,-0.731328502904221,9,-85.2724574206802,189.64247581697,5.09417746910469,0.000614379668739629
"5227",-5.30593861041656,NA,3.78480361730439,NA,-1.49641451093776,NA,1.05145569669851,1.82522172915715,NA,NA,NA,5.67102108814294,NA,-0.929883011570076,7,-87.4847936931837,189.644286181548,5.09598783368267,0.000613823794766363
"5395",-5.4217581925842,NA,3.59847207221824,NA,NA,1.10043877128474,NA,NA,NA,0.595737021289719,NA,5.95287496504415,NA,-0.961190876834553,6,-88.5739795490932,189.650953110162,5.10265476229691,0.000611781041669504
"1963",-3.77048662004439,NA,4.29114653705924,NA,-1.11520060797086,NA,1.36098192426976,NA,-2.51702958340059,0.773047857286334,-0.616506633583375,4.6758121608774,NA,NA,8,-86.3988171454998,189.670361563727,5.12206321586137,0.000605872893072115
"1115",-5.27857383752322,NA,2.96055296105518,NA,-0.902369447584269,0.802743465489056,NA,1.44623454758974,NA,NA,NA,5.82625981810292,NA,NA,6,-88.5869665096477,189.676927031272,5.12862868340602,0.000603887234641465
"5155",-5.04891020042731,NA,4.31000235361345,NA,NA,NA,0.371538992786375,NA,NA,NA,NA,5.71407623398396,NA,-0.92821645797758,5,-89.6639540720445,189.685051001232,5.13675265336644,0.00060143922901161
"1924",-3.61057855791466,0.346033856851595,3.81630981741999,NA,NA,NA,NA,NA,-2.33387087862246,1.04156904799093,-1.05580297382404,4.9548066341432,NA,NA,7,-87.5058710187311,189.686440832643,5.13814248477752,0.00060102142463167
"3483",-3.94262325864664,NA,3.22998131297173,NA,-0.548787681783053,1.01111612273113,NA,NA,-2.7542841290957,0.362677287952746,NA,5.07310954669134,0.777572822645036,NA,8,-86.4069428059245,189.686612884576,5.13831453671079,0.000600969723406501
"5535",-4.13773754046976,NA,3.60558505591769,1.01233826570831,-0.465880944077327,1.10916403289582,NA,NA,-2.55167765618078,0.652687253097956,NA,4.91819642805125,NA,-1.0734346282629,9,-85.2979897811871,189.693540537984,5.14524219011844,0.000598891669517378
"3739",-3.73050350478097,NA,3.1692949797955,NA,-0.494094332986733,1.01364884672265,NA,NA,-2.58776401039099,NA,-0.310378037458853,4.97052799823873,0.881194678734859,NA,8,-86.4105786714615,189.69388461565,5.14558626778469,0.000598788645755682
"7699",-5.17248168096916,NA,3.35380770004949,NA,NA,0.975439111329693,NA,NA,NA,NA,-0.867252652254489,5.85761467142714,1.26227902322309,-1.05934137963294,7,-87.5108487536742,189.696396302529,5.14809795466365,0.000598037132953256
"1460",-4.40572877014469,0.149397114356442,3.73177550748895,NA,NA,1.29331354664346,0.873252570234769,NA,-3.03760832301939,0.429338875249714,NA,4.68986347463149,NA,NA,8,-86.4148166983787,189.702360669485,5.15406232161922,0.000596256333151917
"7556",-4.07047521844822,0.186116356559007,3.93134548575528,NA,NA,NA,NA,NA,-2.77133631086832,0.40373465584746,NA,5.27159206247618,1.32380785730609,-1.12993924494846,8,-86.4167539855274,189.706235243782,5.15793689591661,0.000595102331597487
"3139",-6.12818614159944,NA,3.36884732641372,NA,NA,NA,NA,1.41841662829994,NA,NA,NA,6.14362735180981,0.916749299667594,NA,5,-89.6764274499633,189.709997757069,5.16169940920398,0.000593983843793676
"1711",-3.90085605809569,NA,4.47629109889741,0.612974334207456,-1.12084411711975,NA,1.38833118670775,NA,-2.63644116250135,NA,-0.26530872449938,4.48961478512389,NA,NA,8,-86.4186870796196,189.710101431967,5.16180308410108,0.000593953053984772
