"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4851",0.706191439328623,NA,-0.398429242135248,NA,NA,-1.53773834111177,-0.930478656247638,-1.76683090941553,1.42758883525099,NA,0.557773402058261,NA,NA,-0.299308676538563,8,-99.2964324093964,215.455140267895,35.433586160201,8.94269893387356e-10
"4657",1.2233062289544,NA,NA,NA,NA,-1.97323498986565,-1.82644565352057,NA,NA,NA,-0.257684664499415,NA,NA,-0.414454435832831,5,-102.551739951558,215.456421079586,35.4348669718923,8.93697381059722e-10
"6195",0.995814276385703,NA,-0.65122425331395,NA,NA,-1.87269199553221,-1.52711768991993,NA,NA,NA,NA,NA,0.115228345222511,-0.365495296753984,6,-101.484101775591,215.465244971299,35.4436908636058,8.89763121853269e-10
"4659",1.04963936280646,NA,-0.654307496923532,NA,NA,-1.87874610789341,-1.53711309559003,NA,NA,NA,0.020749731044747,NA,NA,-0.351634095067973,6,-101.492021593913,215.481084607944,35.4595305002505,8.82744190596049e-10
"6739",1.23939337068591,NA,-0.45110286637352,NA,NA,-1.79932987532458,NA,-2.1707221626139,NA,NA,0.704409425543895,NA,0.145082581682765,-0.145183693511095,7,-100.409277233054,215.485221132775,35.4636670250808,8.80920330725032e-10
"6193",1.05678925703807,NA,NA,NA,NA,-1.98269140880872,-1.81406630856643,NA,NA,NA,NA,NA,0.13755380976351,-0.449141526853843,5,-102.58660239058,215.526145957631,35.504591849937,8.63077749299784e-10
"743",-0.754096771356722,NA,-0.389164195489686,1.562133642766,NA,NA,-1.38736047735674,-2.28507878823837,1.83259810975849,NA,0.726461046893621,NA,NA,NA,7,-100.430560410344,215.527787487354,35.5062333796606,8.62369656038966e-10
"2145",1.15787200550477,NA,NA,NA,NA,NA,-1.41741756597478,-2.2981802608281,NA,NA,NA,NA,0.359093759583582,NA,4,-103.650965263039,215.535848654733,35.5142945470396,8.58900798425628e-10
"4855",0.0489385605083988,NA,-0.365749390149128,1.5281300256856,NA,-1.50973793301695,-1.12657822820245,-2.02064466347104,1.28968224577471,NA,0.714263977901163,NA,NA,-0.237876686606552,9,-98.239035270226,215.56240788985,35.5408537821559,8.47570323000967e-10
"6189",-0.0864395531844974,NA,NA,1.83670265962463,-2.41153274723711,NA,-1.05417456673253,NA,NA,NA,NA,NA,0.118752535083051,-0.379376246092507,6,-101.54632009909,215.589681618297,35.5681275106037,8.36090573380626e-10
"6743",0.468746684544923,NA,-0.429286564582308,1.49494239685428,NA,-1.77683554305789,NA,-2.47653902286038,NA,NA,0.871905543131319,NA,0.137822315893354,-0.0652025994045048,8,-99.3777163724865,215.617708194075,35.5961540863811,8.2445590584086e-10
"6191",-0.07503762311657,NA,-0.637238222256136,1.75521560483981,-2.24222712603306,NA,-0.900699613961111,NA,NA,NA,NA,NA,0.115531886584698,-0.318290371244937,7,-100.481801534441,215.630269735549,35.6087156278553,8.1929391492339e-10
"4785",0.232543528005226,NA,NA,NA,NA,-1.72354494640497,-1.73718277850528,NA,1.65255903833653,NA,-0.286698840105751,NA,NA,-0.472757920962178,6,-101.567368812825,215.631779045768,35.6102249380743,8.18675863821351e-10
"4165",0.235272261650843,NA,NA,1.44534388110359,NA,NA,NA,-2.89123782664457,NA,NA,NA,NA,NA,0.104218869661736,4,-103.699725443097,215.633369014849,35.6118149071548,8.1802528779933e-10
"5635",-0.181259625458885,NA,-0.251738785561135,NA,NA,NA,NA,NA,NA,NA,1.48349642494551,-2.71072292030281,NA,-0.00432845845905545,5,-102.643111980641,215.639165137752,35.6176110300586,8.15658032129138e-10
"4655",0.0091259967440138,NA,-0.627115912093014,1.75406163797929,-2.25349747494928,NA,-0.892958828843312,NA,NA,NA,-0.0760051597819782,NA,NA,-0.295278905235614,7,-100.486432782057,215.63953223078,35.6179781230865,8.15508334679372e-10
"4161",0.97667304798594,NA,NA,NA,NA,NA,NA,-2.69959151838521,NA,NA,NA,NA,NA,0.00874968089319917,3,-104.753173124792,215.645881133305,35.6243270256109,8.12923647868726e-10
"7783",-0.362266334513611,NA,0.0941323890190413,2.27209231106927,NA,NA,-1.40450361322013,-1.63700242367345,NA,NA,1.98655613679211,-2.62431719790791,0.474515429709297,-0.030936172228379,9,-98.2827348336616,215.649807016721,35.6282529090271,8.11329491264931e-10
"2605",-0.0911352357019817,NA,NA,1.84361168850434,-2.3970096027904,NA,-0.940282585538135,NA,NA,NA,-0.453597843876053,NA,0.0789767724312798,NA,6,-101.576894196806,215.650829813731,35.6292757060369,8.109146846509e-10
"7395",-0.516304613187368,NA,0.045800809864325,NA,NA,NA,-1.20514971018323,-0.664184019670322,2.53788825328847,NA,NA,-1.9490045992535,0.574798448606639,-0.267822484290228,8,-99.3949230164246,215.652121481951,35.6305673742573,8.10391137367634e-10
"7207",-0.292418055576552,NA,-0.0589474401900505,1.84639801914741,NA,NA,-1.92062548883551,NA,NA,NA,NA,-2.22818909546167,0.65455920928685,-0.149535300609647,7,-100.493424745943,215.653516158553,35.6319620508592,8.09826217581801e-10
"7275",1.4122978907415,NA,-0.0948919930002054,NA,-1.73305623942673,NA,-0.285839223169818,-1.29387560655965,NA,NA,NA,-1.14168758084033,0.373147658108522,-0.161282321957436,8,-99.3985587050441,215.65939285919,35.6378387514962,8.07450157016143e-10
"2803",0.616513405017609,NA,-0.405589996679422,NA,NA,-1.53448317682002,-0.844020456854307,-1.81786000095707,1.3836169818666,NA,0.548533602335486,NA,-0.0252555753414605,NA,8,-99.3997806493578,215.661836747817,35.6402826401238,8.06464100463906e-10
"4193",1.40755486386752,NA,NA,NA,NA,NA,-1.49163696526513,-2.24964947083457,NA,NA,NA,NA,NA,-0.140940564940248,4,-103.715211641624,215.664341411904,35.6427873042099,8.05454771768571e-10
"2753",-0.455351736966145,NA,NA,NA,NA,NA,NA,-2.74505056306848,2.09360137546246,NA,0.603436132016725,NA,0.20283150303202,NA,5,-102.65773476727,215.668410711011,35.6468566033172,8.03817619656903e-10
"4801",-0.339464086995908,NA,NA,NA,NA,NA,NA,-2.74036228603356,2.14356268675616,NA,0.659075025577303,NA,NA,-0.147501050609361,5,-102.658346789905,215.66963475628,35.6480806485866,8.03325815592465e-10
"6719",0.508977551279772,NA,-0.535597386571343,1.62448790247579,-1.8748177832866,-1.49286731574386,-0.671204648792452,NA,NA,NA,-0.0131412713841313,NA,-0.079379579008483,-0.340769944429013,9,-98.292723166946,215.66978368329,35.6482295755959,8.0326599936392e-10
"7777",0.758930286306439,NA,NA,NA,NA,NA,-1.18754971034154,-1.44383969386718,NA,NA,1.56173444278803,-2.16967764622479,0.476675050600169,-0.129688340323766,7,-100.503802489185,215.674271645036,35.6527175373421,8.01465506716412e-10
"6163",0.301115596664626,NA,-0.787326317941052,NA,NA,-2.02641963428649,NA,NA,NA,NA,NA,NA,0.221922437728214,-0.216685525527132,5,-102.66457249928,215.68208617503,35.6605320673359,7.98340078510143e-10
"2807",-0.0363675996808716,NA,-0.371915647464107,1.55208780664716,NA,-1.50337686112865,-1.05625000938072,-2.06740187270603,1.25124338824312,NA,0.707414032524115,NA,-0.011945550703339,NA,9,-98.3043038027422,215.692944954882,35.6713908471883,7.94017324507672e-10
"739",-0.11062459442191,NA,-0.432155439831005,NA,NA,NA,-1.1647673319298,-2.03836616998622,1.94521791210562,NA,0.582758882060431,NA,NA,NA,6,-101.598160120814,215.693361661747,35.6718075540528,7.93851905506247e-10
"3683",0.71020110457145,NA,-0.048914970847566,NA,NA,NA,-1.14566276976731,-1.44992489383967,NA,NA,1.56000807902869,-2.14026392412183,0.436263291307817,NA,7,-100.519234873068,215.705136412802,35.683582305108,7.89191932191684e-10
"5123",0.147630316801241,NA,-0.314393593368098,NA,NA,NA,NA,NA,NA,NA,NA,-2.01402059002555,NA,0.0223324884033707,4,-103.743611341461,215.721140811576,35.6995867038824,7.82901861759821e-10
"6321",0.104567000405404,NA,NA,NA,NA,-1.73762372235578,-1.73533685231447,NA,1.63763793662631,NA,NA,NA,0.0630761978852245,-0.499176487230996,6,-101.621723983167,215.740489386452,35.7189352787583,7.75364362866179e-10
"4627",0.394920225244956,NA,-0.796028523155858,NA,NA,-2.03399401020002,NA,NA,NA,NA,0.0386809961229518,NA,NA,-0.187299900715936,5,-102.695738424575,215.74441802562,35.7228639179267,7.73842794375931e-10
"7265",0.98759569740615,NA,NA,NA,NA,NA,-1.40405993830637,-1.11506767960941,NA,NA,NA,-1.6068730202114,0.63509492486486,-0.156105053610688,6,-101.62972620014,215.756493820398,35.7349397127042,7.69184488327444e-10
"167",-1.52968628271796,NA,-0.713535301793236,1.23893980986586,NA,NA,-2.00475663382052,NA,2.08734470184724,NA,NA,NA,NA,NA,5,-102.702683657535,215.758308491541,35.7367543838473,7.6848689640295e-10
"3171",0.915880636216276,NA,-0.109793949902579,NA,NA,NA,-1.34624395976911,-1.10672287103866,NA,NA,NA,-1.53805679859863,0.57761997280514,NA,6,-101.636159942657,215.769361305433,35.7478071977389,7.64251638738734e-10
"6387",0.729667824237898,NA,-0.372121162130654,NA,NA,-1.53410114535567,-0.997678646621817,-1.53567131018651,1.45677580424999,NA,NA,NA,0.132002302408135,-0.304256218900317,8,-99.4575947514294,215.777464951961,35.7559108442668,7.61161291168381e-10
"2611",0.860968976671239,NA,-0.67025402391262,NA,NA,-1.86749061139496,-1.4397381893956,NA,NA,NA,-0.0201638822258335,NA,0.0282361301405111,NA,6,-101.640441988812,215.777925397743,35.7563712900493,7.60986074585453e-10
"2579",0.243615433166784,NA,-0.79579502724446,NA,NA,-2.01873605303066,NA,NA,NA,NA,-0.0139560458189099,NA,0.166742994662479,NA,5,-102.72185739491,215.796655966291,35.7751018585978,7.53892492223117e-10
"2247",-1.08877035249805,NA,-0.380365005488222,1.25065959031112,NA,NA,NA,-2.34717584909913,1.99170446613319,NA,NA,NA,0.295035568912999,NA,6,-101.662546924767,215.822135269652,35.8005811619579,7.44349083393407e-10
"5187",0.82309184739722,NA,-0.195393462977005,NA,NA,NA,NA,-1.49222644572298,NA,NA,NA,-1.43900766172672,NA,0.0689167237750645,5,-102.735961133627,215.824863443724,35.8033093360308,7.43334418660996e-10
"6715",1.37985046061061,NA,-0.552939206169717,NA,-1.68525932509616,-1.58381942449892,-0.545925008591644,NA,NA,NA,-0.0664732063669203,NA,-0.106047279135956,-0.37961609302166,8,-99.4900686669678,215.842412783037,35.8208586753437,7.36840437628962e-10
"615",0.288400195144892,NA,-0.443058474515668,1.68352698373871,NA,NA,-1.52729127627853,-2.44644228092466,NA,NA,0.800126197597424,NA,NA,NA,6,-101.673144537585,215.843330495288,35.8217763875944,7.36502411439397e-10
"2757",-1.09954972262785,NA,NA,1.40047098513217,NA,NA,NA,-2.99750765495844,2.00333416921195,NA,0.756749806804889,NA,0.1859980703194,NA,6,-101.675549459354,215.848140338827,35.8265862311335,7.34733308886054e-10
"2607",-0.169989408128943,NA,-0.634609879459078,1.77428931748348,-2.23422793156569,NA,-0.812258729763478,NA,NA,NA,-0.120873434658564,NA,0.0421270318091695,NA,7,-100.591735523591,215.850137713849,35.828583606155,7.33999906187777e-10
"583",-0.0293615899501772,NA,-0.478890174889866,1.47542504805775,NA,NA,NA,-2.90207766916703,NA,NA,0.946429754446798,NA,NA,NA,5,-102.750296071996,215.853533320463,35.8319792127688,7.32754776011928e-10
"2609",0.975995621349785,NA,NA,NA,NA,-1.95359368992823,-1.71668575942116,NA,NA,NA,-0.3200681851089,NA,0.0840487761170684,NA,5,-102.758324622257,215.869590420985,35.8480363132916,7.2689537020405e-10
"4661",0.50811313626846,NA,NA,1.33316594351234,NA,-1.94484444628875,-2.02311751768223,NA,NA,NA,-0.210556277757916,NA,NA,-0.382557795476728,6,-101.688108800079,215.873259020277,35.8517049125836,7.25563248412577e-10
"6291",-0.634980163075893,NA,-0.757983841848127,NA,NA,-1.80289180585915,NA,NA,1.66233248040766,NA,NA,NA,0.174312041276949,-0.285044885394572,6,-101.690034489115,215.877110398348,35.8555562906546,7.24167383652631e-10
"4805",-1.00962986845079,NA,NA,1.39537296768006,NA,NA,NA,-2.99683570238034,2.03347665755752,NA,0.798363155553741,NA,NA,-0.0539716290448967,6,-101.69544845234,215.887938324799,35.8663842171048,7.20257361976044e-10
"6323",0.0782857343209308,NA,-0.630456609880671,NA,NA,-1.65614267622876,-1.46724362007898,NA,1.57712403899612,NA,NA,NA,0.0681720462431088,-0.423585629929253,7,-100.611495238284,215.889657143234,35.8681030355408,7.19638632069018e-10
"579",0.692994800099212,NA,-0.513471216894201,NA,NA,NA,NA,-2.6051337308714,NA,NA,0.797393767017043,NA,NA,NA,4,-103.828073362023,215.890064852701,35.8685107450075,7.19491945279481e-10
"4787",0.11516596934878,NA,-0.62943727807075,NA,NA,-1.65896931434079,-1.47374601802028,NA,1.58038013924493,NA,-0.00627169556660129,NA,NA,-0.414604664301379,7,-100.614367139608,215.895400945883,35.8738468381898,7.17574865813405e-10
"6197",0.337378852801138,NA,NA,1.34759929283737,NA,-1.95366624703029,-2.01441023287408,NA,NA,NA,NA,NA,0.169833108927887,-0.419377829707574,6,-101.700677092965,215.898395606049,35.8768414983553,7.16501223379342e-10
"4755",-0.557524326397995,NA,-0.760750429588178,NA,NA,-1.80817567061051,NA,NA,1.66997735284031,NA,0.00866998621061927,NA,NA,-0.261496020205564,6,-101.709948100149,215.916937620416,35.895383512722,7.09889232656415e-10
"4323",0.0660195571800615,NA,-0.398296605777294,NA,NA,NA,-1.31856375467409,-1.74207993293725,2.02411866118277,NA,NA,NA,NA,-0.252427849246272,6,-101.711508451741,215.920058323601,35.898504215907,7.08782419595074e-10
"5731",0.946744004818478,NA,-0.0765645877241122,NA,NA,NA,-1.19302244856174,-1.44846008194291,NA,NA,1.61389296791212,-2.07413926571757,NA,-0.0699054377519835,7,-100.634942065147,215.93655079696,35.9149966892666,7.02961664654526e-10
"4295",-0.952676542249312,NA,-0.382881941176688,1.248782631127,NA,NA,NA,-2.32720147750204,2.02196032037286,NA,NA,NA,NA,-0.0174954947820331,6,-101.723856865145,215.944755150409,35.9232010427152,7.00083898264407e-10
"4245",-1.22145245817317,NA,NA,0.934556343314444,NA,-1.89811415140492,NA,NA,1.73254734323847,NA,NA,NA,NA,-0.283312013000359,5,-102.805518429992,215.963978036454,35.94242392876,6.93387315230828e-10
"6199",0.310733862475904,NA,-0.638485102077518,1.30990895695439,NA,-1.85193425373312,-1.73754954748967,NA,NA,NA,NA,NA,0.12772342324461,-0.330427020592023,7,-100.654554153613,215.975774973893,35.9542208661988,6.89309430302956e-10
"4663",0.348996892975472,NA,-0.64875377232362,1.31305580331955,NA,-1.8589749143941,-1.74604012458481,NA,NA,NA,0.0740163912557069,NA,NA,-0.317640105104373,7,-100.661092787247,215.988852241161,35.9672981334674,6.84816991688343e-10
"6337",-0.4137747659346,NA,NA,NA,NA,NA,NA,-2.47262816221337,2.14944406968301,NA,NA,NA,0.349367088097293,-0.172395811633214,5,-102.824410737194,216.001762650858,35.9802085431644,6.804105951206e-10
"2275",-0.114805532608637,NA,-0.401680927668905,NA,NA,NA,-1.22131661841043,-1.80633059445915,1.95678029155197,NA,NA,NA,0.209174351173958,NA,6,-101.758045363445,216.013132147008,35.9915780393139,6.76553605693537e-10
"7723",0.701269537820565,NA,-0.15208209365356,NA,-1.52125897856562,NA,-0.682069688241717,NA,NA,NA,1.01438652230208,-2.10272052708107,0.321998335284454,-0.244815692102406,8,-99.5769406871525,216.016156823407,35.994602715713,6.75531201137206e-10
"4327",-0.544024903962934,NA,-0.347176233757124,1.4640428512049,NA,NA,-1.52150684934265,-1.92427883915175,1.91242889260081,NA,NA,NA,NA,-0.17729183801464,7,-100.676847709615,216.020362085896,35.9988079782026,6.74112300362166e-10
"4117",-0.263640385471569,NA,NA,1.00881611424007,NA,-2.15339156069305,NA,NA,NA,NA,NA,NA,NA,-0.206869580224403,4,-103.897957630417,216.029833389488,36.0082792817946,6.70927486273503e-10
"2279",-0.7042617547933,NA,-0.348860955804341,1.48383265077957,NA,NA,-1.45048091338889,-1.97812134699339,1.85667935718345,NA,NA,NA,0.204998062724808,NA,7,-100.685922306193,216.038511279053,36.0169571713593,6.68022675421836e-10
"661",-1.22015300761168,NA,NA,0.950683903129823,NA,-1.87091046306017,NA,NA,1.70569485080481,NA,-0.304301884530575,NA,NA,NA,5,-102.842862459145,216.038666094761,36.0171119870672,6.67970967221468e-10
"533",-0.259295387122427,NA,NA,1.02012664084367,NA,-2.12605797706775,NA,NA,NA,NA,-0.26155938665508,NA,NA,NA,4,-103.905382383976,216.044682896608,36.0231287889139,6.65964462445646e-10
"2069",-0.494319155235125,NA,NA,1.03636752627809,NA,-2.14048666362633,NA,NA,NA,NA,NA,NA,0.231638722426846,NA,4,-103.916647387817,216.067212904289,36.0456587965949,6.58504467543648e-10
"2707",-0.683663708548895,NA,-0.765773495664765,NA,NA,-1.79751391094339,NA,NA,1.62336726219562,NA,-0.0408617216835262,NA,0.110295763232047,NA,6,-101.786157109285,216.069355638688,36.0478015309945,6.57799345246089e-10
"6391",0.117403648796971,NA,-0.329718444762365,1.44402314834127,NA,-1.50414108386381,-1.2007882361543,-1.70888925490945,1.33572940769025,NA,NA,NA,0.151236522045896,-0.24560507141829,9,-98.4954669717883,216.075271292974,36.0537171852805,6.55856563111351e-10
"161",-1.08128360902971,NA,NA,NA,NA,NA,-2.02667152015423,NA,2.30875709565761,NA,NA,NA,NA,NA,3,-104.968683998568,216.076902880857,36.0553487731633,6.55321737484152e-10
"4837",-0.590754947901013,NA,NA,1.58978902075219,NA,NA,-1.48483892192128,-2.51915489052895,1.92476160337677,NA,0.651641609459795,NA,NA,-0.200669505730909,7,-100.707391975999,216.081450618664,36.0598965109707,6.53833314643896e-10
"6901",0.133993742296956,NA,NA,1.56859863998757,NA,-1.51492105745288,-1.19131357260007,-2.26432761798637,1.31097559770885,NA,0.634169064912735,NA,0.0739817564178618,-0.263419916057742,9,-98.5122409179592,216.108819185316,36.0872650776223,6.44947014314162e-10
"6897",0.831840361216274,NA,NA,NA,NA,-1.54828132694618,-0.998936501239414,-2.03457661165974,1.44617351023285,NA,0.476277690707773,NA,0.0661474345135509,-0.323879006841059,8,-99.6293393307285,216.120954110559,36.099400002865,6.41045670011128e-10
"2197",-1.40236482520104,NA,NA,0.968043055000011,NA,-1.89098374068008,NA,NA,1.67629144695741,NA,NA,NA,0.13221137370002,NA,5,-102.895465485157,216.143872146784,36.1223180390901,6.33741843330006e-10
"6669",-0.240665324187658,NA,NA,1.78635549659939,-2.74539149658149,NA,NA,NA,NA,NA,-0.451722271461378,NA,0.168451198797092,-0.276336444701692,6,-101.826200474342,216.149442368803,36.1278882611091,6.31979257582801e-10
"2789",-0.710659215381755,NA,NA,1.61012970922905,NA,NA,-1.4203539945525,-2.55782073564757,1.87196782472016,NA,0.620139490644765,NA,0.118396418912042,NA,7,-100.74674232401,216.160151314687,36.1385972069929,6.28604385143038e-10
"2737",0.0330849706074885,NA,NA,NA,NA,-1.7186904466832,-1.62658795174542,NA,1.59680443578091,NA,-0.342257628320943,NA,0.00905454517299839,NA,6,-101.836422174469,216.169885769056,36.1483316613628,6.25552258513333e-10
"5219",1.24220838901118,NA,-0.146370660836314,NA,NA,NA,-1.41698683144833,-1.09904201812039,NA,NA,NA,-1.43091687822952,NA,-0.075898521686436,6,-101.849168156592,216.195377733303,36.1738236256092,6.17629579034311e-10
"6867",0.374064884805579,NA,-0.43300945155887,NA,NA,-1.59979507898551,NA,-2.06429062701159,1.45585198462959,NA,0.65069616112688,NA,0.10411423368814,-0.209468214136013,8,-99.6707578799462,216.203791208994,36.1822371013006,6.15036830639562e-10
"6671",-0.288751471004027,NA,-0.651191285462347,1.70984428589142,-2.52789753813268,NA,NA,NA,NA,NA,-0.119591631379593,NA,0.117062647852865,-0.238481722900283,7,-100.775244589254,216.217155845175,36.1956017374814,6.10940660099451e-10
"2613",0.250302435473238,NA,NA,1.35485073820368,NA,-1.92245175873067,-1.91705184973338,NA,NA,NA,-0.276702710132612,NA,0.110943212830878,NA,6,-101.860477251768,216.217995923654,36.19644181596,6.10684094936832e-10
"2615",0.162306240967932,NA,-0.66337479210904,1.33143120472456,NA,-1.84578924469459,-1.65605417466756,NA,NA,NA,0.0326611732047663,NA,0.0371986556201491,NA,7,-100.781990523916,216.230647714499,36.2090936068055,6.06833164349863e-10
"4789",-0.397031305137754,NA,NA,1.258029886161,NA,-1.70592555574241,-1.93644378585735,NA,1.58029110958858,NA,-0.237273935662193,NA,NA,-0.441577676557718,7,-100.797596820807,216.261860308281,36.2403062005878,5.9743626197012e-10
"7687",-1.46137370947202,NA,-0.0980594892835907,1.89114035978224,NA,NA,NA,NA,NA,NA,1.75103627727114,-3.28415108485694,0.538574439750228,0.0235165215753035,7,-100.802924722056,216.272516110779,36.2509620030852,5.94261645096244e-10
"2739",-0.0429991511310721,NA,-0.648512799215115,NA,NA,-1.65904400253729,-1.3688886944866,NA,1.52678449510559,NA,-0.0443169164756277,NA,-0.0233366032101499,NA,7,-100.816988803361,216.300644273389,36.279090165695,5.85962398440784e-10
"6325",-0.526935819475936,NA,NA,1.27308039550183,NA,-1.71899506890836,-1.93688818581667,NA,1.56474751273022,NA,NA,NA,0.0903362432823457,-0.468676057671252,7,-100.830492954473,216.327652575612,36.3060984679182,5.78102662639289e-10
"4833",0.108552094349185,NA,NA,NA,NA,NA,-1.28417542942621,-2.2975116996126,2.0504818787178,NA,0.509767632456162,NA,NA,-0.275827688069257,6,-101.915383961584,216.327809343287,36.3062552355934,5.78057350509955e-10
"6187",0.784820524982309,NA,-0.676904264425032,NA,-2.00088181311749,NA,-0.793595263375137,NA,NA,NA,NA,NA,0.124711675597903,-0.370865904097782,6,-101.935652594835,216.368346609788,36.3467925020943,5.66458857940063e-10
"4651",0.890201293205146,NA,-0.661066385918817,NA,-2.01617385745954,NA,-0.788443339744705,NA,NA,NA,-0.115781601954454,NA,NA,-0.345302066819689,6,-101.936709694957,216.370460810032,36.3489067023379,5.6586037059861e-10
"7787",1.18758879366892,NA,-0.0427719183090985,NA,-1.59722491842279,NA,-0.17663905750055,-1.57385156601803,NA,NA,1.29953217782415,-1.67450153897955,0.273072231901382,-0.129597025603937,9,-98.6544781480598,216.393293645517,36.3717395378235,5.59437007885161e-10
"2115",0.62109826379513,NA,-0.477025823808952,NA,NA,NA,NA,-2.31913310851337,NA,NA,NA,NA,0.405347131676794,NA,4,-104.080173185696,216.394264500047,36.3727103923532,5.59165507810661e-10
"165",-1.70044928102058,NA,NA,1.30427361342128,NA,NA,-2.24032807970203,NA,2.25339234511418,NA,NA,NA,NA,NA,4,-104.081007045578,216.395932219811,36.3743781121173,5.58699436472373e-10
"611",1.05412726570795,NA,-0.485660597905591,NA,NA,NA,-1.31526870080469,-2.17788676239092,NA,NA,0.651278877027189,NA,NA,NA,5,-103.024267212828,216.401475602126,36.3799214944323,5.57153038243734e-10
"2151",0.316641076722469,NA,-0.39586754263508,1.59365935535817,NA,NA,-1.59331617037333,-2.11832338752718,NA,NA,NA,NA,0.317125823743614,NA,6,-101.957056611692,216.411154643501,36.3896005358078,5.54463198606095e-10
"4649",1.04983833054221,NA,NA,NA,-2.18068617319684,NA,-0.94942032196014,NA,NA,NA,-0.445161934291295,NA,NA,-0.382250333042935,5,-103.029179579528,216.411300335527,36.3897462278334,5.54422809643923e-10
"6341",-1.01753638825617,NA,NA,1.29513125979991,NA,NA,NA,-2.64778831495303,2.05468789765934,NA,NA,NA,0.327198775682233,-0.0770866559003013,6,-101.97661465565,216.450270731418,36.4287166237245,5.43724340834833e-10
"6373",-0.582181698638078,NA,NA,1.51557718915172,NA,NA,-1.54338689885793,-2.21455588121328,1.93471832828444,NA,NA,NA,0.266123219679302,-0.223542152731845,7,-100.892366822156,216.451400310978,36.429846203284,5.43417337588432e-10
"2785",-0.0358424395606465,NA,NA,NA,NA,NA,-1.19653317775308,-2.3429438333857,1.98476904869675,NA,0.467287250506186,NA,0.137555539713593,NA,6,-101.995069232754,216.487179885627,36.4656257779333,5.33782159605372e-10
"6369",0.0608819602013715,NA,NA,NA,NA,NA,-1.33335339191321,-2.07389213209447,2.04794502225604,NA,NA,NA,0.284459576447623,-0.301022645332854,6,-102.008938340975,216.514918102067,36.4933639943737,5.26430177631687e-10
"4199",0.505901540513527,NA,-0.403567070469946,1.59207632926906,NA,NA,-1.63456550862324,-2.08100452506487,NA,NA,NA,NA,NA,-0.0596725052607099,6,-102.020867948846,216.53877731781,36.5172232101168,5.20187383123109e-10
"131",-1.83096616984363,NA,-0.847463233319486,NA,NA,NA,NA,NA,2.3698068892804,NA,NA,NA,NA,NA,3,-105.205454561946,216.550444007614,36.5288898999201,5.17161783965135e-10
"35",0.288265290750589,NA,-0.810713597824854,NA,NA,NA,-1.98526058787797,NA,NA,NA,NA,NA,NA,NA,3,-105.238962200265,216.617459284251,36.5959051765572,5.00120022994037e-10
"6327",-0.514569702598931,NA,-0.615040005448985,1.22999540776691,NA,-1.64594080780305,-1.67750815167873,NA,1.49789236299969,NA,NA,NA,0.0788831785465376,-0.387781737290859,8,-99.8785768009722,216.619429051046,36.5978749433525,4.99627705563993e-10
"4791",-0.493004316255106,NA,-0.621021972411105,1.23222903476058,NA,-1.65008386996504,-1.68344405540557,NA,1.50033763359983,NA,0.0480073046100316,NA,NA,-0.380292316384429,8,-99.8809916902137,216.624258829529,36.6027047218354,4.98422615658041e-10
"2661",0.312670446873032,NA,NA,1.73019653326907,NA,NA,-1.56735781969489,-2.76286491137648,NA,NA,0.667185239804873,NA,0.253743248346723,NA,6,-102.065204946002,216.627451312122,36.605897204428,4.97627647545189e-10
"4163",0.815322520878189,NA,-0.487829558121644,NA,NA,NA,NA,-2.29562422128666,NA,NA,NA,NA,NA,0.0160502182346847,4,-104.197841607329,216.629601343313,36.6080472356193,4.97092977504061e-10
"2119",-0.0198028604603268,NA,-0.435494754915019,1.35806753985791,NA,NA,NA,-2.532529812335,NA,NA,NA,NA,0.393893605323482,NA,5,-103.143054338622,216.639049853715,36.6174957460214,4.94750121900991e-10
"6871",-0.263654257468172,NA,-0.409984494469899,1.38305092357026,NA,-1.59564498067253,NA,-2.35130012731451,1.32465175659344,NA,0.810538069317085,NA,0.098444137051675,-0.129330810937037,9,-98.7820008643424,216.648339078082,36.6267849703887,4.92457527683861e-10
"2603",0.693540540785539,NA,-0.670151326606407,NA,-1.99006477942565,NA,-0.702194285879975,NA,NA,NA,-0.164804036761321,NA,0.0497924175060368,NA,6,-102.081639215371,216.660319850861,36.638765743167,4.89516335048279e-10
"7203",0.585036624887037,NA,-0.177557845225432,NA,NA,NA,-1.67363758995653,NA,NA,NA,NA,-1.93147325930211,0.639512801540384,-0.221183072470513,6,-102.085272102966,216.66758562605,36.6460315183562,4.87741203606166e-10
"6185",0.8291586904566,NA,NA,NA,-2.16902855966893,NA,-0.967737335937609,NA,NA,NA,NA,NA,0.106105605131278,-0.429296678129584,5,-103.163482479395,216.67990613526,36.6583520275659,4.84745829217654e-10
"6775",0.7539228086683,NA,-0.380344641914734,1.63339532841593,NA,-1.68700358523147,-1.152708224211,-2.13555599789095,NA,NA,0.762958329511013,NA,0.0871573098805132,-0.184833974712797,9,-98.8002714331805,216.684880215759,36.663326108065,4.83541744753501e-10
"4709",0.470030422762421,NA,NA,1.72922619135597,NA,NA,-1.60372963215244,-2.7531308805243,NA,NA,0.715683884350828,NA,NA,-0.0797252420522724,6,-102.09976440567,216.696570231458,36.6750161237646,4.80723683278476e-10
