"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3231",-2.30266852265548,NA,-2.86980702975331,2.03754592994576,-2.80696115627858,-0.734013952678074,NA,NA,2.49422188244513,NA,NA,4.1652657052602,0.446937377271558,NA,8,-84.7235872707128,186.309449990527,3.28579374277126,0.00525759478553273
"3211",-1.90755691711311,NA,-2.65952941325654,NA,-2.75308060253357,NA,NA,NA,2.92717068614992,NA,NA,4.27428491071935,0.455376892832066,NA,6,-86.9114670724794,186.319975565077,3.29631931732092,0.00522999786465702
"1195",-1.83478898069716,NA,-2.68560926708013,NA,-3.0328022300936,NA,0.546235188074611,NA,3.14400794607074,NA,NA,4.18052572451868,NA,NA,6,-86.9236828666483,186.344407153415,3.32075090565883,0.00516649792796602
"1164",-1.5746594403909,0.236714478385777,-2.81566459358963,NA,-2.9012730632411,NA,NA,NA,3.05027203524422,NA,NA,4.15847779114389,NA,NA,6,-86.9245021966067,186.346045813332,3.32238956557555,0.00516226659509942
"1227",-1.94779720313446,NA,-2.83462366545124,NA,-2.91185905110329,NA,NA,0.502886717001407,3.13236914188317,NA,NA,4.28720027663161,NA,NA,6,-86.9248810150343,186.346803450187,3.32314720243076,0.00516031140373962
"1675",-1.58620401829122,NA,-2.97916951892968,NA,-2.95988658223945,NA,NA,NA,2.97968122957424,NA,0.42844153813629,4.20966847800605,NA,NA,6,-86.9295058639715,186.356053148061,3.33239690030524,0.00513650084558627
"1247",-2.24874820544833,NA,-3.00318006755003,1.96504502530255,-2.91777523594404,-0.793430137614982,NA,0.439915839128773,2.65285902310932,NA,NA,4.16386391501053,NA,NA,8,-84.7555007012838,186.373276851669,3.34962060391328,0.00509245598761917
"5259",-1.53795302178867,NA,-2.59384709128359,NA,-2.86012272644046,NA,NA,NA,3.02681309328643,NA,NA,4.1687593858322,NA,-0.273119929613717,6,-86.9423230526495,186.381687525417,3.35803127766107,0.00507108546130147
"1695",-1.95493114054308,NA,-3.06374509220317,1.97726756886519,-2.94015873270196,-0.77416912118284,NA,NA,2.52633476103059,NA,0.283962746363793,4.09352467623968,NA,NA,8,-84.7848044818008,186.431884412703,3.40822816494722,0.00494539304867788
"1215",-2.09689918672268,NA,-2.86318622746309,1.97259457491957,-2.9725431538542,-0.772207593565102,0.311450019596946,NA,2.62457430862677,NA,NA,4.06866582249655,NA,NA,8,-84.790235475944,186.44274640099,3.4190901532337,0.00491860745004743
"5279",-1.92836202609406,NA,-2.81391080828414,1.98356481366722,-2.87823026566022,-0.769142881613154,NA,NA,2.56340773733961,NA,NA,4.05588506171352,NA,-0.16535497068704,8,-84.7949751422906,186.452225733683,3.42856948592683,0.00489535005153767
"1435",-1.4376311775461,NA,-2.89779440077287,NA,-2.54463841223335,-0.897136225919695,NA,NA,2.54015220117295,1.03158517781728,NA,4.21963858644512,NA,NA,7,-85.8935452425227,186.453757151712,3.43010090395583,0.00489160307260491
"3216",-2.80590288725677,0.326886086281185,-3.11631428005779,2.14856400089882,-3.14115437210536,NA,NA,NA,2.93581137967567,NA,NA,4.27247627733258,0.526665000855546,NA,8,-84.9473848359246,186.757045120951,3.73338887319474,0.00420332589572545
"1295",-1.94344757890607,NA,-2.81908368660375,2.22790249185145,-2.82633896454272,NA,NA,NA,NA,1.12413657618729,NA,4.77407651698175,NA,NA,6,-87.1471166309404,186.791274681999,3.76761843424293,0.00413199900861338
"1051",0.187101772685776,NA,-2.486590003706,NA,-2.25512811410042,-1.32034571072365,NA,NA,NA,NA,NA,4.25711205894223,NA,NA,5,-88.2795439856308,186.912029147732,3.88837289997602,0.00388990244325774
"5264",-2.41022913167668,0.336909801790047,-3.0598142113782,2.10109147023508,-3.23501779307463,NA,NA,NA,3.04036115601576,NA,NA,4.1542380497507,NA,-0.175637549000415,8,-85.0578544056513,186.977984260404,3.95432801264815,0.00376371507749988
"7311",-2.80716160312278,NA,-2.82288566647344,2.05954889354972,-3.04914449072075,NA,NA,NA,2.87906660648933,NA,NA,4.30544109671396,0.590264705673935,-0.233450426140532,8,-85.0630854327813,186.988446314664,3.96479006690819,0.00374407838662875
"1200",-2.57186847008682,0.327986269832128,-3.09816405608822,2.09472117864836,-3.30411504498492,NA,0.257756526938657,NA,3.0860310876303,NA,NA,4.16771036851556,NA,NA,8,-85.0672183155758,186.996712080253,3.97305583249715,0.00372863648125588
"1232",-2.59517622263352,0.311618393117472,-3.13475649716135,2.10279516364438,-3.2330458506476,NA,NA,0.177178170647886,3.06265893198118,NA,NA,4.20312695132183,NA,NA,8,-85.0783153830751,187.018906215252,3.99524996749579,0.00368748828496385
"3279",-3.0604139967548,NA,-2.97926083848346,2.0599034332161,-3.07905769462594,NA,NA,0.319690565788108,2.95226948415573,NA,NA,4.3745331984495,0.526724643739727,NA,8,-85.0804193956081,187.023114240318,3.99945799256176,0.00367973791968905
"3247",-2.98643201750407,NA,-2.88403202528655,2.05483141128933,-3.14541102274555,NA,0.323274409453904,NA,2.94850005219606,NA,NA,4.31028875159096,0.547503686980559,NA,8,-85.0830010300127,187.028277509127,4.00462126137106,0.00367025043355518
"1680",-2.47878715409484,0.321459922992555,-3.11834756510278,2.11539747087703,-3.226024762775,NA,NA,NA,3.01483333093184,NA,0.0533362563263652,4.16452591113756,NA,NA,8,-85.0876308436923,187.037537136486,4.0138808887302,0.00365329713348381
"1951",-2.74519558881937,NA,-2.74485611735069,2.22217402162742,-2.64760075408339,-0.820036799347387,NA,NA,2.56474604423613,1.52454258308758,-0.611577315191038,4.28348790771706,NA,NA,9,-83.9809180927058,187.046173534809,4.02251728705303,0.00363755548112161
"1440",-2.41081794449303,0.272741313267341,-3.32492695205956,2.14970932432505,-2.90489511422957,-0.839904669887229,NA,NA,2.56150233199381,1.1296097293676,NA,4.26393065325492,NA,NA,9,-83.9849768438707,187.054291037139,4.03063478938279,0.0036228214696451
"3727",-2.82798195110098,NA,-3.01089831732298,2.06915492620558,-3.09048740228308,NA,NA,NA,2.85663416097872,NA,0.192728039351504,4.31240159198288,0.510642091788803,NA,8,-85.0995327671759,187.061340983454,4.0376847356975,0.00361007360235554
"3487",-2.72628946875237,NA,-3.15035151256598,2.14436960573509,-2.78127976776691,-0.796381629723615,NA,NA,2.47769514934326,1.16944155681694,NA,4.36806505807358,0.337302304242322,NA,9,-84.0435801066351,187.171497562668,4.1478413149116,0.00341661355184509
"5535",-2.42444878711344,NA,-3.101103798352,2.09137933998495,-2.8409264243002,-0.820747701737665,NA,NA,2.53427170443533,1.2186473349386,NA,4.2925806347474,NA,-0.215914337002237,9,-84.0518029843514,187.1879433181,4.16428707034419,0.00338863434883954
"1471",-2.61581329979051,NA,-3.15451919256775,2.0796505963732,-2.93788616494966,-0.822296923997437,0.330075345363752,NA,2.60042771958626,1.20288299279467,NA,4.30523564860745,NA,NA,9,-84.063063230424,187.210463810246,4.18680756248941,0.00335069151594578
"5327",-2.68777850197108,NA,-2.9284793541557,2.00470472293021,-3.17566636526224,NA,NA,0.363286024447957,3.06361956664171,NA,NA,4.26643585981529,NA,-0.182668200163843,8,-85.190623051905,187.243521552912,4.21986530515568,0.00329576356604697
"5775",-2.42419464899846,NA,-3.02260380301995,2.00698335524795,-3.20750546941507,NA,NA,NA,2.95086693104098,NA,0.2924584996847,4.20971687824737,NA,-0.186195028328529,8,-85.1975040143788,187.257283477859,4.23362723010317,0.00327316338529653
"1503",-2.46589287329207,NA,-3.10468229564502,2.13281227734045,-2.80642745641799,-0.814556331728599,NA,-0.101013901146505,2.49174807635195,1.2295243209907,NA,4.27600889253185,NA,NA,9,-84.0952257107452,187.274788770888,4.25113252313187,0.00324463955480194
"1711",-2.59958276795982,NA,-3.04043872368745,2.00649415712532,-3.27326429588458,NA,0.27412573060431,NA,3.00452946221039,NA,0.253184361644549,4.21771719269847,NA,NA,8,-85.207408130458,187.277091710018,4.25343546226171,0.00324090560128494
"1263",-2.79232994315453,NA,-2.94547680075221,2.01330923775199,-3.22143379353619,NA,0.216026326432836,0.288612637036714,3.0803099107226,NA,NA,4.25966417503877,NA,NA,8,-85.2093503705813,187.280976190264,4.25731994250825,0.00323461709326353
"1743",-2.67370414173225,NA,-3.04828864732878,2.02202459532094,-3.18749899438454,NA,NA,0.252264290415872,3.00564882621247,NA,0.166464196049411,4.26120198564335,NA,NA,8,-85.2131142489233,187.288503946948,4.26484769919219,0.00322246527137725
"1243",-1.39012171984071,NA,-2.9072882605715,NA,-2.68538425442649,-0.900416514068278,NA,0.612921396309065,2.71446480297996,NA,NA,4.14360039965723,NA,NA,7,-86.31677696175,187.300220590167,4.27656434241052,0.00320364222301242
"5295",-2.56709301815278,NA,-2.81634604692489,2.01803856086844,-3.1999470399737,NA,0.236532982695853,NA,3.02240480311197,NA,NA,4.1855120632007,NA,-0.136172018420322,8,-85.2196335539924,187.301542557087,4.27788630933034,0.00320152536817163
"1180",-0.929488059234335,0.28595230316609,-2.88699987298461,NA,-2.68405112417251,-0.901555088782981,NA,NA,2.61823117862176,NA,NA,3.98767364395127,NA,NA,7,-86.318055048349,187.302776763365,4.2791205156085,0.00319955030628822
"1211",-1.22684898521974,NA,-2.7228666015009,NA,-2.8076729312389,-0.871719962894593,0.563516986342954,NA,2.71461544476883,NA,NA,4.01689586974987,NA,NA,7,-86.3479762483287,187.362619163324,4.33896291556786,0.00310523398696179
"1691",-0.979031243242596,NA,-3.02240357551575,NA,-2.72535175030913,-0.874493917743938,NA,NA,2.54033186791062,NA,0.445990380309448,4.05829763956093,NA,NA,7,-86.3568578226844,187.380382312035,4.35672606427923,0.00307777673272819
"3103",-1.2747621482565,NA,-2.68542897328198,2.10474710883304,-2.46304173251733,-1.17283211214751,NA,NA,NA,NA,NA,4.43977739985111,0.612568888966884,NA,7,-86.3674392765423,187.401545219751,4.37788897199513,0.00304538107907315
"1451",-2.2715267193048,NA,-2.92564247034625,NA,-3.030961787026,NA,0.614531899059964,NA,3.14693506461956,1.02588741874324,NA,4.3886124706535,NA,NA,7,-86.3687988881586,187.404264442984,4.38060819522772,0.00304124335706685
"5275",-0.934633677908187,NA,-2.62592736068105,NA,-2.62588103175562,-0.866737357818313,NA,NA,2.59500719349,NA,NA,4.01026879164687,NA,-0.270147140499925,7,-86.3775724257052,187.421811518077,4.39815527032096,0.00301467760251567
"5515",-1.93232361746116,NA,-2.82259438313732,NA,-2.83465493499681,NA,NA,NA,3.01009711855415,1.03413176927622,NA,4.37631361510816,NA,-0.323286379191245,7,-86.3788622916592,187.424391249985,4.40073500222897,0.0030107915792772
"3227",-1.25147216041992,NA,-2.68079911561797,NA,-2.54206173534472,-0.837516913426715,NA,NA,2.53182802578166,NA,NA,4.09391115549256,0.326446955054193,NA,7,-86.3998401725979,187.466347011862,4.44269076410623,0.00294828942546778
"3087",-1.95204703822924,NA,-2.62447047296671,2.17453801715328,-2.76312010513743,NA,NA,NA,NA,NA,NA,4.72013820591942,0.766179233514795,NA,6,-87.500019292851,187.49708000582,4.4734237580642,0.00290333085743394
"3467",-2.22630193291426,NA,-2.87457990908523,NA,-2.74526829011914,NA,NA,NA,2.93030720417427,0.961874617296257,NA,4.44286423370482,0.343313716926756,NA,7,-86.4263005909005,187.519267848468,4.49561160071138,0.00287129953831311
"1420",-1.98029561072082,0.164135508976037,-2.97822331122055,NA,-2.84713771492486,NA,NA,NA,3.01457342438001,0.961307654226532,NA,4.3592087789682,NA,NA,7,-86.440917489272,187.548501645211,4.52484539745456,0.00282963528763369
"1056",-0.75259407076879,0.260527065456287,-2.82893242733229,2.10390112197229,-2.61776666028665,-1.24663661877859,NA,NA,NA,NA,NA,4.29825446439858,NA,NA,7,-86.4433235697221,187.553313806111,4.52965755835461,0.00282283514161722
"1931",-2.09529395367709,NA,-2.73642233482498,NA,-2.73957766645399,NA,NA,NA,2.9912014811929,1.0961020151751,-0.18688035884512,4.37610880783013,NA,NA,7,-86.4734447972678,187.613556261202,4.58990001344611,0.00273907568357576
"1483",-2.08172518497712,NA,-2.89069919313866,NA,-2.81368606234727,NA,NA,0.0877573497175506,3.00589862746669,0.975074555207858,NA,4.38896325390937,NA,NA,7,-86.4830379619416,187.63274259055,4.60908634279377,0.00271292491435856
"1567",-0.789656979527839,NA,-2.9423224005501,2.02492824178062,-2.63166592727153,-1.22813034975768,NA,NA,NA,NA,0.392278547186057,4.34202137730481,NA,NA,7,-86.4856442241814,187.637955115029,4.61429886727328,0.00270586352650635
"1936",-3.26764933743825,0.369736486326556,-2.80671703515968,2.34650220951181,-2.95460674569393,NA,NA,NA,3.07564666660394,1.51771842735656,-0.882289042508496,4.35761505202455,NA,NA,9,-84.281870105559,187.648077560516,4.62442131275941,0.00269220314675901
"1035",-0.485048739509432,NA,-2.3871688441992,NA,-2.52282052903852,NA,NA,NA,NA,NA,NA,4.57337485411246,NA,NA,4,-89.7473822188285,187.728682566312,4.70502631855581,0.002585858003593
"5151",-0.782888930592912,NA,-2.62105365188272,2.04926923872645,-2.53167984981976,-1.22186628605188,NA,NA,NA,NA,NA,4.29839809056321,NA,-0.110332899928796,7,-86.5456286765455,187.757924019758,4.73426777200157,0.00254832592211835
"1087",-0.802708430881328,NA,-2.63104822312904,2.07846563336673,-2.47322838818325,-1.21249325034046,-0.152626399113091,NA,NA,NA,NA,4.28940928154842,NA,NA,7,-86.5499438861834,187.766554439033,4.74289819127731,0.0025373530536798
"1119",-0.827422519173466,NA,-2.63507033025994,2.0665846414041,-2.52149090587673,-1.218327966644,NA,-0.013742895985621,NA,NA,NA,4.29242959863692,NA,NA,7,-86.558229625844,187.783125918355,4.75946967059843,0.00251641606584825
"3983",-3.5622964047143,NA,-2.7131219097989,2.28640779210728,-2.84523501865508,NA,NA,NA,2.92419281787604,1.45024504220276,-0.658451450107528,4.4896190127079,0.465084648356172,NA,9,-84.3625822687135,187.809501886825,4.7858456390685,0.00248344748285079
"1307",-0.243398428560128,NA,-2.71036435068094,NA,-2.21285294783767,-1.35115254497502,NA,NA,NA,1.04953521790096,NA,4.46126827210158,NA,NA,6,-87.6876382154556,187.87231785103,4.84866160327346,0.00240665959727778
"3472",-3.21945687726887,0.241081170514805,-3.29835948407954,2.21263305641498,-3.1077736825175,NA,NA,NA,2.92252185997665,1.04334844779157,NA,4.46431050547824,0.429755381042026,NA,9,-84.4084742267086,187.901285802815,4.87762955505869,0.00237205282451823
"7567",-3.22254114025227,NA,-3.08849983665797,2.14585792799711,-3.05377087110875,NA,NA,NA,2.890697119912,1.12468288579624,NA,4.50221199523625,0.492557930422636,-0.270374923459849,9,-84.4269625705322,187.938262490462,4.91460624270573,0.00232860041559969
"1967",-3.39481084745576,NA,-2.72907330609054,2.21865693040207,-3.0254432855478,NA,0.324432340590684,NA,3.07158131216483,1.48256449441111,-0.619765446644078,4.41213115531408,NA,NA,9,-84.4375807271157,187.959498803629,4.93584255587285,0.00230400577770142
"6031",-3.19792347244356,NA,-2.71159133945546,2.22474561139829,-2.93967342859803,NA,NA,NA,2.99782272318644,1.4693683108976,-0.574313170798646,4.39645026480918,NA,-0.173444961215535,9,-84.4410267991327,187.966390947663,4.94273469990691,0.00229607967267199
"5520",-2.88708974951527,0.243569020802772,-3.24522139953533,2.16168501049028,-3.18507964860471,NA,NA,NA,3.00756069586874,1.10170079365417,NA,4.37747571272732,NA,-0.217495646894346,9,-84.4530884456436,187.990514240685,4.96685799292871,0.00226855152244765
"1040",-1.4149063846474,0.193330573874169,-2.69912917582774,2.18259541598414,-2.8962362603776,NA,NA,NA,NA,NA,NA,4.5706013744474,NA,NA,6,-87.754135853312,188.005313126742,4.98165687898617,0.00225182745539617
"3503",-3.41189038264409,NA,-3.14966585360836,2.13889732197396,-3.15264597927451,NA,0.337319759206175,NA,2.96643679145831,1.10892005532181,NA,4.50476267374257,0.440440753236721,NA,9,-84.4627272661746,188.009791881747,4.98613563399059,0.00224679040568659
"1488",-2.80296310483989,0.269956574181101,-3.20119580698134,2.23597839629723,-3.12226878614283,NA,NA,-0.339918811801352,2.90242464231888,1.18208361626865,NA,4.30975554276996,NA,NA,9,-84.4671576958547,188.018652741107,4.9949964933509,0.00223685817705481
"1551",-1.41757989515367,NA,-2.82307296621887,2.11314718646422,-2.92711768222868,NA,NA,NA,NA,NA,0.342263746516155,4.59547594288462,NA,NA,6,-87.7630077710277,188.023056962174,4.99940071441753,0.00223193778771054
"1999",-3.25347427835328,NA,-2.70921631623813,2.25892378789078,-2.91013678519555,NA,NA,-0.0481858212485259,2.97167214611813,1.48099458958756,-0.597716514766265,4.39040288384716,NA,NA,9,-84.470122903834,188.024583157066,5.00092690930933,0.00223023525136852
"1456",-3.07558338015362,0.237226577616441,-3.29096920518223,2.15370161913493,-3.26558579452724,NA,0.296134066695443,NA,3.06442098458291,1.08992515385353,NA,4.39185696880616,NA,NA,9,-84.4726110334152,188.029559416228,5.00590316847192,0.00222469303480206
"3535",-3.18924397287239,NA,-3.07030838844211,2.2056329647796,-3.00491033735438,NA,NA,-0.20851609950234,2.82216953979588,1.171352304202,NA,4.44735479393074,0.424381109600769,NA,9,-84.4852927106085,188.054922770615,5.03126652285843,0.0021966583351087
"1071",-1.37875411315816,NA,-2.54411038771996,2.17547735197751,-2.72354558737895,NA,-0.324183462330475,NA,NA,NA,NA,4.54080783223999,NA,NA,6,-87.7822354260224,188.061512272163,5.03785602440698,0.00218943280305827
"1103",-1.32634447036797,NA,-2.46961602977401,2.17416725363049,-2.79690655687217,NA,NA,-0.264034984468249,NA,NA,NA,4.48899860094893,NA,NA,6,-87.7920559536416,188.081153327401,5.05749707964526,0.00216803665045776
"5135",-1.42114456765801,NA,-2.54409288143273,2.13585084091294,-2.83376359615705,NA,NA,NA,NA,NA,NA,4.56407278624147,NA,-0.0834456579700625,6,-87.8122491648225,188.121539749763,5.09788350200708,0.00212469609375717
"3232",-2.20760481221725,0.361393847163789,-3.14851764092771,2.09591835050393,-2.92589353410772,-0.76508498703083,NA,NA,2.56073569109099,NA,NA,4.13576017675967,0.440203153439569,NA,9,-84.5207918129848,188.125920975367,5.1022647276111,0.00212004680155256
"5551",-3.05653897156461,NA,-3.08996871712426,2.10141435037665,-3.19150414800692,NA,0.243554495086495,NA,3.02201704198279,1.167643762754,NA,4.41307874537141,NA,-0.18571684352706,9,-84.5265079502014,188.1373532498,5.11369700204418,0.00210796289267272
"1519",-3.02782190605735,NA,-3.04219508117336,2.14960524915492,-3.17629252150932,NA,0.377156967300744,-0.307264921240414,2.95880175084852,1.24894008263034,NA,4.35875523157396,NA,NA,9,-84.5330692767785,188.150475902955,5.12681965519837,0.00209417713560612
"5583",-2.87806790999161,NA,-3.02155482110525,2.15192600540702,-3.07979234058853,NA,NA,-0.187124787120469,2.90954929348623,1.22463190393477,NA,4.3668086828228,NA,-0.203661343756853,9,-84.5341387352272,188.152614819852,5.12895857209591,0.00209193869734693
"1933",-4.65097613106667,NA,NA,2.26249301601299,-2.25020894359623,NA,NA,NA,2.8571160918115,1.94117209827185,-2.24587148310352,4.9354505244119,NA,NA,7,-86.7465025194653,188.159671705597,5.13601545784107,0.00208457041808117
"3359",-1.71444398325805,NA,-2.95665323966143,2.21510122893905,-2.44440417737133,-1.23847815190927,NA,NA,NA,1.16963565175753,NA,4.64243726719077,0.505488130297193,NA,8,-85.6705425848464,188.203360618795,5.17970437103841,0.0020395278661953
"1375",-1.16838507976868,NA,-2.77294571512649,2.26300836529479,-2.43191607548521,-1.22391243762354,NA,-0.610651592510091,NA,1.39843533167578,NA,4.41202455640468,NA,NA,8,-85.6791145834466,188.220504615995,5.19684836823873,0.00202211975393258
"5280",-1.82842023691556,0.371497108638221,-3.10014793790758,2.04274892042444,-3.00535457061389,-0.799388859625987,NA,NA,2.63664717852597,NA,NA,4.02704961626696,NA,-0.183572609495565,9,-84.5812302598632,188.246797869124,5.22314162136783,0.00199570968270909
"7307",-1.83953850152226,NA,-2.60888607808407,NA,-2.78006777789173,NA,NA,NA,2.94716801411521,NA,NA,4.29164356135299,0.540223122512793,-0.339599215842558,7,-86.7961281909046,188.258923048476,5.2352668007197,0.00198364711593354
"1216",-2.0001409448308,0.361228685887765,-3.14167734550655,2.03359755340961,-3.08499749200961,-0.800224533327763,0.286571512729832,NA,2.68776025670554,NA,NA,4.04132605469339,NA,NA,9,-84.5877837612025,188.259904871803,5.23624862404634,0.0019826735594131
"1248",-2.07005858694675,0.334791312245247,-3.20266046963957,2.03337977061567,-3.00803779949322,-0.810583286658508,NA,0.274332648274051,2.67600120900533,NA,NA,4.09784267819717,NA,NA,9,-84.5904218183704,188.265180986138,5.24152473838225,0.00197745004621054
"3243",-2.14530398510621,NA,-2.71772351402011,NA,-2.97298715375575,NA,0.595609411024529,NA,3.08253285465635,NA,NA,4.29102679554597,0.489263734936903,NA,7,-86.800059292429,188.266785251525,5.24312900376853,0.00197586450487172
"3275",-2.21417509754594,NA,-2.85527872784723,NA,-2.83613071514229,NA,NA,0.496493897479454,3.06055067329492,NA,NA,4.38757772392382,0.449024294127595,NA,7,-86.8203802161661,188.307427098999,5.28377085124262,0.0019361183202694
"3212",-1.84598861484303,0.231425170824528,-2.83426504269237,NA,-2.82421009817069,NA,NA,NA,2.97794320632514,NA,NA,4.26101171547886,0.448291043810225,NA,7,-86.8215483427534,188.309763352173,5.28610710441725,0.00193385800940493
"1696",-1.90155414601625,0.35340882730858,-3.16435062918199,2.05637633358704,-2.99702233425347,-0.797804288341502,NA,NA,2.61000660835236,NA,0.0623517487830638,4.04023676280769,NA,NA,9,-84.6132856013534,188.310908552104,5.28725230434819,0.00193275099934274
"5771",-1.4719000904235,NA,-2.97220620343348,NA,-3.01368240432143,NA,NA,NA,3.00858917212537,NA,0.479006122321884,4.21513960692103,NA,-0.309880490748977,7,-86.8322436130233,188.331153892713,5.3074976449571,0.00191328508791743
"5323",-1.86405034393458,NA,-2.80637919065539,NA,-2.9557961315431,NA,NA,0.544131500763243,3.17285092923875,NA,NA,4.29153770536714,NA,-0.300565307502233,7,-86.8328056195421,188.332277905751,5.30862165799468,0.00191221011132593
"1823",-1.51493018690324,NA,-2.64498554887464,2.25111148271367,-2.3650850400146,-1.27751672628269,NA,NA,NA,1.43665842411769,-0.434690206326185,4.52265764636241,NA,NA,8,-85.7359201464579,188.334115742018,5.31045949426147,0.00191045375387772
"1196",-1.77025919490038,0.230584038123332,-2.8607838791989,NA,-3.09859270103468,NA,0.532177816049675,NA,3.18923340425171,NA,NA,4.16700095879725,NA,NA,7,-86.8343837447377,188.335434156142,5.31177790838586,0.00190919478427758
"1707",-1.78566873790773,NA,-3.02427829057134,NA,-3.16317328912656,NA,0.541158020377193,NA,3.12381213778006,NA,0.423910005844886,4.21965336584756,NA,NA,7,-86.8361789594384,188.339024585543,5.31536833778725,0.00190577044436669
"1312",-1.2979460077781,0.182346408451601,-3.04485761086464,2.19844005018819,-2.54995780694385,-1.29235298522823,NA,NA,NA,1.17236318932222,NA,4.52849992024218,NA,NA,8,-85.7419956667059,188.346266782514,5.32261053475736,0.0018988819413986
"5260",-1.47355969095832,0.24199916278956,-2.77779864848399,NA,-2.9362580338237,NA,NA,NA,3.07960804787231,NA,NA,4.15524194223796,NA,-0.279806413265189,7,-86.8441455364753,188.354957739617,5.33130149186113,0.00189064829317702
"3723",-1.83819985983845,NA,-2.95758111005048,NA,-2.87593865822546,NA,NA,NA,2.91627031057112,NA,0.376191523773699,4.29823036509047,0.409577609682469,NA,7,-86.8444474994214,188.355561665509,5.33190541775329,0.00189007747363592
"1259",-2.05490237172769,NA,-2.84034026513387,NA,-3.06527542071776,NA,0.449106604400374,0.412254773864617,3.22620211461691,NA,NA,4.27360923446986,NA,NA,7,-86.8635403183152,188.393747303297,5.37009105554088,0.00185433288505636
"1228",-1.84101086124438,0.193196090663751,-2.94582152143806,NA,-2.95560747743787,NA,NA,0.410773397386371,3.14916331396904,NA,NA,4.25481467540552,NA,NA,7,-86.8651743339991,188.397015334665,5.37335908690875,0.00185130535023227
"5407",-1.3000969494939,NA,-2.89932617951899,2.15664897026133,-2.50136027302481,-1.27867881039535,NA,NA,NA,1.2303298334152,NA,4.53862871090881,NA,-0.168086653559489,8,-85.7683374986271,188.398950446356,5.37529419859982,0.00184951497520237
"1467",-1.66572371515993,NA,-2.96586882970879,NA,-2.78402147145373,-0.897991789413643,0.625734744040244,NA,2.7043286317077,1.05501351429033,NA,4.2271569291389,NA,NA,8,-85.7690286661965,188.400332781495,5.37667653373859,0.00184823709209897
"3295",-2.53686047323825,NA,-3.02417564902667,1.99711719597211,-2.86127352351113,-0.75928433062876,NA,0.424192928234186,2.59785324276521,NA,NA,4.26318139011203,0.435751948336838,NA,9,-84.6617900540433,188.407917457484,5.38426120972809,0.00184124122607999
"5291",-1.72866224657067,NA,-2.64331089008143,NA,-3.03208844364215,NA,0.474985342639507,NA,3.14741359512132,NA,NA,4.17663522030843,NA,-0.226734036683493,7,-86.8725110872728,188.411688841212,5.38803259345616,0.00183777248399746
"1676",-1.55402013205844,0.179864433264973,-3.02613484341634,NA,-2.98031616921611,NA,NA,NA,3.02313184458665,NA,0.317436381929727,4.19055432719484,NA,NA,7,-86.881046591421,188.428759849509,5.40510360175253,0.00182215292457392
"7327",-2.24557388925082,NA,-2.83236551060805,2.010401089065,-2.82348271457843,-0.730479559438907,NA,NA,2.50893924264045,NA,NA,4.17488966968398,0.502442713419719,-0.225042647035839,9,-84.6741343046931,188.432605958784,5.40894971102762,0.0018186521920708
"1359",-1.61875895149987,NA,-2.60763983281124,2.34633991039027,-2.73267109736708,NA,NA,-0.883137009477625,NA,1.40946251091721,NA,4.58348474606123,NA,NA,7,-86.8871639836233,188.440994633913,5.41733838615716,0.00181104012581165
"1739",-1.82875082587885,NA,-3.02072263966513,NA,-2.98126382327008,NA,NA,0.36484227007208,3.0818342308979,NA,0.302056555795545,4.28283695168755,NA,NA,7,-86.8876585002422,188.441983667151,5.41832741939479,0.00181014475777753
"5531",-1.33461422499657,NA,-2.8578538608369,NA,-2.5807740507914,-0.893653393541359,NA,NA,2.56697282117021,1.06337661750809,NA,4.22170741564359,NA,-0.319747520702192,8,-85.7899709071329,188.442217263368,5.4185610156114,0.00180993334864039
"1343",-1.34227854431355,NA,-2.91508146746796,2.19423415823373,-2.44101934713021,-1.26927256918343,-0.144236983196026,NA,NA,1.21274109121883,NA,4.52652635547246,NA,NA,8,-85.7900984934139,188.44247243593,5.41881618817337,0.00180970244070627
"3263",-2.42326942098378,NA,-2.89503040675972,2.00046081423041,-2.9293253417316,-0.737649045346948,0.347920187656639,NA,2.58054246979622,NA,NA,4.1790383756812,0.463879108765332,NA,9,-84.6839878341292,188.452313017656,5.42865676989985,0.00180082004821905
"3743",-2.24877105849878,NA,-3.04731592465927,2.01295738712248,-2.87374890556731,-0.740979647566877,NA,NA,2.47963553317892,NA,0.230372200256304,4.18649897390137,0.41942740454772,NA,9,-84.6995657089041,188.483468767206,5.45981251944963,0.00177298447148322
"3343",-2.34898986918116,NA,-2.86874446436654,2.2547420489901,-2.77664661281838,NA,NA,NA,NA,1.06061612868748,NA,4.90263965944621,0.667991996407816,NA,7,-86.9102663069886,188.487199280644,5.46354303288771,0.00176968048263666
"1436",-1.34321710906652,0.215217903207912,-3.05166755709028,NA,-2.60948996925724,-0.921889134877908,NA,NA,2.57316110106091,0.982366585884123,NA,4.19361801125293,NA,NA,8,-85.8188022334115,188.499879915925,5.47622366816867,0.00175849564144638
