"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"551",-4.41674982079733,NA,1.28407256971298,0.25323056214891,NA,NA,-0.860647389032143,NA,NA,NA,-1.01769677838389,NA,5,-58.7175472633076,127.792237383758,2.88497873708056,0.00317098189317527
"323",-5.20454869752201,NA,1.03042267515375,NA,NA,NA,NA,-0.739318147888942,NA,0.465538055350983,NA,NA,4,-59.8127493358441,127.862185062221,2.95492641554317,0.0030619973940625
"1063",-8.02437145215386,NA,1.26873541108593,0.274724592699372,NA,NA,-0.889163667280414,NA,NA,NA,NA,-0.609726913965397,5,-58.7600285332324,127.877199923608,2.96994127693019,0.00303909573471727
"1576",-5.19281400112291,1.11530108936085,1.45891418322253,0.315277138204117,NA,NA,-1.0920147319624,NA,NA,NA,-1.03896396732422,-0.506702178763663,7,-56.6021101884403,127.878919172061,2.97166052538383,0.00303648437695009
"419",-5.77716171828583,NA,1.04743101984821,NA,NA,NA,-0.780105573645311,NA,0.085886934804688,0.3766705795498,NA,NA,5,-58.7735773242305,127.904297505604,2.9970388589262,0.00299819734926323
"355",-5.36748835002952,NA,1.01055009081728,NA,NA,NA,-0.642996606358477,-0.625835502043311,NA,0.322380870404165,NA,NA,5,-58.7794617749865,127.916066407116,3.00880776043826,0.0029806064118668
"1068",-8.2610343265396,0.984490319088607,1.33945449404474,NA,0.141104077371298,NA,-1.19550405785123,NA,NA,NA,NA,-0.548792104686468,6,-57.7128713225854,127.928736657147,3.02147801046927,0.00296178358306503
"1076",-6.54716629183647,1.05391306909022,1.35686310547128,NA,NA,-0.816147379944996,-1.10880518210911,NA,NA,NA,NA,-0.523295314702245,6,-57.7144181024452,127.931830216866,3.0245715701889,0.00295720589711851
"116",-6.27485627446582,1.15296198208347,1.29656922690594,NA,NA,-0.74057206635078,-1.04906389144748,-1.12911539506059,NA,NA,NA,NA,6,-57.719627162345,127.942248336666,3.03498968998839,0.0029418416857546
"555",-4.93473491725173,NA,1.334572582413,NA,0.306416872434106,NA,-1.06148542074952,NA,NA,NA,-0.971784649137641,NA,5,-58.7970399586739,127.951222774491,3.04396412781313,0.00292867057104278
"812",-3.61770845470027,1.01583512494185,1.27789960735534,NA,0.230625228176802,NA,-0.973173995287359,NA,NA,0.376610914956702,-0.970581662294201,NA,7,-56.6410484058125,127.956795606806,3.04953696012817,0.00292052143475865
"228",-7.39560440297506,1.10245640732546,1.24474898791287,NA,NA,NA,-1.09504649957854,-1.26872655888346,0.0384930188904147,NA,NA,NA,6,-57.7357246345012,127.974443280978,3.06718463430079,0.0028948645917827
"616",-4.60602458772653,1.22805699094775,1.39818383185827,0.286364304096143,NA,NA,-1.04722807909573,-1.02438355224985,NA,NA,-1.07419981896713,NA,7,-56.6540874775953,127.982873750371,3.07561510369371,0.00288268774028738
"1067",-8.47460171090171,NA,1.33182562399192,NA,0.348248317291278,NA,-1.11705427970742,NA,NA,NA,NA,-0.589553698417937,5,-58.8150960203167,127.987334897776,3.08007625109879,0.00287626485883955
"611",-3.59545871343544,NA,1.19721767354604,NA,NA,NA,-0.826223824145267,-0.743919320859451,NA,NA,-0.897842168427392,NA,5,-58.8258835764986,128.00891001014,3.10165136346247,0.00284540374734657
"1188",-7.71706851214878,1.08457163423415,1.28551294784538,NA,NA,NA,-1.09782074889847,NA,-0.0180305246941951,NA,NA,-0.51389965512652,6,-57.7574467158241,128.017887443624,3.11062879694661,0.00283266015848532
"1324",-6.9872799842225,0.906122818671974,1.24982315106811,NA,0.323726262259511,NA,-0.985785071862441,NA,NA,0.423202755766894,NA,-0.5813790496512,7,-56.6796894161938,128.034077627568,3.12681898089083,0.00280982207687799
"324",-5.70701185027549,0.827386950309584,1.12442837123666,NA,NA,NA,NA,-0.906254372754964,NA,0.492047536673483,NA,NA,5,-58.8434543588715,128.044051574886,3.13679292820829,0.00279584445019144
"1380",-5.92150980009624,1.11807425259803,1.15644167913372,NA,NA,NA,-0.828237844099226,-0.746943155742396,NA,0.318480960191064,NA,-0.491075564569883,7,-56.7027865495673,128.080271894315,3.17301324763771,0.00274566699296045
"1636",-4.23204512006736,1.19082115732082,1.37118570048098,NA,NA,NA,-1.03831313420942,-0.940422644279785,NA,NA,-0.916264375288793,-0.418227584040254,7,-56.7148462320348,128.10439125925,3.1971326125727,0.00271275398000016
"307",-4.2551519461891,NA,1.08136008771068,NA,NA,-0.878276183946412,-0.662476861101221,NA,NA,0.348546270874964,NA,NA,5,-58.8872539683446,128.131650793832,3.22439214715443,0.00267603060854724
"820",-1.82051371986092,1.11891913668841,1.274234550011,NA,NA,-0.741790075636812,-0.86012641249609,NA,NA,0.337410968571617,-0.978671602296635,NA,7,-56.7287619740856,128.132222743352,3.22496409667433,0.00267526544075091
"1287",-6.38840872313825,NA,1.18280736843299,0.289276158956336,NA,NA,NA,NA,NA,0.499115671329681,NA,-0.654062698591242,5,-58.8927671595162,128.142677176175,3.23541852949775,0.00266131773493038
"811",-4.12905935962251,NA,1.24329207882931,NA,0.454498050870426,NA,-0.893745303315366,NA,NA,0.409416757744145,-0.850512318000116,NA,6,-57.8256121176376,128.154218247251,3.24695960057376,0.0026460047309722
"107",-8.28903767257675,NA,1.28201047511879,NA,0.452456295739935,NA,-1.09810317994009,-1.27505607024693,NA,NA,NA,NA,5,-58.9044010534523,128.165944964048,3.25868631736996,0.0026305356516072
"1795",-2.85436879712021,NA,1.18792743412706,NA,NA,NA,NA,NA,NA,0.472717706659569,-0.781556700925988,-0.529020725446532,5,-58.9081176187464,128.173378094636,3.26611944795819,0.00262077723922054
"264",-6.62861693761203,0.75423075641684,1.16739269198407,0.22679189002909,NA,NA,NA,NA,NA,0.547352632841019,NA,NA,5,-58.9082212413771,128.173585339897,3.26632669321954,0.00262050568145861
"275",-3.88179450821294,NA,1.1209134494736,NA,NA,-1.06240330656642,NA,NA,NA,0.497281653110333,NA,NA,4,-59.9719000726875,128.180486535908,3.27322788923,0.00261147895254435
"932",-2.91626083894762,1.12099943370302,1.21695182452274,NA,NA,NA,-0.874540256771435,NA,0.00232759948318226,0.337159026066342,-0.98341023755977,NA,7,-56.7670278565955,128.208754508372,3.30149586169425,0.00257482796738733
"1123",-6.76747439092388,NA,1.18509438638465,NA,NA,NA,-0.826005330353603,-0.754556733367382,NA,NA,NA,-0.500634264845739,5,-58.926228912849,128.209600682841,3.30234203616321,0.00257373882096157
"675",-3.92742909368727,NA,1.25762471529998,NA,NA,NA,-0.980721870577386,NA,0.0739038351826497,NA,-0.993431578387605,NA,5,-58.9311070243669,128.219356905877,3.312098259199,0.00256121440855106
"388",-5.89541925830325,0.994327098362203,1.11335044560717,NA,NA,NA,NA,NA,-0.112564341509594,0.490121014402903,NA,NA,5,-58.9317907831805,128.220724423504,3.31346577682619,0.00255946375420659
"267",-5.83644527841701,NA,1.08166695744081,NA,0.116529321883078,NA,NA,NA,NA,0.537593448596923,NA,NA,4,-59.9998785788962,128.236443548325,3.32918490164739,0.00253942633491352
"387",-5.43507131394636,NA,1.03505736559752,NA,NA,NA,NA,NA,-0.0100086698092661,0.498840068561996,NA,NA,4,-60.0447948748333,128.326276140199,3.41901749352159,0.00242788839709599
"563",-2.35710746413646,NA,1.28984830049802,NA,NA,-0.956694101243495,-0.859636579160659,NA,NA,NA,-0.951063819957883,NA,5,-58.9959627436068,128.349068344356,3.44180969767883,0.00240037699222048
"1827",-2.8379829290203,NA,1.13781818577646,NA,NA,NA,-0.637663827380918,NA,NA,0.330064768439351,-0.783636820526128,-0.481618571930565,6,-57.9270229656701,128.357039943316,3.44978129663865,0.00239082861245779
"3",-8.26956546864648,NA,1.29676106101596,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-62.145558750221,128.361292939039,3.45403429236102,0.00238574992235258
"1187",-7.40821802740157,NA,1.23891894376617,NA,NA,NA,-1.02106120043181,NA,0.0824593714599771,NA,NA,-0.575211439652871,5,-59.0096968477325,128.376536552608,3.46927790593021,0.00236763531810743
"363",-7.0393547081025,NA,1.19082233450514,NA,0.584804474136152,NA,-0.927078234344219,-1.09816499407675,NA,0.410369424839001,NA,NA,6,-57.9374620943938,128.377918200764,3.47065955408611,0.00236600026345446
"364",-6.94985492671388,0.967423852157165,1.20815537309686,NA,0.380855980578416,NA,-1.01406561781263,-1.14164453898321,NA,0.369015868289499,NA,NA,7,-56.8569727264607,128.388644248102,3.48138560142449,0.00235334531277209
"775",-3.09321356085219,NA,1.19120252070998,0.277393138710313,NA,NA,NA,NA,NA,0.477612568304814,-0.958615187428267,NA,5,-59.0226089280296,128.402360713202,3.49510206652452,0.00233726074225438
"1796",-3.12835444984834,0.825280415373729,1.28958855099505,NA,NA,NA,NA,NA,NA,0.516216637795198,-0.856672299444656,-0.518772494517808,6,-57.9511547431314,128.405303498239,3.49804485156132,0.00233382424312424
"1332",-4.91681044111891,1.06403279480263,1.21008637569368,NA,NA,-0.761020955200302,-0.844414799582631,NA,NA,0.361896182065047,NA,-0.523561470594918,7,-56.8841070768257,128.442912948832,3.53565430215453,0.0022903473856967
"1319",-6.40134689451657,NA,1.13872980958069,0.275188467215747,NA,NA,-0.629220998790779,NA,NA,0.351464682236105,NA,-0.605077784786955,6,-57.9782989883842,128.459591988744,3.5523333420668,0.00227132641110425
"227",-6.99323774475635,NA,1.18137132984034,NA,NA,NA,-1.00935202351467,-1.37999342477996,0.139764672317422,NA,NA,NA,5,-59.0553129129474,128.467768683038,3.56051003636007,0.00226205939654645
"1128",-8.17153354037748,1.16062311488014,1.33791751891336,0.280375079167834,NA,NA,-1.04214004304164,-1.04749011214572,NA,NA,NA,-0.54293549894464,7,-56.9135103821134,128.501719559407,3.5944609127299,0.00222398403439746
"620",-4.81701957219622,1.10862863104436,1.40700310551047,NA,0.250826947664228,NA,-1.17864065314953,-1.19695685655818,NA,NA,-0.980925261907,NA,7,-56.9144139057283,128.503526606637,3.59626795995972,0.00222197551981002
"360",-6.66287812786356,1.1347096552619,1.15275152887833,0.22555825919739,NA,NA,-0.854707715747437,-0.905984450052099,NA,0.31151458681331,NA,NA,7,-56.9172005883099,128.509099971801,3.601841325123,0.00221579219881003
"1444",-6.08737795632313,1.03479493423376,1.15786856459275,NA,NA,NA,-0.868040982222296,NA,0.0169169226874165,0.366596817393648,NA,-0.534987206169908,7,-56.9209581239351,128.516615043051,3.6093563963734,0.00220748190357796
"56",-7.07073928748267,1.03906502174185,1.38116164862917,0.227127778796726,NA,-1.04567051939132,-1.11309577112402,NA,NA,NA,NA,NA,6,-58.0140511740319,128.53109636004,3.62383771336233,0.00219155600754766
"168",-8.49076444034546,1.15279382306387,1.28408413440442,0.224454826507588,NA,NA,-1.06290601812083,NA,-0.0596794014217819,NA,NA,NA,6,-58.0248600783034,128.552714168583,3.64545552190539,0.00216799525082625
"807",-3.18123935752778,NA,1.1489594386452,0.254327676854283,NA,NA,-0.63735411855047,NA,NA,0.332985576142555,-0.925690239339792,NA,6,-58.0349167653455,128.572827542667,3.66556889598955,0.00214630166670807
"276",-4.23280401582979,0.771637696370104,1.21814215167139,NA,NA,-1.16353334516918,NA,NA,NA,0.537435592494713,NA,NA,5,-59.1079492546797,128.573041366502,3.66578271982461,0.00214607221374714
"776",-3.33883564371668,0.834075806817435,1.30890795170741,0.28599460845608,NA,NA,NA,NA,NA,0.511120380503855,-1.07247598224215,NA,6,-58.04412098142,128.591235974816,3.68397732813851,0.00212663727887043
"1075",-5.8616272837928,NA,1.25485837605987,NA,NA,-0.823252168234928,-0.886750597596481,NA,NA,NA,NA,-0.521805920754722,5,-59.1172987311801,128.591740319503,3.68448167282547,0.00212610106737578
"1288",-6.78317178355041,0.768762438753382,1.25367467936183,0.285428278888604,NA,NA,NA,NA,NA,0.539790258735363,NA,-0.656590263082193,6,-58.0444279768099,128.591849965596,3.68459131891821,0.00212598451123339
"515",-4.38524012058036,NA,1.37768728478449,NA,NA,NA,NA,NA,NA,NA,-1.07994357759032,NA,3,-61.2266810388355,128.594538548259,3.68727990158168,0.00212312848877675
"1443",-5.80737655086108,NA,1.12384729366385,NA,NA,NA,-0.796128120688002,NA,0.115669749558626,0.381128682892569,NA,-0.594009618562698,6,-58.0856378763551,128.674269764686,3.76701111800871,0.00204015359144305
"48",-8.65706364811492,1.03262716674104,1.30178423546917,0.211546276539411,0.0238125909334597,NA,-1.14401852791038,NA,NA,NA,NA,NA,6,-58.0917843009797,128.686562613935,3.77930396725783,0.00202765239934456
"1832",-3.90542913609721,1.11262565515772,1.32122458625388,0.308218008395946,NA,NA,-0.845610737265403,NA,NA,0.336729119309937,-0.949530092746109,-0.517748668333439,8,-55.9097058768922,128.692139026512,3.78488037983415,0.00202200676043494
"740",-4.00608534565998,1.12807144796844,1.34614417997669,NA,NA,NA,-1.09799393093453,-1.15401961827234,0.0508693018958501,NA,-1.00133487232203,NA,7,-57.0105046999508,128.695708195082,3.78844954840481,0.00201840153681495
"1347",-5.28101309518447,NA,1.10850134345076,NA,NA,NA,NA,-0.666322273603604,NA,0.457646249064106,NA,-0.567290313843469,5,-59.1761801830442,128.709503223231,3.80224457655366,0.00200452748703932
"268",-5.73076089811705,0.816194244854048,1.1047456292283,NA,-0.083020468754237,NA,NA,NA,NA,0.520996577828132,NA,NA,5,-59.1783501733181,128.713843203779,3.80658455710146,0.0020001823979942
"628",-3.05382689606292,1.19685547834083,1.3880308047,NA,NA,-0.661188193540346,-1.03961242413398,-0.977979519834181,NA,NA,-0.984605635020923,NA,7,-57.0215736770371,128.717846149255,3.81058750257741,0.00199618309104063
"568",-3.41620562960259,1.12650831344519,1.49864910275451,0.285111586241593,NA,-0.946995615873634,-1.07678206881874,NA,NA,NA,-1.15475489989084,NA,7,-57.0342632777098,128.7432253506,3.83596670392267,0.00197101236573305
"103",-7.46740854141622,NA,1.17981699114382,0.205442339531136,NA,NA,-0.844631657330197,-0.84923306210888,NA,NA,NA,NA,5,-59.1930895899405,128.743322037024,3.83606339034627,0.00197091708296794
"1580",-4.94484140582339,1.04633062749207,1.43346994317225,NA,0.142661798274116,NA,-1.17771232934908,NA,NA,NA,-0.973790558436711,-0.465710106390183,7,-57.037173938523,128.749046672227,3.84178802554912,0.00196528375833862
"1588",-3.3672559203846,1.11184917138893,1.44575168852016,NA,NA,-0.736274057712075,-1.08788026630511,NA,NA,NA,-0.969957406564723,-0.442051804578645,7,-57.0483610237967,128.771420842774,3.86416219609664,0.00194342048252924
"1575",-4.88463605724961,NA,1.34480604655238,0.300828066911565,NA,NA,-0.852349850788655,NA,NA,NA,-0.914728241551363,-0.542468676751364,6,-58.14781499058,128.798623993136,3.8913653464585,0.00191716585960549
"931",-2.70947275762006,NA,1.13482304958446,NA,NA,NA,-0.786340447564675,NA,0.0999105163042728,0.354462472648459,-0.9058285954581,NA,6,-58.1482156199036,128.799425251783,3.89216660510569,0.00191639794057965
"680",-4.7568796887151,1.19445030364197,1.40914939802473,0.28025555139111,NA,NA,-1.0567788596159,NA,-0.0353566386075099,NA,-1.1420245337142,NA,7,-57.0722078516875,128.819114498556,3.9118558518782,0.00189762428599891
"1291",-6.11073837673027,NA,1.19094924008355,NA,0.193863189843559,NA,NA,NA,NA,0.551693719448315,NA,-0.626602006305306,5,-59.2336932934975,128.824529444138,3.91727079746029,0.00189249346878519
"1132",-8.32879672571637,1.02963816848266,1.38411971611771,NA,0.318420476634088,NA,-1.19687758056594,-1.30667330634329,NA,NA,NA,-0.52426229495664,7,-57.0793267086283,128.833352212437,3.92609356575976,0.0018841633403008
"1700",-4.42945840840458,1.11627317112047,1.38366034917045,NA,NA,NA,-1.09734448236323,NA,-0.00213039738919292,NA,-0.97343158649892,-0.44104059019519,7,-57.0866277147096,128.8479542246,3.94069557792243,0.00187045714767653
"560",-4.86727653899019,1.11599434094294,1.42894785446661,0.272510076455714,0.0355826398844861,NA,-1.11475688760808,NA,NA,NA,-1.16172963735519,NA,7,-57.0932360414467,128.861170878074,3.95391223139653,0.00185813730729622
"1348",-5.71850521427904,0.834607646219188,1.19220884798395,NA,NA,NA,NA,-0.828053436880875,NA,0.489567472784474,NA,-0.567774976236893,6,-58.1967731692784,128.896540350533,3.98928170385535,0.00182556549994742
"835",-2.39874404871635,NA,1.11212869101418,NA,NA,NA,NA,-0.639644251748299,NA,0.445925726554653,-0.83649808593414,NA,5,-59.2788634042437,128.91486966563,4.0076110189526,0.00180891124912759
"303",-7.44194923614765,NA,1.18759572525562,0.174946735142447,0.418449305752592,NA,-0.869725176466929,NA,NA,0.438341869553637,NA,NA,6,-58.2181057152955,128.939205442567,4.0319467958894,0.00178703398875481
"484",-6.00288211631356,1.0502754331274,1.12136237589325,NA,NA,NA,-0.902237684874259,-1.02133812548083,0.0513627730320445,0.318078085067413,NA,NA,7,-57.134778927144,128.944256649469,4.03699800279112,0.00178252634420338
"372",-4.88404203162285,1.12072415982691,1.16801953549145,NA,NA,-0.73286422374079,-0.848170197869702,-0.851338299562927,NA,0.313212133309012,NA,NA,7,-57.1370141201453,128.948727035471,4.04146838879375,0.0017785465033074
"1027",-8.18892594082449,NA,1.3578704849609,NA,NA,NA,NA,NA,NA,NA,NA,-0.588656860987009,3,-61.4041195726098,128.949415615808,4.04215696913029,0.00177793427263104
"836",-2.7386789878571,0.869729799853898,1.22871592069414,NA,NA,NA,NA,-0.770196786215229,NA,0.474951394502203,-0.910818937040146,NA,6,-58.2266939661978,128.956381944372,4.04912329769401,0.00177175220830024
"1299",-4.17909512509069,NA,1.17297474787099,NA,NA,-0.85592563578173,NA,NA,NA,0.490041534748773,NA,-0.5729447517451,5,-59.3125672450713,128.982277347286,4.07501870060797,0.00174895996166634
"304",-7.3456028518967,0.954186812537143,1.19992481453874,0.194044059099246,0.204215616811432,NA,-0.953616274056284,NA,NA,0.404172361571892,NA,NA,7,-57.1546852595459,128.984069314273,4.07681066759504,0.00174739362422087
"180",-6.73690850502072,1.11516333049755,1.30427590530135,NA,NA,-0.735055144829388,-1.07039081895243,NA,-0.0414003733605057,NA,NA,NA,6,-58.2500642529014,129.003122517779,4.09586387110132,0.00173082594320781
"172",-8.22776106216064,1.10019049567374,1.2792353175057,NA,0.128946005226728,NA,-1.12281441756687,NA,-0.0657902729180554,NA,NA,NA,6,-58.2506061129771,129.00420623793,4.09694759125269,0.00172988833178127
"867",-2.49899880584824,NA,1.08112752860598,NA,NA,NA,-0.638097738988835,-0.54818612556829,NA,0.305420603160192,-0.834099561955652,NA,6,-58.2537249915219,129.01044399502,4.10318534834239,0.00172450142509884
"47",-8.7894751995466,NA,1.28157920695529,0.184192394829281,0.244082329894203,NA,-1.06087084294434,NA,NA,NA,NA,NA,5,-59.3318783677937,129.02089959273,4.11364094605271,0.00171550960272113
"1579",-5.44427225181577,NA,1.40131259759557,NA,0.360888987321885,NA,-1.09537964508794,NA,NA,NA,-0.870059089374303,-0.52575121525409,6,-58.2603349136795,129.023663839335,4.11640519265744,0.00171314019470798
"1131",-8.50795415800017,NA,1.37017652997103,NA,0.511657399226187,NA,-1.11087978877148,-1.22066752859397,NA,NA,NA,-0.572911826949885,6,-58.2681714124585,129.039336836893,4.13207819021541,0.00169976763910652
"1379",-5.38353571283295,NA,1.0706157271007,NA,NA,NA,-0.616335668365867,-0.521344688807332,NA,0.323928752219991,NA,-0.510599751741476,6,-58.2696722188803,129.042338449737,4.1350798030591,0.00169721853025604
"312",-5.38200125277749,1.04844647493842,1.22735347106359,0.223771356491308,NA,-0.993443804714642,-0.857070241733802,NA,NA,0.363669900972441,NA,NA,7,-57.1846352798916,129.043969354964,4.13671070828632,0.00169583509311006
"60",-6.90778476698097,1.01212311811682,1.34140625266952,NA,0.0600404706566868,-0.828039301281053,-1.14883757833344,NA,NA,NA,NA,NA,6,-58.2733401512385,129.049674314453,4.14241566777555,0.00169100465050189
"900",-2.78456485216583,1.02286237300745,1.21507699078608,NA,NA,NA,NA,NA,-0.0975437108490256,0.471969557080493,-0.934929760294953,NA,6,-58.2747327218662,129.052459455708,4.14520080903092,0.00168865144597636
"1411",-5.51527631010167,NA,1.12185122830602,NA,NA,NA,NA,NA,0.0168656470098494,0.504025894228387,NA,-0.593854730924316,5,-59.3551802943163,129.067503445775,4.16024479909792,0.00167599707092531
"787",-0.700059448124512,NA,1.21390008591072,NA,NA,-1.16627140983359,NA,NA,NA,0.467687516780048,-0.892272470912299,NA,5,-59.3619843624337,129.08111158201,4.17385293533279,0.00166463218028026
"115",-5.36214571924298,NA,1.200434145935,NA,NA,-0.935753048598088,-0.836452378074174,-0.845118002316787,NA,NA,NA,NA,5,-59.3652750870524,129.087693031248,4.18043438457003,0.00165916333734681
"67",-7.54789004223231,NA,1.25714732853028,NA,NA,NA,NA,-1.1877205554641,NA,NA,NA,NA,3,-61.4800575499234,129.101291570435,4.19403292375749,0.00164792050335885
"1835",-4.69709101738567,NA,1.32419319232057,NA,0.52233739841187,NA,-0.913921988069776,NA,NA,0.427042626280452,-0.740798595249918,-0.571230364409359,7,-57.2142214850502,129.103141765281,4.19588311860359,0.00164639672127991
