"FP_presence","surfacearea_ha","shoreline_development","TOTP_avg","PH_avg","COND_avg","secchi_avg","waterbodies_1km","waterbodies_10km","dist_waterfowl","nearest_LMSPW","latitude","longitude","boatlaunch"
0,0.304589473466205,0.509240761712778,0.41424637931317,0.448297436426133,0.44258653142095,0.633957437946705,0.712414374216044,0.55411515412565,0.322937832764314,0.211062538182596,0.260307194826192,0.758350900222804,0
1,0.76211176318948,0.502215641957858,0.636045285879174,0.830089945464935,0.779361894373219,0.30307654842005,0.56457503405358,0.786564933893547,0.505938071892562,0.148213376134237,0.552950687146322,0.556243809933904,1
0,0.408200030333337,0.608708187118866,0.592935930852594,0.623860789520562,0.707640328539487,0.32958919328224,0.356207187108022,0.125685646004986,0.670189995835716,0.619796445748979,0.31770412287793,0.0665970361760351,0
0,0.515897725937177,0.379869412368203,0.499897047427625,0.930820163814137,0.623354347184231,0.24252452639936,0.356207187108022,0.607827648457012,0.872045704980716,0.403161377283911,0.757477768795473,0.5870319450007,0
1,0.260423634542068,0.609798004255756,0.337235207838423,1,0.762330331532313,0.37702065917732,0,0.607827648457012,0.283611669071738,0.532187614634076,0.577202910266775,0.608833797689683,0
0,0.872622507346288,0.704026236927555,0.187139752334171,0.546151858582979,0.492535493263619,0.685088897852894,0.356207187108022,0.36867673390355,0.310551445451495,0.495482520523796,0.485044462409054,0.970828045202724,1
0,0.765861550830757,0.746230312821986,0.381934777072214,0.441825223645413,0.310872526595205,0.605634227736621,0,0.929043535913911,0.546335890999781,0.659143410230494,0.987873888439774,0.260508218083212,0
0,0.286015798899758,0.272655990346054,0.39052030015684,0.461109774623169,0.539116246843633,0.398461099069295,0,0.520192927813269,0.359846437460422,0.280962738050572,0.573160873080032,0.729333319509904,0
1,0.0674518181837949,0.22435826191064,0.618177523865019,0.742684306929163,0.672341681464875,0.30307654842005,0.356207187108022,0.354669282925121,0.394104924586634,0.185198621716097,0.215036378334681,0.565522148887028,0
1,0.732205702622094,0.376162598318247,0.66738305721549,0.714516304234679,0.561047789170292,0.505191321345281,0.356207187108022,0.50857626311551,0.265860625113838,0.681907946383891,0.371867421180275,0.883556261530843,0
1,0.11289471479982,0.283163090471744,0.73395635517972,0.473749143551861,0.630040169206306,0.24252452639936,0,0.55411515412565,0.830791925614136,0.166453823740098,0,0.967066694742703,0
0,0.327957412192162,0.270377583010955,0.369921224364276,0.569057420585547,0.32254054709143,0.599710297678011,0.56457503405358,0.325883699054206,0.570112232345851,0.557871474309007,0.506871463217462,0.99080506838324,0
1,0.142654041642339,0.365506156057372,0.478186701050635,0.486219223515404,0.505685038063093,0.505191321345281,0,0.354669282925121,0.813777580883089,0.450354257851225,0.244139046079224,0.509257120190004,0
1,0.34498175418073,0.71556469575948,0.476742411838866,0.655162887291864,0.744973943795637,0.418645696606134,0.56457503405358,0.447934578007155,0.309871449296135,0.0140613554707695,0.799514955537591,0.585061299627192,0
1,0.376455033414442,0.157767059235276,0.375693138841478,0.733401358099905,0.827466527797742,0.505191321345281,0.56457503405358,0.50857626311551,0.451028427595279,0.0140613554707695,0.797089733225546,0.58547279142931,0
0,0.807618421091817,0.515237838373114,0.612879167410366,0.553085140871489,0.479142335933426,0.548659630875827,0.356207187108022,0.435252227110758,0.57250497899121,0.889872823371124,0.817299919159256,0.841881965467221,0
1,0.771909122347842,0.523404926908748,0.41696692234008,0.714516304234679,0.534339931105527,0.587579191613462,0.56457503405358,0.395972179441837,0.566409491425501,0.244397156533524,0.412287793047696,0.539572664407891,0
0,0.340274115410995,0.635396420395428,0.408654049337436,0.309766202947622,0.31415298557654,0.167506127800589,0.712414374216044,0.496796578456642,0.662759059984445,0.397575379966877,0.293451899757478,0.503486068488784,0
1,0.965811030603804,0.828740992226392,0.553443691800561,0.53447661332395,0.260059448309744,0.418645696606134,0.920782221161602,0.638531522178759,0.635725598284409,0.847642263101728,0.472918350848828,0.346414666391836,1
1,0.0822832259771019,0.112479090068282,0.41424637931317,0.665348546450296,0.524609546444662,0.505191321345281,0,0.422369475177819,0.687600114031749,0.424853602352491,0.379951495553759,0.620980863262878,0
1,0.0258287878645372,0.0370939359157232,0.694477300254434,0.353434454894143,0.572122960408384,0.207284882105165,0.356207187108022,0.618182227692989,0.371049506635933,0.465102200665105,0.172999191592563,0.932042302827063,0
1,0.508790950744504,0.564052599440184,0.295582195695986,0.685361200748481,0.662818180399549,0.562085725709523,0.56457503405358,0.921658372312344,0.960445504798481,0.490958593873255,0.306386418755053,0.959380165856226,0
0,0.857427256998643,0.336821538660987,0.266691855131928,0.62915717277856,0.257501165793053,1,0,0.395972179441837,0.520347374667704,0.670412928043385,0.856911883589329,0.714026461174309,1
0,0.575731666196472,0.377401311377667,0.503583117236215,0.650024228000709,0.723114881877748,0.575047685555715,0.56457503405358,0.496796578456642,0.837441628462922,0.0936901032110677,0.294260307194826,0.533810786927451,0
0,0.536870857957278,0.166062172579849,0.722703368471431,0.569057420585547,0.530112546417412,0.72607842337071,0.356207187108022,0.325883699054206,0.597334442912007,0.884606216844129,0.834276475343573,0.838973242149926,1
1,0.265830688069046,0.292008055575949,0.562511074618379,0.395240825150466,0.428596787085238,0.418645696606134,0,0.447934578007155,0.45724920657563,0.754029799529085,0.402586903799515,0.10017978338658,0
0,0.861152085956051,0.685951093909332,0.301452731855997,0.61317030196033,0.265118584118433,0.548659630875827,0.56457503405358,0.34040858027179,0.10825835324928,0.793701490158553,0.61034761519806,0.290646783725636,0
0,0.858170776808944,0.734460288204929,0.0892856263315571,0.602347382744344,0.13056266784382,0.633957437946705,0.712414374216044,0.586741680638991,0.31064843917345,0.910181258375073,0.887631366208569,0.77657527137036,1
0,0.715078711593135,0.605052992394152,0.427384689808545,0.486219223515404,0.710780120399022,0.32958919328224,0.356207187108022,0.395972179441837,0.537316846446615,0.330605918952761,0.556992724333064,0.763027992982275,0
0,0.547076250905552,0.517522224675765,0.459866715864205,0.448297436426133,0.1609618933473,0.575047685555715,0.56457503405358,0.597348645654922,0.779522645531628,0.395543497536076,0.311236863379143,0.670076256795084,0
0,0.600639314977041,0.618761013851838,0.453228846836613,0.813357467873302,0.934149984641966,0.505191321345281,0.356207187108022,0.542957583464084,0.21364336816156,0.45367051353708,0.715440582053355,0.551878869507678,0
0,0.694442181651686,0.334805316874528,0.451951029638459,0.461109774623169,0.265118584118433,0.534731474347361,0,0.106248314522275,0.544985675940262,0.559555285731636,0.459175424413905,0.0460486086972031,1
1,0.183415498672621,0.361050827543659,0.559410267954964,0.580293676374099,0.630040169206306,0,0.56457503405358,0.354669282925121,0.752514759777984,0.185198621716097,0.219078415521423,0.558290937349281,0
